"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","14W-TZG-KW-----H","Gerlos","N/A","200","intra_zonal","110","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","14W-BME-KW-----Q","Melk","N/A","187","intra_zonal","110","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","14W-BOW-KW-----9","Ottensheim-Wilhering","N/A","179","intra_zonal","110","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","14W-BFR-KW-----A","Freudenau","N/A","172","intra_zonal","110","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Run-of-river and poundage","14W-BAA-KW-----D","Abwinden-Asten","N/A","168","intra_zonal","110","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","14W-WML-KW-----0","FHKW Mellach","N/A","165","intra_zonal","110","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","14W-TKO-KW-----S","Kaprun-Oberstufe","N/A","160","intra_zonal","110","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","14WLSG-1SUED---5","FHKW Linz Süd","N/A","158","intra_zonal","110","19.12.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","14W-DMO-KW-----D","Malta-Oberstufe","N/A","156","intra_zonal","110","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","14W-VOEST-KW---0","voestalpine KW Linz","N/A","153","intra_zonal","110","01.01.2015",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Fossil Gas","14W-PROD-LAU---8","KW Leopoldau","140","140","intra_zonal","380","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","14W-E110352----K","Kraftwerk Feldsee","N/A","140","intra_zonal","110","03.12.2014",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","14W-TKS-KW-----P","Kaprun-Schwarzach","N/A","120","intra_zonal","110","01.07.2011",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","14W-E110349----M","Kraftwerk Oschenik","N/A","114","intra_zonal","110","03.12.2014",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Pumped Storage","14W-KW-HMUHR---R","Kraftwerk Hintermuhr","N/A","107","intra_zonal","110","09.10.2017",""
"BZN|AT / 01.01.2016 00:00 - 01.01.2017 00:00","Hydro Water Reservoir","14W-E110354----8","Kraftwerk Außerfragant","N/A","100","intra_zonal","110","03.12.2014",""
