snapshot, BE1 0 Electricity demand Residential and tertiary, DE1 0 Electricity demand Residential and tertiary, FR1 0 Electricity demand Residential and tertiary, GB0 0 Electricity demand Residential and tertiary, GB2 0 Electricity demand Residential and tertiary, NL1 0 Electricity demand Residential and tertiary,BE1 0 land transport EV,DE1 0 land transport EV,FR1 0 land transport EV,GB0 0 land transport EV,GB2 0 land transport EV,NL1 0 land transport EV,BE1 0 land transport oil,DE1 0 land transport oil,FR1 0 land transport oil,GB0 0 land transport oil,GB2 0 land transport oil,NL1 0 land transport oil,BE1 0 residential rural heat,DE1 0 residential rural heat,FR1 0 residential rural heat,GB0 0 residential rural heat,GB2 0 residential rural heat,NL1 0 residential rural heat,BE1 0 services rural heat,DE1 0 services rural heat,FR1 0 services rural heat,GB0 0 services rural heat,GB2 0 services rural heat,NL1 0 services rural heat,BE1 0 residential urban decentral heat,DE1 0 residential urban decentral heat,FR1 0 residential urban decentral heat,GB0 0 residential urban decentral heat,GB2 0 residential urban decentral heat,NL1 0 residential urban decentral heat,BE1 0 services urban decentral heat,DE1 0 services urban decentral heat,FR1 0 services urban decentral heat,GB0 0 services urban decentral heat,GB2 0 services urban decentral heat,NL1 0 services urban decentral heat,BE1 0 urban central heat,DE1 0 urban central heat,FR1 0 urban central heat,GB0 0 urban central heat,GB2 0 urban central heat,NL1 0 urban central heat,BE1 0 solid biomass for industry,DE1 0 solid biomass for industry,FR1 0 solid biomass for industry,GB0 0 solid biomass for industry,GB2 0 solid biomass for industry,NL1 0 solid biomass for industry,BE1 0 gas for industry,DE1 0 gas for industry,FR1 0 gas for industry,GB0 0 gas for industry,GB2 0 gas for industry,NL1 0 gas for industry,BE1 0 H2 for industry,DE1 0 H2 for industry,FR1 0 H2 for industry,GB0 0 H2 for industry,GB2 0 H2 for industry,NL1 0 H2 for industry,BE1 0 H2 for shipping,DE1 0 H2 for shipping,FR1 0 H2 for shipping,GB0 0 H2 for shipping,GB2 0 H2 for shipping,NL1 0 H2 for shipping,BE1 0 shipping methanol,DE1 0 shipping methanol,FR1 0 shipping methanol,GB0 0 shipping methanol,GB2 0 shipping methanol,NL1 0 shipping methanol,BE1 0 shipping oil,DE1 0 shipping oil,FR1 0 shipping oil,GB0 0 shipping oil,GB2 0 shipping oil,NL1 0 shipping oil,BE1 0 naphtha for industry,DE1 0 naphtha for industry,FR1 0 naphtha for industry,GB0 0 naphtha for industry,GB2 0 naphtha for industry,NL1 0 naphtha for industry,BE1 0 kerosene for aviation,DE1 0 kerosene for aviation,FR1 0 kerosene for aviation,GB0 0 kerosene for aviation,GB2 0 kerosene for aviation,NL1 0 kerosene for aviation,BE1 0 low-temperature heat for industry,DE1 0 low-temperature heat for industry,FR1 0 low-temperature heat for industry,GB0 0 low-temperature heat for industry,GB2 0 low-temperature heat for industry,NL1 0 low-temperature heat for industry,BE1 0 industry electricity,DE1 0 industry electricity,FR1 0 industry electricity,GB0 0 industry electricity,GB2 0 industry electricity,NL1 0 industry electricity,BE1 0 process emissions,DE1 0 process emissions,FR1 0 process emissions,GB0 0 process emissions,GB2 0 process emissions,NL1 0 process emissions,EU NH3,BE1 0 coal for industry,DE1 0 coal for industry,FR1 0 coal for industry,GB0 0 coal for industry,GB2 0 coal for industry,NL1 0 coal for industry,BE1 0 agriculture electricity,DE1 0 agriculture electricity,FR1 0 agriculture electricity,GB0 0 agriculture electricity,GB2 0 agriculture electricity,NL1 0 agriculture electricity,BE1 0 agriculture heat,DE1 0 agriculture heat,FR1 0 agriculture heat,GB0 0 agriculture heat,GB2 0 agriculture heat,NL1 0 agriculture heat,BE1 0 agriculture machinery oil,DE1 0 agriculture machinery oil,FR1 0 agriculture machinery oil,GB0 0 agriculture machinery oil,GB2 0 agriculture machinery oil,NL1 0 agriculture machinery oil
2013-01-01 00:00:00,3386.2426932037,17517.542111696,33726.4653691952,17698.0074328566,265.256995914285,6414.19903374223,219.740409425919,1229.03450532736,1105.39085250643,1291.90521419567,36.9143340377082,264.629081863399,1268.55173258754,6974.21580721395,6425.18882515608,6494.40946361046,186.967668644239,1520.93310032003,297.140205582895,11299.4425099423,6137.89227992345,4787.53098020806,546.814867701442,565.435714950339,181.209486175679,5646.03470944374,3745.1714019136,2144.53431879586,245.594999234813,344.999606940753,5872.82879352763,30234.8815215749,21977.1869393321,25437.8087271537,363.412368044004,6142.62333987349,3581.51562150677,15107.5763566677,13409.8690993518,11394.6529089563,163.222080311869,3747.91082665794,819.468373697422,7774.31530779088,4598.20720183091,3372.5201194495,48.2087981643764,1113.35996986544,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 01:00:00,3116.11072142274,16668.7989385814,31386.5138989011,17141.6170710897,254.008841812722,6027.73206780176,165.908149503116,920.210818828406,836.837705180947,874.451436980225,25.045324260849,199.441413055508,1211.60561317629,6661.35707010994,6129.90131445547,5202.25952990988,149.030232488287,1452.70702016401,294.506416169956,11197.08427055,6084.90570541095,4948.66192540172,565.371300569863,561.053163234335,194.041879455753,6030.12390963839,4002.86900117075,2201.02568031008,252.100679164626,366.888787754257,5820.77325203653,29960.9928551153,21787.4645069028,26293.9531951074,375.744946416478,6095.01339280586,3835.14151032667,16135.3165705219,14332.5748189058,11694.8110603867,167.545745758216,3985.70442441034,836.939762242194,7903.56898963693,4693.45132233627,3478.39558024742,49.7335322544935,1134.76860766297,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 02:00:00,2865.91109860439,15729.8569346723,28118.0274275323,15602.5373944922,225.767648377786,5632.10037941993,155.214061565741,853.325963690091,785.116342420282,663.14987725087,19.0226634158919,186.125859489067,1422.2030657389,7818.57518903041,7184.14548233025,4976.11053284115,142.26603891698,1705.8984361397,314.171917832484,11961.3542296647,6480.53626116009,4906.26835424828,560.4891008396,593.776006463107,216.186512543254,6692.93981821793,4447.5731696395,2347.69591322455,268.99157301098,404.662558174285,6209.45213908346,32006.0151333384,23204.0495960629,26068.701482122,372.500243556264,6450.49872075642,4272.81920043685,17908.8695974863,15924.8716852268,12474.1207601608,178.77140931211,4396.06061112109,908.565361083321,8558.29327760535,5084.42656091017,3529.12723446721,50.4641197131009,1220.97803491214,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 03:00:00,2649.26993366007,14938.3491116509,25211.6912677748,13883.9940161987,191.478563183067,5325.13792355067,196.124535764509,1077.97918447422,990.37455346436,637.535716275331,18.218271640746,235.221263762623,2297.11456586834,12622.40145651,11585.7490787451,5850.42343066677,166.743814007601,2755.27978316037,396.971355622195,15179.2290655174,8146.29532241408,5222.80499149912,596.942625347144,731.551948756312,256.383135794928,7896.07383525544,5254.79385592291,2600.80212824311,298.139888417449,473.228969384143,7845.94196174281,40616.3571327472,29168.4257394516,27750.5701670059,396.727203076446,7947.23070359134,5067.285523067,21128.1978455567,18815.1863265857,13818.9616628961,198.143337458259,5140.9333290852,1119.27184600282,10586.5817911671,6235.00836946478,3806.2642632334,54.4552182488297,1473.31151863611,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 04:00:00,2487.9550624363,13788.133460388,22514.490259538,11736.1439229439,142.177472942566,5170.3609364037,375.342102733945,2062.77737667166,1891.71285825438,806.503498126443,23.002966832511,450.144974059025,5717.45728236381,31420.9532032414,28791.1659093118,9450.41318341075,269.326067215498,6856.27529286672,558.50937999322,21457.1599009544,11396.1172416945,6555.5477841306,750.42619197436,1000.34669082238,298.101768003628,9144.76343886472,6092.57922688463,3060.23693249375,351.049496275258,544.391586035418,11038.6608969495,57414.7518184199,40804.6585995787,34831.8937932353,498.732158863952,10867.2883027037,5891.83359787639,24469.4230599095,21814.9401301655,16260.0977561015,233.306986107228,5914.00998202881,1467.47401834712,14039.6754832271,8136.81391128178,4678.17685239786,67.0118096119884,1889.04112133967,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 05:00:00,2463.88840055517,12658.6616985394,21933.1618020594,9715.49691121418,87.735752247842,5250.84162916325,774.27164061622,4253.94865902101,3900.09668936958,1544.97360437329,43.9472485225334,928.965188313057,11452.0084835393,62908.5585372218,57678.5238562033,23542.5759588834,668.842915328964,13744.2990132729,597.832607984987,22985.3976426233,12187.2219290404,9155.66975915159,1049.86581123057,1065.7794393434,311.81194152654,9555.12567356353,6367.90423642432,3537.06782205386,405.962478808798,567.778062796035,11815.8649954372,61503.9878152844,43637.2686894055,48647.2415667088,697.739295552685,11578.1184070465,6162.80837785162,25567.4642717773,22800.7621237379,18793.6652701235,269.80207466025,6168.06948727211,1558.32637184421,14929.0743049208,8632.98239408507,6175.14564810274,88.569987736085,1997.65704122471,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 06:00:00,2389.59793805987,12774.8540789341,22436.6670261357,9661.4142961878,81.9715173194822,5482.03715228146,1286.94508761517,7070.47406937596,6480.36307150957,3187.99312808081,90.486869364099,1545.2461463469,15186.6462449938,83434.9112799541,76458.2823996372,47158.8865941455,1336.83350888715,18249.6904617678,568.255381043665,21835.9234815727,11592.1872875081,9788.61788160301,1122.75844727479,1016.56376323446,302.603597700881,9279.5086987778,6182.98408589469,3693.77080800628,424.008768424173,552.070696399639,11231.2857740796,58428.2418180024,41506.7022089368,52010.3139603272,746.183635753514,11043.4628259413,5980.81002911269,24829.9724379413,22138.6415566611,19626.2824584217,281.795612566596,5997.43216655932,1491.88220109018,14275.2651681882,8270.0996021273,6559.31892627717,94.1025492239411,1918.26346442766,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 07:00:00,2476.18719587082,13368.7775059421,22661.896716285,10135.8699264101,93.9328818911413,5756.74859718304,1614.25602408633,8867.49599129324,8127.64997860392,5299.41761902921,150.128120326795,1939.86682580089,13946.6423694118,76601.3133842185,70206.9187591854,62535.4188989817,1768.81428562507,16777.7482672037,548.981945148055,21086.8905651124,11204.4443107243,9312.54175011785,1067.93176725039,984.493306445979,284.088880234577,8725.34059714202,5811.17516936161,3588.52232440789,411.888102024285,520.488746759726,10850.3558724666,56423.9905936601,40118.3591920571,49480.7567371264,709.745903722906,10695.06471245,5614.87582096056,23347.1376094751,20807.3516461025,19067.0608459315,273.740235255496,5654.34096123304,1427.1467217661,13677.3772779302,7916.70948966322,6276.49860134714,90.0295924801192,1840.42373259939,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 08:00:00,2622.51407073029,14763.5744695794,24564.2332946209,10874.0704996141,110.429357220828,6062.05667078132,1641.32165907352,9014.95010678566,8262.46469494297,6646.26816287564,187.980175969104,1974.70989488126,12132.4871812858,66615.8199606146,61068.0080731771,57404.8187833914,1620.51161043607,14620.3163793728,527.776680868341,20262.7800622537,10777.836811167,9002.3158178554,1032.20500676281,949.208341406313,267.656415132036,8233.49685134115,5481.1816354682,3376.904907153,387.517735523426,492.458651983901,10431.2443409525,54218.8478715573,38590.8588157213,47832.4190115391,686.001950516386,10311.7457177906,5290.09629806317,22031.0693726278,19625.7848716467,17942.664282083,257.543725022689,5349.83540943222,1362.66893612533,13073.6384084222,7564.69229813996,6022.61651577287,86.373390827247,1762.99653772543,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 09:00:00,2867.67999728975,16403.7779286993,26447.9432731323,12892.1301952458,149.704238718725,6594.58754668801,1483.11411030025,8136.17255853923,7461.00166453106,6753.85443797257,190.78460912216,1787.11176767104,11209.0241861044,61340.864643968,56308.0616682651,49863.7988715777,1407.34199763356,13533.1364491203,506.836052521328,19448.9542344029,10356.5532572137,8660.995104949,992.89725685768,914.363723136695,251.611118102371,7753.24151872296,5158.96313470476,3189.08698173989,365.888175267356,465.088978983458,10017.3632073992,52041.224731069,37082.4212287694,46018.8639566637,659.878076936373,9933.21043996377,4972.96896010611,20746.0092407639,18472.0571906067,16944.7226537278,243.168750645254,5052.5043641303,1299.3077661689,12479.9345637262,7218.76955468362,5765.18519815861,82.666073933782,1686.91545894022,1551.3698630137,7809.36073059361,3779.6803652968,2474.88584474886,62.7853881278539,937.214611872146,5264.8401826484,24487.4429223744,12171.2328767123,7922.37442922374,167.808219178082,7926.94063926941,469.178082191781,1383.56164383562,599.315068493151,493.150684931507,10.2739726027397,1239.72602739726,18.1243369369415,28.7487368432906,55.4076342047104,67.5994862764122,1.02022858834523,33.2493748196023,19.700366235806,31.2486270035768,60.2256893529461,73.4777024743611,1.10894411776656,36.1406248039155,407.797581081184,646.846578974039,1246.67176960598,1520.98844121927,22.9551432377677,748.110933441051,9634.70319634703,25388.1278538813,12969.1780821918,8876.71232876712,224.885844748858,16658.6757990868,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,500,4311.64383561644,309.360730593607,819.634703196347,21.689497716895,1926.94063926941,5389.26940639269,29950.9132420091,14417.8082191781,12594.7488584475,260.27397260274,5399.54337899543,-546.803652968037,-2985.1598173516,-1565.06849315069,-1084.47488584475,-35.3881278538813,-337.899543378995,5398.40182648402,2391.72831050228,13559.5662100457,5147.06392694064,4864.02054794521,56.1369863013699,2275.4497716895,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
