snapshot, BE1 0 Electricity demand Residential and tertiary, DE1 0 Electricity demand Residential and tertiary, FR1 0 Electricity demand Residential and tertiary, GB0 0 Electricity demand Residential and tertiary, GB2 0 Electricity demand Residential and tertiary, NL1 0 Electricity demand Residential and tertiary,BE1 0 land transport EV,DE1 0 land transport EV,FR1 0 land transport EV,GB0 0 land transport EV,GB2 0 land transport EV,NL1 0 land transport EV,BE1 0 land transport fuel cell,DE1 0 land transport fuel cell,FR1 0 land transport fuel cell,GB0 0 land transport fuel cell,GB2 0 land transport fuel cell,NL1 0 land transport fuel cell,BE1 0 residential rural heat,DE1 0 residential rural heat,FR1 0 residential rural heat,GB0 0 residential rural heat,GB2 0 residential rural heat,NL1 0 residential rural heat,BE1 0 services rural heat,DE1 0 services rural heat,FR1 0 services rural heat,GB0 0 services rural heat,GB2 0 services rural heat,NL1 0 services rural heat,BE1 0 residential urban decentral heat,DE1 0 residential urban decentral heat,FR1 0 residential urban decentral heat,GB0 0 residential urban decentral heat,GB2 0 residential urban decentral heat,NL1 0 residential urban decentral heat,BE1 0 services urban decentral heat,DE1 0 services urban decentral heat,FR1 0 services urban decentral heat,GB0 0 services urban decentral heat,GB2 0 services urban decentral heat,NL1 0 services urban decentral heat,BE1 0 urban central heat,DE1 0 urban central heat,FR1 0 urban central heat,GB0 0 urban central heat,GB2 0 urban central heat,NL1 0 urban central heat,BE1 0 solid biomass for industry,DE1 0 solid biomass for industry,FR1 0 solid biomass for industry,GB0 0 solid biomass for industry,GB2 0 solid biomass for industry,NL1 0 solid biomass for industry,BE1 0 gas for industry,DE1 0 gas for industry,FR1 0 gas for industry,GB0 0 gas for industry,GB2 0 gas for industry,NL1 0 gas for industry,BE1 0 H2 for industry,DE1 0 H2 for industry,FR1 0 H2 for industry,GB0 0 H2 for industry,GB2 0 H2 for industry,NL1 0 H2 for industry,BE1 0 H2 for shipping,DE1 0 H2 for shipping,FR1 0 H2 for shipping,GB0 0 H2 for shipping,GB2 0 H2 for shipping,NL1 0 H2 for shipping,BE1 0 shipping methanol,DE1 0 shipping methanol,FR1 0 shipping methanol,GB0 0 shipping methanol,GB2 0 shipping methanol,NL1 0 shipping methanol,BE1 0 naphtha for industry,DE1 0 naphtha for industry,FR1 0 naphtha for industry,GB0 0 naphtha for industry,GB2 0 naphtha for industry,NL1 0 naphtha for industry,BE1 0 kerosene for aviation,DE1 0 kerosene for aviation,FR1 0 kerosene for aviation,GB0 0 kerosene for aviation,GB2 0 kerosene for aviation,NL1 0 kerosene for aviation,BE1 0 low-temperature heat for industry,DE1 0 low-temperature heat for industry,FR1 0 low-temperature heat for industry,GB0 0 low-temperature heat for industry,GB2 0 low-temperature heat for industry,NL1 0 low-temperature heat for industry,BE1 0 industry electricity,DE1 0 industry electricity,FR1 0 industry electricity,GB0 0 industry electricity,GB2 0 industry electricity,NL1 0 industry electricity,BE1 0 process emissions,DE1 0 process emissions,FR1 0 process emissions,GB0 0 process emissions,GB2 0 process emissions,NL1 0 process emissions,EU NH3,BE1 0 agriculture electricity,DE1 0 agriculture electricity,FR1 0 agriculture electricity,GB0 0 agriculture electricity,GB2 0 agriculture electricity,NL1 0 agriculture electricity,BE1 0 agriculture heat,DE1 0 agriculture heat,FR1 0 agriculture heat,GB0 0 agriculture heat,GB2 0 agriculture heat,NL1 0 agriculture heat,BE1 0 agriculture machinery oil,DE1 0 agriculture machinery oil,FR1 0 agriculture machinery oil,GB0 0 agriculture machinery oil,GB2 0 agriculture machinery oil,NL1 0 agriculture machinery oil
2013-01-01 00:00:00,3386.2426932037,17517.542111696,33726.4653691952,17698.0074328566,265.256995914285,6414.19903374223,622.597826706772,3482.26443176086,3131.94074876821,3660.39810688773,104.59061310684,749.782398612963,27.2461804696527,149.793451568632,138.001352081018,139.488085305295,4.01572494917516,32.666872520099,247.036100948843,9352.22231402357,5129.89791995981,4016.86034795352,458.061600388906,482.06389005648,146.195844191419,4598.03365055177,3042.03432657136,1756.89300173324,200.953300596589,285.274197688931,3979.31058115056,21986.391929599,15566.0475331801,17472.9092310311,249.221042475044,4369.81619035512,2354.95406329953,10809.6414469239,9230.68093435793,7642.29504855913,109.3341834831,2585.95558278718,2111.42154815003,10932.0111255076,8265.57615584601,8371.73475986342,119.518408652715,2318.59059104743,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 01:00:00,3116.11072142274,16668.7989385814,31386.5138989011,17141.6170710897,254.008841812722,6027.73206780176,470.073090258827,2607.26398668048,2371.04016467935,2477.61240477731,70.9617520724054,565.084003657272,26.0230815556174,143.073815787396,131.659114235839,111.735058461334,3.20089792595822,31.2015005964201,244.987598072113,9272.61035005175,5088.68613978342,4142.18441643748,472.494381508788,478.65523872181,156.176594520365,4896.7696951476,3242.46579266025,1800.83072735541,206.013273875333,302.299116099434,3946.31285676299,21799.2300141316,15440.9954289937,18018.0554107332,257.073594955884,4338.91742341415,2515.72613361335,11511.9480794484,9838.8656929952,7833.41941562986,112.087201449141,2740.28318467616,2154.01299679212,11103.7260311933,8426.62037399629,8617.15827545436,123.053598801675,2359.7335360301,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 02:00:00,2865.91109860439,15729.8569346723,28118.0274275323,15602.5373944922,225.767648377786,5632.10037941993,439.773174436265,2417.75689712192,2224.49630352413,1878.9246522108,53.897546345027,527.356601885689,30.5463312202298,167.928753036621,154.302358590096,106.877789948841,3.05561536944823,36.6395910075768,260.282988254079,9867.04254047431,5396.39879425497,4109.21163887369,468.697115051917,504.106339010855,173.400198032867,5412.29317959836,3588.34681258039,1914.90757517777,219.150635755831,331.678715315011,4192.69428749375,23196.696699093,16374.7118266297,17874.6273849716,255.007587449178,4569.62673892084,2793.16763888157,12723.9061571612,10888.3993252247,8329.64139864648,119.234945378014,3006.60358528392,2328.6206421251,11973.5342854181,9087.70371728477,8734.75626120603,124.747510942397,2525.41010806825,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 03:00:00,2649.26993366007,14938.3491116509,25211.6912677748,13883.9940161987,191.478563183067,5325.13792355067,555.686184666108,3054.2743560103,2806.06123481569,1806.35119611344,51.618436315447,666.460247327431,49.3378365369876,271.106190792062,248.84078604482,125.656438378505,3.58135339059638,59.1783908278193,324.68255097941,12369.8340794708,6691.9891752303,4355.4068011799,497.049856335562,611.265405238903,204.664238339724,6348.06408173864,4216.18512413416,2111.76796463666,241.82154773864,385.008146256012,5230.05627786716,29080.5768985562,20306.022306576,18945.5497849219,270.433678031179,5541.00300709931,3296.77551613008,14923.8352349719,12793.497858038,9185.96285825435,131.569680080549,3490.02459141053,2842.27726466574,14668.1373778427,11033.1733882047,9377.17088105874,134.001119370576,3010.34253283661,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 04:00:00,2487.9550624363,13788.133460388,22514.490259538,11736.1439229439,142.177472942566,5170.3609364037,1063.46929107951,5844.5359005697,5359.85309838741,2285.09324469159,65.1750726921146,1275.4107598339,122.800567719113,674.864839574013,618.381798822451,202.977660660934,5.78463332951135,147.260304156477,450.323236601318,17252.6691736996,9219.62844578175,5391.98452878216,616.425963712286,820.327982401397,237.112063390935,7319.26710676808,4867.79596821549,2469.10614572048,282.97346496138,440.356848095892,7253.90343137208,40559.7657484978,27975.8343858863,23454.5510885222,335.383540455317,7436.11494832975,3819.45205233538,17207.0626470802,14770.7312319499,10740.3454013369,153.959515206197,3991.74989878982,3691.11849456916,19255.6094651927,14248.8552059454,11398.298829953,163.114351887171,3809.28828237319,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 05:00:00,2463.88840055517,12658.6616985394,21933.1618020594,9715.49691121418,87.735752247842,5250.84162916325,2193.76964841262,12052.8545338929,11050.2739532138,4377.42521239099,124.517204147178,2632.06803355366,245.968281676658,1351.16124550527,1238.8296273923,505.651647322139,14.3655274820603,295.202506704754,480.907969483803,18441.298528331,9834.93209149519,7414.30162046515,849.323445356002,871.220120139969,247.775531686533,7638.43773375605,5081.93764230192,2839.97461537835,325.683562487467,458.546330020817,7746.56887870336,43354.1465889494,29842.8980089748,32251.4122981339,462.09783633993,7897.44236164365,3991.22149031411,17957.4094910438,15420.5179391462,12353.5832402587,177.197121284997,4156.63404433409,3912.59678967249,20437.1853599977,15087.8053160403,14868.3318461309,213.098319208309,4018.02546865925,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 06:00:00,2389.59793805987,12774.8540789341,22436.6670261357,9661.4142961878,81.9715173194822,5482.03715228146,3646.34441490964,20033.0098632319,18361.0287026105,9032.64719622897,256.379463198281,4378.19741464954,326.18149791642,1792.02991238374,1642.18463240042,1012.88698118057,28.7127486450418,391.970108166093,457.903459640553,17547.2630697361,9372.12737030345,7906.59460459404,906.01771783484,832.941260944129,240.613486488798,7424.06897558936,4938.11085855665,2961.85471556356,339.719565521648,446.329489490286,7376.0072924339,41252.3344921444,28438.573712263,34392.8336774308,492.943918346245,7550.45188566607,3875.85372775407,17453.444189936,14984.0931628144,12883.7485293483,184.833795709117,4045.89074111956,3750.62034006265,19568.5928940268,14474.2222916925,15758.860735593,225.925904685121,3865.44754226188,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 07:00:00,2476.18719587082,13368.7775059421,22661.896716285,10135.8699264101,93.9328818911413,5756.74859718304,4573.72540157793,25124.5719753308,23028.3416060445,15015.0165872494,425.363007592587,5496.28933976918,299.548473413539,1645.25667740934,1507.9167286534,1343.14688577307,37.9909088493674,360.355471061632,442.913009499523,16964.6819124892,9070.54949947157,7536.31316899447,863.37474448253,807.997572330867,226.213150681673,6993.04934098376,4648.92614569759,2879.99478387592,330.292380543957,421.765750881465,7134.53790138823,39882.7287210301,27523.4725649168,32782.1493733415,469.742833024806,7324.34215913866,3643.89002516438,16440.1484942614,14106.5975368842,12527.6666564086,179.704675813997,3823.22518810355,3592.80930885087,18774.2924050972,13876.6900339337,15103.2720099167,216.482502946267,3715.85578241407,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 08:00:00,2622.51407073029,14763.5744695794,24564.2332946209,10874.0704996141,110.429357220828,6062.05667078132,4650.41136737497,25542.3586358927,23410.3166356718,18831.0931281477,532.610498579127,5595.01136883023,260.583724569742,1430.78646787118,1311.62957421539,1232.95094099921,34.8056375289068,314.017764008154,426.420026170857,16323.7070769324,8738.74366648257,7295.02633279034,835.587264103301,780.553710633349,213.432344490808,6610.50420536086,4392.26450822493,2715.40345934434,311.337651043289,399.964566055824,6868.86538298943,38375.8436750631,26516.6483651609,31732.577662494,454.624288222127,7075.56884579708,3438.01405353269,15540.8128069612,13327.7892036232,11811.7121485003,169.391832646226,3625.60165233353,3435.62647884071,17972.2188273414,13281.4791895947,14514.7632703314,208.005373622784,3567.0568327102,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-01-01 09:00:00,2867.67999728975,16403.7779286993,26447.9432731323,12892.1301952458,149.704238718725,6594.58754668801,4202.1566458507,23052.4889158612,21139.5047161713,19135.9209075889,540.556392512787,5063.48334173462,240.749421578853,1317.49003633067,1209.39459597799,1070.98356973291,30.2271425476922,290.667119472577,410.132870789847,15690.7314330485,8411.07868007441,7029.55466719647,805.014569732646,753.45234086809,200.952669023291,6236.97227999116,4141.65011874226,2569.32285068971,294.514659733012,378.677042611035,6606.5083853864,36887.764144762,25522.3890576719,30577.8045525212,437.990370958911,6829.9001557669,3236.98876028011,14662.6665189842,12567.3305044339,11176.2772579802,160.238820413076,3432.63435791389,3281.16571522217,17183.4768879154,12696.5731873686,13918.0272701672,199.409730457329,3420.8448378936,1866.43835616438,9788.81278538813,5089.04109589041,3327.62557077626,81.0502283105023,1420.09132420091,4232.87671232877,19529.6803652968,9294.52054794521,6043.37899543379,138.127853881279,6760.27397260274,695.205479452055,3236.30136986301,1163.24200913242,1029.6803652968,7.99086757990867,1400.68493150685,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,197.00366235806,312.486270035768,602.256893529461,734.777024743611,11.0894411776656,361.406248039155,9634.70319634703,26488.5844748858,11392.6940639269,7610.73059360731,191.780821917808,16186.0730593607,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,445.205479452055,3513.69863013699,430.365296803653,768.264840182648,19.4063926940639,1501.14155251142,6192.92237442922,33341.3242009132,16013.698630137,14325.3424657534,289.954337899543,6510.27397260274,-480.593607305936,-2537.67123287671,-1405.25114155251,-956.62100456621,-35.3881278538813,-237.442922374429,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
