snapshot, BE1 0 Electricity demand Residential and tertiary, DE1 0 Electricity demand Residential and tertiary, FR1 0 Electricity demand Residential and tertiary, GB0 0 Electricity demand Residential and tertiary, GB2 0 Electricity demand Residential and tertiary, NL1 0 Electricity demand Residential and tertiary,BE1 0 land transport EV,DE1 0 land transport EV,FR1 0 land transport EV,GB0 0 land transport EV,GB2 0 land transport EV,NL1 0 land transport EV,BE1 0 land transport fuel cell,DE1 0 land transport fuel cell,FR1 0 land transport fuel cell,GB0 0 land transport fuel cell,GB2 0 land transport fuel cell,NL1 0 land transport fuel cell,BE1 0 land transport oil,DE1 0 land transport oil,FR1 0 land transport oil,GB0 0 land transport oil,GB2 0 land transport oil,NL1 0 land transport oil,BE1 0 residential rural heat,DE1 0 residential rural heat,FR1 0 residential rural heat,GB0 0 residential rural heat,GB2 0 residential rural heat,NL1 0 residential rural heat,BE1 0 services rural heat,DE1 0 services rural heat,FR1 0 services rural heat,GB0 0 services rural heat,GB2 0 services rural heat,NL1 0 services rural heat,BE1 0 residential urban decentral heat,DE1 0 residential urban decentral heat,FR1 0 residential urban decentral heat,GB0 0 residential urban decentral heat,GB2 0 residential urban decentral heat,NL1 0 residential urban decentral heat,BE1 0 services urban decentral heat,DE1 0 services urban decentral heat,FR1 0 services urban decentral heat,GB0 0 services urban decentral heat,GB2 0 services urban decentral heat,NL1 0 services urban decentral heat,BE1 0 urban central heat,DE1 0 urban central heat,FR1 0 urban central heat,GB0 0 urban central heat,GB2 0 urban central heat,NL1 0 urban central heat,BE1 0 solid biomass for industry,DE1 0 solid biomass for industry,FR1 0 solid biomass for industry,GB0 0 solid biomass for industry,GB2 0 solid biomass for industry,NL1 0 solid biomass for industry,BE1 0 gas for industry,DE1 0 gas for industry,FR1 0 gas for industry,GB0 0 gas for industry,GB2 0 gas for industry,NL1 0 gas for industry,BE1 0 H2 for industry,DE1 0 H2 for industry,FR1 0 H2 for industry,GB0 0 H2 for industry,GB2 0 H2 for industry,NL1 0 H2 for industry,BE1 0 H2 for shipping,DE1 0 H2 for shipping,FR1 0 H2 for shipping,GB0 0 H2 for shipping,GB2 0 H2 for shipping,NL1 0 H2 for shipping,BE1 0 shipping methanol,DE1 0 shipping methanol,FR1 0 shipping methanol,GB0 0 shipping methanol,GB2 0 shipping methanol,NL1 0 shipping methanol,BE1 0 shipping oil,DE1 0 shipping oil,FR1 0 shipping oil,GB0 0 shipping oil,GB2 0 shipping oil,NL1 0 shipping oil,BE1 0 naphtha for industry,DE1 0 naphtha for industry,FR1 0 naphtha for industry,GB0 0 naphtha for industry,GB2 0 naphtha for industry,NL1 0 naphtha for industry,BE1 0 kerosene for aviation,DE1 0 kerosene for aviation,FR1 0 kerosene for aviation,GB0 0 kerosene for aviation,GB2 0 kerosene for aviation,NL1 0 kerosene for aviation,BE1 0 low-temperature heat for industry,DE1 0 low-temperature heat for industry,FR1 0 low-temperature heat for industry,GB0 0 low-temperature heat for industry,GB2 0 low-temperature heat for industry,NL1 0 low-temperature heat for industry,BE1 0 industry electricity,DE1 0 industry electricity,FR1 0 industry electricity,GB0 0 industry electricity,GB2 0 industry electricity,NL1 0 industry electricity,BE1 0 process emissions,DE1 0 process emissions,FR1 0 process emissions,GB0 0 process emissions,GB2 0 process emissions,NL1 0 process emissions,EU NH3,BE1 0 agriculture electricity,DE1 0 agriculture electricity,FR1 0 agriculture electricity,GB0 0 agriculture electricity,GB2 0 agriculture electricity,NL1 0 agriculture electricity,BE1 0 agriculture heat,DE1 0 agriculture heat,FR1 0 agriculture heat,GB0 0 agriculture heat,GB2 0 agriculture heat,NL1 0 agriculture heat,BE1 0 agriculture machinery oil,DE1 0 agriculture machinery oil,FR1 0 agriculture machinery oil,GB0 0 agriculture machinery oil,GB2 0 agriculture machinery oil,NL1 0 agriculture machinery oil
2013-04-29 17:00:00,4327.17236463535,30456.8810137986,33351.4201372237,22012.0626160199,322.208176231784,7792.47841035044,2752.19644932595,14804.6653841264,13830.9603079934,13334.8581030241,380.788106213342,3369.86341637203,119.647906987052,644.634691157964,602.959206394077,691.571636947257,19.7588295522592,146.506850362261,3581.14687698174,19294.3743786863,18046.9975054323,20699.2305191834,591.395808967596,4385.05413795511,388.970998074754,11784.6612929883,7854.0775051636,6270.30425981655,757.888482562559,801.451579995136,155.489834408346,3889.40980792136,3174.22965040814,1913.1922885979,231.272971918607,336.571897567544,7078.30866173251,29892.5037588998,26283.5975045856,30727.2323594397,464.545245337387,8088.76565001444,2829.52982909134,9865.72243466743,10622.5300760781,9375.4786951528,141.758005236566,3396.90041389781,1785.88423985078,9373.23636662033,7712.60390876263,7360.39196507526,111.270830154129,2268.9517224701,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-29 18:00:00,4149.94118940321,29690.0041553885,32118.7211918693,21412.9059639373,311.024371618817,7500.51403969626,2081.62438688834,11203.0281236193,10471.7562579497,11231.9695099948,320.502188916033,2546.46709176416,85.5768242364629,460.081154199512,429.789594044581,490.340903810117,13.9820559365533,104.446807913609,2561.37515961385,13770.5558752317,12863.9079548509,14676.2516834166,418.492869719739,3126.16717993245,384.622422074435,11657.9217352541,7768.39185948694,6368.79176891991,770.032604592932,793.075253734017,148.302618232078,3728.08227018953,3032.86538793529,1889.95040143198,228.407135032566,322.379914854534,6999.17535019616,29571.0212307405,25996.8512862799,31209.8642145021,471.988944876047,8004.22636925757,2698.74029782546,9456.5054102518,10149.455883224,9261.58328628153,140.001399970812,3253.66578171293,1748.04572473042,9200.96963656243,7553.81743461247,7428.06930419782,112.31454499536,2223.95581111179,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-29 19:00:00,4254.14910748606,29504.2570240405,32161.5296411046,21752.0015997368,318.391462751201,7740.25854794559,1501.77461311624,8077.89021951532,7543.19923486727,8510.23505414107,242.871047756438,1836.39901808528,65.0946991374074,349.304394155281,325.027061837451,349.92976898802,9.97590310734634,79.5981649794801,1948.33060096253,10454.9287300157,9728.29092246216,10473.646643146,298.585868800962,2382.42963966423,357.166184464495,10857.7077315264,7227.3859193154,6299.59157080211,761.499790044981,740.188422710066,132.657629443979,3376.90770452663,2725.14648159035,1808.73538309237,218.392931211824,291.487090013798,6499.53983635336,27541.2301727163,24186.379926695,30870.7529881919,466.758784346106,7470.4584002341,2414.04025540681,8565.72995535143,9119.67741801224,8863.59418779553,133.863226772777,2941.87549189258,1606.66952951092,8512.42885215218,6960.26499937768,7292.78300645353,110.228189808936,2056.91884023201,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-29 20:00:00,4432.7748966555,27741.5557115187,34965.2147263526,22090.4149761723,329.497183618562,7441.51346941635,1126.21479734921,6041.91699068932,5626.9551007249,6144.09383655425,175.095150006602,1376.60169330623,52.0471401489869,278.159509969285,258.035262248449,265.666217781628,7.55916795728866,63.7433319020318,1557.80788894657,8325.51179133514,7723.17875691879,7951.57867852367,226.251268446794,1907.88321933683,305.718032716313,9358.24767878075,6213.63610763194,5862.67220178611,707.624916133862,641.08781953727,119.672215198161,3085.43116405144,2469.73834264692,1631.94815140397,196.594212117417,265.845900159726,5563.31091452691,23737.7593602212,20793.8755869912,28729.6570512481,433.736358099516,6470.27127121915,2177.73788174065,7826.38213998658,8264.95645059487,7997.25945806258,120.50177381137,2683.08808552379,1395.3211952308,7441.43256166611,6072.68430065759,6740.80365312766,101.715662883908,1808.21298158093,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-29 21:00:00,4341.31596716536,25133.0871542002,35000.7175085782,19869.0866300252,297.661149445157,6970.43039605819,839.104449404406,4491.02139056763,4169.2080691517,4592.97104106994,130.759098521235,1027.29703234545,33.8969616063988,180.919946177607,167.395128361406,211.138800622941,6.00156666918722,41.57196894067,1014.56014779315,5415.06254938295,5010.25514151514,6319.53433621148,179.631155074725,1244.27857110758,245.060020767919,7590.3655935161,5018.41244846617,5043.96228536562,606.672894674449,524.2469736159,118.345323437055,3055.64714539862,2443.63991029291,1485.2139179738,178.501172786864,263.225800183072,4459.48535040278,19253.4198815374,16794.070700317,24717.6205065389,371.858149556748,5291.03818390882,2153.59173847469,7750.83318126815,8177.61828885118,7278.19755948972,109.411705037278,2656.64434865962,1192.00471029908,6366.4119628823,5218.55742478846,5872.46487871142,88.3242769985814,1570.03589270071,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-29 22:00:00,4014.16761153001,23335.987116882,31414.6527534853,17101.9345937298,255.923570267989,6271.72724286656,605.153437398061,3229.54756091714,2989.59996212954,3413.53065966844,97.0269939984996,740.823417005893,22.9835169762653,122.239104818193,112.697602573462,137.630500335749,3.90412429325405,28.032914218359,687.912995005556,3658.70326935253,3373.11932705148,4119.37867419726,116.853214337032,839.045042523284,214.87560997645,6710.63878779906,4423.64976572881,4078.69309288666,487.649203524728,466.105073193681,125.086092016339,3206.95351641148,2576.22306284329,1470.22013789679,176.65236732201,276.536220908344,3910.20384249589,17021.9398081688,14803.7029004654,19987.3794308726,298.902970690384,4704.23266913941,2276.25702935149,8134.63091221681,8621.30657881677,7204.72148157033,108.278485826257,2790.98168935146,1115.10729426183,5930.80995082033,4895.33395986445,4990.79777417044,74.727322749934,1480.65244404187,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-29 23:00:00,3724.37221053852,22309.440391745,30606.0127362775,15283.3946895347,226.467366646271,5812.43782005958,418.752087467937,2229.23093377614,2057.44541133903,2453.76819052381,69.6769669011602,511.429296479382,18.4948971615645,98.1025170839051,90.2474431061576,92.9089733355958,2.63616307976758,22.4523902072599,553.565414373712,2936.27804719636,2701.17010128875,2780.83159231823,78.9022342141415,672.015993394728,221.529144301889,6904.55652034268,4554.75300151573,3598.35948328992,428.421083904906,478.921262745237,128.371127939778,3280.6909334992,2640.83593507708,1546.39033096783,186.044519833618,283.022901132463,4031.28168603691,17513.8238262887,15242.4386627121,17633.5347336204,262.599290145415,4833.58191043646,2336.03654593775,8321.67031561297,8837.53295629925,7577.98873055478,114.035374726321,2856.44944497033,1147.7067668321,6090.87015254368,5032.20726221582,4627.28553389834,69.1212718807424,1519.13783603039,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-30 00:00:00,3576.84707796672,21815.27036615,29609.7626135266,15337.1374810839,228.227886640574,5556.19095700315,328.905938116786,1745.95309611522,1606.5655575867,1694.53837732125,48.0720811271666,399.689243861021,17.7246547231917,93.9299353986418,86.2367546859855,74.4774342464796,2.11268722986835,21.4587594693649,530.511510865011,2811.38971235279,2581.12734690943,2229.16253007464,63.2342300488465,642.275919343363,204.014221778917,6976.49850664409,3801.04935797543,3823.53009259033,441.452546140292,452.954180230009,124.845706027809,3544.55182045977,2259.62709518279,1642.70622825488,190.609687472875,282.15269931785,3712.55348157551,17696.3090112653,12720.1764121131,18736.9691677084,270.586881935666,4571.50538538733,2271.88259980998,8990.96936114332,7561.82111026968,8049.97873825078,116.83357917167,2847.66680766283,1078.6924001677,6291.68330972606,4238.51061119183,4916.43659371334,71.100717809611,1465.6305897326,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-30 01:00:00,3478.65085727829,22003.0212998566,27776.1591610313,15438.811832118,229.344089986117,5394.12669108489,317.209780616909,1680.78743046431,1543.14858858451,1326.02072149724,37.6069919019447,383.798233201909,20.8782086262875,110.509285001028,101.282548153069,71.2973222874275,2.02040823271411,25.1725322997189,624.899620075206,3307.62142710731,3031.45863680143,2133.97951937773,60.4722540912921,753.431779133548,215.693648797496,7368.29531292435,3995.12609585758,3794.27964649648,438.01789205686,476.137122774343,137.997499988474,3884.33902920211,2477.77691471729,1743.90482098275,202.492523228772,308.914039804314,3925.09012271036,18690.1252282342,13369.6524148828,18593.6291930435,268.481622045131,4805.4825762739,2511.21267215436,9852.86009877528,8291.85745745026,8545.89608840637,124.117124150296,3117.75949582817,1160.14120889254,6729.17717144843,4526.79965802176,4981.14812102372,72.051054262502,1565.20776827461,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-30 02:00:00,3471.08660187034,22601.3407461326,26987.147577546,14840.3113108152,215.672948844132,5300.58191076645,402.451638921963,2128.3571735392,1951.19960029097,1275.67496842506,36.1668951899479,484.887035509997,33.8384316564742,178.665070837386,163.69662521332,83.8467377826041,2.37694567160817,40.6483746227157,1012.80830480099,5347.57252815349,4899.55631416578,2509.59244266406,71.143672990084,1216.63473687237,264.868595231077,9017.91279253465,4812.26491389869,4012.68157850458,463.663144959815,573.746359595374,161.870449467094,4501.11594131371,2873.75936670011,1918.54143443583,222.998521767797,357.490844712012,4819.95233866959,22874.4794055865,16104.199888427,19663.8941490155,284.200795215914,5790.61787531078,2945.6412180151,11417.3519161743,9617.00905927147,9401.69184849845,136.686208311584,3608.02790471599,1399.74537925847,8084.50152826848,5375.19132113051,5334.65444131877,77.2426112498238,1856.66842591576,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
2013-04-30 03:00:00,3604.62700840155,24078.9288858589,28187.073854739,13890.1062449574,189.733490072688,5257.35101415775,772.568686091204,4078.71486352947,3736.12951663566,1615.85570160886,45.8383280362718,928.111693925278,84.345723213655,444.99431959689,407.52413962803,135.709966219562,3.85354514220665,101.239197984116,2524.52743119053,13318.9961949896,12197.4870825072,4061.8957233834,115.339344405037,3030.16113544038,360.806730893378,12236.2432031944,6406.46644263948,4932.23895836616,571.639669473597,764.177643881126,186.647326688837,5141.24655601977,3284.7353377895,2235.53933316748,260.220718876032,407.906966611845,6565.78876351901,31037.9684958727,21439.1805141046,24170.1273568552,350.384649734106,7712.57307443593,3396.51900972039,13041.0818079848,10992.33633368,10955.1201492914,159.501431244088,4116.85988559846,1795.7023079503,10391.8961400007,6777.5044417929,6446.83570553553,93.576023979371,2336.86162745464,1708.90410958904,8799.08675799087,4433.7899543379,2901.82648401827,71.9178082191781,1179.22374429224,4727.16894977169,21878.9954337899,10686.0730593607,6960.04566210046,152.96803652968,7320.77625570776,578.767123287671,2289.95433789954,874.429223744292,755.707762557078,9.1324200913242,1315.06849315069,72.497347747766,114.994947373163,221.630536818841,270.397945105649,4.08091435338092,132.997499278409,157.602929886448,249.989016028614,481.805514823569,587.821619794888,8.87155294213244,289.124998431324,181.243369369415,287.487368432906,554.076342047104,675.994862764122,10.2022858834523,332.493748196023,9634.70319634703,25931.5068493151,12180.3652968037,8244.29223744292,208.904109589041,16422.3744292237,2253.58339184742,13857.7522602861,9808.08962033979,16838.4408115269,477.374369735447,5321.12040233022,472.602739726027,3912.100456621,369.86301369863,794.520547945206,20.5479452054794,1714.61187214612,5797.94520547945,31715.7534246575,15259.1324200913,13481.7351598174,275.114155251141,5970.3196347032,-513.698630136986,-2768.26484018265,-1489.72602739726,-1021.68949771689,-35.3881278538813,-288.812785388128,5398.40182648402,170.253678012239,706.13723767334,758.190790576881,385.251521594265,10.9219852579693,1086.40344860717,804.224225719509,1335.45103460168,3022.17465242435,999.832857476866,28.3455330289295,3714.60832164281,235.57372544573,352.691536993678,2195.86133067159,537.660302074945,15.2428155734642,872.837316829614
