index,CZ -> SK,CZ -> AT,CZ -> DE,CZ -> PL
2017-01-03 12:00:00+0000,1255.0,923.0,797.0,0.0
2017-01-03 13:00:00+0000,1291.0,937.0,814.0,0.0
2017-01-03 14:00:00+0000,1300.0,862.0,717.0,0.0
2017-01-03 15:00:00+0000,1333.0,994.0,639.0,0.0
2017-01-03 16:00:00+0000,1261.0,1061.0,702.0,0.0
2017-01-03 17:00:00+0000,1366.0,1161.0,667.0,0.0
2017-01-03 18:00:00+0000,1366.0,1166.0,702.0,0.0
2017-01-03 19:00:00+0000,1344.0,1165.0,723.0,0.0
2017-01-03 20:00:00+0000,1358.0,1364.0,799.0,0.0
2017-01-03 21:00:00+0000,1406.0,1500.0,754.0,0.0
2017-01-03 22:00:00+0000,1470.0,1552.0,763.0,6.0
2017-01-03 23:00:00+0000,1208.0,1363.0,501.0,37.0
2017-01-04 00:00:00+0000,1257.0,1404.0,487.0,95.0
2017-01-04 01:00:00+0000,1326.0,1489.0,439.0,121.0
2017-01-04 02:00:00+0000,1316.0,1464.0,449.0,122.0
2017-01-04 03:00:00+0000,1151.0,1524.0,535.0,62.0
2017-01-04 04:00:00+0000,1227.0,1601.0,531.0,9.0
2017-01-04 05:00:00+0000,1444.0,1556.0,446.0,0.0
2017-01-04 06:00:00+0000,1520.0,1549.0,397.0,0.0
2017-01-04 07:00:00+0000,1578.0,1538.0,503.0,0.0
2017-01-04 08:00:00+0000,1492.0,1407.0,513.0,0.0
2017-01-04 09:00:00+0000,1496.0,1437.0,501.0,0.0
2017-01-04 10:00:00+0000,1495.0,1457.0,558.0,0.0
2017-01-04 11:00:00+0000,1586.0,1552.0,574.0,0.0
2017-01-04 12:00:00+0000,1462.0,1413.0,616.0,0.0
2017-01-04 13:00:00+0000,1386.0,1345.0,593.0,0.0
2017-01-04 14:00:00+0000,1394.0,1305.0,667.0,0.0
2017-01-04 15:00:00+0000,1375.0,1482.0,616.0,0.0
2017-01-04 16:00:00+0000,1270.0,1259.0,797.0,0.0
2017-01-04 17:00:00+0000,1201.0,1255.0,925.0,0.0
2017-01-04 18:00:00+0000,1178.0,1206.0,1018.0,0.0
2017-01-04 19:00:00+0000,1340.0,1464.0,1009.0,0.0
2017-01-04 20:00:00+0000,1246.0,1712.0,1205.0,0.0
2017-01-04 21:00:00+0000,1255.0,1789.0,1259.0,0.0
2017-01-04 22:00:00+0000,1143.0,1984.0,1453.0,0.0
2017-01-04 23:00:00+0000,1152.0,1721.0,1155.0,0.0
2017-01-05 00:00:00+0000,1096.0,1647.0,1137.0,0.0
2017-01-05 01:00:00+0000,1167.0,1653.0,1074.0,0.0
2017-01-05 02:00:00+0000,1150.0,1671.0,1133.0,0.0
2017-01-05 03:00:00+0000,1042.0,1755.0,1166.0,0.0
2017-01-05 04:00:00+0000,1262.0,1803.0,1198.0,0.0
2017-01-05 05:00:00+0000,1326.0,1505.0,964.0,0.0
2017-01-05 06:00:00+0000,1205.0,1100.0,1152.0,0.0
2017-01-05 07:00:00+0000,1105.0,896.0,1336.0,0.0
2017-01-05 08:00:00+0000,1144.0,942.0,1267.0,0.0
2017-01-05 09:00:00+0000,1145.0,886.0,1245.0,0.0
2017-01-05 10:00:00+0000,1183.0,962.0,1231.0,0.0
2017-01-05 11:00:00+0000,1244.0,1038.0,1045.0,0.0
2017-01-05 12:00:00+0000,1230.0,1079.0,978.0,0.0
2017-01-05 13:00:00+0000,1240.0,1064.0,983.0,0.0
2017-01-05 14:00:00+0000,1236.0,1073.0,1004.0,0.0
2017-01-05 15:00:00+0000,1159.0,1013.0,1120.0,0.0
2017-01-05 16:00:00+0000,876.0,1002.0,1351.0,0.0
2017-01-05 17:00:00+0000,849.0,961.0,1448.0,0.0
2017-01-05 18:00:00+0000,1147.0,999.0,1364.0,0.0
2017-01-05 19:00:00+0000,1095.0,1117.0,1544.0,0.0
2017-01-05 20:00:00+0000,1063.0,1329.0,1425.0,0.0
2017-01-05 21:00:00+0000,1160.0,1500.0,1539.0,0.0
2017-01-05 22:00:00+0000,992.0,1440.0,1530.0,0.0
2017-01-05 23:00:00+0000,725.0,1399.0,1735.0,0.0
2017-01-06 00:00:00+0000,529.0,1098.0,1515.0,0.0
2017-01-06 01:00:00+0000,470.0,978.0,1468.0,0.0
2017-01-06 02:00:00+0000,449.0,963.0,1489.0,0.0
2017-01-06 03:00:00+0000,279.0,920.0,1533.0,0.0
2017-01-06 04:00:00+0000,333.0,892.0,1507.0,0.0
2017-01-06 05:00:00+0000,521.0,776.0,1218.0,0.0
2017-01-06 06:00:00+0000,292.0,508.0,1181.0,0.0
2017-01-06 07:00:00+0000,382.0,483.0,1464.0,0.0
2017-01-06 08:00:00+0000,500.0,576.0,1271.0,0.0
2017-01-06 09:00:00+0000,628.0,625.0,1129.0,0.0
2017-01-06 10:00:00+0000,698.0,813.0,1147.0,0.0
2017-01-06 11:00:00+0000,742.0,855.0,1105.0,0.0
2017-01-06 12:00:00+0000,769.0,921.0,1078.0,0.0
2017-01-06 13:00:00+0000,769.0,918.0,1007.0,0.0
2017-01-06 14:00:00+0000,742.0,869.0,1005.0,0.0
2017-01-06 15:00:00+0000,852.0,800.0,1054.0,0.0
2017-01-06 16:00:00+0000,881.0,852.0,1309.0,0.0
2017-01-06 17:00:00+0000,957.0,1072.0,1352.0,0.0
2017-01-06 18:00:00+0000,1017.0,1060.0,1064.0,0.0
2017-01-06 19:00:00+0000,1085.0,1281.0,903.0,0.0
2017-01-06 20:00:00+0000,1160.0,1471.0,1099.0,0.0
2017-01-06 21:00:00+0000,1225.0,1673.0,1320.0,0.0
2017-01-06 22:00:00+0000,1207.0,1796.0,1447.0,0.0
2017-01-06 23:00:00+0000,1209.0,1877.0,1640.0,0.0
2017-01-07 00:00:00+0000,1125.0,1786.0,1768.0,0.0
2017-01-07 01:00:00+0000,1017.0,1648.0,1539.0,0.0
2017-01-07 02:00:00+0000,1037.0,1561.0,1401.0,0.0
2017-01-07 03:00:00+0000,950.0,1424.0,1267.0,0.0
2017-01-07 04:00:00+0000,1064.0,1465.0,1173.0,0.0
2017-01-07 05:00:00+0000,1200.0,1386.0,967.0,0.0
2017-01-07 06:00:00+0000,1252.0,1614.0,1125.0,0.0
2017-01-07 07:00:00+0000,1373.0,1572.0,1088.0,0.0
2017-01-07 08:00:00+0000,1445.0,1487.0,1113.0,0.0
2017-01-07 09:00:00+0000,1472.0,1408.0,1137.0,0.0
2017-01-07 10:00:00+0000,1528.0,1314.0,1158.0,0.0
2017-01-07 11:00:00+0000,1518.0,1190.0,1139.0,0.0
2017-01-07 12:00:00+0000,1508.0,1094.0,1094.0,0.0
2017-01-07 13:00:00+0000,1542.0,1111.0,1032.0,0.0
2017-01-07 14:00:00+0000,1645.0,1199.0,921.0,0.0
2017-01-07 15:00:00+0000,1733.0,1360.0,853.0,0.0
2017-01-07 16:00:00+0000,1526.0,1228.0,1046.0,0.0
2017-01-07 17:00:00+0000,1683.0,1278.0,1121.0,0.0
2017-01-07 18:00:00+0000,1723.0,1287.0,977.0,0.0
2017-01-07 19:00:00+0000,1774.0,1404.0,904.0,0.0
2017-01-07 20:00:00+0000,1738.0,1442.0,1024.0,0.0
2017-01-07 21:00:00+0000,1627.0,1604.0,1213.0,0.0
2017-01-07 22:00:00+0000,1507.0,1821.0,1324.0,0.0
2017-01-07 23:00:00+0000,1631.0,1934.0,1059.0,0.0
2017-01-08 00:00:00+0000,1575.0,1927.0,949.0,0.0
2017-01-08 01:00:00+0000,1459.0,1840.0,892.0,0.0
2017-01-08 02:00:00+0000,1499.0,1899.0,886.0,0.0
2017-01-08 03:00:00+0000,1506.0,1917.0,773.0,0.0
2017-01-08 04:00:00+0000,1744.0,2112.0,880.0,0.0
2017-01-08 05:00:00+0000,1695.0,2174.0,822.0,0.0
2017-01-08 06:00:00+0000,1794.0,2270.0,768.0,0.0
2017-01-08 07:00:00+0000,1890.0,2096.0,567.0,0.0
2017-01-08 08:00:00+0000,1759.0,1805.0,645.0,0.0
2017-01-08 09:00:00+0000,1684.0,1722.0,692.0,0.0
2017-01-08 10:00:00+0000,1579.0,1559.0,746.0,0.0
2017-01-08 11:00:00+0000,1375.0,1370.0,837.0,0.0
2017-01-08 12:00:00+0000,1417.0,1380.0,848.0,0.0
2017-01-08 13:00:00+0000,1477.0,1362.0,859.0,0.0
2017-01-08 14:00:00+0000,1546.0,1324.0,770.0,0.0
2017-01-08 15:00:00+0000,1771.0,1199.0,643.0,0.0
2017-01-08 16:00:00+0000,1589.0,1071.0,883.0,0.0
2017-01-08 17:00:00+0000,1483.0,947.0,900.0,0.0
2017-01-08 18:00:00+0000,1458.0,989.0,946.0,0.0
2017-01-08 19:00:00+0000,1627.0,1162.0,893.0,0.0
2017-01-08 20:00:00+0000,1626.0,1415.0,1162.0,0.0
2017-01-08 21:00:00+0000,1426.0,1369.0,1327.0,0.0
2017-01-08 22:00:00+0000,1375.0,1566.0,1450.0,0.0
2017-01-08 23:00:00+0000,1139.0,1287.0,1363.0,0.0
2017-01-09 00:00:00+0000,1282.0,1287.0,1229.0,0.0
2017-01-09 01:00:00+0000,1191.0,1184.0,1160.0,0.0
2017-01-09 02:00:00+0000,1311.0,1284.0,1179.0,0.0
2017-01-09 03:00:00+0000,1421.0,1338.0,1156.0,0.0
2017-01-09 04:00:00+0000,1463.0,1352.0,954.0,0.0
2017-01-09 05:00:00+0000,1777.0,1389.0,594.0,0.0
2017-01-09 06:00:00+0000,1708.0,1236.0,526.0,0.0
2017-01-09 07:00:00+0000,1583.0,1151.0,512.0,0.0
2017-01-09 08:00:00+0000,1576.0,1128.0,527.0,0.0
2017-01-09 09:00:00+0000,1555.0,1219.0,628.0,0.0
2017-01-09 10:00:00+0000,1608.0,1133.0,629.0,0.0
2017-01-09 11:00:00+0000,1582.0,998.0,490.0,0.0
2017-01-09 12:00:00+0000,1563.0,964.0,453.0,0.0
2017-01-09 13:00:00+0000,1670.0,908.0,390.0,0.0
2017-01-09 14:00:00+0000,1726.0,956.0,402.0,0.0
2017-01-09 15:00:00+0000,1823.0,1003.0,364.0,5.0
2017-01-09 16:00:00+0000,1784.0,1021.0,349.0,15.0
2017-01-09 17:00:00+0000,1807.0,1049.0,360.0,23.0
2017-01-09 18:00:00+0000,1917.0,1208.0,381.0,5.0
2017-01-09 19:00:00+0000,1904.0,1449.0,450.0,0.0
2017-01-09 20:00:00+0000,1931.0,1684.0,483.0,0.0
2017-01-09 21:00:00+0000,1977.0,1932.0,756.0,0.0
2017-01-09 22:00:00+0000,1822.0,1942.0,858.0,0.0
2017-01-09 23:00:00+0000,1869.0,1993.0,703.0,0.0
2017-01-10 00:00:00+0000,1753.0,1911.0,608.0,0.0
2017-01-10 01:00:00+0000,1717.0,1937.0,607.0,0.0
2017-01-10 02:00:00+0000,1658.0,1853.0,704.0,0.0
2017-01-10 03:00:00+0000,1724.0,1747.0,649.0,0.0
2017-01-10 04:00:00+0000,1932.0,1808.0,739.0,0.0
2017-01-10 05:00:00+0000,1960.0,1596.0,506.0,0.0
2017-01-10 06:00:00+0000,2054.0,1584.0,419.0,0.0
2017-01-10 07:00:00+0000,1952.0,1486.0,367.0,0.0
2017-01-10 08:00:00+0000,1918.0,1426.0,361.0,0.0
2017-01-10 09:00:00+0000,1816.0,1340.0,372.0,0.0
2017-01-10 10:00:00+0000,1906.0,1380.0,420.0,0.0
2017-01-10 11:00:00+0000,1842.0,1322.0,482.0,0.0
2017-01-10 12:00:00+0000,1740.0,1283.0,548.0,0.0
2017-01-10 13:00:00+0000,1758.0,1231.0,488.0,0.0
2017-01-10 14:00:00+0000,1713.0,1192.0,445.0,0.0
2017-01-10 15:00:00+0000,1822.0,1329.0,389.0,0.0
2017-01-10 16:00:00+0000,1819.0,1324.0,368.0,0.0
2017-01-10 17:00:00+0000,1760.0,1229.0,401.0,0.0
2017-01-10 18:00:00+0000,1713.0,1162.0,442.0,0.0
2017-01-10 19:00:00+0000,1813.0,1336.0,443.0,0.0
2017-01-10 20:00:00+0000,1827.0,1397.0,585.0,0.0
2017-01-10 21:00:00+0000,1842.0,1563.0,880.0,0.0
2017-01-10 22:00:00+0000,1775.0,1612.0,919.0,0.0
2017-01-10 23:00:00+0000,1722.0,1483.0,798.0,0.0
2017-01-11 00:00:00+0000,1586.0,1352.0,763.0,0.0
2017-01-11 01:00:00+0000,1532.0,1427.0,810.0,0.0
2017-01-11 02:00:00+0000,1491.0,1430.0,812.0,0.0
2017-01-11 03:00:00+0000,1576.0,1579.0,770.0,0.0
2017-01-11 04:00:00+0000,1822.0,1780.0,543.0,0.0
2017-01-11 05:00:00+0000,1925.0,1798.0,442.0,0.0
2017-01-11 06:00:00+0000,2047.0,1763.0,388.0,0.0
2017-01-11 07:00:00+0000,2173.0,1922.0,390.0,0.0
2017-01-11 08:00:00+0000,2086.0,1845.0,399.0,0.0
2017-01-11 09:00:00+0000,2073.0,1764.0,425.0,0.0
2017-01-11 10:00:00+0000,1946.0,1695.0,448.0,0.0
2017-01-11 11:00:00+0000,1982.0,1594.0,420.0,0.0
2017-01-11 12:00:00+0000,1909.0,1505.0,392.0,0.0
2017-01-11 13:00:00+0000,1941.0,1475.0,370.0,0.0
2017-01-11 14:00:00+0000,2006.0,1502.0,360.0,0.0
2017-01-11 15:00:00+0000,1941.0,1575.0,423.0,0.0
2017-01-11 16:00:00+0000,1881.0,1537.0,511.0,0.0
2017-01-11 17:00:00+0000,1868.0,1577.0,514.0,0.0
2017-01-11 18:00:00+0000,1849.0,1414.0,458.0,0.0
2017-01-11 19:00:00+0000,1852.0,1559.0,630.0,0.0
2017-01-11 20:00:00+0000,1786.0,1627.0,701.0,0.0
2017-01-11 21:00:00+0000,1679.0,1672.0,807.0,0.0
2017-01-11 22:00:00+0000,1536.0,1658.0,769.0,0.0
2017-01-11 23:00:00+0000,1779.0,1541.0,477.0,15.0
2017-01-12 00:00:00+0000,1570.0,1472.0,466.0,55.0
2017-01-12 01:00:00+0000,1544.0,1553.0,442.0,54.0
2017-01-12 02:00:00+0000,1495.0,1520.0,445.0,54.0
2017-01-12 03:00:00+0000,1567.0,1512.0,451.0,58.0
2017-01-12 04:00:00+0000,1795.0,1577.0,496.0,23.0
2017-01-12 05:00:00+0000,1865.0,1467.0,438.0,0.0
2017-01-12 06:00:00+0000,1856.0,1425.0,522.0,0.0
2017-01-12 07:00:00+0000,1820.0,1475.0,504.0,0.0
2017-01-12 08:00:00+0000,1895.0,1471.0,454.0,0.0
2017-01-12 09:00:00+0000,1807.0,1492.0,484.0,0.0
2017-01-12 10:00:00+0000,1861.0,1554.0,470.0,0.0
2017-01-12 11:00:00+0000,1907.0,1585.0,436.0,0.0
2017-01-12 12:00:00+0000,1920.0,1582.0,442.0,0.0
2017-01-12 13:00:00+0000,1904.0,1531.0,413.0,0.0
2017-01-12 14:00:00+0000,1812.0,1440.0,524.0,0.0
2017-01-12 15:00:00+0000,1841.0,1459.0,522.0,0.0
2017-01-12 16:00:00+0000,1689.0,1360.0,595.0,0.0
2017-01-12 17:00:00+0000,1699.0,1460.0,616.0,0.0
2017-01-12 18:00:00+0000,1696.0,1526.0,620.0,0.0
2017-01-12 19:00:00+0000,1797.0,1620.0,591.0,0.0
2017-01-12 20:00:00+0000,1727.0,1619.0,543.0,0.0
2017-01-12 21:00:00+0000,1676.0,1740.0,665.0,0.0
2017-01-12 22:00:00+0000,1522.0,1756.0,893.0,0.0
2017-01-12 23:00:00+0000,1331.0,1660.0,988.0,0.0
2017-01-13 00:00:00+0000,1111.0,1379.0,960.0,0.0
2017-01-13 01:00:00+0000,978.0,1233.0,996.0,0.0
2017-01-13 02:00:00+0000,951.0,1254.0,1021.0,0.0
2017-01-13 03:00:00+0000,1092.0,1323.0,940.0,0.0
2017-01-13 04:00:00+0000,1314.0,1407.0,670.0,0.0
2017-01-13 05:00:00+0000,1679.0,1738.0,568.0,0.0
2017-01-13 06:00:00+0000,1712.0,1726.0,459.0,0.0
2017-01-13 07:00:00+0000,1821.0,1910.0,437.0,0.0
2017-01-13 08:00:00+0000,1896.0,1814.0,381.0,0.0
2017-01-13 09:00:00+0000,1893.0,1874.0,345.0,0.0
2017-01-13 10:00:00+0000,1789.0,1687.0,382.0,0.0
2017-01-13 11:00:00+0000,1817.0,1585.0,264.0,0.0
2017-01-13 12:00:00+0000,1855.0,1597.0,285.0,0.0
2017-01-13 13:00:00+0000,1771.0,1621.0,316.0,0.0
2017-01-13 14:00:00+0000,1695.0,1497.0,368.0,0.0
2017-01-13 15:00:00+0000,1710.0,1262.0,322.0,0.0
2017-01-13 16:00:00+0000,1667.0,1244.0,508.0,0.0
2017-01-13 17:00:00+0000,1624.0,1302.0,739.0,0.0
2017-01-13 18:00:00+0000,1525.0,1306.0,790.0,0.0
2017-01-13 19:00:00+0000,1489.0,1239.0,534.0,0.0
2017-01-13 20:00:00+0000,1345.0,1350.0,879.0,0.0
2017-01-13 21:00:00+0000,1303.0,1505.0,1198.0,0.0
2017-01-13 22:00:00+0000,1187.0,1473.0,1292.0,0.0
2017-01-13 23:00:00+0000,1228.0,1576.0,1425.0,0.0
2017-01-14 00:00:00+0000,1067.0,1456.0,1371.0,0.0
2017-01-14 01:00:00+0000,1038.0,1275.0,1150.0,0.0
2017-01-14 02:00:00+0000,924.0,1166.0,1055.0,0.0
2017-01-14 03:00:00+0000,986.0,1169.0,886.0,0.0
2017-01-14 04:00:00+0000,1065.0,1350.0,595.0,0.0
2017-01-14 05:00:00+0000,1289.0,1566.0,444.0,0.0
2017-01-14 06:00:00+0000,1501.0,1950.0,510.0,0.0
2017-01-14 07:00:00+0000,1726.0,2015.0,461.0,0.0
2017-01-14 08:00:00+0000,1901.0,2116.0,464.0,0.0
2017-01-14 09:00:00+0000,1929.0,2127.0,545.0,0.0
2017-01-14 10:00:00+0000,2032.0,2140.0,520.0,0.0
2017-01-14 11:00:00+0000,1957.0,2022.0,557.0,0.0
2017-01-14 12:00:00+0000,1866.0,2010.0,574.0,0.0
2017-01-14 13:00:00+0000,1876.0,1989.0,522.0,0.0
2017-01-14 14:00:00+0000,1832.0,1890.0,540.0,0.0
2017-01-14 15:00:00+0000,1946.0,1873.0,723.0,0.0
2017-01-14 16:00:00+0000,1743.0,1883.0,933.0,0.0
2017-01-14 17:00:00+0000,1694.0,1815.0,1042.0,0.0
2017-01-14 18:00:00+0000,1745.0,1856.0,832.0,0.0
2017-01-14 19:00:00+0000,1780.0,1735.0,486.0,0.0
2017-01-14 20:00:00+0000,1871.0,1925.0,554.0,0.0
2017-01-14 21:00:00+0000,1746.0,2115.0,790.0,0.0
2017-01-14 22:00:00+0000,1547.0,2016.0,867.0,0.0
2017-01-14 23:00:00+0000,1440.0,2016.0,1040.0,0.0
2017-01-15 00:00:00+0000,1284.0,1895.0,973.0,0.0
2017-01-15 01:00:00+0000,1268.0,1881.0,939.0,0.0
2017-01-15 02:00:00+0000,1341.0,1778.0,753.0,0.0
2017-01-15 03:00:00+0000,1320.0,1828.0,884.0,0.0
2017-01-15 04:00:00+0000,1306.0,1874.0,858.0,0.0
2017-01-15 05:00:00+0000,1413.0,1916.0,912.0,3.0
2017-01-15 06:00:00+0000,1549.0,2001.0,931.0,0.0
2017-01-15 07:00:00+0000,1766.0,1910.0,917.0,0.0
2017-01-15 08:00:00+0000,1903.0,1945.0,896.0,0.0
2017-01-15 09:00:00+0000,1862.0,1884.0,861.0,0.0
2017-01-15 10:00:00+0000,1795.0,1799.0,951.0,0.0
2017-01-15 11:00:00+0000,1623.0,1743.0,965.0,0.0
2017-01-15 12:00:00+0000,1543.0,1661.0,938.0,0.0
2017-01-15 13:00:00+0000,1502.0,1701.0,923.0,0.0
2017-01-15 14:00:00+0000,1549.0,1631.0,851.0,0.0
2017-01-15 15:00:00+0000,1840.0,1721.0,662.0,0.0
2017-01-15 16:00:00+0000,1846.0,1790.0,735.0,0.0
2017-01-15 17:00:00+0000,1696.0,1597.0,823.0,0.0
2017-01-15 18:00:00+0000,1708.0,1633.0,721.0,0.0
2017-01-15 19:00:00+0000,1787.0,1691.0,738.0,0.0
2017-01-15 20:00:00+0000,1739.0,1826.0,841.0,0.0
2017-01-15 21:00:00+0000,1710.0,1998.0,1031.0,0.0
2017-01-15 22:00:00+0000,1469.0,1949.0,1244.0,0.0
2017-01-15 23:00:00+0000,1375.0,1979.0,1432.0,0.0
2017-01-16 00:00:00+0000,1264.0,1806.0,1296.0,0.0
2017-01-16 01:00:00+0000,1196.0,1739.0,1228.0,0.0
2017-01-16 02:00:00+0000,1132.0,1663.0,1328.0,0.0
2017-01-16 03:00:00+0000,1275.0,1698.0,1350.0,0.0
2017-01-16 04:00:00+0000,1536.0,1915.0,1217.0,0.0
2017-01-16 05:00:00+0000,1685.0,1613.0,759.0,0.0
2017-01-16 06:00:00+0000,1406.0,1349.0,903.0,0.0
2017-01-16 07:00:00+0000,1370.0,1280.0,982.0,0.0
2017-01-16 08:00:00+0000,1381.0,1265.0,1064.0,0.0
2017-01-16 09:00:00+0000,1329.0,1235.0,1094.0,0.0
2017-01-16 10:00:00+0000,1368.0,1295.0,1069.0,0.0
2017-01-16 11:00:00+0000,1370.0,1323.0,841.0,0.0
2017-01-16 12:00:00+0000,1415.0,1283.0,826.0,0.0
2017-01-16 13:00:00+0000,1481.0,1282.0,825.0,0.0
2017-01-16 14:00:00+0000,1462.0,1225.0,794.0,0.0
2017-01-16 15:00:00+0000,1323.0,1354.0,938.0,0.0
2017-01-16 16:00:00+0000,1000.0,1313.0,1124.0,0.0
2017-01-16 17:00:00+0000,939.0,1251.0,1319.0,0.0
2017-01-16 18:00:00+0000,1067.0,1039.0,1160.0,0.0
2017-01-16 19:00:00+0000,1300.0,843.0,928.0,0.0
2017-01-16 20:00:00+0000,1186.0,1094.0,1479.0,0.0
2017-01-16 21:00:00+0000,1256.0,1387.0,1735.0,0.0
2017-01-16 22:00:00+0000,1188.0,1413.0,1840.0,0.0
2017-01-16 23:00:00+0000,1486.0,1614.0,1557.0,0.0
2017-01-17 00:00:00+0000,1369.0,1433.0,1471.0,0.0
2017-01-17 01:00:00+0000,1180.0,1254.0,1467.0,3.0
2017-01-17 02:00:00+0000,1096.0,1219.0,1546.0,0.0
2017-01-17 03:00:00+0000,1223.0,1238.0,1486.0,0.0
2017-01-17 04:00:00+0000,1448.0,1285.0,1231.0,0.0
2017-01-17 05:00:00+0000,1461.0,1146.0,874.0,0.0
2017-01-17 06:00:00+0000,1273.0,868.0,939.0,0.0
2017-01-17 07:00:00+0000,1168.0,1071.0,1250.0,0.0
2017-01-17 08:00:00+0000,1277.0,1035.0,1070.0,0.0
2017-01-17 09:00:00+0000,1280.0,1054.0,1054.0,0.0
2017-01-17 10:00:00+0000,1440.0,1145.0,967.0,0.0
2017-01-17 11:00:00+0000,1515.0,1111.0,759.0,0.0
2017-01-17 12:00:00+0000,1508.0,1129.0,720.0,0.0
2017-01-17 13:00:00+0000,1622.0,1228.0,779.0,0.0
2017-01-17 14:00:00+0000,1580.0,1160.0,769.0,0.0
2017-01-17 15:00:00+0000,1611.0,1138.0,836.0,0.0
2017-01-17 16:00:00+0000,1245.0,1000.0,1021.0,0.0
2017-01-17 17:00:00+0000,1168.0,941.0,1119.0,0.0
2017-01-17 18:00:00+0000,1243.0,885.0,1078.0,0.0
2017-01-17 19:00:00+0000,1555.0,1051.0,995.0,0.0
2017-01-17 20:00:00+0000,1560.0,1162.0,885.0,0.0
2017-01-17 21:00:00+0000,1569.0,1503.0,1119.0,0.0
2017-01-17 22:00:00+0000,1403.0,1464.0,1265.0,0.0
2017-01-17 23:00:00+0000,1591.0,1479.0,1262.0,0.0
2017-01-18 00:00:00+0000,1403.0,1279.0,1166.0,0.0
