Unnamed: 0,HPHS,HDAM,HPHS_MW,HDAM_MW
2019-05-26 18:00:00+00:00,0.2625867578629119,0.2625867578629119,493297.32142857136,493297.32142857136
2019-05-26 19:00:00+00:00,0.2628482579810212,0.2628482579810212,493788.57738095225,493788.57738095225
2019-05-26 20:00:00+00:00,0.2631097580991305,0.2631097580991305,494279.83333333326,494279.83333333326
2019-05-26 21:00:00+00:00,0.2633712582172398,0.2633712582172398,494771.08928571414,494771.08928571414
2019-05-26 22:00:00+00:00,0.263632758335349,0.263632758335349,495262.345238095,495262.345238095
2019-05-26 23:00:00+00:00,0.2638942584534584,0.2638942584534584,495753.6011904761,495753.6011904761
2019-05-27 00:00:00+00:00,0.2641557585715677,0.2641557585715677,496244.8571428571,496244.8571428571
2019-05-27 01:00:00+00:00,0.2644172586896769,0.2644172586896769,496736.1130952379,496736.1130952379
2019-05-27 02:00:00+00:00,0.2646787588077862,0.2646787588077862,497227.36904761876,497227.36904761876
2019-05-27 03:00:00+00:00,0.2649402589258955,0.2649402589258955,497718.62499999977,497718.62499999977
2019-05-27 04:00:00+00:00,0.2652017590440048,0.2652017590440048,498209.8809523807,498209.8809523807
2019-05-27 05:00:00+00:00,0.2654632591621141,0.2654632591621141,498701.1369047617,498701.1369047617
2019-05-27 06:00:00+00:00,0.2657247592802234,0.2657247592802234,499192.3928571426,499192.3928571426
2019-05-27 07:00:00+00:00,0.2659862593983327,0.2659862593983327,499683.6488095236,499683.6488095236
2019-05-27 08:00:00+00:00,0.266247759516442,0.266247759516442,500174.9047619045,500174.9047619045
2019-05-27 09:00:00+00:00,0.2665092596345513,0.2665092596345513,500666.1607142855,500666.1607142855
2019-05-27 10:00:00+00:00,0.2667707597526606,0.2667707597526606,501157.4166666665,501157.4166666665
2019-05-27 11:00:00+00:00,0.2670322598707699,0.2670322598707699,501648.6726190474,501648.6726190474
2019-05-27 12:00:00+00:00,0.2672937599888792,0.2672937599888792,502139.9285714284,502139.9285714284
2019-05-27 13:00:00+00:00,0.2675552601069885,0.2675552601069885,502631.18452380935,502631.18452380935
2019-05-27 14:00:00+00:00,0.2678167602250978,0.2678167602250978,503122.44047619036,503122.44047619036
2019-05-27 15:00:00+00:00,0.2680782603432071,0.2680782603432071,503613.69642857125,503613.69642857125
2019-05-27 16:00:00+00:00,0.2683397604613164,0.2683397604613164,504104.95238095225,504104.95238095225
2019-05-27 17:00:00+00:00,0.2686012605794257,0.2686012605794257,504596.20833333314,504596.20833333314
2019-05-27 18:00:00+00:00,0.268862760697535,0.268862760697535,505087.46428571414,505087.46428571414
2019-05-27 19:00:00+00:00,0.2691242608156443,0.2691242608156443,505578.72023809503,505578.72023809503
2019-05-27 20:00:00+00:00,0.2693857609337536,0.2693857609337536,506069.97619047604,506069.97619047604
2019-05-27 21:00:00+00:00,0.2696472610518629,0.2696472610518629,506561.232142857,506561.232142857
2019-05-27 22:00:00+00:00,0.2699087611699722,0.2699087611699722,507052.488095238,507052.488095238
2019-05-27 23:00:00+00:00,0.2701702612880815,0.2701702612880815,507543.744047619,507543.744047619
2019-05-28 00:00:00+00:00,0.2704317614061908,0.2704317614061908,508034.9999999999,508034.9999999999
2019-05-28 01:00:00+00:00,0.2708287500867853,0.2708287500867853,508780.7857142855,508780.7857142855
2019-05-28 02:00:00+00:00,0.2712257387673799,0.2712257387673799,509526.5714285712,509526.5714285712
2019-05-28 03:00:00+00:00,0.2716227274479745,0.2716227274479745,510272.35714285704,510272.35714285704
2019-05-28 04:00:00+00:00,0.272019716128569,0.272019716128569,511018.14285714267,511018.14285714267
2019-05-28 05:00:00+00:00,0.2724167048091636,0.2724167048091636,511763.92857142835,511763.92857142835
2019-05-28 06:00:00+00:00,0.2728136934897582,0.2728136934897582,512509.7142857142,512509.7142857142
2019-05-28 07:00:00+00:00,0.2732106821703527,0.2732106821703527,513255.4999999998,513255.4999999998
2019-05-28 08:00:00+00:00,0.2736076708509473,0.2736076708509473,514001.2857142855,514001.2857142855
2019-05-28 09:00:00+00:00,0.2740046595315419,0.2740046595315419,514747.07142857136,514747.07142857136
2019-05-28 10:00:00+00:00,0.2744016482121365,0.2744016482121365,515492.85714285704,515492.85714285704
2019-05-28 11:00:00+00:00,0.274798636892731,0.274798636892731,516238.64285714267,516238.64285714267
2019-05-28 12:00:00+00:00,0.2751956255733255,0.2751956255733255,516984.4285714283,516984.4285714283
2019-05-28 13:00:00+00:00,0.2755926142539201,0.2755926142539201,517730.21428571414,517730.21428571414
2019-05-28 14:00:00+00:00,0.2759896029345147,0.2759896029345147,518475.9999999998,518475.9999999998
2019-05-28 15:00:00+00:00,0.2763865916151092,0.2763865916151092,519221.78571428545,519221.78571428545
2019-05-28 16:00:00+00:00,0.2767835802957038,0.2767835802957038,519967.57142857125,519967.57142857125
2019-05-28 17:00:00+00:00,0.2771805689762984,0.2771805689762984,520713.357142857,520713.357142857
2019-05-28 18:00:00+00:00,0.2775775576568929,0.2775775576568929,521459.1428571426,521459.1428571426
2019-05-28 19:00:00+00:00,0.2779745463374875,0.2779745463374875,522204.9285714284,522204.9285714284
2019-05-28 20:00:00+00:00,0.2783715350180821,0.2783715350180821,522950.71428571414,522950.71428571414
2019-05-28 21:00:00+00:00,0.2787685236986766,0.2787685236986766,523696.49999999977,523696.49999999977
2019-05-28 22:00:00+00:00,0.2791655123792712,0.2791655123792712,524442.2857142854,524442.2857142854
2019-05-28 23:00:00+00:00,0.2795625010598658,0.2795625010598658,525188.0714285714,525188.0714285714
2019-05-29 00:00:00+00:00,0.2799594897404603,0.2799594897404603,525933.8571428569,525933.8571428569
2019-05-29 01:00:00+00:00,0.2803564784210549,0.2803564784210549,526679.6428571426,526679.6428571426
2019-05-29 02:00:00+00:00,0.2807534671016495,0.2807534671016495,527425.4285714285,527425.4285714285
2019-05-29 03:00:00+00:00,0.281150455782244,0.281150455782244,528171.2142857141,528171.2142857141
2019-05-29 04:00:00+00:00,0.2815474444628386,0.2815474444628386,528916.9999999998,528916.9999999998
2019-05-29 05:00:00+00:00,0.2819444331434332,0.2819444331434332,529662.7857142856,529662.7857142856
2019-05-29 06:00:00+00:00,0.2823414218240277,0.2823414218240277,530408.5714285712,530408.5714285712
2019-05-29 07:00:00+00:00,0.2827384105046223,0.2827384105046223,531154.3571428569,531154.3571428569
2019-05-29 08:00:00+00:00,0.2831353991852169,0.2831353991852169,531900.1428571427,531900.1428571427
2019-05-29 09:00:00+00:00,0.2835323878658115,0.2835323878658115,532645.9285714285,532645.9285714285
2019-05-29 10:00:00+00:00,0.283929376546406,0.283929376546406,533391.7142857141,533391.7142857141
2019-05-29 11:00:00+00:00,0.2843263652270006,0.2843263652270006,534137.4999999999,534137.4999999999
2019-05-29 12:00:00+00:00,0.2847233539075952,0.2847233539075952,534883.2857142857,534883.2857142857
2019-05-29 13:00:00+00:00,0.2851203425881897,0.2851203425881897,535629.0714285712,535629.0714285712
2019-05-29 14:00:00+00:00,0.2855173312687842,0.2855173312687842,536374.8571428569,536374.8571428569
2019-05-29 15:00:00+00:00,0.2859143199493788,0.2859143199493788,537120.6428571427,537120.6428571427
2019-05-29 16:00:00+00:00,0.2863113086299734,0.2863113086299734,537866.4285714284,537866.4285714284
2019-05-29 17:00:00+00:00,0.2867082973105679,0.2867082973105679,538612.2142857141,538612.2142857141
2019-05-29 18:00:00+00:00,0.2871052859911625,0.2871052859911625,539357.9999999998,539357.9999999998
2019-05-29 19:00:00+00:00,0.2875022746717571,0.2875022746717571,540103.7857142856,540103.7857142856
2019-05-29 20:00:00+00:00,0.2878992633523516,0.2878992633523516,540849.5714285712,540849.5714285712
2019-05-29 21:00:00+00:00,0.2882962520329462,0.2882962520329462,541595.3571428569,541595.3571428569
2019-05-29 22:00:00+00:00,0.2886932407135408,0.2886932407135408,542341.1428571427,542341.1428571427
2019-05-29 23:00:00+00:00,0.2890902293941353,0.2890902293941353,543086.9285714284,543086.9285714284
2019-05-30 00:00:00+00:00,0.2894872180747299,0.2894872180747299,543832.7142857141,543832.7142857141
2019-05-30 01:00:00+00:00,0.2898842067553245,0.2898842067553245,544578.4999999999,544578.4999999999
2019-05-30 02:00:00+00:00,0.290281195435919,0.290281195435919,545324.2857142856,545324.2857142856
2019-05-30 03:00:00+00:00,0.2906781841165136,0.2906781841165136,546070.0714285712,546070.0714285712
2019-05-30 04:00:00+00:00,0.2910751727971082,0.2910751727971082,546815.857142857,546815.857142857
2019-05-30 05:00:00+00:00,0.2914721614777028,0.2914721614777028,547561.6428571427,547561.6428571427
2019-05-30 06:00:00+00:00,0.2918691501582973,0.2918691501582973,548307.4285714284,548307.4285714284
2019-05-30 07:00:00+00:00,0.2922661388388919,0.2922661388388919,549053.2142857142,549053.2142857142
2019-05-30 08:00:00+00:00,0.2926631275194865,0.2926631275194865,549798.9999999999,549798.9999999999
2019-05-30 09:00:00+00:00,0.293060116200081,0.293060116200081,550544.7857142856,550544.7857142856
2019-05-30 10:00:00+00:00,0.2934571048806756,0.2934571048806756,551290.5714285714,551290.5714285714
2019-05-30 11:00:00+00:00,0.2938540935612701,0.2938540935612701,552036.3571428569,552036.3571428569
2019-05-30 12:00:00+00:00,0.2942510822418647,0.2942510822418647,552782.1428571427,552782.1428571427
2019-05-30 13:00:00+00:00,0.2946480709224592,0.2946480709224592,553527.9285714283,553527.9285714283
2019-05-30 14:00:00+00:00,0.2950450596030538,0.2950450596030538,554273.7142857141,554273.7142857141
2019-05-30 15:00:00+00:00,0.2954420482836484,0.2954420482836484,555019.4999999999,555019.4999999999
2019-05-30 16:00:00+00:00,0.2958390369642429,0.2958390369642429,555765.2857142854,555765.2857142854
2019-05-30 17:00:00+00:00,0.2962360256448375,0.2962360256448375,556511.0714285712,556511.0714285712
2019-05-30 18:00:00+00:00,0.2966330143254321,0.2966330143254321,557256.857142857,557256.857142857
2019-05-30 19:00:00+00:00,0.2970300030060266,0.2970300030060266,558002.6428571426,558002.6428571426
2019-05-30 20:00:00+00:00,0.2974269916866212,0.2974269916866212,558748.4285714284,558748.4285714284
2019-05-30 21:00:00+00:00,0.2978239803672158,0.2978239803672158,559494.2142857142,559494.2142857142
2019-05-30 22:00:00+00:00,0.2982209690478103,0.2982209690478103,560239.9999999998,560239.9999999998
2019-05-30 23:00:00+00:00,0.2986179577284049,0.2986179577284049,560985.7857142856,560985.7857142856
2019-05-31 00:00:00+00:00,0.2990149464089995,0.2990149464089995,561731.5714285714,561731.5714285714
2019-05-31 01:00:00+00:00,0.2994119350895941,0.2994119350895941,562477.357142857,562477.357142857
2019-05-31 02:00:00+00:00,0.2998089237701886,0.2998089237701886,563223.1428571427,563223.1428571427
2019-05-31 03:00:00+00:00,0.3002059124507832,0.3002059124507832,563968.9285714285,563968.9285714285
2019-05-31 04:00:00+00:00,0.3006029011313778,0.3006029011313778,564714.7142857142,564714.7142857142
2019-05-31 05:00:00+00:00,0.3009998898119723,0.3009998898119723,565460.4999999998,565460.4999999998
2019-05-31 06:00:00+00:00,0.3013968784925669,0.3013968784925669,566206.2857142857,566206.2857142857
2019-05-31 07:00:00+00:00,0.3017938671731615,0.3017938671731615,566952.0714285714,566952.0714285714
2019-05-31 08:00:00+00:00,0.302190855853756,0.302190855853756,567697.8571428569,567697.8571428569
2019-05-31 09:00:00+00:00,0.3025878445343506,0.3025878445343506,568443.6428571428,568443.6428571428
2019-05-31 10:00:00+00:00,0.3029848332149452,0.3029848332149452,569189.4285714285,569189.4285714285
2019-05-31 11:00:00+00:00,0.3033818218955397,0.3033818218955397,569935.2142857141,569935.2142857141
2019-05-31 12:00:00+00:00,0.3037788105761343,0.3037788105761343,570681.0,570681.0
2019-05-31 13:00:00+00:00,0.3041757992567288,0.3041757992567288,571426.7857142854,571426.7857142854
2019-05-31 14:00:00+00:00,0.3045727879373234,0.3045727879373234,572172.5714285712,572172.5714285712
2019-05-31 15:00:00+00:00,0.3049697766179179,0.3049697766179179,572918.3571428569,572918.3571428569
2019-05-31 16:00:00+00:00,0.3053667652985125,0.3053667652985125,573664.1428571426,573664.1428571426
2019-05-31 17:00:00+00:00,0.3057637539791071,0.3057637539791071,574409.9285714284,574409.9285714284
2019-05-31 18:00:00+00:00,0.3061607426597016,0.3061607426597016,575155.7142857141,575155.7142857141
2019-05-31 19:00:00+00:00,0.3065577313402962,0.3065577313402962,575901.4999999998,575901.4999999998
2019-05-31 20:00:00+00:00,0.3069547200208908,0.3069547200208908,576647.2857142856,576647.2857142856
2019-05-31 21:00:00+00:00,0.3073517087014853,0.3073517087014853,577393.0714285712,577393.0714285712
2019-05-31 22:00:00+00:00,0.3077486973820799,0.3077486973820799,578138.8571428569,578138.8571428569
2019-05-31 23:00:00+00:00,0.3081456860626745,0.3081456860626745,578884.6428571427,578884.6428571427
2019-06-01 00:00:00+00:00,0.3085426747432691,0.3085426747432691,579630.4285714285,579630.4285714285
2019-06-01 01:00:00+00:00,0.3089396634238636,0.3089396634238636,580376.2142857141,580376.2142857141
2019-06-01 02:00:00+00:00,0.3093366521044582,0.3093366521044582,581121.9999999999,581121.9999999999
2019-06-01 03:00:00+00:00,0.3097336407850528,0.3097336407850528,581867.7857142857,581867.7857142857
2019-06-01 04:00:00+00:00,0.3101306294656473,0.3101306294656473,582613.5714285712,582613.5714285712
2019-06-01 05:00:00+00:00,0.3105276181462419,0.3105276181462419,583359.357142857,583359.357142857
2019-06-01 06:00:00+00:00,0.3109246068268365,0.3109246068268365,584105.1428571428,584105.1428571428
2019-06-01 07:00:00+00:00,0.311321595507431,0.311321595507431,584850.9285714284,584850.9285714284
2019-06-01 08:00:00+00:00,0.3117185841880256,0.3117185841880256,585596.7142857142,585596.7142857142
2019-06-01 09:00:00+00:00,0.3121155728686202,0.3121155728686202,586342.5,586342.5
2019-06-01 10:00:00+00:00,0.3125125615492147,0.3125125615492147,587088.2857142856,587088.2857142856
2019-06-01 11:00:00+00:00,0.3129095502298092,0.3129095502298092,587834.0714285711,587834.0714285711
2019-06-01 12:00:00+00:00,0.3133065389104038,0.3133065389104038,588579.8571428569,588579.8571428569
2019-06-01 13:00:00+00:00,0.3137035275909984,0.3137035275909984,589325.6428571427,589325.6428571427
2019-06-01 14:00:00+00:00,0.3141005162715929,0.3141005162715929,590071.4285714283,590071.4285714283
2019-06-01 15:00:00+00:00,0.3144975049521875,0.3144975049521875,590817.2142857141,590817.2142857141
