,PHOT,WTOF,WTON
2016-01-01 00:00:00,0.0,0.0,9e-06
2016-01-01 00:15:00,0.0,0.0,7.25e-06
2016-01-01 00:30:00,0.0,0.0,5.5e-06
2016-01-01 00:45:00,0.0,0.0,3.7499999999999997e-06
2016-01-01 01:00:00,0.0,0.0,2e-06
2016-01-01 01:15:00,0.0,0.0,1.5e-06
2016-01-01 01:30:00,0.0,0.0,1e-06
2016-01-01 01:45:00,0.0,0.0,4.999999999999999e-07
2016-01-01 02:00:00,0.0,0.0,0.0
2016-01-01 02:15:00,0.0,0.0,7.5e-07
2016-01-01 02:30:00,0.0,0.0,1.5e-06
2016-01-01 02:45:00,0.0,0.0,2.25e-06
2016-01-01 03:00:00,0.0,0.0,3e-06
2016-01-01 03:15:00,0.0,0.0,6.75e-06
2016-01-01 03:30:00,0.0,0.0,1.0500000000000001e-05
2016-01-01 03:45:00,0.0,0.0,1.425e-05
2016-01-01 04:00:00,0.0,0.0,1.8e-05
2016-01-01 04:15:00,0.0,0.0,4.2749999999999996e-05
2016-01-01 04:30:00,0.0,0.0,6.75e-05
2016-01-01 04:45:00,0.0,0.0,9.224999999999999e-05
2016-01-01 05:00:00,0.0,0.0,0.000117
2016-01-01 05:15:00,0.030000000000000002,0.0,0.00013099999999999999
2016-01-01 05:30:00,0.060000000000000005,0.0,0.000145
2016-01-01 05:45:00,0.09,0.0,0.00015900000000000002
2016-01-01 06:00:00,0.12,0.0,0.000173
2016-01-01 06:15:00,0.16099999999999998,0.0,0.000187249999999975
2016-01-01 06:30:00,0.20199999999999999,0.0,0.00020149999999994998
2016-01-01 06:45:00,0.243,0.0,0.00021574999999992499
2016-01-01 07:00:00,0.284,0.0,0.0002299999999999
2016-01-01 07:15:00,0.31675,0.0,0.000372999999999925
2016-01-01 07:30:00,0.3495,0.0,0.00051599999999995
2016-01-01 07:45:00,0.38225,0.0,0.0006589999999999749
2016-01-01 08:00:00,0.415,0.0,0.000802
2016-01-01 08:15:00,0.4395,0.0,0.00123975
2016-01-01 08:30:00,0.46399999999999997,0.0,0.0016775000000000002
2016-01-01 08:45:00,0.4885,0.0,0.00211525
2016-01-01 09:00:00,0.513,0.0,0.002553
2016-01-01 09:15:00,0.5235000000000001,0.0,0.003024
2016-01-01 09:30:00,0.534,0.0,0.003495
2016-01-01 09:45:00,0.5445,0.0,0.003966
2016-01-01 10:00:00,0.555,0.0,0.004437
2016-01-01 10:15:00,0.552,0.0,0.004693
2016-01-01 10:30:00,0.5489999999999999,0.0,0.004949
2016-01-01 10:45:00,0.5459999999999999,0.0,0.0052049999999999996
2016-01-01 11:00:00,0.5429999999999999,0.0,0.005461
2016-01-01 11:15:00,0.5262499999999999,0.0,0.00529725
2016-01-01 11:30:00,0.5095,0.0,0.0051335
2016-01-01 11:45:00,0.49274999999999997,0.0,0.00496975
2016-01-01 12:00:00,0.476,0.0,0.004806
2016-01-01 12:15:00,0.44675,0.0,0.0039315
2016-01-01 12:30:00,0.4175,0.0,0.0030570000000000003
2016-01-01 12:45:00,0.38825,0.0,0.0021825
2016-01-01 13:00:00,0.359,0.0,0.001308
2016-01-01 13:15:00,0.30174999999999996,0.0,0.0009885
2016-01-01 13:30:00,0.2445,0.0,0.000669
2016-01-01 13:45:00,0.18725,0.0,0.0003495000000000001
2016-01-01 14:00:00,0.13,0.0,3e-05
2016-01-01 14:15:00,0.0975,0.0,6.6e-05
2016-01-01 14:30:00,0.065,0.0,0.000102
2016-01-01 14:45:00,0.0325,0.0,0.00013800000000000002
2016-01-01 15:00:00,0.0,0.0,0.000174
2016-01-01 15:15:00,0.0,0.0,0.000134
2016-01-01 15:30:00,0.0,0.0,9.4e-05
2016-01-01 15:45:00,0.0,0.0,5.3999999999999984e-05
2016-01-01 16:00:00,0.0,0.0,1.4e-05
2016-01-01 16:15:00,0.0,0.0,1.0500000000000001e-05
2016-01-01 16:30:00,0.0,0.0,7.000000000000001e-06
2016-01-01 16:45:00,0.0,0.0,3.5000000000000004e-06
2016-01-01 17:00:00,0.0,0.0,0.0
2016-01-01 17:15:00,0.0,0.0,0.0
2016-01-01 17:30:00,0.0,0.0,0.0
2016-01-01 17:45:00,0.0,0.0,0.0
2016-01-01 18:00:00,0.0,0.0,0.0
2016-01-01 18:15:00,0.0,0.0,0.0
2016-01-01 18:30:00,0.0,0.0,0.0
2016-01-01 18:45:00,0.0,0.0,0.0
2016-01-01 19:00:00,0.0,0.0,0.0
2016-01-01 19:15:00,0.0,0.0,0.0
2016-01-01 19:30:00,0.0,0.0,0.0
2016-01-01 19:45:00,0.0,0.0,0.0
2016-01-01 20:00:00,0.0,0.0,0.0
2016-01-01 20:15:00,0.0,0.0,0.0
2016-01-01 20:30:00,0.0,0.0,0.0
2016-01-01 20:45:00,0.0,0.0,0.0
2016-01-01 21:00:00,0.0,0.0,0.0
2016-01-01 21:15:00,0.0,0.0,7.5e-07
2016-01-01 21:30:00,0.0,0.0,1.5e-06
2016-01-01 21:45:00,0.0,0.0,2.25e-06
2016-01-01 22:00:00,0.0,0.0,3e-06
2016-01-01 22:15:00,0.0,0.0,0.0009927499999999748
2016-01-01 22:30:00,0.0,0.0,0.0019824999999999496
2016-01-01 22:45:00,0.0,0.0,0.002972249999999924
2016-01-01 23:00:00,0.0,0.0,0.0039619999999999
2016-01-01 23:15:00,0.0,0.0,0.007889749999999925
2016-01-01 23:30:00,0.0,0.0,0.01181749999999995
2016-01-01 23:45:00,0.0,0.0,0.015745249999999975
2016-01-02 00:00:00,0.0,0.0,0.019673
2016-01-02 00:15:00,0.0,0.0,0.02163325
2016-01-02 00:30:00,0.0,0.0,0.0235935
2016-01-02 00:45:00,0.0,0.0,0.02555375
2016-01-02 01:00:00,0.0,0.0,0.027514
2016-01-02 01:15:00,0.0,0.0,0.0296245
2016-01-02 01:30:00,0.0,0.0,0.031735
2016-01-02 01:45:00,0.0,0.0,0.0338455
2016-01-02 02:00:00,0.0,0.0,0.035956
2016-01-02 02:15:00,0.0,0.0,0.041298
2016-01-02 02:30:00,0.0,0.0,0.04664
2016-01-02 02:45:00,0.0,0.0,0.051982
2016-01-02 03:00:00,0.0,0.0,0.057324
2016-01-02 03:15:00,0.0,0.0,0.06443449999999999
2016-01-02 03:30:00,0.0,0.0,0.071545
2016-01-02 03:45:00,0.0,0.0,0.07865549999999999
2016-01-02 04:00:00,0.0,0.0,0.085766
2016-01-02 04:15:00,0.0,0.0,0.09101424999999996
2016-01-02 04:30:00,0.0,0.0,0.09626249999999995
2016-01-02 04:45:00,0.0,0.0,0.10151074999999993
