00:00 - 00:30,n/e,n/e,n/e,n/e,n/e,n/e,811,5,0,4,444,1,n/e,n/e,198,8,n/e,n/e,14,0,153,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,319,
00:30 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,816,5,0,4,476,1,n/e,n/e,198,8,n/e,n/e,0,74,154,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,314,
01:00 - 01:30,n/e,n/e,n/e,n/e,n/e,n/e,723,6,0,4,479,1,n/e,n/e,198,7,n/e,n/e,0,74,150,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,320,
01:30 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,585,8,0,4,472,1,n/e,n/e,197,8,n/e,n/e,0,74,149,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,332,
02:00 - 02:30,n/e,n/e,n/e,n/e,n/e,n/e,588,7,0,4,476,1,n/e,n/e,217,0,n/e,n/e,0,149,150,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,358,
02:30 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,582,5,0,4,457,1,n/e,n/e,233,0,n/e,n/e,0,226,148,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,400,
03:00 - 03:30,n/e,n/e,n/e,n/e,n/e,n/e,571,5,0,6,346,1,n/e,n/e,242,0,n/e,n/e,0,224,149,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,459,
03:30 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,595,7,0,6,237,1,n/e,n/e,244,0,n/e,n/e,0,222,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,524,
04:00 - 04:30,n/e,n/e,n/e,n/e,n/e,n/e,539,5,0,4,218,1,n/e,n/e,247,0,n/e,n/e,0,222,150,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,593,
04:30 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,536,5,0,4,217,1,n/e,n/e,244,0,n/e,n/e,0,222,149,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,626,
