tech,2019,2030,2040,2050
AC Transmission lines,8300.0,10782.930619625953,14112.061177310929,16417.63909664215
BioSNG,0.0,0.0229140955506873,0.0346799017091774,0.0502240416598533
CCGT,17641.5,41235.21918037749,34362.23992560014,24342.13402602533
CCS,0.0,2093.6189738759304,1768.342345323195,1601.6206081834664
CHP,55036.349866,35854.640861366686,43832.26791216794,116677.08218205633
DC Transmission lines,1000.0,3239.9969618975865,4373.9956292216175,5904.894037693999
EV charger,0.0,29746.99794,109072.32578,272680.81445
H2,0.0,59.333840919812445,614627.8627607448,44028538.17336303
H2 turbine,0.0,0.0789507360667879,0.1182303660842495,1.3132854930684013
OCGT,69077.409846,37155.33176338523,37155.52250382162,37141.52951996001
SMR,0.0,2640.063728927093,2640.090749700666,2640.093125173844
V2G,0.0,29746.99794,109072.32578,272680.81445
agriculture machinery oil,0.0,1977.286267827955,988.6431116462736,0.0
ammonia cracker,0.0,0.0183619709655994,0.0342482936831177,151.9009973880922
battery,0.0,213.64847458488435,409056.7123748068,485418.56625398766
battery storage,0.0,211.48032507985005,108148.56274364433,130832.41149879957
biogas,0.0,30854461.197454106,31683585.367074892,32313454.54180335
biomass,0.0,196748869.13018557,185204206.05695167,192118554.64199102
biomass boiler,35690.778,5414.312518340509,5414.52961775001,5414.72165375769
biomass to liquid,0.0,0.0110875519702788,0.0186419626708547,4165.118273914802
coal,0.0,24652.27389131576,4580.330074372767,4580.330074372767
coal for industry,0.0,7414.383526169873,0.0,0.0
coal powerplants,29571.79,0.0,0.0,0.0
distribution network,73195.22502756072,82358.1079057815,96686.34181354647,116706.0265000904
gas,191327414.5,172676801.30510274,172676217.50609982,172676216.32647762
gas boiler,151304.46543320303,116296.48315416722,113843.62658024354,113843.65418821046
gas for industry,0.0,19544.520520105467,10938.356109262108,7681.506837279549
hydroelectricity,10755.5795,10518.59585,10518.59585,10518.59585
kerosene for aviation,0.0,9804.170682444965,6246.832234673403,2950.4169496389177
land transport oil,0.0,80067.22823869156,33013.84433453599,6113.947337989097
load shedding,0.0,31000000.0,30000000.0,29000000.0
naphtha for industry,0.0,15142.694031693982,7413.241976155517,2909.817342717301
nuclear,10013.0,0.0226713705523319,0.0565031173123906,0.0632255964677503
offshore wind,7554.500000000001,34338.304235067044,34338.30678526101,31055.306805671666
oil,0.0,6910623238.441612,2340683233.386691,1569785096.7586026
oil boiler,72543.52360000004,66239.99999999999,0.0,0.0
oil powerplants,4639.29918,0.0,0.0,0.0
onshore wind,53189.3,52070.05480466977,93404.95495139968,151279.61170215462
power-to-gas,0.0,0.1393197192156114,9165.660330550934,40914.32674921406
power-to-heat,25595.288129985547,17132.302821626603,42453.63552300635,54398.43567641635
power-to-liquid,0.0,0.0221176375271956,0.0945371912192465,8809.199570649747
shipping methanol,0.0,45.03314060940317,321.5844045208784,377.1709277142888
shipping oil,0.0,932.187935021824,369.8220618829291,0.0
solar,39129.83450569866,106909.02902197606,290123.3646200003,368256.9004411641
solid biomass powerplants,3782.5763,0.0,0.0,0.0
thermal energy storage,0.0,462542.2968654537,1133515.7907575842,5609174.3946071975
