tech,2019,2030,2040,2050
AC Transmission lines,8400.0,10917.935646816,14395.345435057485,18869.69784202997
BioSNG,0.0,4890.35526222481,11262.839707519588,11262.843820060269
CCGT,15356.815,9979.040772224434,6588.56546698168,5575.568116615696
CCS,0.0,194.07180420018562,359.5800557792747,359.5810132470931
CHP,4898.282,1047.8051079939878,1047.9216140225783,7157.516709652466
DC Transmission lines,1000.0,2969.9978042418,4009.496531304524,5412.8201622305505
EV charger,0.0,5266.19478,19309.38086,48273.452150000005
H2,0.0,6187.10553685529,3002351.2916361457,20299233.38430713
H2 turbine,0.0,0.3940282529707932,0.5111969394801541,0.5350148054542119
OCGT,6221.2350000000015,0.1690874082134771,0.2685071005134412,0.2753140543431546
SMR,0.0,0.024451697299943,0.0397712482414845,0.0420688329543966
V2G,0.0,5266.19478,19309.38086,48273.452150000005
agriculture machinery oil,0.0,515.6909024943138,257.8454357758297,0.0
ammonia cracker,0.0,0.0184051037453857,0.03426540950151,22.47270273907361
battery,0.0,32280.40175266874,94811.04839471636,106324.99859617544
battery storage,0.0,13934.701879030466,21897.092241539158,25098.511151456565
biogas,0.0,13491493.021091184,13552597.513566641,13568482.972469259
biomass,0.0,17227266.778194346,19945246.49156345,22871492.08136864
biomass boiler,2571.3239999999983,830.8817553755109,9297.556272480804,9297.565122628686
biomass to liquid,0.0,0.0118019392786352,0.0209371476302419,4367.397197716607
coal,0.0,485.0,0.0,0.0
coal for industry,0.0,1208.9040779835022,0.0,0.0
coal powerplants,4474.0,0.0,0.0,0.0
distribution network,16549.189341877078,29764.53925340334,35395.174894823926,35395.19266214839
gas,96227488.0,96303782.2320561,96302713.95595858,96302713.63183743
gas boiler,43776.28739083092,37382.381232243424,7723.530336480454,7723.55540883022
gas for industry,0.0,5471.461164158369,3165.5250704919254,2183.7899439576568
hydroelectricity,38.954,0.0,0.0,0.0
kerosene for aviation,0.0,4480.980660385998,2695.7639110437185,962.00632021996
land transport oil,0.0,12788.415317193289,5347.625254722202,1024.1004307095548
load shedding,0.0,31000000.0,30000000.0,29000000.0
naphtha for industry,0.0,8937.214584592022,4118.721420831158,1442.9223655528506
nuclear,515.0,0.0402256734083739,0.0633927232961757,0.0663003762746298
offshore wind,973.8,31092.154551425177,49665.09653521439,55584.869924100654
oil,0.0,6902621416.27398,2352944438.605795,1590965361.98781
oil boiler,1871.4015999999988,30.733384375185796,0.0,0.0
oil powerplants,264.661,0.0,0.0,0.0
onshore wind,3527.195,16266.235736337429,46326.47881769558,46326.58804169662
power-to-gas,0.0,98.31829233135765,31227.37624201146,44210.61104377227
power-to-heat,6212.4436643491335,19438.094555833526,25130.69991520128,23094.920401059273
power-to-liquid,0.0,1332.374614451804,1332.434814568606,1332.4520092062478
shipping methanol,0.0,36.95402132514317,268.5983753794541,315.0261624153541
shipping oil,0.0,764.9502788572253,308.88813385639685,0.0
solar,5781.939183496336,34159.70651753947,49470.98386724022,64730.6854093756
solid biomass powerplants,1371.3300000000002,0.0,0.0,0.0
thermal energy storage,0.0,1544353.9383485203,2242610.654900626,2415627.231782917
