tech,2019,2030,2040,2050
AC Transmission lines,7700.0,10394.99779556386,14033.244163705367,16202.018698502226
BioSNG,0.0,0.0253819450899864,1320.3357173600184,1320.3396608384437
CCGT,4267.7,6279.42104477301,3037.3589188491696,2651.162228492194
CCS,0.0,654.1376188140749,920.0629284339109,920.0636884418091
CHP,2408.7200000000003,5240.789704020733,5241.222209639209,9013.49655208323
DC Transmission lines,2000.0,2699.9984152289508,3644.997544738199,4920.746568742564
EV charger,0.0,3711.56214,13609.06118,34022.65295
H2,0.0,0.4204135047707472,0.7211007114575512,0.1543861142235547
H2 turbine,0.0,0.226110837186357,3341.0410361726235,3341.090815703624
OCGT,3907.7392,2671.196913622683,5297.165797559275,5297.17269967295
SMR,0.0,0.0263950483051968,0.0417967268675579,0.0441501511383407
V2G,0.0,3711.56214,13609.06118,34022.65295
agriculture machinery oil,0.0,344.3462164041644,172.17309770683295,0.0
ammonia cracker,0.0,0.0191445204831483,0.0350116809422304,2.106992909385044
battery,0.0,18060.476730592192,82601.64040930456,82602.27897766439
battery storage,0.0,7151.21449316117,20992.574383200437,20795.16439912191
biogas,0.0,13383382.48540054,14259968.1836707,15496321.437871035
biomass,0.0,20945678.716418196,23384255.01055557,26476974.72025585
biomass boiler,2911.688399999999,1325.2003071680347,7397.87073549399,7397.879945544926
biomass to liquid,0.0,0.0104620660640108,0.0196684804453686,467.1817885546615
coal for industry,0.0,1133.5616149878665,0.0,0.0
coal powerplants,47.5,0.0,0.0,0.0
distribution network,11403.621637506158,15501.723518187078,18146.39934237033,18146.408791353035
gas,7595598.6,7634632.510063601,7634569.145030482,7634570.088127423
gas boiler,24006.45351527577,13037.734432985675,4081.1005191926965,4081.125880484021
gas for industry,0.0,3647.260251894653,1340.1826089633937,844.7488497926801
hydroelectricity,1419.7408,1379.7510085323881,1379.7510085323881,1379.7510085323881
kerosene for aviation,0.0,1704.234170813345,1068.511829741989,454.2119245006495
land transport oil,0.0,12426.27455342928,5111.594197669658,748.8142444459403
load shedding,0.0,31000000.0,30000000.0,29000000.0
naphtha for industry,0.0,8752.283081171772,4340.182610162657,1198.6301282556165
nuclear,6207.0,2000.0490931287188,0.0740366103455024,0.0771272234678601
offshore wind,1548.2,5999.99815269934,7999.999491059534,7999.999981265708
oil,0.0,6907436143.797067,2343833780.964867,1571977779.116566
oil boiler,14433.400399999999,10360.0,0.0,0.0
oil powerplants,313.347,0.0,0.0,0.0
onshore wind,2309.865,4753.177188388008,8549.408909783677,7247.152421037788
power-to-gas,0.0,187.57668458184682,7003.3074524657695,7003.454072947661
power-to-heat,4748.382038027308,6492.791021006404,13374.481432828872,12458.78724207718
power-to-liquid,0.0,2292.959155388456,2293.1107038765035,2293.123564411701
shipping methanol,0.0,8.369839118154186,58.99508745925442,55.760268328821525
shipping oil,0.0,173.2576163164673,67.84434783211697,0.0
solar,4637.284133672715,14000.195867014487,48200.293422905255,48200.400555000844
solid biomass powerplants,1634.212,0.0,0.0,0.0
thermal energy storage,0.0,277834.85966181225,1020676.814092983,1033674.6045772652
