00:00 - 01:00,28,,1696,,n/e,n/e,322,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,96,,9,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,225,
01:00 - 02:00,27,,1687,,n/e,n/e,320,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,94,,9,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,216,
02:00 - 03:00,28,,1694,,n/e,n/e,320,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,96,,9,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,214,
03:00 - 04:00,28,,1694,,n/e,n/e,321,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,99,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,213,
04:00 - 05:00,28,,1701,,n/e,n/e,333,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,118,,9,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,193,
05:00 - 06:00,28,,1729,,n/e,n/e,330,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,132,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,3,,n/e,n/e,116,
06:00 - 07:00,29,,1701,,n/e,n/e,327,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,156,,9,,n/e,n/e,2109,,n/e,n/e,n/e,n/e,77,,3,,n/e,n/e,93,
07:00 - 08:00,29,,1741,,n/e,n/e,327,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,162,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,298,,4,,n/e,n/e,45,
08:00 - 09:00,30,,1750,,n/e,n/e,326,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,162,,9,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,508,,4,,n/e,n/e,13,
09:00 - 10:00,29,,1713,,n/e,n/e,322,,67,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,164,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,615,,4,,n/e,n/e,3,
10:00 - 11:00,30,,1711,,n/e,n/e,321,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,158,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,635,,4,,n/e,n/e,1,
11:00 - 12:00,29,,1714,,n/e,n/e,321,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,132,,9,,n/e,n/e,2109,,n/e,n/e,n/e,n/e,574,,4,,n/e,n/e,1,
12:00 - 13:00,29,,1710,,n/e,n/e,322,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,122,,9,,n/e,n/e,2110,,n/e,n/e,n/e,n/e,431,,4,,n/e,n/e,1,
13:00 - 14:00,29,,1697,,n/e,n/e,323,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,119,,9,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,219,,4,,n/e,n/e,4,
14:00 - 15:00,30,,1698,,n/e,n/e,318,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,121,,16,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,33,,4,,n/e,n/e,16,
15:00 - 16:00,30,,1701,,n/e,n/e,322,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,510,,139,,88,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,33,
16:00 - 17:00,30,,1705,,n/e,n/e,326,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,667,,153,,250,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,46,
17:00 - 18:00,30,,1699,,n/e,n/e,326,,67,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,641,,157,,201,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,62,
18:00 - 19:00,30,,1699,,n/e,n/e,328,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,502,,154,,191,,n/e,n/e,2110,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,86,
19:00 - 20:00,30,,1702,,n/e,n/e,328,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,311,,142,,191,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,92,
20:00 - 21:00,31,,1698,,n/e,n/e,331,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,207,,122,,191,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,68,
21:00 - 22:00,31,,1697,,n/e,n/e,325,,67,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,125,,105,,101,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,73,
22:00 - 23:00,30,,1700,,n/e,n/e,325,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,95,,9,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,91,
23:00 - 00:00,30,,1713,,n/e,n/e,326,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,94,,9,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,93,
00:00 - 01:00,29,,1694,,n/e,n/e,327,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,91,,9,,n/e,n/e,2109,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,114,
01:00 - 02:00,29,,1728,,n/e,n/e,326,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,91,,9,,n/e,n/e,2109,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,109,
02:00 - 03:00,29,,1720,,n/e,n/e,329,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,89,,9,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,126,
03:00 - 04:00,28,,1803,,n/e,n/e,323,,71,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,94,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,140,
04:00 - 05:00,28,,1839,,n/e,n/e,330,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,114,,9,,n/e,n/e,2109,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,144,
05:00 - 06:00,29,,1941,,n/e,n/e,330,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,139,,22,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,185,
06:00 - 07:00,28,,2092,,n/e,n/e,302,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,147,,153,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,12,,4,,n/e,n/e,248,
07:00 - 08:00,29,,2314,,n/e,n/e,266,,67,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,156,,188,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,71,,4,,n/e,n/e,315,
08:00 - 09:00,28,,2356,,n/e,n/e,263,,67,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,154,,129,,n/e,n/e,2110,,n/e,n/e,n/e,n/e,148,,5,,n/e,n/e,321,
09:00 - 10:00,28,,2339,,n/e,n/e,261,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,149,,9,,n/e,n/e,2110,,n/e,n/e,n/e,n/e,202,,5,,n/e,n/e,301,
10:00 - 11:00,28,,2173,,n/e,n/e,262,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,144,,9,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,260,,5,,n/e,n/e,291,
11:00 - 12:00,27,,2017,,n/e,n/e,287,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,147,,9,,n/e,n/e,2109,,n/e,n/e,n/e,n/e,299,,5,,n/e,n/e,303,
12:00 - 13:00,27,,1961,,n/e,n/e,290,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,148,,9,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,242,,5,,n/e,n/e,286,
13:00 - 14:00,27,,2141,,n/e,n/e,301,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,143,,85,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,129,,4,,n/e,n/e,199,
14:00 - 15:00,28,,2344,,n/e,n/e,304,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,139,,210,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,17,,3,,n/e,n/e,123,
15:00 - 16:00,28,,2453,,n/e,n/e,311,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,199,,127,,321,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,3,,n/e,n/e,126,
16:00 - 17:00,27,,2322,,n/e,n/e,308,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,398,,123,,522,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,79,
17:00 - 18:00,28,,2301,,n/e,n/e,308,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,400,,138,,514,,n/e,n/e,2109,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,69,
18:00 - 19:00,28,,2334,,n/e,n/e,307,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,301,,154,,403,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,70,
19:00 - 20:00,27,,2285,,n/e,n/e,324,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,301,,156,,250,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,82,
20:00 - 21:00,27,,2268,,n/e,n/e,334,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,200,,154,,228,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,111,
21:00 - 22:00,27,,2119,,n/e,n/e,324,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,139,,229,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,123,
22:00 - 23:00,28,,1919,,n/e,n/e,315,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,101,,9,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,161,
23:00 - 00:00,28,,1849,,n/e,n/e,318,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,101,,9,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,141,
00:00 - 01:00,28,,1855,,n/e,n/e,317,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,99,,9,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,143,
01:00 - 02:00,28,,1850,,n/e,n/e,316,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,98,,9,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,178,
02:00 - 03:00,28,,1910,,n/e,n/e,316,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,96,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,202,
03:00 - 04:00,28,,1862,,n/e,n/e,308,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,96,,9,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,236,
04:00 - 05:00,27,,1979,,n/e,n/e,316,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,112,,9,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,114,
05:00 - 06:00,28,,2254,,n/e,n/e,315,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,125,,170,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,77,
06:00 - 07:00,28,,2360,,n/e,n/e,316,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,152,,368,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,13,,4,,n/e,n/e,76,
07:00 - 08:00,29,,2528,,n/e,n/e,312,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,157,,317,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,78,,4,,n/e,n/e,89,
08:00 - 09:00,29,,2437,,n/e,n/e,311,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,155,,264,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,167,,4,,n/e,n/e,125,
09:00 - 10:00,29,,2197,,n/e,n/e,314,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,152,,134,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,242,,4,,n/e,n/e,218,
10:00 - 11:00,28,,2194,,n/e,n/e,311,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,147,,57,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,300,,4,,n/e,n/e,207,
11:00 - 12:00,26,,2245,,n/e,n/e,286,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,148,,19,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,304,,4,,n/e,n/e,167,
12:00 - 13:00,27,,2232,,n/e,n/e,267,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,147,,44,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,268,,5,,n/e,n/e,105,
13:00 - 14:00,28,,2329,,n/e,n/e,281,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,,148,,131,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,150,,5,,n/e,n/e,39,
14:00 - 15:00,29,,2395,,n/e,n/e,285,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,143,,141,,194,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,28,,4,,n/e,n/e,12,
15:00 - 16:00,28,,2461,,n/e,n/e,293,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,487,,122,,196,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,14,
16:00 - 17:00,28,,2553,,n/e,n/e,290,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,495,,117,,470,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,8,
17:00 - 18:00,27,,2537,,n/e,n/e,297,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,457,,112,,502,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,7,
18:00 - 19:00,27,,2555,,n/e,n/e,299,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,506,,132,,250,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,9,
19:00 - 20:00,27,,2564,,n/e,n/e,299,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,339,,144,,210,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,15,
20:00 - 21:00,27,,2513,,n/e,n/e,295,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,203,,134,,224,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,11,
21:00 - 22:00,28,,2398,,n/e,n/e,302,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,120,,232,,n/e,n/e,2108,,n/e,n/e,n/e,n/e,11,,4,,n/e,n/e,13,
22:00 - 23:00,27,,2112,,n/e,n/e,309,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,104,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,12,
23:00 - 00:00,27,,2064,,n/e,n/e,311,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,133,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,29,
00:00 - 01:00,26,,2018,,n/e,n/e,311,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,129,,9,,n/e,n/e,2107,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,24,
01:00 - 02:00,26,,2045,,n/e,n/e,313,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,98,,9,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,26,
02:00 - 03:00,26,,2082,,n/e,n/e,313,,68,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,89,,9,,n/e,n/e,2106,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,26,
