Year,Month,Day,Hour,Minute,MTU,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023,,,10,0,10:00 - 11:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,26,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,56,,n/e,n/e,571,
2023,,,11,0,11:00 - 12:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,56,,n/e,n/e,571,
2023,,,12,0,12:00 - 13:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,56,,n/e,n/e,569,
2023,,,13,0,13:00 - 14:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,56,,n/e,n/e,516,
2023,,,14,0,14:00 - 15:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,66,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,56,,n/e,n/e,547,
2023,,,15,0,15:00 - 16:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,64,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,56,,n/e,n/e,571,
2023,,,16,0,16:00 - 17:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,90,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,56,,n/e,n/e,569,
2023,,,17,0,17:00 - 18:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,80,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,56,,n/e,n/e,570,
2023,,,18,0,18:00 - 19:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,55,,n/e,n/e,565,
2023,,,19,0,19:00 - 20:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,51,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,55,,n/e,n/e,557,
2023,,,20,0,20:00 - 21:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,54,,n/e,n/e,513,
2023,,,21,0,21:00 - 22:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,50,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,50,,n/e,n/e,407,
2023,,,22,0,22:00 - 23:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,74,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,50,,n/e,n/e,322,
2023,,,23,0,23:00 - 00:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,46,,n/e,n/e,222,
2023,,,0,0,00:00 - 01:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,57,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,40,,n/e,n/e,188,
2023,,,1,0,01:00 - 02:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,40,,n/e,n/e,143,
2023,,,2,0,02:00 - 03:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,40,,n/e,n/e,111,
2023,,,3,0,03:00 - 04:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,40,,n/e,n/e,41,
2023,,,4,0,04:00 - 05:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,6,,39,,n/e,n/e,36,
2023,,,5,0,05:00 - 06:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,39,,n/e,n/e,66,
2023,,,6,0,06:00 - 07:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,171,0,68,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,39,,n/e,n/e,84,
2023,,,7,0,07:00 - 08:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,172,0,68,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,39,,n/e,n/e,100,
2023,,,8,0,08:00 - 09:00,34,,n/e,n/e,n/e,n/e,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,152,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,39,,n/e,n/e,112,
2023,,,9,0,09:00 - 10:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,191,0,92,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,18,,38,,n/e,n/e,126,
2023,,,10,0,10:00 - 11:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,53,0,92,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,17,,38,,n/e,n/e,141,
2023,,,11,0,11:00 - 12:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,12,,38,,n/e,n/e,202,
2023,,,12,0,12:00 - 13:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,7,,38,,n/e,n/e,267,
2023,,,13,0,13:00 - 14:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,2,,38,,n/e,n/e,329,
2023,,,14,0,14:00 - 15:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,181,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,38,,n/e,n/e,370,
2023,,,15,0,15:00 - 16:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,190,0,91,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,38,,n/e,n/e,392,
2023,,,16,0,16:00 - 17:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,181,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,38,,n/e,n/e,443,
2023,,,17,0,17:00 - 18:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,119,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,38,,n/e,n/e,492,
2023,,,18,0,18:00 - 19:00,34,,n/e,n/e,n/e,n/e,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,113,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,38,,n/e,n/e,521,
2023,,,19,0,19:00 - 20:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,68,88,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,38,,n/e,n/e,545,
2023,,,20,0,20:00 - 21:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,86,88,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,38,,n/e,n/e,535,
2023,,,21,0,21:00 - 22:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,39,,n/e,n/e,549,
2023,,,22,0,22:00 - 23:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,40,,n/e,n/e,549,
2023,,,23,0,23:00 - 00:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,221,47,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,0,,49,,n/e,n/e,560,
2023,,,0,0,00:00 - 01:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,222,47,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,0,,54,,n/e,n/e,558,
2023,,,1,0,01:00 - 02:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,433,47,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,555,
2023,,,2,0,02:00 - 03:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,434,50,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,0,,56,,n/e,n/e,528,
2023,,,3,0,03:00 - 04:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,430,50,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,0,,55,,n/e,n/e,530,
2023,,,4,0,04:00 - 05:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,28,50,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,563,
2023,,,5,0,05:00 - 06:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,34,0,90,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,54,,n/e,n/e,566,
2023,,,6,0,06:00 - 07:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,196,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,0,,54,,n/e,n/e,569,
2023,,,7,0,07:00 - 08:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,193,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,5,,54,,n/e,n/e,567,
2023,,,8,0,08:00 - 09:00,34,,n/e,n/e,n/e,n/e,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,178,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,15,,54,,n/e,n/e,560,
2023,,,9,0,09:00 - 10:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,191,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,20,,54,,n/e,n/e,548,
2023,,,10,0,10:00 - 11:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,202,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,28,,54,,n/e,n/e,532,
2023,,,11,0,11:00 - 12:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,202,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,24,,54,,n/e,n/e,515,
2023,,,12,0,12:00 - 13:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,250,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,14,,54,,n/e,n/e,477,
2023,,,13,0,13:00 - 14:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,454,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,4,,54,,n/e,n/e,423,
2023,,,14,0,14:00 - 15:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,407,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,54,,n/e,n/e,426,
2023,,,15,0,15:00 - 16:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,401,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,54,,n/e,n/e,423,
2023,,,16,0,16:00 - 17:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,404,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,54,,n/e,n/e,384,
2023,,,17,0,17:00 - 18:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,465,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,54,,n/e,n/e,331,
2023,,,18,0,18:00 - 19:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,351,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,54,,n/e,n/e,320,
2023,,,19,0,19:00 - 20:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,51,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,257,
2023,,,20,0,20:00 - 21:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,239,
2023,,,21,0,21:00 - 22:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,98,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,202,
2023,,,22,0,22:00 - 23:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,92,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,149,
2023,,,23,0,23:00 - 00:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,304,94,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,56,,n/e,n/e,130,
2023,,,0,0,00:00 - 01:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,443,94,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,56,,n/e,n/e,120,
2023,,,1,0,01:00 - 02:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,442,88,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,56,,n/e,n/e,91,
2023,,,2,0,02:00 - 03:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,442,88,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,87,
2023,,,3,0,03:00 - 04:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,404,93,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,0,,55,,n/e,n/e,66,
2023,,,4,0,04:00 - 05:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,62,0,94,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,47,
2023,,,5,0,05:00 - 06:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,174,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,48,
2023,,,6,0,06:00 - 07:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,338,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,0,,55,,n/e,n/e,80,
2023,,,7,0,07:00 - 08:00,34,,n/e,n/e,n/e,n/e,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,267,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,10,,55,,n/e,n/e,105,
2023,,,8,0,08:00 - 09:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,248,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,34,,55,,n/e,n/e,112,
2023,,,9,0,09:00 - 10:00,34,,n/e,n/e,n/e,n/e,24,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,140,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,61,,55,,n/e,n/e,120,
2023,,,10,0,10:00 - 11:00,34,,n/e,n/e,n/e,n/e,24,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,93,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,55,,54,,n/e,n/e,120,
2023,,,11,0,11:00 - 12:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,51,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,9,,n/e,n/e,42,,54,,n/e,n/e,120,
2023,,,12,0,12:00 - 13:00,34,,n/e,n/e,n/e,n/e,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,51,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,26,,54,,n/e,n/e,130,
2023,,,13,0,13:00 - 14:00,34,,n/e,n/e,n/e,n/e,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,96,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,6,,54,,n/e,n/e,207,
2023,,,14,0,14:00 - 15:00,34,,n/e,n/e,n/e,n/e,27,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,168,0,89,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,0,,54,,n/e,n/e,322,
2023,,,15,0,15:00 - 16:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,162,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,8,,n/e,n/e,0,,54,,n/e,n/e,428,
