avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
1223,CH,Planned maintenance,A03,Cancelled,2019-02-11 00:00:00+01:00,BOyaHFGOFaWnBOnsFw_6Hg,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT1M,5,2019-01-01 00:00:00+01:00
242,CH,Planned maintenance,A03,Cancelled,2019-01-01 00:00:00+01:00,xGckzc48dTuDdW8iPhZ6GA,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT1M,2,2018-09-28 18:00:00+02:00
242,CH,Planned maintenance,A03,Cancelled,2019-01-18 16:00:00+01:00,Jf4ms6q0WIWoWTAIMHpuRw,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT1M,2,2019-01-01 00:00:00+01:00
0,CH,Planned maintenance,A03,,2019-01-01 00:00:00+01:00,cS_kVHbwry1Dzibd_WYBpg,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT1M,1,2018-10-26 18:00:00+02:00
0,CH,Planned maintenance,A03,,2019-01-01 00:00:00+01:00,m24yRehrZbWK4XCXhMDeTg,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT1M,1,2018-10-26 18:00:00+02:00
46,CH,Planned maintenance,A03,Cancelled,2019-01-01 00:00:00+01:00,xmrXWSYVLf1SsFhNfmccOQ,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT1M,2,2018-11-19 07:00:00+01:00
46,CH,Planned maintenance,A03,Cancelled,2019-04-29 17:00:00+02:00,4Q4zu8HOqoIoOCMTRNrI2g,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT1M,2,2019-01-01 00:00:00+01:00
46,CH,Planned maintenance,A03,Cancelled,2019-01-01 00:00:00+01:00,Mnlw8aVzkcne-ln-XvrzUQ,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT1M,2,2018-11-19 07:00:00+01:00
46,CH,Planned maintenance,A03,Cancelled,2019-04-29 17:00:00+02:00,T8G2BG6aOf0QBhMuILW48Q,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT1M,2,2019-01-01 00:00:00+01:00
46,CH,Planned maintenance,A03,Cancelled,2019-01-01 00:00:00+01:00,tgB2i2J86d3VLzAunh2SnA,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT1M,2,2018-11-19 07:00:00+01:00
