00:00 - 01:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,66,25,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,56,,n/e,n/e,505,
01:00 - 02:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,25,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,56,,n/e,n/e,461,
02:00 - 03:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,25,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,56,,n/e,n/e,444,
03:00 - 04:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,25,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,56,,n/e,n/e,427,
04:00 - 05:00,33,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,25,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,0,,56,,n/e,n/e,376,
05:00 - 06:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,68,81,25,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,56,,n/e,n/e,431,
06:00 - 07:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,119,145,47,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,56,,n/e,n/e,507,
07:00 - 08:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,120,144,31,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,56,,n/e,n/e,551,
08:00 - 09:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,26,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,6,,56,,n/e,n/e,571,
09:00 - 10:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,26,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,6,,56,,n/e,n/e,572,
10:00 - 11:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,26,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,56,,n/e,n/e,571,
11:00 - 12:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,56,,n/e,n/e,571,
12:00 - 13:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,47,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,56,,n/e,n/e,569,
13:00 - 14:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,6,,56,,n/e,n/e,516,
14:00 - 15:00,34,,n/e,n/e,n/e,n/e,25,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,66,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,56,,n/e,n/e,547,
15:00 - 16:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,64,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,56,,n/e,n/e,571,
16:00 - 17:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,90,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,56,,n/e,n/e,569,
17:00 - 18:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,80,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,56,,n/e,n/e,570,
18:00 - 19:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,88,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,55,,n/e,n/e,565,
19:00 - 20:00,34,,n/e,n/e,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,51,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,55,,n/e,n/e,557,
