00:00 - 01:00,117,,185,,n/e,n/e,201,,0,,46,,n/e,n/e,n/e,n/e,n/e,n/e,,52,361,,18,,n/e,n/e,1945,,156,,65,,1,,n/e,n/e,n/e,n/e,1,
01:00 - 02:00,115,,185,,n/e,n/e,211,,0,,46,,n/e,n/e,n/e,n/e,n/e,n/e,,5,260,,0,,n/e,n/e,1943,,161,,65,,1,,n/e,n/e,n/e,n/e,1,
02:00 - 03:00,114,,185,,n/e,n/e,213,,0,,46,,n/e,n/e,n/e,n/e,n/e,n/e,,0,259,,11,,n/e,n/e,1942,,161,,64,,1,,n/e,n/e,n/e,n/e,1,
03:00 - 04:00,117,,186,,n/e,n/e,214,,0,,46,,n/e,n/e,n/e,n/e,n/e,n/e,,3,257,,14,,n/e,n/e,1944,,161,,64,,1,,n/e,n/e,n/e,n/e,1,
04:00 - 05:00,116,,185,,n/e,n/e,213,,0,,47,,n/e,n/e,n/e,n/e,n/e,n/e,,204,253,,15,,n/e,n/e,1945,,159,,64,,1,,n/e,n/e,n/e,n/e,1,
05:00 - 06:00,117,,187,,n/e,n/e,221,,0,,47,,n/e,n/e,n/e,n/e,n/e,n/e,,206,254,,0,,n/e,n/e,1943,,162,,64,,1,,n/e,n/e,n/e,n/e,1,
06:00 - 07:00,114,,186,,n/e,n/e,218,,0,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,1,252,,2,,n/e,n/e,1944,,160,,63,,1,,n/e,n/e,n/e,n/e,1,
07:00 - 08:00,112,,187,,n/e,n/e,216,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,,0,281,,15,,n/e,n/e,1941,,163,,64,,1,,n/e,n/e,n/e,n/e,1,
08:00 - 09:00,114,,188,,n/e,n/e,212,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,,0,328,,34,,n/e,n/e,1942,,162,,63,,1,,n/e,n/e,n/e,n/e,0,
09:00 - 10:00,116,,187,,n/e,n/e,213,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,,0,404,,73,,n/e,n/e,1943,,161,,64,,26,,n/e,n/e,n/e,n/e,0,
10:00 - 11:00,113,,186,,n/e,n/e,210,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,,0,407,,27,,n/e,n/e,1943,,160,,64,,89,,n/e,n/e,n/e,n/e,0,
11:00 - 12:00,114,,184,,n/e,n/e,198,,0,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,51,405,,21,,n/e,n/e,1944,,159,,64,,150,,n/e,n/e,n/e,n/e,0,
12:00 - 13:00,110,,186,,n/e,n/e,202,,0,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,53,394,,21,,n/e,n/e,1941,,160,,64,,180,,n/e,n/e,n/e,n/e,0,
13:00 - 14:00,111,,181,,n/e,n/e,193,,0,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,93,400,,18,,n/e,n/e,1942,,158,,64,,190,,n/e,n/e,n/e,n/e,0,
14:00 - 15:00,112,,182,,n/e,n/e,207,,0,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,89,405,,24,,n/e,n/e,1939,,161,,64,,144,,n/e,n/e,n/e,n/e,0,
15:00 - 16:00,111,,187,,n/e,n/e,207,,0,,47,,n/e,n/e,n/e,n/e,n/e,n/e,,48,405,,25,,n/e,n/e,1938,,161,,64,,59,,n/e,n/e,n/e,n/e,0,
16:00 - 17:00,112,,186,,n/e,n/e,200,,0,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,29,412,,27,,n/e,n/e,1939,,158,,63,,10,,n/e,n/e,n/e,n/e,0,
17:00 - 18:00,111,,187,,n/e,n/e,203,,0,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,0,488,,71,,n/e,n/e,1940,,159,,63,,1,,n/e,n/e,n/e,n/e,0,
18:00 - 19:00,111,,186,,n/e,n/e,215,,0,,49,,n/e,n/e,n/e,n/e,n/e,n/e,59,,497,,121,,n/e,n/e,1939,,161,,64,,1,,n/e,n/e,n/e,n/e,0,
19:00 - 20:00,114,,186,,n/e,n/e,216,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,80,,497,,108,,n/e,n/e,1941,,160,,64,,1,,n/e,n/e,n/e,n/e,0,
20:00 - 21:00,109,,181,,n/e,n/e,216,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,0,,495,,49,,n/e,n/e,1941,,162,,64,,1,,n/e,n/e,n/e,n/e,0,
21:00 - 22:00,108,,179,,n/e,n/e,216,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,,0,472,,31,,n/e,n/e,1943,,162,,64,,1,,n/e,n/e,n/e,n/e,0,
22:00 - 23:00,108,,179,,n/e,n/e,213,,0,,51,,n/e,n/e,n/e,n/e,n/e,n/e,,0,430,,24,,n/e,n/e,1944,,162,,65,,1,,n/e,n/e,n/e,n/e,0,
23:00 - 00:00,110,,179,,n/e,n/e,208,,0,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,0,408,,6,,n/e,n/e,1945,,162,,65,,1,,n/e,n/e,n/e,n/e,0,
00:00 - 01:00,111,,183,,n/e,n/e,218,,0,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,0,370,,5,,n/e,n/e,1944,,163,,66,,1,,n/e,n/e,n/e,n/e,0,
01:00 - 02:00,110,,176,,n/e,n/e,196,,0,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,27,239,,2,,n/e,n/e,1948,,157,,65,,1,,n/e,n/e,n/e,n/e,0,
02:00 - 03:00,108,,176,,n/e,n/e,200,,0,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,18,237,,0,,n/e,n/e,1947,,158,,64,,1,,n/e,n/e,n/e,n/e,0,
03:00 - 04:00,107,,176,,n/e,n/e,206,,0,,47,,n/e,n/e,n/e,n/e,n/e,n/e,,0,240,,0,,n/e,n/e,1948,,159,,63,,1,,n/e,n/e,n/e,n/e,0,
04:00 - 05:00,108,,177,,n/e,n/e,214,,0,,48,,n/e,n/e,n/e,n/e,n/e,n/e,,103,243,,0,,n/e,n/e,1947,,162,,63,,1,,n/e,n/e,n/e,n/e,0,
05:00 - 06:00,109,,181,,n/e,n/e,214,,0,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,1,242,,0,,n/e,n/e,1943,,162,,62,,1,,n/e,n/e,n/e,n/e,0,
06:00 - 07:00,107,,183,,n/e,n/e,213,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,,0,249,,6,,n/e,n/e,1943,,162,,62,,1,,n/e,n/e,n/e,n/e,0,
07:00 - 08:00,107,,185,,n/e,n/e,300,,0,,51,,n/e,n/e,n/e,n/e,n/e,n/e,,18,354,,23,,n/e,n/e,1944,,162,,61,,1,,n/e,n/e,n/e,n/e,0,
08:00 - 09:00,112,,184,,n/e,n/e,310,,0,,51,,n/e,n/e,n/e,n/e,n/e,n/e,,0,474,,59,,n/e,n/e,1944,,162,,61,,1,,n/e,n/e,n/e,n/e,0,
09:00 - 10:00,110,,184,,n/e,n/e,322,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,,0,484,,92,,n/e,n/e,1944,,166,,61,,22,,n/e,n/e,n/e,n/e,0,
10:00 - 11:00,109,,185,,n/e,n/e,319,,0,,51,,n/e,n/e,n/e,n/e,n/e,n/e,,0,487,,75,,n/e,n/e,1945,,164,,62,,73,,n/e,n/e,n/e,n/e,0,
11:00 - 12:00,113,,186,,n/e,n/e,313,,0,,51,,n/e,n/e,n/e,n/e,n/e,n/e,,0,475,,79,,n/e,n/e,1946,,163,,60,,119,,n/e,n/e,n/e,n/e,0,
12:00 - 13:00,112,,188,,n/e,n/e,314,,0,,51,,n/e,n/e,n/e,n/e,n/e,n/e,,0,466,,83,,n/e,n/e,1945,,166,,61,,143,,n/e,n/e,n/e,n/e,0,
13:00 - 14:00,112,,189,,n/e,n/e,305,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,,0,425,,21,,n/e,n/e,1947,,163,,62,,138,,n/e,n/e,n/e,n/e,0,
14:00 - 15:00,113,,189,,n/e,n/e,398,,0,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,20,406,,22,,n/e,n/e,1949,,161,,61,,120,,n/e,n/e,n/e,n/e,0,
15:00 - 16:00,111,,189,,n/e,n/e,442,,0,,49,,n/e,n/e,n/e,n/e,n/e,n/e,,61,404,,22,,n/e,n/e,1949,,160,,61,,68,,n/e,n/e,n/e,n/e,0,
16:00 - 17:00,112,,183,,n/e,n/e,447,,0,,50,,n/e,n/e,n/e,n/e,n/e,n/e,,31,413,,28,,n/e,n/e,1948,,164,,60,,19,,n/e,n/e,n/e,n/e,0,
17:00 - 18:00,112,,181,,n/e,n/e,508,,0,,51,,n/e,n/e,n/e,n/e,n/e,n/e,35,,500,,89,,n/e,n/e,1946,,165,,61,,1,,n/e,n/e,n/e,n/e,1,
18:00 - 19:00,111,,182,,n/e,n/e,518,,0,,52,,n/e,n/e,n/e,n/e,n/e,n/e,161,,497,,138,,n/e,n/e,1945,,162,,61,,1,,n/e,n/e,n/e,n/e,1,
19:00 - 20:00,111,,182,,n/e,n/e,558,,0,,53,,n/e,n/e,n/e,n/e,n/e,n/e,141,,435,,219,,n/e,n/e,1943,,162,,62,,1,,n/e,n/e,n/e,n/e,2,
