00:00 - 00:30,1059,,n/e,n/e,n/e,n/e,5993,0,63,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,419,,n/e,n/e,n/e,n/e,6930,,65,0,n/e,n/e,0,,n/e,n/e,3142,,6305,319
00:30 - 01:00,1044,,n/e,n/e,n/e,n/e,6075,0,63,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,105,,389,,n/e,n/e,n/e,n/e,6868,,63,0,n/e,n/e,0,,n/e,n/e,3254,,6098,268
01:00 - 01:30,1025,,n/e,n/e,n/e,n/e,6176,0,63,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,377,,n/e,n/e,n/e,n/e,6832,,63,0,n/e,n/e,0,,n/e,n/e,3341,,6216,316
01:30 - 02:00,1022,,n/e,n/e,n/e,n/e,5395,0,64,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,370,,n/e,n/e,n/e,n/e,6829,,63,0,n/e,n/e,0,,n/e,n/e,3214,,5974,193
02:00 - 02:30,1021,,n/e,n/e,n/e,n/e,4942,0,65,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,357,,n/e,n/e,n/e,n/e,6829,,63,0,n/e,n/e,0,,n/e,n/e,3123,,5768,162
02:30 - 03:00,1016,,n/e,n/e,n/e,n/e,5331,0,65,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,341,,n/e,n/e,n/e,n/e,6823,,63,0,n/e,n/e,0,,n/e,n/e,3193,,5705,147
03:00 - 03:30,1016,,n/e,n/e,n/e,n/e,5363,0,65,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,326,,n/e,n/e,n/e,n/e,6825,,63,0,n/e,n/e,0,,n/e,n/e,3009,,5377,97
03:30 - 04:00,1013,,n/e,n/e,n/e,n/e,4883,0,66,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,323,,n/e,n/e,n/e,n/e,6811,,65,0,n/e,n/e,0,,n/e,n/e,2961,,5337,91
04:00 - 04:30,1011,,n/e,n/e,n/e,n/e,4986,0,66,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,398,,n/e,n/e,n/e,n/e,6797,,64,0,n/e,n/e,0,,n/e,n/e,2886,,5014,128
04:30 - 05:00,1011,,n/e,n/e,n/e,n/e,4947,0,66,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,401,,n/e,n/e,n/e,n/e,6784,,64,0,n/e,n/e,0,,n/e,n/e,3064,,4876,118
05:00 - 05:30,1012,,n/e,n/e,n/e,n/e,5086,0,65,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,430,,n/e,n/e,n/e,n/e,6769,,64,0,n/e,n/e,0,,n/e,n/e,2956,,4758,156
05:30 - 06:00,1016,,n/e,n/e,n/e,n/e,5471,0,65,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,447,,n/e,n/e,n/e,n/e,6751,,64,0,n/e,n/e,0,,n/e,n/e,2918,,4612,157
06:00 - 06:30,1268,,n/e,n/e,n/e,n/e,5947,0,65,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,447,,n/e,n/e,n/e,n/e,6749,,64,0,n/e,n/e,0,,n/e,n/e,3005,,4390,156
06:30 - 07:00,1564,,n/e,n/e,n/e,n/e,6437,0,65,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,444,,n/e,n/e,n/e,n/e,6721,,63,0,n/e,n/e,0,,n/e,n/e,3025,,4226,133
07:00 - 07:30,1075,,n/e,n/e,n/e,n/e,6766,0,65,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,454,,n/e,n/e,n/e,n/e,6715,,63,0,n/e,n/e,0,,n/e,n/e,2987,,4136,104
