Dispa_SET_Time_Step,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023-01-01 18:00:00+00:00,n/e,n/e,186.0,,n/e,n/e,1101.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,1089.0,
2023-01-01 19:00:00+00:00,n/e,n/e,185.0,,n/e,n/e,1179.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,1018.0,
2023-01-01 20:00:00+00:00,n/e,n/e,182.0,,n/e,n/e,1171.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,943.0,
2023-01-01 21:00:00+00:00,n/e,n/e,181.0,,n/e,n/e,1011.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,855.0,
2023-01-01 22:00:00+00:00,n/e,n/e,182.0,,n/e,n/e,959.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,789.0,
2023-01-01 23:00:00+00:00,n/e,n/e,182.0,,n/e,n/e,905.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,729.0,
2023-01-02 00:00:00+00:00,n/e,n/e,177.0,,n/e,n/e,836.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,662.0,
2023-01-02 01:00:00+00:00,n/e,n/e,162.0,,n/e,n/e,906.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,646.0,
2023-01-02 02:00:00+00:00,n/e,n/e,160.0,,n/e,n/e,918.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,602.0,
2023-01-02 03:00:00+00:00,n/e,n/e,162.0,,n/e,n/e,892.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,556.0,
2023-01-02 04:00:00+00:00,n/e,n/e,179.0,,n/e,n/e,900.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,548.0,
2023-01-02 05:00:00+00:00,n/e,n/e,189.0,,n/e,n/e,1106.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3.0,,n/e,n/e,n/e,n/e,525.0,
2023-01-02 06:00:00+00:00,n/e,n/e,191.0,,n/e,n/e,1282.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,358.0,,n/e,n/e,n/e,n/e,395.0,
2023-01-02 07:00:00+00:00,n/e,n/e,189.0,,n/e,n/e,997.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1407.0,,n/e,n/e,n/e,n/e,295.0,
2023-01-02 08:00:00+00:00,n/e,n/e,190.0,,n/e,n/e,1123.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2296.0,,n/e,n/e,n/e,n/e,219.0,
2023-01-02 09:00:00+00:00,n/e,n/e,192.0,,n/e,n/e,1179.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2759.0,,n/e,n/e,n/e,n/e,187.0,
2023-01-02 10:00:00+00:00,n/e,n/e,192.0,,n/e,n/e,1215.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2930.0,,n/e,n/e,n/e,n/e,170.0,
2023-01-02 11:00:00+00:00,n/e,n/e,193.0,,n/e,n/e,1074.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2828.0,,n/e,n/e,n/e,n/e,165.0,
2023-01-02 12:00:00+00:00,n/e,n/e,216.0,,n/e,n/e,952.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2428.0,,n/e,n/e,n/e,n/e,152.0,
2023-01-02 13:00:00+00:00,n/e,n/e,281.0,,n/e,n/e,1303.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1596.0,,n/e,n/e,n/e,n/e,128.0,
2023-01-02 14:00:00+00:00,n/e,n/e,375.0,,n/e,n/e,2005.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,476.0,,n/e,n/e,n/e,n/e,97.0,
2023-01-02 15:00:00+00:00,n/e,n/e,425.0,,n/e,n/e,2469.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8.0,,n/e,n/e,n/e,n/e,106.0,
2023-01-02 16:00:00+00:00,n/e,n/e,426.0,,n/e,n/e,2467.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,108.0,
2023-01-02 17:00:00+00:00,n/e,n/e,419.0,,n/e,n/e,2577.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,75.0,
2023-01-02 18:00:00+00:00,n/e,n/e,420.0,,n/e,n/e,2625.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,53.0,
2023-01-02 19:00:00+00:00,n/e,n/e,421.0,,n/e,n/e,2687.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,44.0,
2023-01-02 20:00:00+00:00,n/e,n/e,416.0,,n/e,n/e,2502.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,51.0,
2023-01-02 21:00:00+00:00,n/e,n/e,416.0,,n/e,n/e,2146.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,52.0,
2023-01-02 22:00:00+00:00,n/e,n/e,419.0,,n/e,n/e,1847.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,48.0,
2023-01-02 23:00:00+00:00,n/e,n/e,441.0,,n/e,n/e,1527.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,57.0,
2023-01-03 00:00:00+00:00,n/e,n/e,452.0,,n/e,n/e,1429.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,73.0,
2023-01-03 01:00:00+00:00,n/e,n/e,453.0,,n/e,n/e,1287.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,104.0,
2023-01-03 02:00:00+00:00,n/e,n/e,449.0,,n/e,n/e,1192.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,131.0,
2023-01-03 03:00:00+00:00,n/e,n/e,447.0,,n/e,n/e,1246.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,152.0,
2023-01-03 04:00:00+00:00,n/e,n/e,449.0,,n/e,n/e,1423.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,146.0,
2023-01-03 05:00:00+00:00,n/e,n/e,452.0,,n/e,n/e,1662.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2.0,,n/e,n/e,n/e,n/e,134.0,
2023-01-03 06:00:00+00:00,n/e,n/e,453.0,,n/e,n/e,1877.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,316.0,,n/e,n/e,n/e,n/e,132.0,
2023-01-03 07:00:00+00:00,n/e,n/e,445.0,,n/e,n/e,1676.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1273.0,,n/e,n/e,n/e,n/e,141.0,
2023-01-03 08:00:00+00:00,n/e,n/e,438.0,,n/e,n/e,1441.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2111.0,,n/e,n/e,n/e,n/e,113.0,
2023-01-03 09:00:00+00:00,n/e,n/e,455.0,,n/e,n/e,1488.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2547.0,,n/e,n/e,n/e,n/e,129.0,
2023-01-03 10:00:00+00:00,n/e,n/e,451.0,,n/e,n/e,1593.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2737.0,,n/e,n/e,n/e,n/e,136.0,
2023-01-03 11:00:00+00:00,n/e,n/e,445.0,,n/e,n/e,1685.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2584.0,,n/e,n/e,n/e,n/e,136.0,
2023-01-03 12:00:00+00:00,n/e,n/e,446.0,,n/e,n/e,1607.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2219.0,,n/e,n/e,n/e,n/e,138.0,
2023-01-03 13:00:00+00:00,n/e,n/e,436.0,,n/e,n/e,1765.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1479.0,,n/e,n/e,n/e,n/e,146.0,
2023-01-03 14:00:00+00:00,n/e,n/e,439.0,,n/e,n/e,2325.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,441.0,,n/e,n/e,n/e,n/e,139.0,
2023-01-03 15:00:00+00:00,n/e,n/e,464.0,,n/e,n/e,2698.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8.0,,n/e,n/e,n/e,n/e,146.0,
2023-01-03 16:00:00+00:00,n/e,n/e,537.0,,n/e,n/e,2858.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,152.0,
2023-01-03 17:00:00+00:00,n/e,n/e,607.0,,n/e,n/e,2930.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,167.0,
2023-01-03 18:00:00+00:00,n/e,n/e,611.0,,n/e,n/e,2926.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,199.0,
2023-01-03 19:00:00+00:00,n/e,n/e,616.0,,n/e,n/e,2694.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,241.0,
2023-01-03 20:00:00+00:00,n/e,n/e,629.0,,n/e,n/e,2223.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,251.0,
2023-01-03 21:00:00+00:00,n/e,n/e,635.0,,n/e,n/e,1838.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,243.0,
2023-01-03 22:00:00+00:00,n/e,n/e,639.0,,n/e,n/e,1678.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,236.0,
2023-01-03 23:00:00+00:00,n/e,n/e,645.0,,n/e,n/e,1432.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,267.0,
2023-01-04 00:00:00+00:00,n/e,n/e,651.0,,n/e,n/e,1077.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,322.0,
2023-01-04 01:00:00+00:00,n/e,n/e,651.0,,n/e,n/e,992.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,339.0,
2023-01-04 02:00:00+00:00,n/e,n/e,631.0,,n/e,n/e,1027.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,313.0,
2023-01-04 03:00:00+00:00,n/e,n/e,628.0,,n/e,n/e,1081.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,347.0,
2023-01-04 04:00:00+00:00,n/e,n/e,636.0,,n/e,n/e,1207.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,389.0,
2023-01-04 05:00:00+00:00,n/e,n/e,648.0,,n/e,n/e,1594.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2.0,,n/e,n/e,n/e,n/e,384.0,
2023-01-04 06:00:00+00:00,n/e,n/e,649.0,,n/e,n/e,1787.0,,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,326.0,,n/e,n/e,n/e,n/e,446.0,
