04:00 - 05:00,360,,n/e,n/e,n/e,n/e,2582,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1035,9,,n/e,n/e,n/e,n/e,5001,,554,,n/e,n/e,0,,269,,355,,30,
05:00 - 06:00,359,,n/e,n/e,n/e,n/e,2796,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,719,9,,n/e,n/e,n/e,n/e,5002,,584,,n/e,n/e,0,,266,,367,,42,
06:00 - 07:00,360,,n/e,n/e,n/e,n/e,3089,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,49,9,,n/e,n/e,n/e,n/e,5002,,606,,n/e,n/e,0,,265,,389,,49,
07:00 - 08:00,362,,n/e,n/e,n/e,n/e,3015,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,16,8,,n/e,n/e,n/e,n/e,5001,,622,,n/e,n/e,0,,264,,459,,56,
08:00 - 09:00,362,,n/e,n/e,n/e,n/e,3152,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1,6,,n/e,n/e,n/e,n/e,5004,,628,,n/e,n/e,38,,254,,412,,66,
09:00 - 10:00,357,,n/e,n/e,n/e,n/e,3390,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,31,,6,,n/e,n/e,n/e,n/e,4998,,636,,n/e,n/e,169,,254,,386,,66,
10:00 - 11:00,356,,n/e,n/e,n/e,n/e,3374,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,467,,8,,n/e,n/e,n/e,n/e,4997,,672,,n/e,n/e,325,,256,,277,,53,
11:00 - 12:00,358,,n/e,n/e,n/e,n/e,3420,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,279,,7,,n/e,n/e,n/e,n/e,4996,,696,,n/e,n/e,535,,254,,289,,50,
12:00 - 13:00,360,,n/e,n/e,n/e,n/e,3312,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,164,,7,,n/e,n/e,n/e,n/e,4996,,695,,n/e,n/e,583,,249,,388,,57,
13:00 - 14:00,359,,n/e,n/e,n/e,n/e,3282,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,16,0,6,,n/e,n/e,n/e,n/e,4997,,651,,n/e,n/e,365,,256,,271,,69,
14:00 - 15:00,361,,n/e,n/e,n/e,n/e,3339,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,8,0,6,,n/e,n/e,n/e,n/e,4996,,650,,n/e,n/e,176,,252,,276,,59,
15:00 - 16:00,358,,n/e,n/e,n/e,n/e,3300,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,228,,6,,n/e,n/e,n/e,n/e,4996,,645,,n/e,n/e,29,,248,,362,,62,
16:00 - 17:00,361,,n/e,n/e,n/e,n/e,3356,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,927,,6,,n/e,n/e,n/e,n/e,4995,,627,,n/e,n/e,0,,249,,489,,61,
17:00 - 18:00,361,,n/e,n/e,n/e,n/e,3432,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,912,,6,,n/e,n/e,n/e,n/e,4996,,666,,n/e,n/e,0,,248,,471,,88,
18:00 - 19:00,362,,n/e,n/e,n/e,n/e,3436,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,961,,6,,n/e,n/e,n/e,n/e,4995,,685,,n/e,n/e,0,,253,,395,,88,
19:00 - 20:00,362,,n/e,n/e,n/e,n/e,3403,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,264,,7,,n/e,n/e,n/e,n/e,4996,,653,,n/e,n/e,0,,252,,342,,97,
20:00 - 21:00,363,,n/e,n/e,n/e,n/e,3425,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,72,0,6,,n/e,n/e,n/e,n/e,4998,,614,,n/e,n/e,0,,254,,242,,95,
21:00 - 22:00,363,,n/e,n/e,n/e,n/e,3398,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,43,0,6,,n/e,n/e,n/e,n/e,4998,,645,,n/e,n/e,0,,251,,175,,91,
22:00 - 23:00,363,,n/e,n/e,n/e,n/e,3355,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,77,6,7,,n/e,n/e,n/e,n/e,4998,,661,,n/e,n/e,0,,260,,115,,113,
23:00 - 00:00,363,,n/e,n/e,n/e,n/e,3272,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,333,7,,n/e,n/e,n/e,n/e,4997,,654,,n/e,n/e,0,,265,,88,,126,
00:00 - 01:00,362,,n/e,n/e,n/e,n/e,3311,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,641,7,,n/e,n/e,n/e,n/e,4997,,611,,n/e,n/e,0,,262,,116,,137,
01:00 - 02:00,363,,n/e,n/e,n/e,n/e,3292,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,927,7,,n/e,n/e,n/e,n/e,4996,,606,,n/e,n/e,0,,266,,156,,144,
02:00 - 03:00,362,,n/e,n/e,n/e,n/e,3236,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1158,7,,n/e,n/e,n/e,n/e,4997,,600,,n/e,n/e,0,,266,,157,,140,
03:00 - 04:00,365,,n/e,n/e,n/e,n/e,3095,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1142,6,,n/e,n/e,n/e,n/e,4999,,596,,n/e,n/e,0,,268,,145,,165,
04:00 - 05:00,362,,n/e,n/e,n/e,n/e,3318,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1101,6,,n/e,n/e,n/e,n/e,4999,,588,,n/e,n/e,0,,265,,234,,180,
05:00 - 06:00,362,,n/e,n/e,n/e,n/e,3427,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,404,7,,n/e,n/e,n/e,n/e,4999,,630,,n/e,n/e,0,,264,,248,,165,
06:00 - 07:00,359,,n/e,n/e,n/e,n/e,3521,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,258,,7,,n/e,n/e,n/e,n/e,5001,,672,,n/e,n/e,0,,262,,318,,156,
07:00 - 08:00,354,,n/e,n/e,n/e,n/e,3589,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,409,,7,,n/e,n/e,n/e,n/e,5003,,720,,n/e,n/e,0,,260,,414,,175,
08:00 - 09:00,359,,n/e,n/e,n/e,n/e,3549,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,293,,7,,n/e,n/e,n/e,n/e,5000,,716,,n/e,n/e,88,,260,,486,,206,
09:00 - 10:00,360,,n/e,n/e,n/e,n/e,3501,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,41,0,9,,n/e,n/e,n/e,n/e,4997,,708,,n/e,n/e,315,,265,,434,,227,
10:00 - 11:00,358,,n/e,n/e,n/e,n/e,3287,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1,9,,n/e,n/e,n/e,n/e,4994,,678,,n/e,n/e,571,,270,,521,,236,
11:00 - 12:00,356,,n/e,n/e,n/e,n/e,3090,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,77,7,,n/e,n/e,n/e,n/e,4993,,657,,n/e,n/e,712,,272,,558,,273,
12:00 - 13:00,353,,n/e,n/e,n/e,n/e,3046,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,61,5,,n/e,n/e,n/e,n/e,4992,,665,,n/e,n/e,547,,273,,583,,300,
13:00 - 14:00,358,,n/e,n/e,n/e,n/e,3036,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,255,,5,,n/e,n/e,n/e,n/e,4992,,707,,n/e,n/e,222,,275,,579,,323,
14:00 - 15:00,357,,n/e,n/e,n/e,n/e,3257,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,48,0,6,,n/e,n/e,n/e,n/e,4991,,742,,n/e,n/e,92,,274,,637,,358,
15:00 - 16:00,358,,n/e,n/e,n/e,n/e,3440,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,80,,7,,n/e,n/e,n/e,n/e,4995,,737,,n/e,n/e,15,,274,,662,,434,
16:00 - 17:00,361,,n/e,n/e,n/e,n/e,3583,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,817,,7,,n/e,n/e,n/e,n/e,4994,,703,,n/e,n/e,0,,273,,673,,462,
17:00 - 18:00,356,,n/e,n/e,n/e,n/e,3646,,0,,16,,n/e,n/e,n/e,n/e,n/e,n/e,918,,6,,n/e,n/e,n/e,n/e,4993,,731,,n/e,n/e,0,,279,,674,,493,
18:00 - 19:00,356,,n/e,n/e,n/e,n/e,3594,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,798,,6,,n/e,n/e,n/e,n/e,4993,,746,,n/e,n/e,0,,278,,675,,502,
19:00 - 20:00,360,,n/e,n/e,n/e,n/e,3459,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,175,,7,,n/e,n/e,n/e,n/e,4987,,735,,n/e,n/e,0,,281,,677,,475,
20:00 - 21:00,361,,n/e,n/e,n/e,n/e,3380,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,59,0,7,,n/e,n/e,n/e,n/e,4985,,719,,n/e,n/e,0,,280,,678,,469,
21:00 - 22:00,358,,n/e,n/e,n/e,n/e,3446,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,99,,7,,n/e,n/e,n/e,n/e,4985,,664,,n/e,n/e,0,,276,,674,,538,
22:00 - 23:00,359,,n/e,n/e,n/e,n/e,3405,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,72,5,5,,n/e,n/e,n/e,n/e,4986,,697,,n/e,n/e,0,,276,,672,,492,
23:00 - 00:00,359,,n/e,n/e,n/e,n/e,3132,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,203,5,,n/e,n/e,n/e,n/e,4985,,709,,n/e,n/e,0,,279,,669,,505,
00:00 - 01:00,362,,n/e,n/e,n/e,n/e,3139,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,702,5,,n/e,n/e,n/e,n/e,4982,,719,,n/e,n/e,0,,276,,674,,518,
01:00 - 02:00,361,,n/e,n/e,n/e,n/e,2973,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,986,5,,n/e,n/e,n/e,n/e,4980,,708,,n/e,n/e,0,,276,,677,,480,
02:00 - 03:00,364,,n/e,n/e,n/e,n/e,2812,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1059,5,,n/e,n/e,n/e,n/e,4979,,701,,n/e,n/e,0,,276,,669,,508,
03:00 - 04:00,364,,n/e,n/e,n/e,n/e,2817,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1142,5,,n/e,n/e,n/e,n/e,4981,,697,,n/e,n/e,0,,278,,641,,507,
04:00 - 05:00,364,,n/e,n/e,n/e,n/e,3023,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1086,5,,n/e,n/e,n/e,n/e,4981,,697,,n/e,n/e,0,,276,,606,,464,
05:00 - 06:00,366,,n/e,n/e,n/e,n/e,3223,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,353,5,,n/e,n/e,n/e,n/e,4981,,706,,n/e,n/e,0,,277,,563,,398,
06:00 - 07:00,358,,n/e,n/e,n/e,n/e,3532,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,467,,5,,n/e,n/e,n/e,n/e,4980,,744,,n/e,n/e,0,,275,,623,,416,
07:00 - 08:00,361,,n/e,n/e,n/e,n/e,3598,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,662,,5,,n/e,n/e,n/e,n/e,4979,,754,,n/e,n/e,0,,278,,626,,412,
08:00 - 09:00,359,,n/e,n/e,n/e,n/e,3568,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,836,,5,,n/e,n/e,n/e,n/e,4979,,740,,n/e,n/e,23,,276,,623,,446,
09:00 - 10:00,360,,n/e,n/e,n/e,n/e,3618,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,921,,6,,n/e,n/e,n/e,n/e,4972,,732,,n/e,n/e,120,,274,,672,,450,
10:00 - 11:00,360,,n/e,n/e,n/e,n/e,3570,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,190,,6,,n/e,n/e,n/e,n/e,4976,,747,,n/e,n/e,269,,276,,675,,418,
11:00 - 12:00,359,,n/e,n/e,n/e,n/e,3516,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,225,,7,,n/e,n/e,n/e,n/e,4981,,755,,n/e,n/e,383,,281,,665,,497,
12:00 - 13:00,359,,n/e,n/e,n/e,n/e,3436,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,78,,7,,n/e,n/e,n/e,n/e,4981,,740,,n/e,n/e,434,,278,,676,,479,
13:00 - 14:00,358,,n/e,n/e,n/e,n/e,3359,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,13,0,7,,n/e,n/e,n/e,n/e,4982,,716,,n/e,n/e,323,,281,,675,,555,
14:00 - 15:00,361,,n/e,n/e,n/e,n/e,3373,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1,7,,n/e,n/e,n/e,n/e,4982,,720,,n/e,n/e,167,,279,,675,,564,
15:00 - 16:00,363,,n/e,n/e,n/e,n/e,3383,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,4,0,7,,n/e,n/e,n/e,n/e,4982,,734,,n/e,n/e,26,,274,,672,,514,
16:00 - 17:00,362,,n/e,n/e,n/e,n/e,3517,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,186,,5,,n/e,n/e,n/e,n/e,4982,,723,,n/e,n/e,0,,269,,670,,441,
17:00 - 18:00,358,,n/e,n/e,n/e,n/e,3521,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,616,,5,,n/e,n/e,n/e,n/e,4984,,725,,n/e,n/e,0,,270,,673,,464,
18:00 - 19:00,361,,n/e,n/e,n/e,n/e,3630,,0,,13,,n/e,n/e,n/e,n/e,n/e,n/e,457,,6,,n/e,n/e,n/e,n/e,4986,,736,,n/e,n/e,0,,272,,672,,431,
19:00 - 20:00,361,,n/e,n/e,n/e,n/e,3478,,0,,35,,n/e,n/e,n/e,n/e,n/e,n/e,103,,6,,n/e,n/e,n/e,n/e,4988,,743,,n/e,n/e,0,,274,,643,,437,
20:00 - 21:00,361,,n/e,n/e,n/e,n/e,3457,,0,,61,,n/e,n/e,n/e,n/e,n/e,n/e,17,40,6,,n/e,n/e,n/e,n/e,4983,,748,,n/e,n/e,0,,273,,662,,357,
21:00 - 22:00,364,,n/e,n/e,n/e,n/e,3575,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,7,66,7,,n/e,n/e,n/e,n/e,4983,,739,,n/e,n/e,0,,262,,555,,337,
22:00 - 23:00,364,,n/e,n/e,n/e,n/e,3470,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,38,4,8,,n/e,n/e,n/e,n/e,4982,,735,,n/e,n/e,0,,256,,486,,323,
23:00 - 00:00,361,,n/e,n/e,n/e,n/e,3165,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,608,8,,n/e,n/e,n/e,n/e,4982,,692,,n/e,n/e,0,,257,,543,,326,
00:00 - 01:00,359,,n/e,n/e,n/e,n/e,2616,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1167,8,,n/e,n/e,n/e,n/e,4982,,657,,n/e,n/e,0,,254,,568,,284,
01:00 - 02:00,364,,n/e,n/e,n/e,n/e,2776,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,749,8,,n/e,n/e,n/e,n/e,4982,,656,,n/e,n/e,0,,258,,581,,277,
02:00 - 03:00,366,,n/e,n/e,n/e,n/e,2544,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1072,8,,n/e,n/e,n/e,n/e,4982,,655,,n/e,n/e,0,,256,,592,,290,
03:00 - 04:00,369,,n/e,n/e,n/e,n/e,2322,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1136,8,,n/e,n/e,n/e,n/e,4981,,629,,n/e,n/e,0,,257,,580,,287,
04:00 - 05:00,368,,n/e,n/e,n/e,n/e,2687,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,994,7,,n/e,n/e,n/e,n/e,4982,,615,,n/e,n/e,0,,258,,584,,292,
05:00 - 06:00,361,,n/e,n/e,n/e,n/e,2926,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,627,8,,n/e,n/e,n/e,n/e,4985,,633,,n/e,n/e,0,,261,,520,,297,
06:00 - 07:00,357,,n/e,n/e,n/e,n/e,3377,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,42,1,7,,n/e,n/e,n/e,n/e,4987,,719,,n/e,n/e,0,,255,,456,,262,
07:00 - 08:00,362,,n/e,n/e,n/e,n/e,3496,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,151,,7,,n/e,n/e,n/e,n/e,4988,,750,,n/e,n/e,0,,248,,413,,241,
08:00 - 09:00,357,,n/e,n/e,n/e,n/e,3535,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,415,,7,,n/e,n/e,n/e,n/e,4988,,750,,n/e,n/e,105,,243,,178,,213,
09:00 - 10:00,360,,n/e,n/e,n/e,n/e,3509,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,165,,5,,n/e,n/e,n/e,n/e,4987,,756,,n/e,n/e,347,,250,,203,,123,
10:00 - 11:00,358,,n/e,n/e,n/e,n/e,3484,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,10,0,5,,n/e,n/e,n/e,n/e,4986,,748,,n/e,n/e,668,,248,,50,,86,
11:00 - 12:00,357,,n/e,n/e,n/e,n/e,3408,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1,5,,n/e,n/e,n/e,n/e,4991,,736,,n/e,n/e,846,,252,,106,,113,
12:00 - 13:00,356,,n/e,n/e,n/e,n/e,3481,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1,6,,n/e,n/e,n/e,n/e,4990,,698,,n/e,n/e,773,,256,,43,,117,
13:00 - 14:00,360,,n/e,n/e,n/e,n/e,3466,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1,6,,n/e,n/e,n/e,n/e,4990,,719,,n/e,n/e,490,,255,,26,,129,
14:00 - 15:00,357,,n/e,n/e,n/e,n/e,3640,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,133,7,,n/e,n/e,n/e,n/e,4990,,735,,n/e,n/e,233,,259,,63,,128,
15:00 - 16:00,354,,n/e,n/e,n/e,n/e,3627,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,282,,7,,n/e,n/e,n/e,n/e,4993,,748,,n/e,n/e,39,,260,,49,,132,
16:00 - 17:00,358,,n/e,n/e,n/e,n/e,3805,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,825,,7,,n/e,n/e,n/e,n/e,4992,,757,,n/e,n/e,0,,269,,111,,117,
17:00 - 18:00,358,,n/e,n/e,n/e,n/e,4032,,0,,15,,n/e,n/e,n/e,n/e,n/e,n/e,914,,7,,n/e,n/e,n/e,n/e,4993,,752,,n/e,n/e,0,,272,,116,,143,
18:00 - 19:00,362,,n/e,n/e,n/e,n/e,3794,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,706,,7,,n/e,n/e,n/e,n/e,4996,,751,,n/e,n/e,0,,271,,99,,145,
19:00 - 20:00,360,,n/e,n/e,n/e,n/e,3638,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,325,,7,,n/e,n/e,n/e,n/e,4997,,747,,n/e,n/e,0,,256,,93,,138,
20:00 - 21:00,359,,n/e,n/e,n/e,n/e,3556,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,51,0,8,,n/e,n/e,n/e,n/e,4997,,734,,n/e,n/e,0,,253,,90,,138,
21:00 - 22:00,360,,n/e,n/e,n/e,n/e,3538,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,144,0,8,,n/e,n/e,n/e,n/e,4999,,723,,n/e,n/e,0,,254,,74,,114,
22:00 - 23:00,360,,n/e,n/e,n/e,n/e,3512,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,263,6,8,,n/e,n/e,n/e,n/e,5001,,739,,n/e,n/e,0,,252,,98,,90,
23:00 - 00:00,358,,n/e,n/e,n/e,n/e,3300,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,644,8,,n/e,n/e,n/e,n/e,5001,,744,,n/e,n/e,0,,263,,129,,96,
00:00 - 01:00,362,,n/e,n/e,n/e,n/e,3377,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,799,7,,n/e,n/e,n/e,n/e,5000,,728,,n/e,n/e,0,,264,,156,,87,
01:00 - 02:00,364,,n/e,n/e,n/e,n/e,3362,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1087,7,,n/e,n/e,n/e,n/e,5000,,691,,n/e,n/e,0,,267,,135,,90,
02:00 - 03:00,362,,n/e,n/e,n/e,n/e,3422,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1148,7,,n/e,n/e,n/e,n/e,5001,,676,,n/e,n/e,0,,264,,126,,75,
03:00 - 04:00,365,,n/e,n/e,n/e,n/e,3470,,0,,0,,n/e,n/e,n/e,n/e,n/e,n/e,,1133,7,,n/e,n/e,n/e,n/e,5001,,647,,n/e,n/e,0,,266,,101,,68,
