00:00 - 01:00,74,,n/e,n/e,n/e,n/e,652,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,266,46,,n/e,n/e,n/e,n/e,3951,,564,,n/e,n/e,0,,250,,2092,,2140,
01:00 - 02:00,73,,n/e,n/e,n/e,n/e,556,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,405,47,,n/e,n/e,n/e,n/e,3948,,600,,n/e,n/e,0,,250,,2100,,2139,
02:00 - 03:00,75,,n/e,n/e,n/e,n/e,571,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,263,47,,n/e,n/e,n/e,n/e,3949,,595,,n/e,n/e,0,,249,,2095,,2102,
03:00 - 04:00,74,,n/e,n/e,n/e,n/e,601,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,679,47,,n/e,n/e,n/e,n/e,3952,,581,,n/e,n/e,0,,246,,2096,,2112,
04:00 - 05:00,73,,n/e,n/e,n/e,n/e,622,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,749,47,,n/e,n/e,n/e,n/e,3953,,566,,n/e,n/e,0,,245,,2098,,2077,
05:00 - 06:00,71,,n/e,n/e,n/e,n/e,671,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,179,47,,n/e,n/e,n/e,n/e,3952,,585,,n/e,n/e,0,,247,,2098,,2082,
06:00 - 07:00,74,,n/e,n/e,n/e,n/e,689,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,22,,47,,n/e,n/e,n/e,n/e,3953,,623,,n/e,n/e,0,,243,,2100,,2073,
07:00 - 08:00,73,,n/e,n/e,n/e,n/e,682,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,5,8,47,,n/e,n/e,n/e,n/e,3954,,660,,n/e,n/e,0,,250,,2079,,2001,
08:00 - 09:00,75,,n/e,n/e,n/e,n/e,621,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,12,47,,n/e,n/e,n/e,n/e,3955,,687,,n/e,n/e,95,,246,,2096,,1943,
09:00 - 10:00,74,,n/e,n/e,n/e,n/e,584,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,14,47,,n/e,n/e,n/e,n/e,3955,,709,,n/e,n/e,560,,243,,2095,,1818,
10:00 - 11:00,75,,n/e,n/e,n/e,n/e,611,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,596,47,,n/e,n/e,n/e,n/e,3954,,730,,n/e,n/e,1113,,245,,2069,,1749,
11:00 - 12:00,75,,n/e,n/e,n/e,n/e,610,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,835,47,,n/e,n/e,n/e,n/e,3954,,745,,n/e,n/e,1109,,244,,2094,,1753,
12:00 - 13:00,73,,n/e,n/e,n/e,n/e,619,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,352,48,,n/e,n/e,n/e,n/e,3954,,743,,n/e,n/e,895,,245,,2094,,1716,
13:00 - 14:00,75,,n/e,n/e,n/e,n/e,624,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,343,47,,n/e,n/e,n/e,n/e,3954,,742,,n/e,n/e,667,,242,,2052,,1611,
14:00 - 15:00,73,,n/e,n/e,n/e,n/e,634,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,27,50,47,,n/e,n/e,n/e,n/e,3950,,756,,n/e,n/e,271,,240,,1689,,1496,
15:00 - 16:00,74,,n/e,n/e,n/e,n/e,613,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,163,0,47,,n/e,n/e,n/e,n/e,3952,,717,,n/e,n/e,17,,243,,1237,,1381,
16:00 - 17:00,71,,n/e,n/e,n/e,n/e,777,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,813,,47,,n/e,n/e,n/e,n/e,3955,,679,,n/e,n/e,0,,248,,1297,,1165,
17:00 - 18:00,69,,n/e,n/e,n/e,n/e,622,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,750,,47,,n/e,n/e,n/e,n/e,3955,,556,,n/e,n/e,0,,255,,1909,,1140,
18:00 - 19:00,74,,n/e,n/e,n/e,n/e,652,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,849,,47,,n/e,n/e,n/e,n/e,3956,,534,,n/e,n/e,0,,255,,1739,,1085,
19:00 - 20:00,75,,n/e,n/e,n/e,n/e,1015,,n/e,n/e,45,,n/e,n/e,n/e,n/e,n/e,n/e,895,,47,,n/e,n/e,n/e,n/e,3956,,532,,n/e,n/e,0,,254,,1372,,1235,
20:00 - 21:00,74,,n/e,n/e,n/e,n/e,710,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,708,,47,,n/e,n/e,n/e,n/e,3955,,530,,n/e,n/e,0,,258,,1992,,1444,
21:00 - 22:00,72,,n/e,n/e,n/e,n/e,625,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,50,27,48,,n/e,n/e,n/e,n/e,3955,,529,,n/e,n/e,0,,259,,2004,,1702,
22:00 - 23:00,69,,n/e,n/e,n/e,n/e,617,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,7,37,48,,n/e,n/e,n/e,n/e,3955,,572,,n/e,n/e,0,,257,,2040,,1899,
23:00 - 00:00,70,,n/e,n/e,n/e,n/e,616,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,411,48,,n/e,n/e,n/e,n/e,3952,,582,,n/e,n/e,0,,259,,2037,,1949,
00:00 - 01:00,73,,n/e,n/e,n/e,n/e,620,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,854,48,,n/e,n/e,n/e,n/e,3952,,583,,n/e,n/e,0,,255,,1927,,1979,
01:00 - 02:00,72,,n/e,n/e,n/e,n/e,619,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,986,48,,n/e,n/e,n/e,n/e,3953,,608,,n/e,n/e,0,,261,,1894,,1899,
02:00 - 03:00,70,,n/e,n/e,n/e,n/e,600,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,804,49,,n/e,n/e,n/e,n/e,3951,,624,,n/e,n/e,0,,265,,1964,,2054,
03:00 - 04:00,70,,n/e,n/e,n/e,n/e,557,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,787,48,,n/e,n/e,n/e,n/e,3949,,648,,n/e,n/e,0,,266,,1972,,2145,
04:00 - 05:00,70,,n/e,n/e,n/e,n/e,553,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,838,48,,n/e,n/e,n/e,n/e,3951,,663,,n/e,n/e,0,,259,,2076,,2109,
05:00 - 06:00,67,,n/e,n/e,n/e,n/e,575,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,699,48,,n/e,n/e,n/e,n/e,3950,,700,,n/e,n/e,0,,257,,2025,,2011,
06:00 - 07:00,67,,n/e,n/e,n/e,n/e,605,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,151,48,,n/e,n/e,n/e,n/e,3947,,723,,n/e,n/e,0,,254,,2055,,1969,
07:00 - 08:00,69,,n/e,n/e,n/e,n/e,660,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,143,,47,,n/e,n/e,n/e,n/e,3946,,738,,n/e,n/e,0,,262,,2050,,1750,
08:00 - 09:00,71,,n/e,n/e,n/e,n/e,647,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,255,,47,,n/e,n/e,n/e,n/e,3949,,808,,n/e,n/e,21,,258,,2003,,1617,
09:00 - 10:00,66,,n/e,n/e,n/e,n/e,639,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,43,0,46,,n/e,n/e,n/e,n/e,3945,,793,,n/e,n/e,109,,252,,1599,,1787,
10:00 - 11:00,64,,n/e,n/e,n/e,n/e,666,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,102,,46,,n/e,n/e,n/e,n/e,3945,,755,,n/e,n/e,109,,257,,1702,,1823,
11:00 - 12:00,63,,n/e,n/e,n/e,n/e,685,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,44,0,45,,n/e,n/e,n/e,n/e,3946,,768,,n/e,n/e,100,,250,,1982,,1936,
12:00 - 13:00,65,,n/e,n/e,n/e,n/e,682,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,71,0,45,,n/e,n/e,n/e,n/e,3946,,822,,n/e,n/e,185,,247,,2069,,2137,
13:00 - 14:00,67,,n/e,n/e,n/e,n/e,677,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,99,,42,,n/e,n/e,n/e,n/e,3945,,846,,n/e,n/e,149,,258,,2079,,2134,
14:00 - 15:00,72,,n/e,n/e,n/e,n/e,708,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,16,0,42,,n/e,n/e,n/e,n/e,3946,,795,,n/e,n/e,37,,251,,2094,,2227,
15:00 - 16:00,75,,n/e,n/e,n/e,n/e,713,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,40,,n/e,n/e,n/e,n/e,3946,,788,,n/e,n/e,4,,254,,2039,,2249,
16:00 - 17:00,76,,n/e,n/e,n/e,n/e,810,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,954,,37,,n/e,n/e,n/e,n/e,3946,,865,,n/e,n/e,0,,250,,1350,,2314,
17:00 - 18:00,78,,n/e,n/e,n/e,n/e,739,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,884,,36,,n/e,n/e,n/e,n/e,3947,,853,,n/e,n/e,0,,243,,1188,,2243,
18:00 - 19:00,73,,n/e,n/e,n/e,n/e,723,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,824,,33,,n/e,n/e,n/e,n/e,3945,,734,,n/e,n/e,0,,239,,1207,,2244,
19:00 - 20:00,74,,n/e,n/e,n/e,n/e,777,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,431,,31,,n/e,n/e,n/e,n/e,3944,,684,,n/e,n/e,0,,241,,1367,,2225,
20:00 - 21:00,75,,n/e,n/e,n/e,n/e,809,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,207,,30,,n/e,n/e,n/e,n/e,3944,,689,,n/e,n/e,0,,238,,1479,,2224,
21:00 - 22:00,73,,n/e,n/e,n/e,n/e,738,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,220,,29,,n/e,n/e,n/e,n/e,3943,,636,,n/e,n/e,0,,237,,1509,,2215,
22:00 - 23:00,72,,n/e,n/e,n/e,n/e,738,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,151,28,,n/e,n/e,n/e,n/e,3943,,642,,n/e,n/e,0,,226,,1667,,2162,
23:00 - 00:00,70,,n/e,n/e,n/e,n/e,690,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,801,28,,n/e,n/e,n/e,n/e,3938,,561,,n/e,n/e,0,,234,,2012,,2082,
00:00 - 01:00,73,,n/e,n/e,n/e,n/e,701,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,804,25,,n/e,n/e,n/e,n/e,3936,,574,,n/e,n/e,0,,240,,2057,,2104,
