snapshot,BE1 0 PHS,BE1 0 hydro,DE1 0 PHS,DE1 0 hydro,FR1 0 PHS,FR1 0 hydro,GB0 0 PHS,GB0 0 hydro
2013-01-01 00:00:00,5709.36796401987,96369.89271722046,42147.73214807523,40790.97131458078,84111.22305559654,5957795.207051408,6876.693543822147,100484.39056385332
2013-01-01 01:00:00,5709.388225856645,96386.50130591723,42147.85593875782,41018.83037313408,84111.23466547609,5961230.325315575,6864.389058419535,100568.96174714265
2013-01-01 02:00:00,5709.413253552741,96403.20452223855,42147.985362725085,41247.021719648284,84111.24987458173,5964679.902283959,6853.265894015975,100653.56480850118
2013-01-01 03:00:00,5709.444536634807,96420.01500100686,42148.12095577528,41475.49177111789,84111.2678210978,5968155.071460584,6843.041075135449,100738.2419373628
2013-01-01 04:00:00,5709.449124025615,96437.15795674855,42148.26241368066,41704.35797169492,84111.28906851831,5971675.907722945,6833.524908564114,100823.03421283711
2013-01-01 05:00:00,5709.445001216128,96454.82056722505,42148.40995754514,41933.87418122248,84111.31463889957,5975250.4404223645,6824.595390405803,100907.92351549507
2013-01-01 06:00:00,5709.444651208229,96473.07885599908,42148.55732253204,42164.43458974859,84111.3447322077,5978885.38905441,6816.149356167929,100992.94176432221
2013-01-01 07:00:00,5709.4476867721105,96491.45872962073,42148.71351353177,42395.990319920566,84111.35274705755,5982584.491466958,6808.111058576563,101078.13461087192
2013-01-01 08:00:00,5709.455148569873,96509.93219642321,42148.89321298881,42628.81890351456,84111.39340582401,5986358.692955423,6800.4242825763395,101163.49945080452
2013-01-01 09:00:00,5709.468309272663,96528.47802649198,42149.09429189644,42863.123364077976,84111.44231949931,5990206.761747155,6800.146429470329,101249.01706070933
2013-01-01 10:00:00,5709.491735826605,96547.6341392118,42149.318156838584,43099.20807269248,84111.51435526935,5994117.215021399,6799.864380448142,101334.65546546713
2013-01-01 11:00:00,5709.546038082173,96566.77998791586,42149.584081462905,43337.639003963,84111.61300127003,5998077.483005703,6799.578283167405,101420.37827646048
2013-01-01 12:00:00,5709.615671450112,96585.85458807547,42149.91027882705,43578.682802495205,84111.76431095421,6002096.940252484,6799.292587117265,101506.18616278269
2013-01-01 13:00:00,5709.716760056329,96604.63751818589,42150.19119138217,43531.34179472796,84111.99594660067,6006187.849745328,6799.003616527569,101592.08974176485
2013-01-01 14:00:00,5709.957459632148,96623.13868148824,42150.09851688064,43457.34426762506,84112.08519792656,6010355.59103199,6798.703730256449,101678.07854911505
2013-01-01 15:00:00,5709.751153021134,96640.9188296504,42150.023028284275,43384.583285982015,84112.06915904206,6014567.306409261,6792.771550870828,101764.11730448536
2013-01-01 16:00:00,5709.6624505821965,96645.28916777707,42149.95642073079,43312.3422046537,84111.83639720942,6012224.264849632,6787.024414339903,101850.19089089632
2013-01-01 17:00:00,5709.599473260037,96649.4374283812,42149.895972178805,43240.237110439266,84111.73591537999,6009243.300706672,6781.437671130033,101936.30035607367
2013-01-01 18:00:00,5709.54750172688,96653.38814318756,42149.840472813295,43168.148117392964,84111.66702325724,6006105.729315946,6775.999567270838,102022.44942629694
2013-01-01 19:00:00,5709.505450003225,96657.15997669076,42149.788989757166,43096.48367135583,84111.61347225297,6003220.105679753,6770.701760263603,102108.63030118255
2013-01-01 20:00:00,5709.478127383744,96673.90085629628,42149.74091015904,43025.32104979793,84111.56982281012,6002441.83502153,6765.533868756699,102194.83920468768
2013-01-01 21:00:00,5709.4679225522705,96690.92365638405,42149.69579692053,42954.764438594364,84111.5334236727,6000643.800277436,6760.487616187068,102281.07219438528
2013-01-01 22:00:00,5709.459163132041,96707.81432298406,42149.680976017895,42884.34926267078,84111.50156357602,5997225.006146046,6755.5553309336165,102367.32107571368
2013-01-01 23:00:00,5709.450222857297,96724.5707631864,42149.66727724051,42813.660724418856,84111.47374191042,6000672.924342538,6750.729272782612,102453.5846982873
2013-01-02 00:00:00,5709.442810047838,96741.20329040915,42149.65478427578,42742.51553286185,84111.4499165055,6001020.39197751,6745.996614732969,102539.86015280135
2013-01-02 01:00:00,5709.440584525636,96757.76221250581,42149.64354255884,42670.865388203136,84111.42930595613,6003213.025447863,6741.3571874829395,102626.14920000196
2013-01-02 02:00:00,5709.439693932297,96774.22786711433,42149.63341748078,42598.6542132348,84111.41091391264,6003603.356924335,6736.802334013289,102712.4580982099
2013-01-02 03:00:00,5709.439892995868,96790.5996317076,42149.62418017541,42525.86575986874,84111.39491301707,6004881.597547619,6732.329641748975,102798.79549126665
2013-01-02 04:00:00,5709.430353057843,96793.34784049894,42149.59373495404,42452.48494981521,84111.38115589536,6002729.464694823,6727.939112997884,102885.18594412484
2013-01-02 05:00:00,5709.418046353907,96795.9571805979,42149.56492500072,42378.51028927503,84111.36939403605,5998698.7162559815,6723.322461971429,102971.66755771628
2013-01-02 06:00:00,5709.386839500777,96798.09620223161,42149.537474659555,42303.93689151775,84111.35942898139,5994492.541171322,6296.106481354341,103058.26589928863
2013-01-02 07:00:00,5709.359384490158,96800.19140466204,42149.511578999576,42228.75838899239,84111.3512572632,5990054.524340058,6291.799995880476,103145.1416081884
2013-01-02 08:00:00,5709.334933347069,96802.23120583092,42149.50485837823,42153.00681314018,84111.34458031645,5985795.054773052,6287.606932870805,103232.28017097231
2013-01-02 09:00:00,5709.326732755887,96804.28436539149,42149.49899053881,42076.72864798271,84111.3519824071,5989743.063179089,6283.42372777137,103319.55047254254
2013-01-02 10:00:00,5709.320685249095,96806.30211033624,42149.49403804343,42000.00767887337,84111.36112718168,5993667.078393929,6279.262855507634,103406.88451757394
2013-01-02 11:00:00,5709.316111220022,96808.27075189078,42149.48994896137,41922.8968512185,84111.37205118517,5997568.763706747,6275.126828957628,103494.26458425177
2013-01-02 12:00:00,5709.3129966384995,96810.19455922142,42149.48669478023,41845.38356970564,84111.38436268267,6001450.203751125,6271.01134878815,103581.78803860284
2013-01-02 13:00:00,5709.310713858588,96812.0605728775,42149.48435711475,41767.48802355963,84111.39934129168,6005312.885649627,6266.9142411804605,103669.36480863187
2013-01-02 14:00:00,5709.297638655266,96813.81873477038,42149.466469880936,41689.21231647092,84111.41659565266,6009154.893999628,6262.8398061800535,103756.97648679274
2013-01-02 15:00:00,5709.287159237919,96815.54022922614,42149.44982208982,41610.538469600884,84111.40311528614,6003449.936094044,6258.794086672611,103844.62276618785
2013-01-02 16:00:00,5709.278163375923,96817.22703020701,42149.434102579646,41531.47252846903,84111.3919407206,5997724.1045685345,6254.767451063045,103932.2975189882
2013-01-02 17:00:00,5709.270422953771,96818.88103548472,42149.41926555321,41452.02437766973,84111.38252128634,5991978.197827512,6250.757913624593,104020.00357286086
2013-01-02 18:00:00,5709.263880679733,96820.50408298461,42149.405329332025,41372.210640358986,84111.3747284412,5986213.0118018715,6246.76695086417,104107.74803641716
2013-01-02 19:00:00,5709.258493267625,96822.09829118512,42149.39226178868,41292.031417367405,84111.36844176255,5980429.65485842,6242.795325976087,104195.52171783964
2013-01-02 20:00:00,5709.253877996388,96823.6651850753,42149.38006596916,41211.50130065319,84111.36353148658,5974628.896790872,6238.823673325753,104283.32659547165
2013-01-02 21:00:00,5709.2637560389485,96825.292425835,42149.36871030954,41130.63480115605,84111.35989339287,5968811.622857801,6238.309668624304,104371.15524269712
2013-01-02 22:00:00,5709.274908675332,96826.89518169384,42149.37553589998,41049.453625125425,84111.36728692295,5962978.891732956,6238.061891872135,104458.99556584773
2013-01-02 23:00:00,5709.2875849323755,96828.47587257961,42149.38314328935,40967.96489735986,84111.37715539448,5957132.089429929,6237.811001491064,104546.8444504853
2013-01-03 00:00:00,5709.301796092521,96830.03415868913,42149.390556487386,40886.18855952714,84111.39093726552,5951273.014337428,6237.76672447765,104634.70832565585
2013-01-03 01:00:00,5709.317791267542,96831.57411091319,42149.39813159662,40804.138974644135,84111.40657108527,5945402.333082681,6618.8025846006385,104722.5979781428
2013-01-03 02:00:00,5709.335762248045,96833.10003430171,42149.40636497295,40721.84282889301,84111.42423887775,5939520.346687673,6999.838483454012,104810.53215479989
2013-01-03 03:00:00,5709.3561002381075,96834.61720945328,42149.41540012975,40639.321515603864,84111.44371455503,5933626.558136243,6999.812604015581,104898.48099685714
2013-01-03 04:00:00,5709.37909973124,96836.13486429342,42149.42518830727,40556.59752575862,84111.46470570107,5927720.706947376,6999.784971080033,104986.42353886763
2013-01-03 05:00:00,5709.403428683084,96837.63147426462,42149.43584170203,40473.71412610938,84111.4726469416,5921802.586674304,6999.758468745898,105074.35203833485
2013-01-03 06:00:00,5709.412187017449,96839.06099902911,42149.447369395464,40390.70609967895,84111.48231652264,5915872.729999187,6999.745130964815,105162.26424733164
2013-01-03 07:00:00,5709.422951066189,96840.47809335079,42149.45978135013,40307.835611888026,84111.49384510814,5909931.63724526,6999.7385378278195,105250.15792766119
2013-01-03 08:00:00,5709.435470899459,96841.88181586553,42149.47284310881,40224.98300931643,84111.5071148798,5903979.338064026,6999.741566924335,105338.03152352844
2013-01-03 09:00:00,5709.4788196386735,96843.35889039883,42149.48676902125,40142.132639142255,84111.54987532555,5898016.582016649,6999.755065610172,105425.88493349895
2013-01-03 10:00:00,5709.522598811304,96844.79845291938,42149.5017661336,40059.239754483344,84111.59995442601,5892043.527269786,6999.786748705709,105513.7183796411
2013-01-03 11:00:00,5709.583627677119,96846.25239033945,42149.517626094195,39976.33995123981,84111.66037195247,5886061.035495923,6999.860064236135,105601.53256064605
2013-01-03 12:00:00,5709.6596021390815,96847.69801582803,42149.53443302897,39893.44295385459,84111.73743579334,5880070.663948599,6999.854415253606,105689.32892561551
2013-01-03 13:00:00,5709.758178519321,96849.12420897288,42149.55218110777,39810.55231981414,84111.84898743033,5874073.271218773,6999.761243439177,105777.10790515541
2013-01-03 14:00:00,5709.997824623794,96850.5443686736,42149.57160370329,39727.633444028,84112.15037673505,5868068.92225067,6999.716173431036,105864.86935314006
2013-01-03 15:00:00,5709.941012360877,96851.84961060954,42149.59336411657,39644.686868280085,84112.0125923294,5862056.850036236,6999.68427739393,105952.61853243626
2013-01-03 16:00:00,5709.917428629405,96853.14803463632,42149.617241867774,39561.80304948622,84111.94912096442,5856036.236018005,6999.6612821915705,106040.36088887916
2013-01-03 17:00:00,5709.900990667666,96854.43985744423,42149.64351545237,39478.99486361773,84111.90500562669,5850007.194299037,6999.644727598832,106128.12031300936
2013-01-03 18:00:00,5709.888130490741,96855.72690851071,42149.672786776726,39396.269527908466,84111.87049452828,5843970.08185203,6999.633301778385,106215.89004105523
2013-01-03 19:00:00,5709.877526664767,96857.0085563434,42149.705570472805,39313.78776020407,84111.84169918986,5837925.243154657,6999.626269328162,106303.6745221057
2013-01-03 20:00:00,5709.868474649272,96858.2865248359,42149.73747008815,39231.62545791292,84111.81621580268,5831872.836100034,6999.623246941987,106391.48324944865
2013-01-03 21:00:00,5709.865783311659,96859.56112315701,42149.77382157449,39149.86480574675,84111.80656364365,5825812.991637936,6999.624075513593,106479.28718503198
2013-01-03 22:00:00,5709.863653882921,96860.83095787684,42149.814934847986,39068.5201027166,84111.79789681849,5819745.901428484,6999.628820326172,106567.08114069584
2013-01-03 23:00:00,5709.861992696538,96862.09550095383,42149.85817601867,38987.57595119791,84111.7901116412,5813671.763022954,6999.637700331825,106654.86058031347
2013-01-04 00:00:00,5709.860870578524,96863.35511143201,42149.903755458145,38907.10896537601,84111.78339372647,5807590.75696105,6999.651234320168,106742.6270375104
2013-01-04 01:00:00,5709.860283022388,96864.6104150871,42149.953266593664,38827.06921412024,84111.77736063076,5801503.176764058,6999.670381907381,106830.37694285477
2013-01-04 02:00:00,5709.860206917931,96865.86009982084,42150.00857229349,38747.42710184807,84111.77195965116,5795409.243009455,6999.696824481261,106918.11060355393
2013-01-04 03:00:00,5709.8605584073475,96867.10327477475,42150.076349160416,38668.08696438241,84111.76715822838,5789309.2206728505,6999.734034413301,107005.83045479315
2013-01-04 04:00:00,5709.8615005249985,96868.340315123,42150.10749180967,38588.98993004598,84111.76290544652,5783203.319728255,6999.790507277436,107093.53669372806
2013-01-04 05:00:00,5709.859814607279,96869.57177556958,42150.10626095799,38510.06674110925,84111.75233248643,5777091.728574216,6999.9057335772295,107181.22852517491
2013-01-04 06:00:00,5709.858656491436,96870.79939907188,42150.11705546834,38431.230905742945,84111.74290746968,5770974.538350821,6999.9057632627555,107268.90386925777
2013-01-04 07:00:00,5709.85368078117,96872.02257655105,42150.12930899433,38352.479095358234,84111.73422932898,5764851.83685618,6999.81530030962,107356.5652114112
2013-01-04 08:00:00,5709.849612049798,96873.2413885593,42150.142673960734,38273.7962581228,84111.72616840813,5758723.809412029,6999.737206420008,107444.20962453423
2013-01-04 09:00:00,5709.845986911243,96874.45594153271,42150.15765356873,38195.27751224142,84111.72416761534,5752590.6379120005,6999.6862075767285,107531.83667892242
2013-01-04 10:00:00,5709.842976297083,96875.66744993301,42150.174647587206,38117.020497011654,84111.72263123421,5746453.217767177,6999.648022773392,107619.44662055942
2013-01-04 11:00:00,5709.840576710504,96876.8756183838,42150.19308353907,38039.0872261248,84111.72143847667,5740313.33062414,6999.6175293765455,107707.03947532488
2013-01-04 12:00:00,5709.838743762846,96878.08261804217,42150.21317996375,37961.515751340696,84111.72061085755,5734172.57449534,6999.592444357886,107794.61532113797
2013-01-04 13:00:00,5709.732264434092,96879.28749536852,42150.234269157685,37884.33617559558,84111.72020919957,5728031.546738022,6999.571516249074,107882.17446483554
2013-01-04 14:00:00,5709.662090660856,96880.49022546188,42150.24849294124,37807.588154672914,84111.71261800126,5721890.838903145,6999.546855747504,107969.7168962095
2013-01-04 15:00:00,5709.606201955237,96881.69034536915,42150.26033279972,37731.52204670474,84111.1725143248,5715748.397103027,6999.519813027822,108057.24130346744
2013-01-04 16:00:00,5709.557944349694,96882.88785436825,42150.301721456875,37655.90027661536,84110.8792848164,5709601.588909998,6999.496596286849,108144.74789319784
2013-01-04 17:00:00,5709.514777998429,96884.0840714231,42150.34670174197,37580.827261127444,84110.65772055143,5703450.130737091,6999.476398680817,108232.23698885279
2013-01-04 18:00:00,5709.475236101029,96885.28050529437,42150.39531136628,37506.31476261433,84110.47267882875,5697294.1093930425,6999.458694530669,108319.70880164266
2013-01-04 19:00:00,5709.4384104573455,96886.47565188335,42150.450280582714,37432.66304125144,84110.31055021392,5691133.639289516,6999.443220740892,108407.1636248109
2013-01-04 20:00:00,5709.426563492341,96887.67024160341,42150.47118290171,37360.10461580085,84110.16392735926,5684968.844142425,6999.4296168028495,108494.60118889378
2013-01-04 21:00:00,5709.412580105984,96888.86479275824,42150.54127547683,37288.89465405244,84110.02954492415,5678799.885470731,6999.417744771443,108582.0214109503
2013-01-04 22:00:00,5709.399877793535,96890.05904595209,42150.5673750249,37219.0729116516,84109.90335890788,5672626.966508903,6999.407456709298,108669.42428411776
2013-01-04 23:00:00,5709.388354452487,96891.25349386563,42150.66334262337,37150.759696830726,84109.84805268793,5666450.159844845,6999.398612541999,108756.8097778642
2013-01-05 00:00:00,5709.379361766092,96892.44828059051,42150.786920772014,37083.6915583217,84109.8114438201,5660269.717108453,6999.391125192151,108844.17802908717
2013-01-05 01:00:00,5709.370546426451,96893.64322454284,42150.97900906872,37017.75718727127,84109.79331627193,5654085.7619712185,6999.384916449341,108931.52888654576
2013-01-05 02:00:00,5709.361943940722,96894.83824607398,42151.03447570325,36952.87033752134,84109.7754255646,5647898.296466931,6999.379907456165,109018.86249937328
2013-01-05 03:00:00,5709.353554161318,96896.0327202971,42151.12150664827,36889.05062271617,84109.757767047,5641707.499422163,6999.3760682176435,109106.17873172073
2013-01-05 04:00:00,5709.345414048799,96897.22705002807,42151.176979093245,36826.238676366695,84109.7404482543,5635513.5286477525,6999.373372780379,109193.47767185586
