20:00 - 21:00,344,,n/e,n/e,n/e,n/e,7662,,586,,218,,n/e,n/e,n/e,n/e,n/e,n/e,1725,,4893,,2045,,n/e,n/e,56157,,n/e,n/e,n/e,n/e,0,,253,,n/e,n/e,2326,
21:00 - 22:00,344,,n/e,n/e,n/e,n/e,7667,,566,,217,,n/e,n/e,n/e,n/e,n/e,n/e,1029,,4393,,1636,,n/e,n/e,56169,,n/e,n/e,n/e,n/e,0,,253,,n/e,n/e,2590,
22:00 - 23:00,344,,n/e,n/e,n/e,n/e,7573,,536,,216,,n/e,n/e,n/e,n/e,n/e,n/e,826,,4241,,1172,,n/e,n/e,55905,,n/e,n/e,n/e,n/e,0,,254,,n/e,n/e,2618,
23:00 - 00:00,344,,n/e,n/e,n/e,n/e,7609,,522,,216,,n/e,n/e,n/e,n/e,n/e,n/e,1165,,4077,,1260,,n/e,n/e,55245,,n/e,n/e,n/e,n/e,0,,255,,n/e,n/e,2567,
00:00 - 01:00,344,,n/e,n/e,n/e,n/e,7649,,580,,214,,n/e,n/e,n/e,n/e,n/e,n/e,1161,,3610,,1350,,n/e,n/e,53905,,n/e,n/e,n/e,n/e,0,,256,,n/e,n/e,2501,
01:00 - 02:00,344,,n/e,n/e,n/e,n/e,7716,,599,,214,,n/e,n/e,n/e,n/e,n/e,n/e,644,,3236,,1201,,n/e,n/e,53729,,n/e,n/e,n/e,n/e,0,,255,,n/e,n/e,2581,
02:00 - 03:00,344,,n/e,n/e,n/e,n/e,7654,,556,,214,,n/e,n/e,n/e,n/e,n/e,n/e,8,,2953,,867,,n/e,n/e,53379,,n/e,n/e,n/e,n/e,0,,255,,n/e,n/e,2564,
03:00 - 04:00,344,,n/e,n/e,n/e,n/e,7649,,554,,214,,n/e,n/e,n/e,n/e,n/e,n/e,,1312,2651,,606,,n/e,n/e,53544,,n/e,n/e,n/e,n/e,0,,255,,n/e,n/e,2444,
04:00 - 05:00,345,,n/e,n/e,n/e,n/e,7744,,577,,214,,n/e,n/e,n/e,n/e,n/e,n/e,,2324,2544,,565,,n/e,n/e,53722,,n/e,n/e,n/e,n/e,0,,256,,n/e,n/e,2391,
05:00 - 06:00,344,,n/e,n/e,n/e,n/e,7650,,565,,214,,n/e,n/e,n/e,n/e,n/e,n/e,,2805,2595,,534,,n/e,n/e,53370,,n/e,n/e,n/e,n/e,0,,255,,n/e,n/e,2559,
06:00 - 07:00,344,,n/e,n/e,n/e,n/e,7557,,540,,214,,n/e,n/e,n/e,n/e,n/e,n/e,,2861,2733,,575,,n/e,n/e,53557,,n/e,n/e,n/e,n/e,0,,254,,n/e,n/e,2723,
07:00 - 08:00,344,,n/e,n/e,n/e,n/e,7678,,570,,214,,n/e,n/e,n/e,n/e,n/e,n/e,,1804,2995,,963,,n/e,n/e,53588,,n/e,n/e,n/e,n/e,0,,253,,n/e,n/e,2785,
08:00 - 09:00,345,,n/e,n/e,n/e,n/e,7608,,570,,213,,n/e,n/e,n/e,n/e,n/e,n/e,,58,3279,,1287,,n/e,n/e,53150,,n/e,n/e,n/e,n/e,146,,253,,n/e,n/e,2835,
09:00 - 10:00,345,,n/e,n/e,n/e,n/e,7593,,561,,214,,n/e,n/e,n/e,n/e,n/e,n/e,424,,3789,,1607,,n/e,n/e,53335,,n/e,n/e,n/e,n/e,639,,254,,n/e,n/e,2766,
10:00 - 11:00,345,,n/e,n/e,n/e,n/e,7724,,552,,215,,n/e,n/e,n/e,n/e,n/e,n/e,388,,4161,,1742,,n/e,n/e,53413,,n/e,n/e,n/e,n/e,1808,,250,,n/e,n/e,2640,
11:00 - 12:00,345,,n/e,n/e,n/e,n/e,7636,,581,,215,,n/e,n/e,n/e,n/e,n/e,n/e,476,,4067,,1437,,n/e,n/e,53609,,n/e,n/e,n/e,n/e,2725,,251,,n/e,n/e,2559,
12:00 - 13:00,345,,n/e,n/e,n/e,n/e,7689,,601,,214,,n/e,n/e,n/e,n/e,n/e,n/e,1257,,3990,,1652,,n/e,n/e,53751,,n/e,n/e,n/e,n/e,3082,,253,,n/e,n/e,2666,
