"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Wind Onshore","30W-CRUCEA-----N","WPP Crucea Nord","108","108","internal","400","01.12.2014",""
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","30W-CHE-TISM---J","HPP Tismana","105","105","internal","110","01.12.2014",""
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","30W-CHE-BRAD---V","HPP Bradisoru","100","100","internal","110","01.12.2014",""
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Coal-derived gas","30W-CET-PROGR--Z","TPP Progresu","92","92","internal","110","01.12.2014",""
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","30W-CET-GOVO---A","TPP Govora","177","82","internal","110","01.12.2014","01.01.2026"
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","30W-CET-ORAD---W","TPP Oradea","61","61","internal","110","01.12.2014",""
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Hard coal","30W-CET-MINT---R","TPP Mintia","810","N/A","internal","220","01.12.2014","01.01.2022"
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","30W-CET-BRAI---0","TPP  Braila","407","N/A","internal","220","01.12.2014","01.01.2020"
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","30W-CET-GALA---G","TPP Galati","349","N/A","internal","110","01.12.2014","20.12.2023"
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","30W-CET-DROB---9","TPP Drobeta","245","N/A","internal","110","01.12.2014","01.01.2020"
"CTA|RO / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","30W-CET-BORZ---J","TPP Borzesti","197","N/A","internal","220","01.12.2014","01.01.2020"
