"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISAGDIMI-IIL","AG_DIMITRIOS2","274","274","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISAGDIMI-I-M","AG_DIMITRIOS1","274","274","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISMEGAL-IV-C","MEGALOPOLI4","256","256","SOUTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","29WYISPIGONAOOUX","P_AOOU","210","210","NORTH_GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","29WILARIONAS---X","ILARIONAS","154","153","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","29WYISSTRATOU-IV","STRATOS1","150","150","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","29WYISNPLASTIRAF","PLASTIRAS","130","130","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Pumped Storage","29WTHESAVROS1--2","THESAVROS1","128","128","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Pumped Storage","29WTHESAVROS2--Z","THESAVROS2","128","128","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Pumped Storage","29WTHESAVROS3--V","THESAVROS3","128","128","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","29WYISPLATANOVRH","PLATANOVRYSI","116","116","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","29WYISASOMATON-H","ASOMATA","108","108","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","29WYISLADONAS--V","LADONAS","70","70","SOUTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Run-of-river and poundage","29WYISAGRA-----I","AGRAS","50","50","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","29WHERONTHE-IIIS","HERON3","49","49","SOUTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","29WHERONTHE--IIU","HERON2","49","49","SOUTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Gas","29WHERONTHE---ID","HERON1","49","49","SOUTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Water Reservoir","29WYISPOURNARIIO","POURNARI2","34","34","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Hydro Run-of-river and poundage","29WYISEDESSAIOUM","EDESSAIOS","19","19","NORTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISKARDIAIIIY","KARDIA3","280","N/A","NORTH GREECE","400","01.01.2014","13.12.2022"
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISKARDIAIV-X","KARDIA4","280","N/A","NORTH GREECE","400","01.01.2014","13.12.2022"
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISAMYNT-II-1","AMYNDEO2","273","N/A","NORTH GREECE","400","01.01.2014","13.12.2022"
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISAMYNT-I--L","AMYNDEO1","273","N/A","NORTH GREECE","400","01.01.2014","13.12.2022"
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISKARDIAI--I","KARDIA1","272","N/A","NORTH GREECE","400","01.01.2014","13.12.2022"
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISKARDIAII-Z","KARDIA2","271","N/A","NORTH GREECE","400","01.01.2014","13.12.2022"
"CTA|GR / 01.01.2019 00:00 - 01.01.2020 00:00","Fossil Brown coal/Lignite","29WAISMEGAL-IIID","MEGALOPOLI3","255","N/A","SOUTH GREECE","400","01.01.2014","09.02.2024"
