11:00 - 12:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,483,,2421,,17344,,n/e,n/e,n/e,n/e,0,,64,,n/e,n/e,17,,n/e,n/e,831,
12:00 - 13:00,0,,n/e,n/e,n/e,n/e,210,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,391,,2367,,17093,,n/e,n/e,n/e,n/e,0,,61,,n/e,n/e,16,,n/e,n/e,835,
13:00 - 14:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,381,,2365,,17426,,n/e,n/e,n/e,n/e,0,,62,,n/e,n/e,17,,n/e,n/e,805,
14:00 - 15:00,0,,n/e,n/e,n/e,n/e,211,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,489,,2403,,18235,,n/e,n/e,n/e,n/e,0,,62,,n/e,n/e,18,,n/e,n/e,833,
15:00 - 16:00,0,,n/e,n/e,n/e,n/e,213,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,542,,2483,,18376,,n/e,n/e,n/e,n/e,0,,64,,n/e,n/e,18,,n/e,n/e,932,
16:00 - 17:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,535,,2490,,18697,,n/e,n/e,n/e,n/e,0,,63,,n/e,n/e,21,,n/e,n/e,1166,
17:00 - 18:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,544,,2474,,19291,,n/e,n/e,n/e,n/e,0,,61,,n/e,n/e,20,,n/e,n/e,1412,
18:00 - 19:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,538,,2467,,18617,,n/e,n/e,n/e,n/e,0,,65,,n/e,n/e,21,,n/e,n/e,1610,
19:00 - 20:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,272,,2411,,17603,,n/e,n/e,n/e,n/e,0,,63,,n/e,n/e,21,,n/e,n/e,1817,
20:00 - 21:00,0,,n/e,n/e,n/e,n/e,211,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2392,,16162,,n/e,n/e,n/e,n/e,0,,65,,n/e,n/e,21,,n/e,n/e,2036,
21:00 - 22:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,212,,2395,,14171,,n/e,n/e,n/e,n/e,0,,66,,n/e,n/e,25,,n/e,n/e,2308,
22:00 - 23:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2354,,12253,,n/e,n/e,n/e,n/e,0,,64,,n/e,n/e,27,,n/e,n/e,2547,
23:00 - 00:00,0,,n/e,n/e,n/e,n/e,205,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,203,,2328,,10466,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,28,,n/e,n/e,2801,
00:00 - 01:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,141,,2303,,9536,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,28,,n/e,n/e,2955,
