snapshot,AC_BE1 0-FR1 0,AC_BE1 0-NL1 0,AC_DE1 0-FR1 0,AC_DE1 0-NL1 0
2013-01-01 00:00:00,-2803.95091816969,-7698.37741593995,-1957.86754507123,-9205.94506909627
2013-01-01 01:00:00,-2992.13377205631,-7086.9370307916,-2089.26684519039,-8481.75224942093
2013-01-01 02:00:00,-3010.38214514836,-7222.49631113592,-2102.00882217044,-8642.37612329056
2013-01-01 03:00:00,-2879.42276517975,-5623.30251272797,-2010.56599515237,-6740.44846569759
2013-01-01 04:00:00,-2049.73347386435,-3091.62680480042,-1431.23297508666,-3734.29466891876
2013-01-01 05:00:00,-2899.24131397452,-2924.70888946785,-2024.40460678841,-3536.2691444841
2013-01-01 06:00:00,-2987.35117490561,-3037.4690973279,-2085.9275730774,-3667.65707216073
2013-01-01 07:00:00,190.538532183826,-6907.01644377326,133.044354094611,-8262.93887252997
2013-01-01 08:00:00,-3219.79578678168,-2837.44513926781,-2248.23281984562,-3427.32707833179
2013-01-01 09:00:00,-3330.68848383195,-2832.51995599965,-2325.66418979785,-3420.36300448654
2013-01-01 10:00:00,-3270.48380239343,-2782.07848596708,-2283.6260567156,-3361.08265322135
2013-01-01 11:00:00,-3274.21643354654,-2824.85362467585,-2286.23237791483,-3411.29237952083
2013-01-01 12:00:00,-3250.1577581766,-2882.34811310868,-2269.43332377189,-3481.94451112761
2013-01-01 13:00:00,-3209.02243387808,-3343.09877406153,-2240.71047378628,-4031.10438880711
2013-01-01 14:00:00,-3158.07180049381,-7373.21403135646,-2205.13421636958,-8819.43390700209
2013-01-01 15:00:00,227.645176679706,-8380.65006338929,158.954221293435,-10092.3018553554
2013-01-01 16:00:00,1315.18298167136,-8492.46769908877,918.331085847207,-10233.1013611097
2013-01-01 17:00:00,1953.88563645012,-8419.461075625,1364.3073148274,-10141.5748388837
2013-01-01 18:00:00,1854.89668163005,-8579.36666169239,1295.18794566964,-10338.0923306279
2013-01-01 19:00:00,443.542492468138,-8530.17010054106,309.705215590331,-10279.1198194703
2013-01-01 20:00:00,-28.9816588402227,-8506.71561656434,-20.2363491999815,-10249.1837522987
2013-01-01 21:00:00,306.340821709678,-8617.7417026115,213.903671328872,-10384.1395308143
2013-01-01 22:00:00,886.016245099642,-8743.47198547898,618.663945783685,-10539.01816987
2013-01-01 23:00:00,1010.59456586133,-8801.35992841061,705.651169723576,-10608.8858055304
2013-01-02 00:00:00,1773.64727315306,-8740.90288841621,1238.45525232951,-10536.6080496072
2013-01-02 01:00:00,2364.93941644064,-8780.86151567213,1651.326960142,-10586.1579129789
2013-01-02 02:00:00,2152.03349504989,-8760.96460652136,1502.66468723518,-10562.5223446929
2013-01-02 03:00:00,1058.69935112913,-8640.31361835973,739.24051161693,-10415.7426927301
2013-01-02 04:00:00,1608.8263020083,-8595.12955398328,1123.36847980612,-10361.3364060867
2013-01-02 05:00:00,2342.64937782286,-8639.00609141574,1635.76286091952,-10416.7526644024
2013-01-02 06:00:00,1844.72149840648,-8600.60383078013,1288.08308234595,-10369.8460840534
2013-01-02 07:00:00,2983.28855695531,-8509.90977884066,2083.09129644772,-10258.5618180298
2013-01-02 08:00:00,2998.49480462347,-8489.77097208705,2093.70933873339,-10235.4371248918
2013-01-02 09:00:00,-1132.32334216291,-8323.33921549876,-790.648283757802,-10032.8370543829
2013-01-02 10:00:00,463.521467640727,-8091.26424642638,323.655618360342,-9750.51816206914
2013-01-02 11:00:00,-120.73713061356,-7992.37490237784,-84.3048839116922,-9633.09458435613
2013-01-02 12:00:00,-1084.57344030156,-8020.40744914289,-757.306766268537,-9664.73570841432
2013-01-02 13:00:00,-2118.06668315784,-8201.77285885845,-1478.94684368124,-9882.78341575361
2013-01-02 14:00:00,-2452.99226836225,-8006.22224539382,-1712.80960650841,-9644.22056119965
2013-01-02 15:00:00,2394.27930644571,-8045.43858220379,1671.81439650028,-9692.74189801772
2013-01-02 16:00:00,2411.8143769715,-8073.01469939676,1684.05812916257,-9726.55482786902
2013-01-02 17:00:00,2265.16367309247,-8101.45093360533,1581.65913863671,-9762.12663369277
2013-01-02 18:00:00,2262.71198014841,-8144.55285019612,1579.94723906144,-9814.98379999929
2013-01-02 19:00:00,2293.46704358026,-8159.69192232311,1601.42205384105,-9831.19071784224
2013-01-02 20:00:00,2390.43812776795,-8115.14338845632,1669.13518175523,-9774.14261326446
2013-01-02 21:00:00,2280.68057335628,-8135.60252698771,1592.49987123768,-9797.03470224781
2013-01-02 22:00:00,2937.58451458901,-8425.43346348328,2051.17987506124,-10147.3587771544
2013-01-02 23:00:00,2924.32864860192,-8468.68919253141,2041.92274048337,-10202.4243894443
2013-01-03 00:00:00,2879.1149336338,-8625.33418840116,2010.35737717228,-10394.56242538
2013-01-03 01:00:00,2842.15601092339,-8706.66260388403,1984.54561692223,-10496.434989584
2013-01-03 02:00:00,2907.7628740774,-8719.33832400202,2030.35594293697,-10513.4788117306
2013-01-03 03:00:00,2980.08406190569,-8767.90864873654,2080.85447430495,-10573.6439307033
2013-01-03 04:00:00,3018.90025129144,-8766.30371113033,2107.95798416843,-10571.6221943896
2013-01-03 05:00:00,3030.70033974628,-8756.22496167476,2116.20114489497,-10559.5412394817
2013-01-03 06:00:00,3045.88534469047,-8733.03163996405,2126.80409497122,-10530.9434264714
2013-01-03 07:00:00,3058.44648925915,-8722.66029929457,2135.56929975671,-10518.9634849537
2013-01-03 08:00:00,3051.33064151106,-8650.46678370917,2130.60065614815,-10430.9585787973
2013-01-03 09:00:00,3011.18922147968,-8596.27152352553,2102.57376272685,-10364.2490586575
2013-01-03 10:00:00,2923.15127827008,-8489.68092410194,2041.10067398456,-10235.2183943715
2013-01-03 11:00:00,1511.78772064549,-8128.04544075997,1055.61095922056,-9777.92158904235
2013-01-03 12:00:00,792.347280054037,-7186.32905685603,553.259284616139,-8586.54437338087
2013-01-03 13:00:00,2899.8820184812,-7175.06374429663,2024.85284099097,-8573.52408042709
2013-01-03 14:00:00,2881.66785117827,-7224.61752141048,2012.13431561366,-8633.88652923857
2013-01-03 15:00:00,3050.1462844006,-7925.49946137467,2138.41998686946,-9516.24745075207
2013-01-03 16:00:00,9549.07167371271,-8536.62336429366,6657.33984041068,-10290.7282520311
2013-01-03 17:00:00,9631.0693210457,-8430.33552687964,6716.807390819,-10159.7340779651
2013-01-03 18:00:00,9772.84010884977,-8363.075002545,6818.8600511898,-10077.3591272987
2013-01-03 19:00:00,7341.31778158909,-8341.84304068024,5125.13757084653,-10052.7817186561
2013-01-03 20:00:00,4653.0709681632,-8333.47564144465,3250.95491208162,-10044.4427689542
2013-01-03 21:00:00,5569.45715330083,-8303.07471327337,3890.12620252292,-10007.4695329614
2013-01-03 22:00:00,6795.2103191701,-8224.31273099383,4744.58935350676,-9910.89964039379
2013-01-03 23:00:00,4481.4044773911,-8235.08969417308,3131.55175515214,-9923.22833551971
2013-01-04 00:00:00,3869.22680414269,-8138.86061673006,2705.15680208964,-9806.27015244661
2013-01-04 01:00:00,3022.15132631829,-8152.03037682078,2113.34088237292,-9823.75272923993
2013-01-04 02:00:00,3005.94260639592,-8104.52588505082,2103.18485083612,-9764.34463933827
2013-01-04 03:00:00,3003.04642418202,-8156.5405482048,2103.09133774303,-9827.21792414646
2013-01-04 04:00:00,2960.19123928114,-8445.24802044912,2076.53944498078,-10167.1747742528
2013-01-04 05:00:00,2957.72642022704,-8415.89256878948,2075.749877103,-10134.7079668629
2013-01-04 06:00:00,2975.36374831183,-8432.20661511518,2084.2701495101,-10162.3664217466
2013-01-04 07:00:00,2861.59759224225,-8409.08938388625,1998.12054987474,-10135.316902275
2013-01-04 08:00:00,2819.61703164732,-8398.30004450253,1968.80704928511,-10122.7625030717
2013-01-04 09:00:00,2372.35013408947,-8345.03055193004,1656.50155533462,-10056.7140762421
2013-01-04 10:00:00,87.5484347346665,-8272.62270770545,61.1311978870015,-9972.76423590091
2013-01-04 11:00:00,2100.01177979154,-8362.53107070354,1466.34037723152,-10080.8065663715
2013-01-04 12:00:00,2048.67470113993,-8257.05193308286,1430.49408337139,-9952.18485951825
2013-01-04 13:00:00,607.022438585335,-6945.71314747929,423.85564966652,-8299.04946991254
2013-01-04 14:00:00,-843.590006645755,-6590.4138648581,-589.039273156246,-7877.65902060776
2013-01-04 15:00:00,799.748846296973,-8217.12333370716,558.427574946578,-9901.01061560104
2013-01-04 16:00:00,2734.33605614606,-8240.03051519802,1909.26166819705,-9927.15308766365
2013-01-04 17:00:00,2702.58157216469,-8313.26642920535,1887.08911169843,-10016.0249490114
2013-01-04 18:00:00,2774.25174415972,-8381.53795474693,1937.13281502597,-10101.0096459239
2013-01-04 19:00:00,2843.55266052612,-8404.19349219415,1985.52224026341,-10130.8068986433
2013-01-04 20:00:00,2856.98481066676,-8468.94711819464,1994.89949006548,-10211.1048131107
2013-01-04 21:00:00,2829.84818306698,-8400.51821967376,1975.95103605215,-10127.3944950677
2013-01-04 22:00:00,2757.32641071051,-8137.56100317504,1925.31248282585,-9808.72817217902
2013-01-04 23:00:00,2761.60239912683,-8090.85800904987,1928.29805421968,-9752.08335945109
2013-01-05 00:00:00,2770.1530646265,-8103.21899413118,1934.26875377956,-9763.85152193111
2013-01-05 01:00:00,2789.94434945504,-8038.67495678187,1948.08808570626,-9690.12336872071
2013-01-05 02:00:00,2722.62446435911,-8045.07045544245,1901.0817687538,-9695.73102275803
2013-01-05 03:00:00,715.89470297661,-8169.902820271,499.876099105659,-9848.43577275658
2013-01-05 04:00:00,-2721.98530612546,-8138.41034030243,-1900.63500125612,-9806.15410687773
2013-01-05 05:00:00,-2804.16572025136,-5628.58008407772,-1958.01776188127,-6739.56629206344
2013-01-05 06:00:00,-2840.26460211246,-4074.37507970518,-1980.75640377727,-4895.99200342805
2013-01-05 07:00:00,-2841.56493866874,-1990.79541044167,-1977.92010100209,-2386.95975112068
2013-01-05 08:00:00,-2831.32142397173,-261.771521487429,-1975.0923105583,-313.863586975406
2013-01-05 09:00:00,-6966.50006654449,466.367087871539,-4864.44391032907,559.173131069178
2013-01-05 10:00:00,-7327.11980005318,-1356.75764720506,-5128.61513230708,-1626.74972862531
2013-01-05 11:00:00,-7506.4313345641,-963.234209843282,-5248.25737697139,-1154.91592336702
2013-01-05 12:00:00,-7150.21070534944,-1554.58643799605,-5008.0195490405,-1863.94603867749
2013-01-05 13:00:00,-7273.63447562611,-2167.71409259354,-5088.6499929794,-2599.08486005679
2013-01-05 14:00:00,-7070.32094369267,-1478.58446897141,-4948.21340804168,-1772.81983049323
2013-01-05 15:00:00,-6918.9129351218,-930.025184730832,-4834.09516222346,-1115.09836354623
2013-01-05 16:00:00,-6489.88635984639,-531.995315518547,-4517.64162489034,-637.861350620476
2013-01-05 17:00:00,-6197.96348481222,-1293.51118757979,-4322.09151478099,-1550.91734517833
2013-01-05 18:00:00,-4125.12338196721,-2180.0820470631,-2879.85021896925,-2613.91444042494
2013-01-05 19:00:00,-2678.0610885476,-5133.97855354723,-1853.34870929307,-6149.68930537266
2013-01-05 20:00:00,-2855.30425458339,-7857.43574620727,-1962.50183168789,-9450.30454508197
2013-01-05 21:00:00,-2933.58982049642,-8199.85500516067,-2010.26778574747,-9861.61411525594
2013-01-05 22:00:00,-2845.0323812132,-7846.63519288346,-1961.6838795884,-9455.30912329669
2013-01-05 23:00:00,-2883.75370130367,-7937.15713995221,-1990.29070462793,-9546.64698280539
2013-01-06 00:00:00,-2860.58200199513,-8015.629958563,-1978.57391617045,-9633.42529418178
2013-01-06 01:00:00,-2822.36099925363,-8151.45058929609,-1952.08745318676,-9796.92450828434
2013-01-06 02:00:00,-2826.18531795436,-8229.87262562735,-1956.87054472135,-9896.07057637453
2013-01-06 03:00:00,-2778.10068354638,-8148.38952123936,-1926.09479712309,-9808.37909293402
2013-01-06 04:00:00,-2803.77901820672,-8178.65841138706,-1943.65217278402,-9845.37245772923
2013-01-06 05:00:00,-2898.08321221569,-8421.24910405024,-2007.27828039592,-10134.7591620039
2013-01-06 06:00:00,-2925.08144086339,-8361.39065914996,-2027.47892644308,-10064.7523788405
2013-01-06 07:00:00,-2923.104199673,-8379.77276725355,-2033.25939023017,-10089.0215950611
2013-01-06 08:00:00,-2884.3952086919,-8296.40121794506,-2005.27609238473,-9993.88226092009
2013-01-06 09:00:00,-2841.71783241411,-8191.24106768398,-1975.35830845291,-9871.46777877218
2013-01-06 10:00:00,-2760.86159529622,-7795.95642209629,-1916.65160859671,-9393.64648958045
2013-01-06 11:00:00,-2708.88658297168,-7834.3096279816,-1879.83260589631,-9440.87459184367
2013-01-06 12:00:00,-2669.22192012247,-7976.24920026847,-1856.80417902295,-9611.63245950476
2013-01-06 13:00:00,-3267.30787445319,-5513.41036757037,-2281.31526739584,-6602.05149473915
2013-01-06 14:00:00,-5777.585440457,-2906.39136590101,-4034.11574169705,-3510.6802572013
2013-01-06 15:00:00,-2652.95814139385,1997.13015273676,-1844.99705402052,2394.55498689938
2013-01-06 16:00:00,-2578.20170171857,2202.11694238256,-1802.74373916423,2640.33336033587
2013-01-06 17:00:00,-2582.08564890242,1963.8966737431,-1808.48939414749,2354.70810360537
2013-01-06 18:00:00,-2546.45067054304,2490.68611352867,-1784.97219413164,2967.4367360853
2013-01-06 19:00:00,-2485.46776095465,2852.58175340889,-1739.39275696343,3392.54958670319
2013-01-06 20:00:00,-2465.19697117795,2493.7523437434,-1718.79718459463,2967.782044304
2013-01-06 21:00:00,-2474.8532754764,414.866216155464,-1712.33025481471,497.423726428713
2013-01-06 22:00:00,-2503.73675374749,-2213.25736852359,-1738.83993557191,-2653.70275393811
2013-01-06 23:00:00,-2412.49096518665,-2160.62365288554,-1671.60612642843,-2590.61554670906
2013-01-07 00:00:00,-2331.02344353583,-2142.70702750042,-1628.2166538766,-2569.53433104959
2013-01-07 01:00:00,-4966.00316935126,-2321.62315788347,-3464.70100510752,-2795.59404217849
2013-01-07 02:00:00,-3123.30308888517,-2512.22051448388,-2185.18640757269,-3038.49993305154
2013-01-07 03:00:00,-3560.98859746415,-2483.29418695466,-2486.96547318387,-3002.63570730021
2013-01-07 04:00:00,-6429.43584255521,-2493.26719750161,-4485.90756348925,-3014.96611841882
2013-01-07 05:00:00,-6234.5844676481,-2434.61743580067,-4349.1572016706,-2941.37440264241
2013-01-07 06:00:00,-6110.87197023311,-2319.75845634654,-4268.82783650794,-2798.12627598419
2013-01-07 07:00:00,-5757.99302986219,-2335.22483760205,-4025.69785809675,-2818.16734492219
2013-01-07 08:00:00,-5858.29987019902,-2349.71151073909,-4092.81019479847,-2836.21262836431
2013-01-07 09:00:00,-5552.35691711041,-2454.81481137557,-3890.27069541893,-2962.97850776981
2013-01-07 10:00:00,-5570.70429984165,-3550.55847156315,-3907.89658719709,-4261.53860786413
2013-01-07 11:00:00,-3668.84011658842,-5189.23032291359,-2552.89617728946,-6216.67292651468
2013-01-07 12:00:00,-3638.23901835392,-4232.26805638751,-2528.46830219927,-5075.41972531428
2013-01-07 13:00:00,-3624.4579978472,-4261.87517368287,-2518.66507440005,-5111.47761913451
2013-01-07 14:00:00,-5412.12229152414,-5020.97603350514,-3796.9501080715,-6014.15870314727
2013-01-07 15:00:00,-2441.71637253816,-6772.47636819724,-1679.26828562705,-8149.66108765949
2013-01-07 16:00:00,-2416.86475406696,-7321.19914476264,-1663.91422181888,-8799.28050828534
2013-01-07 17:00:00,-2459.19309814505,-7481.48499098646,-1692.85950287122,-8999.04039057518
2013-01-07 18:00:00,-2507.94263009094,-7484.74411644811,-1732.3609666149,-9008.6772060721
2013-01-07 19:00:00,-2541.70776280601,-7570.61559802008,-1763.14981830094,-9106.42443360996
2013-01-07 20:00:00,-1964.79191340063,-7721.87757482446,-1371.92242605794,-9287.01693946426
2013-01-07 21:00:00,-1294.18829505102,-7819.04157049143,-903.671227971672,-9409.04650428321
2013-01-07 22:00:00,-1095.58117780729,-7642.72553336426,-764.993174328038,-9193.15007104578
2013-01-07 23:00:00,-2296.18832203485,-7604.37142877517,-1603.32076089226,-9150.53299366759
2013-01-08 00:00:00,-2687.84532032361,-7752.69986898104,-1852.3078195149,-9329.29621261846
2013-01-08 01:00:00,-2692.72031174448,-7777.64241781267,-1857.00346045946,-9364.81512929171
2013-01-08 02:00:00,-2715.76518708025,-7888.71148265016,-1871.97307911825,-9500.21282550274
2013-01-08 03:00:00,-2740.47294064877,-7931.76775736703,-1887.11372225316,-9551.95203117055
2013-01-08 04:00:00,-2766.75089223602,-8053.42395208511,-1917.91928440663,-9694.44706799508
2013-01-08 05:00:00,-2777.45625217548,-8100.06458042639,-1931.15193789347,-9747.08494632813
2013-01-08 06:00:00,-2789.16691057253,-8115.50334298741,-1931.01011895555,-9765.96033213357
2013-01-08 07:00:00,-2752.32862344035,-8095.98904217439,-1897.5664016608,-9746.97535348135
2013-01-08 08:00:00,-2710.70074251132,-8029.61024505824,-1875.04179746,-9672.13078267726
2013-01-08 09:00:00,-2744.49846732694,-8048.76939607334,-1906.53289220784,-9696.63707515718
2013-01-08 10:00:00,-3353.81256264421,-7999.48675611239,-2325.59945365449,-9624.04839809489
2013-01-08 11:00:00,-4762.89785312438,-8158.1451174283,-3323.51655882601,-9811.37077803141
2013-01-08 12:00:00,-4833.98050460818,-8216.73649215876,-3374.09221741458,-9882.84827900097
2013-01-08 13:00:00,-3605.36876181707,-8329.23935021912,-2508.85782070056,-10012.3406674792
2013-01-08 14:00:00,-2686.37353337337,-6970.27059306254,-1863.94336271156,-8340.38493710581
2013-01-08 15:00:00,-2698.98507226541,-6781.90859089416,-1871.17413971879,-8111.93618365628
2013-01-08 16:00:00,-2752.39069234175,-6814.45190898048,-1901.56553853615,-8150.18127085003
2013-01-08 17:00:00,-2763.13135668206,-6888.25130064451,-1909.04779786339,-8239.41409498772
2013-01-08 18:00:00,-2731.56550520587,-6945.6646085711,-1891.01788583692,-8308.99277021469
2013-01-08 19:00:00,-2712.48434985996,-6937.29171639277,-1876.01996794087,-8296.9048778456
2013-01-08 20:00:00,-2677.74855359737,-6878.60398663008,-1848.29479470389,-8224.55511974168
2013-01-08 21:00:00,-2653.16416223693,-7317.39121351367,-1829.80083969729,-8779.39403133108
2013-01-08 22:00:00,-2700.66987126959,-6825.21594044401,-1863.86091450993,-8162.55543319906
2013-01-08 23:00:00,-2671.34304839121,-6840.39391331516,-1837.90183373879,-8179.79067724596
2013-01-09 00:00:00,-2684.93333156263,-7569.74253956709,-1848.1296765374,-9106.88624437822
2013-01-09 01:00:00,-2717.26283011463,-7766.949700202,-1870.61973160707,-9354.27343425152
