snapshot,DC_DE1 0-BE1 0,DC_GB0 0-NL1 0,DC_GB0 0-FR1 0,DC_GB0 0-GB2 0,DC_GB0 0-GB2 0,DC_GB0 0-FR1 0,DC_GB0 0-FR1 0,DC_FR1 0-GB0 0,DC_GB0 0-FR1 0,DC_GB0 0-DE1 0,DC_GB0 0-NL1 0,DC_GB0 0-BE1 0
2013-01-01 00:00:00,0.00674941168885217,0.0250956894021696,3644.83409679192,0.011004802475376,0.0120611385461447,2551.21979679835,2699.90696400451,0.0173471663196575,2551.26469888992,2551.48490501682,0.0250739715925034,0.0467223229501095
2013-01-01 01:00:00,0.00675096699988691,0.027708020804449,3644.83444658964,0.0110130859472362,0.0121047742659653,2551.22008467131,2699.90726040691,0.0173199472424225,2551.26498623813,2551.48494162849,0.0276845048493014,0.0467686020202653
2013-01-01 02:00:00,0.00675782334121552,0.027878243489298,3644.83427844019,0.0109057500283789,0.0120638509159948,2551.21996236611,2699.90713112366,0.0173290862561215,2551.26486395884,2551.48490345259,0.0278862543597921,0.043455863681071
2013-01-01 03:00:00,0.00676569964298195,0.0655788549684066,3644.89597717375,0.0234657370665265,0.0259587026785889,2551.28041225795,2699.96761362455,0.0133147949039726,2551.32517543574,2551.48695542518,0.0656894523651247,1.26656699792007
2013-01-01 04:00:00,0.00807900700760033,0.207554861270026,3644.91236946932,0.0140080335310252,0.0154493134546353,2551.29647333915,2699.98370208123,0.00992804601560217,2551.34122103693,2551.48693793739,0.209075459457795,1822.44248962264
2013-01-01 05:00:00,0.00817532473709132,1407.2087102294,3644.91241297449,0.0141415380334877,0.0155472138005777,2551.29655578547,2699.98377802504,0.0100976843847243,2551.34130344339,2551.48690884552,442.653661034485,1822.44630762674
2013-01-01 06:00:00,0.00791749811959414,1550.50771793226,3644.9121707846,0.0141332901096295,0.0154585245301582,2551.29634925242,2699.98356598351,0.0101441097484226,2551.34109700796,2551.48718518031,1348.62451331326,1822.4473359334
2013-01-01 07:00:00,0.00704168415364164,1780.43349535132,3644.9116895213,0.0138229936480341,0.0149947371571237,2551.29591046477,2699.98312076749,0.0102657802148135,2551.34065844115,2551.48748643751,2139.2429685993,1822.4102142964
2013-01-01 08:00:00,0.00798159590172987,1822.47253670978,3644.92022288715,0.0335430325271257,0.0359263648222673,2551.30421010874,2699.99144795065,0.00746211665135152,2551.34895362353,2551.48943954805,2186.97239427074,1822.48000917527
2013-01-01 09:00:00,0.00656828233248286,1822.48063522944,3644.91996101487,0.257030835972766,0.279018652485811,2551.30396841296,2699.99120298763,0.00766593942914315,2551.34871201118,2551.49044934702,2186.98050362034,1822.48003215063
2013-01-01 10:00:00,0.00659541681501451,1822.49602794259,3644.92906911793,0.213737419559254,0.223538515708603,2551.31281467979,2700.0000829429,0.00206726423753396,2551.35755618557,2551.49476535369,2186.99597243184,1822.49607522664
2013-01-01 11:00:00,0.00658328402350215,1822.49640135417,3644.92943068138,3.09467849757075,3.26992814231511,2551.31316448459,2700.00043425067,0.00183925536473206,2551.35790596618,2551.49501016826,2186.996349047,1822.49648005004
2013-01-01 12:00:00,0.00671185505806093,1822.49646057338,3644.92946126773,6.51522766748812,6.60146893407018,2551.31319499477,2700.00046474521,0.00180434775268983,2551.35793647232,2551.49501485163,2186.99640871186,1822.49653186778
2013-01-01 13:00:00,0.00665304738959276,1822.49603227032,3644.92909914877,0.219642837137392,0.236907832039396,2551.312846669,2700.00011446684,0.00212055355791934,2551.35758817226,2551.49475429443,2186.99597871128,1822.4960954437
2013-01-01 14:00:00,0.00582646762842442,1822.48182568083,3644.9197531347,0.0357926407697372,0.0382929992283972,2551.30380759457,2699.99103377966,0.00799030024873363,2551.34855122171,2551.49119125094,2186.98171319246,1822.48013319348
2013-01-01 15:00:00,0.0148504670668581,0.0500731016420914,3644.91959572291,0.0167280961952765,0.0183144343059282,2551.30367405196,2699.99089441202,0.00757538336227368,2551.34841766533,2551.4875548585,0.0508347350901902,1822.48407896568
