snapshot,DC_DE1 0-BE1 0,DC_GB0 0-NL1 0,DC_GB0 0-FR1 0,DC_GB0 0-GB2 0,DC_GB0 0-GB2 0,DC_GB0 0-FR1 0,DC_GB0 0-FR1 0,DC_FR1 0-GB0 0,DC_GB0 0-FR1 0,DC_GB0 0-DE1 0,DC_GB0 0-NL1 0,DC_GB0 0-BE1 0
2013-01-01 00:00:00,1047.30299052984,0.142762870852301,2449.95362954288,0.0189322622653762,0.0150658456115198,1655.41832960025,1865.51677606515,0.071589377923898,1706.29122573837,0.372585905430769,0.140314612562533,1349.64066143731
2013-01-01 01:00:00,0.41110302453117,0.138089820354273,2571.75999286271,0.0194029344535065,0.0154140495638899,1762.8997727015,1909.68392407849,0.0722958158716061,1778.92653716445,249.536813548817,0.135232689687763,1349.63252266018
2013-01-01 02:00:00,0.1521682787999,31.5197090237092,2699.85004898407,0.0224763090028305,0.0177121678173733,1889.75959223771,1999.90275991076,0.0399372052254473,1889.7927390757,1889.91218232231,37.381725096997,1349.90538974441
2013-01-01 03:00:00,1349.79843691679,255.715028401631,2699.92155355122,0.0240224960875395,0.0188751455532761,1889.83425197263,1999.97422705216,0.0198767537289087,1889.86737170476,1889.91319426774,1076.52483716534,1349.958947419
2013-01-01 04:00:00,1349.8762915099,1349.97315064507,2699.93114366112,0.00678947941996147,0.00534745197719815,1889.84425317974,1999.98381706519,0.0150935849257681,1889.87737125174,1889.97507463434,1619.97356865469,1349.9825335339
2013-01-01 05:00:00,1349.87707489107,1349.97138493501,2699.93047413792,0.00667916573928728,0.0052240656731787,1889.84356506833,1999.98314811469,0.0154975440448741,1889.87668314164,1889.9733986424,1619.97175414464,1349.9819014798
2013-01-01 06:00:00,0.174375272014238,1349.96974553719,2699.92967336392,0.0065527681359721,0.00510561891179043,1889.84271200109,1999.98234830668,0.0159843818786034,1889.87583008229,1889.97710364735,1619.97011425379,1349.97853710639
2013-01-01 07:00:00,0.186757573111231,1349.99339826897,2699.94556273462,0.0428620607861753,0.0327700517309548,1889.85920541382,1999.99823580789,0.00479114396003169,1889.89232223813,1889.99282380792,1619.99345152162,1349.99421717334
2013-01-01 08:00:00,864.600619671462,1349.99308243209,2699.94555057425,0.0425039585277188,0.0325151177753058,1889.85918447264,1999.99822365447,0.00480041754444956,1889.89230129664,1889.99278919585,1619.99314169951,1349.99427876403
2013-01-01 09:00:00,1349.87730067139,1349.99304533173,2699.94548357965,0.0415832581253584,0.0302130403980602,1889.85910449798,1999.99815669074,0.00488673530778796,1889.89222132064,1889.99257167761,1619.99310428965,1349.99439713339
2013-01-01 10:00:00,1349.87933241732,1349.9930443522,2699.94549856742,0.0422402954921168,0.0308555612508201,1889.85910932848,1999.99817167488,0.00489140237387369,1889.89222615138,1889.99255659066,1619.99310538595,1349.99442612319
2013-01-01 11:00:00,1279.86400814055,1349.993057249,2699.94550836988,0.0423782661972506,0.0310570859699898,1889.8591146243,1999.99818147863,0.00488776872146293,1889.89223144693,1889.99271627225,1619.99311783648,1349.99433043866
2013-01-01 12:00:00,0.184942506547114,1349.99305277217,2699.94547551286,0.0423872648472189,0.0308102227628504,1889.85907695994,1999.99814862518,0.00494827352943858,1889.89219378269,1889.99277399641,1619.9931130936,1349.99424538147
2013-01-01 13:00:00,0.183301777478574,1349.99312950371,2699.94555308649,0.0429987784125145,0.0322646094772184,1889.85915611219,1999.99822617672,0.00487961672930767,1889.89227293499,1889.99275399281,1619.99318728248,1349.99428080389
2013-01-01 14:00:00,0.068772175714824,1349.96643407711,2699.9307483935,0.00681985954844676,0.00527150854705357,1889.84360490629,1999.98342228369,0.0156075931843379,1889.87672298557,1889.9799567129,1619.9668680451,1349.97872311987
2013-01-01 15:00:00,0.0108692539007644,1349.92700267047,1552.26816382368,0.00495609239790625,0.00392041162461986,1074.92878472676,1701.23335241513,0.0644963317707413,1377.47265104706,1889.98426189686,1619.92812703586,3.36190664484725
2013-01-01 16:00:00,0.010364199998393,1349.82508239007,307.516031155316,0.0112869512322738,0.00908574731100684,309.254773769011,1034.05824153722,0.0598469805948939,461.111488714047,1889.98399030184,1619.82887570421,0.197250490703807
2013-01-01 17:00:00,0.0109047133348458,1349.83323672584,521.25185482022,0.0438417819780582,0.0346268981396256,493.972845487073,1480.08618949206,0.0598996483902579,826.498995539267,1889.98409106708,1619.83746010437,1.20320273395788
2013-01-01 18:00:00,0.00954705077887635,1349.84018431999,627.856922517927,0.0438310998451311,0.034501083812156,577.117752024027,1553.10021219525,0.0597284808920747,964.09013018785,1889.98433417672,1619.84517042663,0.10763806876364
2013-01-01 19:00:00,0.014937177904231,1349.68741496369,305.157321222171,0.0437523914621754,0.0339881870008793,307.317640348431,1022.5358604473,0.0594573186079911,456.147734375769,1889.97841814413,1619.69717511742,1024.88852857617
2013-01-01 20:00:00,0.0756612398594579,0.738528113592471,188.655595039027,0.0429667410669866,0.0326844043784175,196.649869488216,435.208124433655,0.0591129769199673,257.226710179897,1889.95168922674,0.715308165216569,1349.93723461092
2013-01-01 21:00:00,488.382982488858,0.743891706976388,631.355309129505,0.0433648767282786,0.0331311056985029,582.38535188067,1558.14690319761,0.0593590847051785,972.510143873556,1889.41315129854,0.727210253548081,1349.88806086198
2013-01-01 22:00:00,1349.87480705643,0.126456585250397,785.824505875074,0.0334894061129401,0.0261902419219274,691.961978907812,1615.49333300585,0.0567039330854016,1112.80499842072,0.118247573704323,0.124473792253021,1349.85549944214
2013-01-01 23:00:00,1349.86550744691,0.127268581923889,1050.9629124391,0.0334942545042546,0.0260452629816722,847.396753427286,1664.26265509541,0.0567909601284547,1250.03983720701,0.127155372983064,0.125288835471681,1349.84987857332
2013-01-02 00:00:00,1349.95775723186,0.0714771129418219,1827.94887657203,0.0255766390433571,0.0201988971006677,1234.08740970111,1755.50679702501,0.053981844474239,1476.8734875269,0.0572778057415322,0.0704824304837462,1349.92607488063
2013-01-02 01:00:00,1349.9849459641,0.0577482371364417,1203.79385848061,0.1005644742831,0.0794044129708538,933.53603105052,1705.68890089476,0.0470479379976522,1319.38485863077,0.0235492009241228,0.0570204261745142,1349.96873030283
2013-01-02 02:00:00,1349.98107575015,0.0682528872974354,536.178220346937,0.105861416229401,0.0864289382649716,510.563018002202,1522.3952043302,0.0477859974476406,850.704615091628,0.0294168091890194,0.06739623499705,1349.96230324278
2013-01-02 03:00:00,1349.99144891643,0.0605765809310223,94.5992899324657,0.0111955595089299,0.0094018126947834,97.3945306807464,136.981798271561,0.0401705683715842,111.437675479117,0.0136305393772033,0.0598674075195216,1349.98190666352
2013-01-02 04:00:00,1349.99114745169,0.0315734623647225,249.589630463428,0.0071866588302127,0.00620876259705808,251.194714104818,672.046334121031,0.03365059268102,342.572006714049,0.0138941263609184,0.0311654382651312,1349.98165626633
2013-01-02 05:00:00,1349.9942927666,0.0177183320099448,105.384045082846,0.00574008671474701,0.0050699128558624,108.532245694666,157.537760921715,0.0300608991984202,125.524883867876,0.00878177201320709,0.0174934289069322,1349.98796106923
2013-01-02 06:00:00,1349.99351824093,0.0131552300617843,0.0407183383581678,0.00491906640875526,0.0043843255452461,0.0423694345847945,0.0407591019267012,0.091497031315969,0.0423714350164659,0.00786417833896459,0.0129823301814863,1349.9797381212
2013-01-02 07:00:00,1349.98886838188,0.0166418547303888,0.124819427970465,0.00467129937235818,0.004181247929867,0.130560269693622,0.124992595158888,0.0378169391309664,0.130593547635325,0.0144506776635924,0.0163746000848537,1349.972640199
2013-01-02 08:00:00,1349.99403727289,0.03814078596318,0.222237137554571,0.00501018304918134,0.00448767835617223,0.232649009885976,0.222764731188059,0.0340605453659785,0.232744324373739,0.00839749868710936,0.0374770201312662,1349.98628757282
2013-01-02 09:00:00,1349.99566511587,0.0335772466236985,260.656310931641,0.00617763752221805,0.00550297798294384,263.019966360696,738.875968485357,0.0314133107218999,364.250833479496,0.00632944991669488,0.0330390491144122,1349.99051100573
2013-01-02 10:00:00,1349.9953804136,0.0297300718211172,232.48969803054,0.00659743535048009,0.00583761868564924,235.816653148353,591.211470313303,0.032281583589135,316.742393652532,0.00679341179632801,0.0292528011872905,1349.98985151018
2013-01-02 11:00:00,1349.99538909296,0.0439576792805042,520.953018707348,0.00679144839578353,0.00598064559257434,494.903024468196,1494.43988481874,0.0334581479064516,818.889056497471,0.00695797441331053,0.0430862748715281,1349.99023918149
