snapshot,AC_BE1 0-FR1 0,AC_BE1 0-NL1 0,AC_DE1 0-FR1 0,AC_DE1 0-NL1 0
2013-01-03 21:00:00,2239.90725166036,-5237.20003334534,1564.02416131912,-6262.16143856688
2013-01-03 22:00:00,2265.63878638894,-4495.96201598236,1583.10596191431,-5383.87828989023
2013-01-03 23:00:00,2243.08533885606,-4032.30599416311,1568.4400997163,-4834.53184289761
2013-01-04 00:00:00,2233.58643064406,-3521.60077472571,1562.12367433303,-4228.39879424865
2013-01-04 01:00:00,2228.65032932789,-3298.0663710764,1557.84349013853,-3963.58778332817
2013-01-04 02:00:00,2226.01063007388,-3306.55013344104,1556.63339610886,-3973.11861478082
2013-01-04 03:00:00,2223.76007160486,-3721.24737625721,1556.11464201087,-4465.26536458891
2013-01-04 04:00:00,2192.52995403306,-4164.84884052208,1536.18431796141,-4991.3972117825
2013-01-04 05:00:00,2190.69509087282,-5295.30512260863,1535.41296457009,-6331.13424742872
2013-01-04 06:00:00,2144.88838645777,-6122.76065450968,1497.67608121235,-7356.11295765836
2013-01-04 07:00:00,766.046492631276,-4568.98424083824,534.89503924017,-5470.13404985328
2013-01-04 08:00:00,-1409.21089007582,-2593.48064987669,-983.985633470589,-3134.12853269276
2013-01-04 09:00:00,-2092.08421430528,-2952.16533546691,-1460.80446524789,-3558.1237659811
2013-01-04 10:00:00,-2116.64105270611,-4505.62573951537,-1473.41435366834,-5394.13663333978
2013-01-04 11:00:00,-2150.88713660815,-3676.86369542392,-1495.00560797719,-4414.48443867234
2013-01-04 12:00:00,-2160.17214501125,-3798.47754027211,-1498.57731015643,-4557.61067398306
2013-01-04 13:00:00,-2154.94142743264,-3897.2591640678,-1496.92130591584,-4674.65979718481
2013-01-04 14:00:00,-2119.19378871911,-4221.57333820889,-1472.95086806379,-5057.8924212699
2013-01-04 15:00:00,-3115.1650179248,-3788.96910907998,-2173.05289808491,-4546.62898264471
2013-01-04 16:00:00,-1651.88552003881,-3509.53782194874,-1153.43386243504,-4217.06562829794
2013-01-04 17:00:00,-1302.35608629538,-3049.79957324473,-909.373784045797,-3674.55326798714
2013-01-04 18:00:00,-2111.13755067366,-2993.11890235511,-1470.7471907251,-3607.18509297445
2013-01-04 19:00:00,-2129.26019486235,-3825.10806249101,-1485.35836405986,-4590.30592319334
2013-01-04 20:00:00,-2118.48925818428,-3526.19271206498,-1479.11443302584,-4236.59216629002
2013-01-04 21:00:00,-2137.9094563167,-3896.26826257196,-1495.59366334012,-4674.23315425971
2013-01-04 22:00:00,-2161.24628938319,-3725.03881870782,-1516.83106873737,-4469.44981409717
2013-01-04 23:00:00,-2127.26705193991,-3511.31294764712,-1490.69403639562,-4216.15820381818
2013-01-05 00:00:00,-2152.69443178069,-3595.52347020086,-1509.71396170157,-4315.05026784526
2013-01-05 01:00:00,-2161.25974428477,-4145.69285596706,-1515.34463285787,-4966.37615331719
2013-01-05 02:00:00,-2166.48357946214,-3105.17346051339,-1522.36117414808,-3735.4621435313
2013-01-05 03:00:00,-2438.73453767316,-2637.89263903094,-1713.00892128765,-3182.37400577097
2013-01-05 04:00:00,-5709.20264741134,-1377.56410225831,-3979.10295257038,-1651.69629691753
2013-01-05 05:00:00,-6001.70433777262,925.875367190984,-4196.94010687691,1110.12276376689
2013-01-05 06:00:00,-6512.72674649971,1655.67222380807,-4545.75496824468,1985.14779284467
2013-01-05 07:00:00,-5944.12646742431,3559.02870680521,-4143.87907035353,4262.60157719217
2013-01-05 08:00:00,-6268.181118589,4987.98371074948,-4375.13928795942,5995.37427954064
2013-01-05 09:00:00,-6721.61750530828,5054.7303288752,-4693.33874766675,6075.40002930164
2013-01-05 10:00:00,-6395.69199828295,5383.14764540253,-4456.7123001743,6462.36949453012
2013-01-05 11:00:00,-6522.88050561537,5736.13568959529,-4550.18885760416,6875.41983568563
2013-01-05 12:00:00,-6264.6279909223,5650.54350377891,-4362.15860937534,6771.37851187466
2013-01-05 13:00:00,-6347.47372080024,5724.1213545895,-4425.40866540825,6855.99346907321
2013-01-05 14:00:00,-6191.4669643936,3648.71240125648,-4315.13473513636,4373.70379675672
2013-01-05 15:00:00,-6053.75180119419,3075.74853364405,-4225.400187394,3681.65877758978
2013-01-05 16:00:00,-5707.37675694522,3449.68112038989,-3996.12731579803,4134.03608852794
2013-01-05 17:00:00,-5876.32287606046,2970.38902784285,-4107.92406011496,3553.49967232518
2013-01-05 18:00:00,-6104.11610718253,1615.23187038452,-4261.21909917378,1936.64399283448
2013-01-05 19:00:00,-5998.86301445585,531.749592099308,-4176.7745373041,637.566733101435
2013-01-05 20:00:00,-3283.21000634965,-1595.49090878923,-2287.66904235264,-1912.99042834331
2013-01-05 21:00:00,-2894.90984323255,-2325.08524058199,-2009.85918841138,-2804.94718647688
2013-01-05 22:00:00,-2107.43568885466,-3953.55764157969,-1457.87823633154,-4737.70880403741
2013-01-05 23:00:00,-2136.11657257171,-4586.30753923302,-1478.76599631388,-5488.73861905897
2013-01-06 00:00:00,-2118.95639119286,-5015.08916539828,-1469.23261520673,-5999.71522316183
2013-01-06 01:00:00,-2090.64650690732,-5110.07139298482,-1449.57567691284,-6113.17080752728
2013-01-06 02:00:00,-2093.47770667561,-5165.05639829235,-1452.71184584955,-6177.90717831386
2013-01-06 03:00:00,-2058.20518436897,-4684.42338798001,-1429.61994495821,-5605.71226467962
2013-01-06 04:00:00,-2077.09631312321,-4443.07453568213,-1442.60576645156,-5319.6350537524
2013-01-06 05:00:00,-2146.82450503457,-2227.45577635078,-1490.07397342055,-2692.93215151224
2013-01-06 06:00:00,-2166.80604674461,-2224.57231198935,-1504.76625659859,-2689.80794436592
2013-01-06 07:00:00,-2165.26288675299,-2238.92671666723,-1507.61809509327,-2707.70762812061
2013-01-06 08:00:00,-2136.66634739331,-2710.18857345218,-1487.12646250223,-3267.19100476687
2013-01-06 09:00:00,-2105.08219034673,-3880.88937915979,-1465.00793604446,-4653.80123001781
2013-01-06 10:00:00,-2045.41892217052,-4861.72287488552,-1422.11490656351,-5812.08514259385
2013-01-06 11:00:00,-2733.7056612787,-4000.33755411423,-1905.10785284602,-4792.9346344648
2013-01-06 12:00:00,-4347.16395097679,-2035.52638638048,-3036.77794536455,-2457.29710263248
2013-01-06 13:00:00,-6446.09694478227,284.024946166631,-4500.9403920493,340.545459335868
2013-01-06 14:00:00,-6503.45163155053,1912.67655514397,-4541.25824423132,2282.01336960156
2013-01-06 15:00:00,-5877.49656019235,5374.25077796199,-4097.7104063609,6449.64615568772
2013-01-06 16:00:00,-5427.85346816512,6304.26854935973,-3792.73321916941,7536.69302213683
2013-01-06 17:00:00,-5439.63941393647,6265.01401765088,-3804.14212350514,7489.30372690527
2013-01-06 18:00:00,-5678.37541501636,6221.09394326175,-3970.71553301229,7436.38206816527
2013-01-06 19:00:00,-5963.26881917673,6139.31818294565,-4166.05277255352,7339.89072777218
2013-01-06 20:00:00,-5951.56577261173,6043.45190053034,-4154.33142424393,7225.34011267331
2013-01-06 21:00:00,-5557.80112804482,4768.34738782748,-3869.52798321567,5729.83378719691
2013-01-06 22:00:00,-5830.66931601016,3412.33940206874,-4065.41883167215,4087.7724273734
2013-01-06 23:00:00,-5509.15367729596,3893.80590611954,-3838.11586459107,4671.05315752508
2013-01-07 00:00:00,-5729.04469911929,3558.2317924317,-4000.60906055422,4264.49317642527
2013-01-07 01:00:00,-5581.04170083843,3006.75140914558,-3904.08084275721,3595.64376527175
2013-01-07 02:00:00,-5684.6462676188,2333.53760942401,-3973.20874642131,2781.75680319254
2013-01-07 03:00:00,-5817.28034912363,1994.85197863231,-4062.50186302769,2372.5270210863
2013-01-07 04:00:00,-5659.59200499822,2122.22874573483,-3953.73072211052,2526.4441603973
2013-01-07 05:00:00,-5503.21669650462,2472.51849417796,-3844.9482540473,2952.66471902639
2013-01-07 06:00:00,-5407.3627642756,3339.12663171991,-3774.75840225234,4002.79159915494
2013-01-07 07:00:00,-5128.8711122098,2078.84858471006,-3578.33389511404,2479.49374367477
2013-01-07 08:00:00,-5204.17323493582,1977.63819197546,-3632.72045056471,2356.6611285343
2013-01-07 09:00:00,-4983.11350489383,2650.11118355279,-3468.20448237154,3168.75136718373
2013-01-07 10:00:00,-5016.72261040955,1822.2597607879,-3483.26113017734,2172.75922093427
2013-01-07 11:00:00,-5271.99331139094,709.205981327921,-3660.36985797382,850.336560934391
2013-01-07 12:00:00,-5019.09851529907,1388.54983701069,-3489.80870554745,1664.86846659736
2013-01-07 13:00:00,-4840.20223561306,1404.15951886119,-3368.37737341608,1683.58444174817
2013-01-07 14:00:00,-5062.38903554893,920.687122811209,-3517.25940351914,1103.902019506
2013-01-07 15:00:00,-5076.5312085569,-75.9830068174592,-3525.49395714677,-91.1034369430063
2013-01-07 16:00:00,-5102.91078975499,-825.224591457655,-3542.34275339178,-989.442594784101
2013-01-07 17:00:00,-5187.46371954195,-1402.08315666527,-3600.77247810163,-1681.09485187739
2013-01-07 18:00:00,-4688.58102324692,-2056.92798595543,-3282.78709446015,-2484.50809495932
2013-01-07 19:00:00,-3068.13953136382,-1980.11027735287,-2140.62868123265,-2391.94270472783
2013-01-07 20:00:00,-3150.35052891944,-2010.42449202857,-2197.79217859883,-2428.38749212063
2013-01-07 21:00:00,-1930.1928778117,-3293.03876801668,-1339.25450839283,-3952.97772913204
2013-01-07 22:00:00,-1975.5747191487,-4755.52639791568,-1367.19108024671,-5688.11270091776
2013-01-07 23:00:00,-2003.43671650471,-4729.21223361079,-1383.88958437367,-5656.15818460699
2013-01-08 00:00:00,-1991.03000069703,-4828.59742378743,-1376.80599256547,-5774.84628606018
2013-01-08 01:00:00,-1994.63947235065,-4163.19692579153,-1380.03503517441,-4985.26659958368
2013-01-08 02:00:00,-2011.70764512852,-2342.47117390836,-1391.33755398425,-2827.63116925335
2013-01-08 03:00:00,-2030.00674615524,-2135.24526922103,-1402.95632177247,-2582.26622513926
2013-01-08 04:00:00,-2050.06526839298,-2144.31825457805,-1423.7994244837,-2592.56091824917
2013-01-08 05:00:00,-2073.20904202807,-2137.2931424173,-1442.20312044732,-2583.32086828992
2013-01-08 06:00:00,-2066.09767636434,-2143.18454296522,-1433.58559428324,-2590.51718388956
2013-01-08 07:00:00,-2038.81410870011,-1774.2594517362,-1410.29867323868,-2129.18558764449
2013-01-08 08:00:00,-3035.3527088065,-299.800913464085,-2115.69644537024,-359.460730458771
2013-01-08 09:00:00,-2033.26010829691,164.202751589932,-1414.34123079132,196.878735542087
2013-01-08 10:00:00,-5172.31692646941,476.418326071554,-3622.22843831281,571.22450000972
2013-01-08 11:00:00,-4013.71072045668,-1000.12843102829,-2804.53096588818,-1199.15205213419
2013-01-08 12:00:00,-5271.80041649181,-1473.47894616367,-3690.18175141917,-1766.69836233644
2013-01-08 13:00:00,-5270.6152233209,-559.52052455274,-3687.51139319949,-670.86412082437
2013-01-08 14:00:00,-5638.76202270284,274.48883873278,-3925.13075828604,329.111433143031
2013-01-08 15:00:00,-3758.23778733335,-713.58611650977,-2624.41977485564,-855.588433919767
2013-01-08 16:00:00,-1830.23196433081,-392.926357097735,-1277.96501614368,-471.118036464929
2013-01-08 17:00:00,-1839.00591041753,162.317354543708,-1284.09144596603,194.618033354221
2013-01-08 18:00:00,-1858.36813646913,-918.848091267686,-1297.61116680171,-1101.69712590468
2013-01-08 19:00:00,-1823.84772109855,-1178.23072092374,-1273.50717620754,-1412.69637163685
2013-01-08 20:00:00,-2078.37867214523,-1120.00917827798,-1440.15807754338,-1342.88885996331
2013-01-08 21:00:00,-3511.87064616276,-706.757137222892,-2451.95135037469,-847.400501879095
2013-01-08 22:00:00,-5026.82922558002,-29.4405439039265,-3520.42847867506,-35.2993078163146
2013-01-08 23:00:00,-5608.45803075205,582.101675958135,-3891.64775515794,697.938637103978
2013-01-09 00:00:00,-5051.10733034488,1560.18602090291,-3528.83794008478,1870.65974362952
2013-01-09 01:00:00,-4897.58640474135,819.390486516851,-3431.9279028782,982.44749516174
2013-01-09 02:00:00,-4773.69140019267,527.826670523775,-3346.05654679057,632.863066405532
2013-01-09 03:00:00,-4821.91839938294,1555.05178170745,-3378.88483006989,1864.50389661276
2013-01-09 04:00:00,-5111.35183671102,2208.97829646773,-3577.37988396925,2627.59233577425
2013-01-09 05:00:00,-5465.28917750631,675.119807763414,-3804.79810944185,809.467185748151
2013-01-09 06:00:00,-3393.31368940122,-48.3403454819815,-2368.31688791795,-57.9600418008171
2013-01-09 07:00:00,-2192.96842901641,-1767.46368381279,-1521.39645885421,-2119.18555800869
2013-01-09 08:00:00,-3423.07194257029,-581.213917459395,-2388.54683052435,-696.874193060145
2013-01-09 09:00:00,-5783.1753939904,1206.84520891992,-4017.15350278757,1447.00510357617
2013-01-09 10:00:00,-5717.16001459627,745.85007922826,-3969.65868374387,894.272884690706
2013-01-09 11:00:00,-5941.56129517296,1294.6279979153,-4127.88150067104,1552.25648791549
2013-01-09 12:00:00,-5844.53403607577,2192.89681228649,-4060.85552982794,2607.71980767005
2013-01-09 13:00:00,-5834.04137544638,2685.96793264535,-4051.93435715379,3203.85256149399
2013-01-09 14:00:00,-5810.23439400344,3553.46905507007,-4040.86196449227,4255.11360999873
2013-01-09 15:00:00,-3430.70884803373,2184.83072501635,-2395.09585602351,2597.10796820858
2013-01-09 16:00:00,-1848.4133271009,5109.02327397485,-1290.66045601553,6141.91418628586
2013-01-09 17:00:00,-721.91503000674,5219.32357939462,-504.07933473104,6270.05709488743
2013-01-09 18:00:00,-1745.9563222748,5060.5055706955,-1219.11946309293,6081.93910332125
2013-01-09 19:00:00,-1723.57066900434,3691.90170451828,-1203.48919296201,4424.46801554985
2013-01-09 20:00:00,-3028.72710181275,3368.75609907809,-2123.16526886627,4031.88189092919
2013-01-09 21:00:00,-3181.15494318654,1966.99539333548,-2226.78412807435,2343.05769498483
2013-01-09 22:00:00,-3443.22767989277,45.1520470787714,-2403.10804085196,54.1373805362942
2013-01-09 23:00:00,-3860.30731415833,-710.326249734995,-2687.7451185397,-851.679583776616
2013-01-10 00:00:00,-4277.42014439691,-323.452374155946,-2977.00248716736,-387.818581806903
2013-01-10 01:00:00,-4651.55288475029,-968.496557523777,-3237.71640296552,-1161.22524117402
2013-01-10 02:00:00,-4741.07904980448,-1072.81864092963,-3302.40313311321,-1286.30722631756
2013-01-10 03:00:00,-4674.93236959108,881.005028861829,-3256.72926590235,1056.32339330577
2013-01-10 04:00:00,-4752.95897355628,1158.6993833201,-3308.97566555409,1389.27836044059
2013-01-10 05:00:00,-4732.49436087137,1260.81757776373,-3294.44543329304,1511.71787030495
2013-01-10 06:00:00,-1737.11657377163,1723.65478214507,-1212.95423849615,2066.65845917643
2013-01-10 07:00:00,-1865.22584238835,1844.76615111891,-1302.4029781925,2205.11141600077
2013-01-10 08:00:00,-1880.70585709641,1941.19354097305,-1313.21141405876,2316.50512466256
2013-01-10 09:00:00,-3427.24021371785,1732.10349695836,-2395.93725566256,2076.78747615151
2013-01-10 10:00:00,-4866.24235890944,1632.02175251319,-3384.81641478471,1956.79092392353
2013-01-10 11:00:00,-5891.8806954711,1261.49995163405,-4139.56822779332,1512.53602131791
2013-01-10 12:00:00,-6071.55381880688,1610.13083845908,-4267.97812206538,1930.54375982623
2013-01-10 13:00:00,-5619.83586458168,1549.49004198703,-3911.529194574,1857.83559104108
2013-01-10 14:00:00,-5607.57701663759,1043.41736548456,-3903.12310611257,1251.05546847265
2013-01-10 15:00:00,-5371.19349218867,2134.2622635962,-3735.59339304094,2536.69124452386
2013-01-10 16:00:00,-5116.05959940382,1981.2847475041,-3554.03491042528,2360.62833861394
2013-01-10 17:00:00,-4561.25131699594,1694.52381437439,-3166.97666698255,2031.26944320009
2013-01-10 18:00:00,-4435.90806385623,1755.3987341365,-3080.43417594147,2102.4477348681
2013-01-10 19:00:00,-5037.23894596457,1693.53738466231,-3522.36135643115,2030.54755535107
2013-01-10 20:00:00,-5023.76492495437,1681.65610564048,-3512.61979246503,2016.30165789712
2013-01-10 21:00:00,-4998.83361787859,1705.16929936822,-3496.84075448736,2044.49380314763
2013-01-10 22:00:00,-4808.97131931459,1660.73575679173,-3363.38898898884,1991.21814137375
2013-01-10 23:00:00,-5065.54666120074,1752.49968924635,-3550.9893736356,2097.92619338183
2013-01-11 00:00:00,-5376.61449376171,3503.05796970627,-3769.2615473901,4200.98971765045
2013-01-11 01:00:00,-5529.45396022984,4344.05505705433,-3863.09057933023,5207.67269470052
2013-01-11 02:00:00,-5238.86816082846,5246.58906480622,-3644.44095573879,6272.0292581222
2013-01-11 03:00:00,-5270.2562864712,5965.41540169372,-3662.1588790953,7148.40751516433
2013-01-11 04:00:00,-5418.48717803993,6092.15210958902,-3766.85972596084,7305.1676540142
2013-01-11 05:00:00,-5375.16597198738,5963.48512335625,-3739.40613329223,7155.76975003355
2013-01-11 06:00:00,-5388.78654368227,5823.2557199123,-3745.41299228547,6992.94559685148
2013-01-11 07:00:00,-4157.46816394885,5882.66079602789,-2910.16507026614,7062.4105050311
2013-01-11 08:00:00,-4296.03405619302,5728.20216466814,-3002.04985514674,6879.66939456349
2013-01-11 09:00:00,-4786.0611343547,5656.45460389569,-3346.29852448459,6791.13571419017
2013-01-11 10:00:00,-5273.41260222632,5504.91209164072,-3684.64961518676,6603.55881832537
2013-01-11 11:00:00,-5351.43003516336,5468.98825193982,-3725.76173005425,6556.18574372248
2013-01-11 12:00:00,-5339.71549725256,5472.46038565172,-3734.06625760467,6556.34391730824
2013-01-11 13:00:00,-4834.68880871846,5351.82285528662,-3390.51168396182,6409.28079940439
2013-01-11 14:00:00,-4989.29876653552,5360.03638466527,-3499.4873798784,6421.28459539588
2013-01-11 15:00:00,-5365.10523093368,5542.41743345393,-3766.5810065047,6641.97314524017
2013-01-11 16:00:00,-1710.86066674364,3601.14798424154,-1194.61408456608,4318.59450929723
2013-01-11 17:00:00,-1827.34619153164,4015.19020344271,-1275.95045529112,4814.95166131786
2013-01-11 18:00:00,-3670.55380970632,6042.08588364836,-2563.6576081546,7241.58303367542
2013-01-11 19:00:00,-6231.27282039405,6111.04255405742,-4364.33102975454,7323.31189128079
2013-01-11 20:00:00,-6247.06533815012,6041.03373099181,-4375.62172618601,7238.73807655625
2013-01-11 21:00:00,-6358.08963236298,5945.65644982128,-4451.29923667755,7126.33008067371
2013-01-11 22:00:00,-6338.37392774058,5999.37193087818,-4431.07980822137,7199.24041576779
2013-01-11 23:00:00,-6291.58955431189,5836.36688077211,-4401.10524143173,7008.27603313101
2013-01-12 00:00:00,-6377.96863183419,5974.36108051247,-4461.82619546986,7170.51511673808
2013-01-12 01:00:00,-6526.36554120418,5881.58963925103,-4558.52070279593,7061.26496544374
2013-01-12 02:00:00,-6297.3861173573,5941.56107858233,-4391.52575612225,7130.76589123965
2013-01-12 03:00:00,-5998.46893590524,5626.29048347579,-4170.76007014816,6753.56617653224
2013-01-12 04:00:00,-5686.91243519502,6265.20478258683,-3949.94053162738,7512.01651494233
2013-01-12 05:00:00,-6092.72395555973,6274.39518868284,-4231.28468622601,7517.20732735045
2013-01-12 06:00:00,-6244.89040604666,5603.63291537562,-4336.84055385683,6724.39688566926
2013-01-12 07:00:00,-6437.81863888355,5632.74508231709,-4472.64292144603,6759.81162677363
2013-01-12 08:00:00,-6434.29198470043,4735.79932141345,-4464.94313459937,5680.63431553116
2013-01-12 09:00:00,-6206.87969119011,5283.80280550258,-4308.4852885683,6338.96791768156
2013-01-12 10:00:00,-6362.64102708322,4675.84762748478,-4412.60944383042,5607.61112735797
2013-01-12 11:00:00,-6096.74026055366,3702.45415078718,-4243.66333800606,4439.04697664696
2013-01-12 12:00:00,-5946.75004179467,3799.74812989532,-4142.11846470027,4555.84362243395
2013-01-12 13:00:00,-6101.81803384768,4189.14599888528,-4239.72965460862,5023.44172201501
2013-01-12 14:00:00,-6784.93706934155,2998.26440311246,-4721.30293200078,3591.66228334686
2013-01-12 15:00:00,-7067.34880226172,1984.18422730547,-4930.06349459802,2379.03280957082
2013-01-12 16:00:00,-6135.25725495578,2027.44139430978,-4291.51380454278,2430.89803677225
2013-01-12 17:00:00,-4537.69818755518,1509.14609103529,-3169.5666373164,1809.4630538457
2013-01-12 18:00:00,-2530.96655684201,-156.88001144269,-1758.98818477277,-188.098868368052
2013-01-12 19:00:00,-4230.51884480924,1756.83549847634,-2953.61301488421,2106.44214566646
2013-01-12 20:00:00,-4335.92683457478,2028.40599711398,-3027.5285034969,2432.05458526843
2013-01-12 21:00:00,-3465.45138947798,1964.98043093748,-2416.69349096376,2356.00749435312
2013-01-12 22:00:00,-3354.52330922605,1507.6691308123,-2341.56706545443,1807.69220751479
2013-01-12 23:00:00,-3743.69187376785,2002.72396401003,-2613.34387943722,2401.23210011374
2013-01-13 00:00:00,-3284.5531657669,2402.16049353495,-2289.20546952271,2858.56379992101
2013-01-13 01:00:00,-3129.89823252791,2394.57407075585,-2181.48961445469,2850.32594393698
2013-01-13 02:00:00,-4969.20587197044,2761.83020852233,-3470.33554316191,3294.79605569965
2013-01-13 03:00:00,-6402.46404850495,5454.19387445803,-4468.579450812,6548.27568172273
