index,RoW -> BE,FR -> BE,NL -> RoW,UK -> RoW,FR -> RoW,NL -> BE,UK -> BE,NL -> UK,DE -> NL,BE -> FR,FR -> DE,DE -> UK,UK -> DE,BE -> RoW,FR -> UK,UK -> NL,UK -> FR,BE -> UK,RoW -> NL,RoW -> DE,BE -> NL,DE -> BE,FR -> NL,RoW -> FR,BE -> DE,RoW -> UK,DE -> FR,NL -> FR,NL -> DE,DE -> RoW
2030-01-01 10:00:00,,,,,,6432.12804983213,1349.99524917837,,,2422.6675322297,,,1889.99083110007,,,5939.95441122048,36719.8906894076,,,,,1349.98603843762,,,,,1691.63348621023,,7743.57440600792,
2030-01-01 11:00:00,,,,,,6588.21182246079,1349.99508900504,,,2425.74218596721,,,1889.9910179338,,,5939.95490336902,36719.8916923869,,,,,1349.98385203814,,,,,1693.76093830113,,7929.35874265125,
2030-01-01 12:00:00,,,,,,6683.87083569213,1349.9951303952,,,2407.67552587656,,,1889.9915748498,,,5939.95548048282,36719.89257423196,,,,,1349.98171484602,,,,,1681.16112236498,,8046.46634554501,
2030-01-01 13:00:00,,,,,,6593.17036854576,1349.99508829986,,,2377.21306722521,,,1889.99149918239,,,5939.95553762438,36719.89192518957,,,,,1349.98165822196,,,,,1659.88966976513,,7940.50448150778,
2030-01-01 14:00:00,,,,,,6716.80661148655,1349.9908142068,,,2339.39116509301,,,1889.97799697962,,,4631.565575559604,36719.813388143964,,,,,1349.97955891099,,,,,1633.48378859612,,8083.45994119114,
2030-01-01 15:00:00,,476.614437931202,,,,6820.60838492994,1349.98300159799,,,,332.796700288216,,1889.97541358204,,,5939.4404697173995,36719.66673018944,,,,,309.59370954982,,,,,,,8209.5067901469,
2030-01-01 16:00:00,,,,,,6763.00202035742,1349.98323525816,,,55.7849895790894,,,1889.9724181403,,,5931.304730629319,36719.67062549114,,,,,1349.86241915534,,,,,38.9529653404266,,8145.56665258634,
2030-01-01 17:00:00,,24.8724729136293,,,,6792.60532278177,1349.98296313816,,,,17.3663550296393,,1889.97178667249,,,4032.9124175763363,36719.667270964856,,,,,1349.85756469218,,,,,,,8178.47887187736,
2030-01-01 18:00:00,,,,,,6836.6609008739,1349.98287900256,,,162.219608734973,,,1889.97123264376,,,2374.152554669728,36719.66492394392,,,,,1349.85915208569,,,,,113.27131824016,,8234.7602868962,
2030-01-01 19:00:00,,,,,,6781.46677965459,1349.98611529202,,,160.461649802335,,,171.535236804271,,,3735.364702720592,36719.600900730904,,,,,1349.98405344648,,,,,112.044095648832,,8167.6012630568,
2030-01-01 20:00:00,,,,,,6794.14577321589,1349.98782259785,,,263.065103635098,,,0.140945122375386,,,2382.8471179649837,36719.62361204446,,,,,1349.98765230862,,,,,183.687390278562,,8183.59618236199,
2030-01-01 21:00:00,,,,,,6877.61051841787,1349.98833172042,,,730.623780307044,,,0.0806128403484612,,,15.26794269749028,36719.62102356028,,,,,1349.98902469652,,,,,510.161854596025,,8284.55082961647,
2030-01-01 22:00:00,,,,,,6901.17266784015,1349.98777778439,,,2254.7607240261,,,0.0680532311621532,,,0.57585920070942,36719.589781764014,,,,,1349.98901145575,,,,,1574.3955247905,,8311.07933590605,
2030-01-01 23:00:00,,,,,,6580.71703736439,1349.98629145951,,,2188.60046887868,,,0.0753389612359481,,,0.74128620283741,36719.60605037675,,,,,1349.98762966411,,,,,1528.20082023258,,7909.85733890754,
2030-01-02 00:00:00,,,,,,6878.17053052821,1349.98686920244,,,2076.07015449699,,,0.0515158444726351,,,0.3321476697817482,36719.52771704708,,,,,1349.98903772397,,,,,1449.62424507269,,8282.73687817141,
2030-01-02 01:00:00,,,,,,6396.33004783728,1349.97747603145,,,1862.23399802898,,,0.0222060670383508,,,0.1161215444110266,28634.964502478822,,,,,1349.98909869346,,,,,1300.31243052963,,7682.12104723848,
2030-01-02 02:00:00,,,,,,6347.96776928312,1349.97748400435,,,1798.02195471438,,,0.0218189590899508,,,0.1170942313002244,23270.574556746706,,,,,1349.98915941452,,,,,1255.47616791,,7622.88234335365,
2030-01-02 03:00:00,,,,,,6091.0751115397,1349.98079527576,,,192.525492944745,,,0.0184238716657605,,,0.10935118207797939,16156.933892600666,,,,,1349.9908663879,,,,,134.432969329096,,7306.66202072995,
2030-01-02 04:00:00,,,,,,5884.22282358947,1349.98826183275,,,1074.92245757626,,,0.0109461687729478,,,0.0825910899727864,14669.509779615684,,,,,1349.99460139696,,,,,750.56954381841,,7051.16570400279,
2030-01-02 05:00:00,,,,,,5364.67067995122,1349.99147370231,,,2209.34038273178,,,0.006898681771586,,,0.0652029746955528,28171.857929021626,,,,,1349.99640174412,,,,,1542.68223782215,,6413.75188822347,
2030-01-02 06:00:00,,930.867782611278,,,,5426.78836449582,1349.9914525841,,,,649.980362239413,,0.008073465911716,,,0.0708609309041224,36714.076634809644,,,,,1349.99603698573,,,,,,,6486.12857495936,
2030-01-02 07:00:00,,,,,,4418.04692266152,1349.99114243732,,,262.063202742428,,,0.0093576752150424,,,0.08954193732219959,36718.60353229258,,,,,1349.99560158473,,,,,182.987544077112,,5292.43702933756,
2030-01-02 08:00:00,,2273.93538427495,,,,2853.81024610766,1349.99523628156,,,,1584.35983753548,,0.0068496569125266,,,0.1403048361966538,36718.52819896947,,,,,1349.99725497446,,,,,,,3441.95931432013,
2030-01-02 09:00:00,,,,,,4059.10689027322,1349.99274297381,,,436.212915884486,,,0.0064628696349198,,,0.0702195063506964,25251.28580971279,,,,,1349.99673834312,,,,,304.588318118982,,4866.38042920083,
2030-01-02 10:00:00,,,,,,4546.9992394512,1349.99231281431,,,110.674653651234,,,0.0068441424984644,,,0.0749510188821968,20084.804987567913,,,,,1349.99653936423,,,,,77.2801872598098,,5441.69458352951,
2030-01-02 11:00:00,,1381.22017042441,,,,3525.45305547492,1349.99237558191,,,,964.440295732269,,0.0069541509352722,,,0.0751452118417522,30734.554385835123,,,,,1349.99654031957,,,,,,,4231.77893847787,
2030-01-02 12:00:00,,1787.96268160353,,,,4326.07643765724,1349.99258781386,,,,1248.44961189307,,0.0072830970608982,,,0.0724785235909566,36717.36160258602,,,,,1349.99654291762,,,,,,,5181.02169579416,
2030-01-02 13:00:00,,1700.6422559979,,,,5317.9145918451,1349.99421339601,,,,1187.47809083877,,0.010527518448946,,,0.200983139059015,36719.677046117795,,,,,1349.99639806839,,,,,,,6358.39094839184,
2030-01-02 14:00:00,,1422.368511277,,,,6355.80645219344,1349.99418209683,,,,993.172502034946,,0.0178267008239505,,,5845.48594292174,36719.77149133868,,,,,1349.99535855838,,,,,,,7652.38177006176,
2030-01-02 15:00:00,,1773.61405305139,,,,6392.43189815964,1349.9943052162,,,,1238.42634629697,,0.190909723419904,,,4384.510138769482,36719.80290642197,,,,,1349.99368609424,,,,,,,7697.17011337788,
2030-01-02 16:00:00,,,,,,6399.64873408375,1349.99503829839,,,1376.24217290031,,,1605.10935347284,,,3709.247444696476,36719.85375305069,,,,,1349.99417454551,,,,,960.966339944668,,7705.54610440122,
2030-01-02 17:00:00,,,,,,6383.01714969755,1349.99535519331,,,1677.60644225958,,,1889.66974538505,,,5939.48904156602,36719.86636105624,,,,,1349.99431668473,,,,,1171.3950030974,,7684.52775505579,
2030-01-02 18:00:00,,,,,,6392.94610376452,1349.99706861398,,,106.00698201536,,,1889.98468887407,,,5939.96691250392,36719.91833612453,,,,,1349.9956806432,,,,,74.0207826026361,,7695.96396972922,
2030-01-02 19:00:00,,,,,,6476.13862174144,1349.99792434462,,,1075.83518865337,,,1889.99474311092,,,5939.96486208246,36719.9434917178,,,,,1349.99565861718,,,,,751.206583677482,,7798.18395629604,
2030-01-02 20:00:00,,,,,,6535.57050724125,1349.99794645631,,,1770.82023884933,,,1889.99337468161,,,5939.96370035552,36719.94302498262,,,,,1349.99641764546,,,,,1236.49084785967,,7868.25229889489,
2030-01-02 21:00:00,,,,,,6602.14020396423,1349.99793170321,,,2294.21209775796,,,1889.99338641404,,,5939.96409985672,36719.94321757016,,,,,1349.99637148055,,,,,1631.76401513451,,7946.41430548722,
2030-01-02 22:00:00,,,,,,6834.02319995547,1349.99795154637,,,2332.99406084695,,,1889.99315164138,,,5939.964291751139,36719.943250139055,,,,,1349.99651828244,,,,,1638.99287735159,,8226.79758308519,
2030-01-02 23:00:00,,,,,,6797.11328591701,1349.99795814667,,,2165.69995781082,,,1889.99233720826,,,5939.96437205008,36719.94054731967,,,,,1349.9967489288,,,,,1512.20944482017,,8185.65825802,
2030-01-03 00:00:00,,,,,,6849.41720424719,1349.99795549725,,,2393.27606245071,,,775.330635506541,,,5939.96435815392,36719.94051528643,,,,,1349.99774445979,,,,,1682.10180227978,,8249.57162962719,
2030-01-03 01:00:00,,,,,,6810.35484292168,1349.99796404145,,,2563.7324338384,,,301.648778673843,,,5939.9644022174,36719.94021629999,,,,,1349.99779646981,,,,,1799.44862451957,,8199.74028636424,
2030-01-03 02:00:00,,,,,,6763.08368384812,1349.99796171219,,,2470.55362978832,,,209.157870934295,,,5939.964389401281,36719.94023185416,,,,,1349.99783226743,,,,,1731.72601130767,,8141.21637519397,
2030-01-03 03:00:00,,,,,,6753.3850712344,1349.99796082895,,,2285.36562921225,,,135.396239192685,,,5939.964314197361,36719.9401471149,,,,,1349.99785941189,,,,,1600.75815199554,,8128.34698281716,
2030-01-03 04:00:00,,,,,,6741.67545579871,1349.99795184853,,,2296.73516929872,,,82.1541051938405,,,5939.96411313542,36719.93998419535,,,,,1349.99786927016,,,,,1607.63483194487,,8113.76342577609,
2030-01-03 05:00:00,,,,,,6741.91798418623,1349.99799144095,,,3510.23516825507,,,126.349707241272,,,5939.96384969194,36719.9412301119,,,,,1349.99792799558,,,,,2452.91093820636,,8114.44110846695,
2030-01-03 06:00:00,,,,,,6741.99981118837,1349.99796491697,,,3465.84262326129,,,89.3714473383029,,,5939.9627996235595,36719.94075170508,,,,,1349.99792292119,,,,,2421.39037027063,,8114.97498618343,
2030-01-03 07:00:00,,,,,,6711.34221388948,1349.99804802938,,,3630.31403573265,,,39.3226734603986,,,5939.96622576826,36719.94246260065,,,,,1349.99800987412,,,,,2534.75124389427,,8077.40880503919,
2030-01-03 08:00:00,,,,,,6673.95893368372,1349.99736994683,,,2411.53844510181,,,0.0103521325119564,,,5726.75785370526,36719.918880114754,,,,,1349.9980136461,,,,,1683.82805764775,,8032.70923870814,
2030-01-03 09:00:00,,,,,,6669.95420822024,1349.99700589432,,,2272.81601004977,,,0.0081262760574316,,,3379.84800144458,36719.901484088965,,,,,1349.99794586111,,,,,1589.75390641492,,8028.78518353713,
2030-01-03 10:00:00,,,,,,6521.87176521814,1349.99666783016,,,2243.14000204628,,,0.0068671062339195,,,1366.306096755352,36719.88473058637,,,,,1349.99794502561,,,,,1571.19675792725,,7847.59073429044,
2030-01-03 11:00:00,,,,,,6524.14686692388,1349.9965385448,,,2144.98753067095,,,0.0065948142903941,,,186.71629739481182,36719.84115845106,,,,,1349.99794706308,,,,,1497.80659016898,,7850.00713257364,
2030-01-03 12:00:00,,,,,,5206.90216140738,1349.99502464115,,,2039.25444095167,,,0.0039677032245931,,,0.0593139620683678,33431.78263252613,,,,,1349.99801533969,,,,,1423.91842221209,,6225.57565358788,
2030-01-03 13:00:00,,,,,,4942.53668584015,1349.99477073255,,,2275.93262525854,,,0.0034375106952319,,,0.0429492187374258,17415.241479697183,,,,,1349.99811285786,,,,,1597.19842053544,,5912.88750148173,
2030-01-03 14:00:00,,548.526173875705,,,,4684.52749933983,1349.99306544975,,,,383.008913627887,,0.0054220663789547,,,0.0645331071710908,21892.99533923026,,,,,1349.99719758068,,,,,,,5608.09876945305,
2030-01-03 15:00:00,,,,,,4397.13705749977,1349.9948596001,,,2257.91672009725,,,0.005556987328222,,,0.0979844072770058,36719.82297878466,,,,,1349.99751757071,,,,,1581.34455328304,,5268.49461436278,
2030-01-03 16:00:00,,,,,,5403.58168064022,1349.9948478417,,,2269.33957858779,,,0.0055579203834266,,,0.09773026243518901,36719.823297710645,,,,,1349.99751478629,,,,,1590.49694782066,,6460.33992678621,
2030-01-03 17:00:00,,,,,,5469.53489224094,1349.99486808798,,,2579.50009559294,,,0.0056133638951674,,,0.0969805869403888,36719.857753600045,,,,,1349.99750496917,,,,,1805.14997459792,,6539.13613741714,
2030-01-03 18:00:00,,,,,,5449.12102338848,1349.99494027983,,,2268.68821652744,,,0.0057207373442008,,,0.09678938336285439,36719.826638979604,,,,,1349.99750072738,,,,,1586.9503824342,,6515.09865009345,
2030-01-03 19:00:00,,,,,,5402.97725406183,1349.99499721851,,,2259.14085426875,,,0.005983996564257,,,0.09885255958383281,36719.82966431667,,,,,1349.99748861559,,,,,1579.44341090552,,6459.69692157978,
2030-01-03 20:00:00,,,,,,5343.09251597262,1349.99553157379,,,2259.76921257238,,,0.0071749332212016,,,0.1937473252137256,36719.85999543229,,,,,1349.99747433011,,,,,1579.9011878811,,6387.68343966637,
2030-01-03 21:00:00,,,,,,6498.14048489696,1349.99710448119,,,2278.46887041659,,,0.059379684520424,,,5380.873879826981,36719.926767066776,,,,,1349.99736838334,,,,,1593.46363695723,,7822.60172954146,
2030-01-03 22:00:00,,,,,,6477.9886840672,1349.99712451785,,,2266.02707709938,,,0.0676231399315932,,,4502.8690284626955,36719.927290848784,,,,,1349.99735645756,,,,,1583.39726732274,,7799.24298303774,
2030-01-03 23:00:00,,,,,,6510.2168422432,1349.99719737044,,,2246.19258727547,,,0.0516136977874755,,,5939.45403313594,36719.92897962164,,,,,1349.99744337896,,,,,1570.72473267024,,7838.75694583415,
2030-01-04 00:00:00,,,,,,6450.49353757818,1349.99720988415,,,2793.9830146554,,,0.0508251199496354,,,5939.4572390475205,36719.92917666824,,,,,1349.99744389524,,,,,1952.86215980243,,7766.96561475654,
2030-01-04 01:00:00,,,,,,6408.93075117803,1349.9972170207,,,2229.21502324146,,,0.0508287034840647,,,5939.4597404892,36719.92575163523,,,,,1349.99744275122,,,,,1558.27219407429,,7715.51030148894,
2030-01-04 02:00:00,,,,,,6435.60812307576,1349.99722329204,,,2226.54659359408,,,0.0508500177220795,,,5939.45642870606,36719.925868416896,,,,,1349.99743839549,,,,,1557.04000672205,,7749.26767210193,
2030-01-04 03:00:00,,,,,,6478.74704698685,1349.99722694666,,,2224.39117112541,,,0.051018098266127,,,5939.45206422136,36719.92613613183,,,,,1349.99743571101,,,,,1556.59335204065,,7801.45801675555,
2030-01-04 04:00:00,,,,,,6486.71931918986,1349.99723670059,,,2192.74521427292,,,0.137049661496236,,,5939.456064117579,36719.92654897208,,,,,1349.99734611707,,,,,1536.34658296225,,7810.75802303891,
2030-01-04 05:00:00,,,,,,6463.33104992076,1349.99725084166,,,2190.93851276378,,,0.132014593609271,,,5939.4589151377795,36719.9258705366,,,,,1349.99736564379,,,,,1535.59692874325,,7781.4775339217,
2030-01-04 06:00:00,,,,,,6476.2715611685,1349.99783349616,,,1201.03994407975,,,0.127159999801429,,,5923.00960070572,36719.92820773622,,,,,1349.99793480647,,,,,838.63122632633,,7794.68200657306,
2030-01-04 07:00:00,,352.622898563256,,,,6246.42841052235,1349.99707858175,,,,246.218997034027,,0.0067683786686731,,,5937.075590402999,36719.86973627586,,,,,1349.99806248813,,,,,,,7507.16092409645,
2030-01-04 08:00:00,,2088.60052430166,,,,5851.78712393627,1349.99719308633,,,,1458.37129352543,,0.0063544070882397,,,4996.46761326791,36719.8565654263,,,,,1349.99816246052,,,,,,,7018.84490565344,
2030-01-04 09:00:00,,2092.11328867463,,,,5823.44382384504,1349.9972079794,,,,1460.82468007951,,0.0063269643731149,,,3506.178951422476,36719.83054599396,,,,,1349.99817950015,,,,,,,6984.46314272506,
2030-01-04 10:00:00,,2155.69152125025,,,,5676.6974311591,1349.99720345384,,,,1498.3550989185,,0.0063071036836494,,,2527.308013041466,36719.83134003099,,,,,1349.99818187286,,,,,,,6806.42091948867,
2030-01-04 11:00:00,,2150.85115770116,,,,6210.67584867071,1349.99724096033,,,,1494.98136507279,,0.0062413213263332,,,5845.33761460212,36719.83186703371,,,,,1349.99820887009,,,,,,,7465.00161286795,
2030-01-04 12:00:00,,2416.0770306671,,,,6033.12601082704,1349.99777899292,,,,1678.64179275859,,0.0059889165690037,,,5939.8688917399595,36719.83268951256,,,,,1349.99847542353,,,,,,,7247.49625456533,
2030-01-04 13:00:00,,2376.33080079768,,,,6276.35008100083,1349.99792346053,,,,1652.44095915991,,0.0049855585795918,,,5939.82629483428,36719.833650549524,,,,,1349.99862233839,,,,,,,7547.97074872349,
2030-01-04 14:00:00,,2217.23194391289,,,,6302.04040469804,1349.99847547316,,,,1541.76979655222,,0.0049966783160333,,,5939.96115652346,36719.90710723935,,,,,1349.99889086228,,,,,,,7580.25684427581,
2030-01-04 15:00:00,,2024.43559250888,,,,5971.85195302166,1349.99848527589,,,,1413.55222447642,,0.0051118841642297,,,5939.95372372594,36719.930262598486,,,,,1349.99889296773,,,,,,,7171.462178288,
2030-01-04 16:00:00,,2025.66467499481,,,,5706.25580168482,1349.99829322618,,,,1414.41103604431,,0.0037843280193435,,,5935.994273780179,36719.906453480144,,,,,1349.99889495513,,,,,,,6841.80001612909,
2030-01-04 17:00:00,,2002.18426600193,,,,5422.45747959843,1349.99823481902,,,,1398.01366463678,,0.0035266611136115,,,4047.928609771174,36719.89789459801,,,,,1349.99889696922,,,,,,,6488.77562643441,
2030-01-04 18:00:00,,2055.20787035555,,,,5272.47671358327,1349.9982574833,,,,1435.04134389007,,0.003638631023122,,,3080.3565939055657,36719.90053342238,,,,,1349.99889876151,,,,,,,6301.51933207828,
2030-01-04 19:00:00,,2106.48967464016,,,,5910.9015787904,1349.99829715857,,,,1470.85175652444,,0.0038265635833745,,,4801.544779537022,36719.90662829923,,,,,1349.9988983174,,,,,,,7092.25054189337,
2030-01-04 20:00:00,,1385.47370830733,,,,6279.03699569703,1349.99839875506,,,,967.410559179632,,0.0052552401650768,,,5939.946560467881,36719.93061494983,,,,,1349.99884774084,,,,,,,7547.92526592573,
2030-01-04 21:00:00,,1524.30203641457,,,,6245.76129204921,1349.99839638417,,,,1064.34790491854,,0.0052445484635124,,,5939.94654305088,36719.93040984123,,,,,1349.99884547399,,,,,,,7507.7513210191,
2030-01-04 22:00:00,,2042.39299805112,,,,5557.04151165684,1349.99839526096,,,,1426.10675344955,,0.0059786297334871,,,5939.954484051421,36719.93033317116,,,,,1349.99880435143,,,,,,,6662.03279562791,
2030-01-04 23:00:00,,2045.62256061462,,,,5233.5101010896,1349.99840966331,,,,1428.36192151329,,0.006024081208305,,,5939.9555347737805,36719.92762548,,,,,1349.99880644532,,,,,,,6263.07902379414,
2030-01-05 00:00:00,,2051.99719169989,,,,5591.08266030343,1349.9984105474,,,,1432.81299799419,,0.0059102332395924,,,5939.954745040161,36719.92691883864,,,,,1349.99880654546,,,,,,,6706.47614442882,
2030-01-05 01:00:00,,2066.6626721119,,,,6164.53641743496,1349.99841278506,,,,1443.05331798456,,0.0060026848686738,,,5939.948848797221,36719.924870561634,,,,,1349.99879573041,,,,,,,7416.93511767117,
2030-01-05 02:00:00,,2016.87089973402,,,,6169.59518538636,1349.99841295413,,,,1408.28598856685,,0.0063152930540079,,,5939.94949828992,36719.92754004132,,,,,1349.9987709734,,,,,,,7421.70934850651,
2030-01-05 03:00:00,,2040.81921575026,,,,5837.61079405212,1349.99841181574,,,,1429.08318729475,,0.0064746855558544,,,5939.95814333928,36719.91513152512,,,,,1349.99874900286,,,,,,,7009.11921285438,
2030-01-05 04:00:00,,2797.85349140948,,,,3737.77801455534,1349.99864214942,,,,1958.68539339044,,0.0072549723216258,,,5939.97697367408,36719.92703073843,,,,,1349.9988482907,,,,,,,4483.78948820788,
2030-01-05 05:00:00,,5496.21027011441,,,,1593.03056037227,1349.99861762764,,,,3835.26099759826,,0.0073828221918151,,,5939.981271344441,36719.92474774638,,,,,1349.99879859604,,,,,,,1910.04015116571,
2030-01-05 06:00:00,,5941.49641475965,,,,,1349.99863804671,,12.3845930406038,,4146.00172938016,,0.0460705335167191,,,5939.98626417842,36719.92982114059,,,,10.3288270425876,1349.99855425703,,,,,,,,
2030-01-05 07:00:00,,5944.05727846122,,,,699.385749267841,1349.99863064003,,,,4143.83453152201,,0.0811981984147896,,,5939.9866219659,36719.929704357965,,,,,1349.99847908826,,,,,,,838.561795149316,
2030-01-05 08:00:00,,5923.95925790155,,,,,1349.99863382408,,857.312856476534,,4134.37532195391,,0.0821055246367507,,,5939.98674684484,36719.93007173918,,,,715.024197505404,1349.9984524899,,,,,,,,
2030-01-05 09:00:00,,5892.13376772506,,,,,1349.99863504503,,1032.80754840521,,4114.10041886768,,0.0818691623591309,,,5939.98679180204,36719.92619856831,,,,861.391995927972,1349.99843106393,,,,,,,,
2030-01-05 10:00:00,,5892.76755509588,,,,,1349.99863133155,,1596.249985092,,4101.00358668525,,0.176144137717424,,,5939.98693436696,36719.92502162661,,,,1331.31976834552,1349.99839243292,,,,,,,,
2030-01-05 11:00:00,,5862.38092435919,,,,,1349.99862602084,,2095.79769303993,,4085.89055517558,,0.171550857325089,,,5939.987849471119,36719.92470592382,,,,1749.81442896341,1349.99838335311,,,,,,,,
2030-01-05 12:00:00,,5861.45694552547,,,,,1349.99862181081,,1985.85318129651,,4075.92347479863,,0.154545851385688,,,5939.98702203476,36719.92486412086,,,,1656.2605406565,1349.99837553105,,,,,,,,
2030-01-05 13:00:00,,5775.78209292258,,,,,1349.99861906418,,2027.52582561215,,4022.19150603183,,310.771279475983,,,5939.98774774366,36719.9249598259,,,,1693.04096285656,1349.99835128531,,,,,,,,
2030-01-05 14:00:00,,5676.75939740662,,,,,1349.99861612793,,145.784042616796,,3951.37185106997,,1889.98801424709,,,5939.98821489024,36719.92485317051,,,,121.588075280814,1349.99815201416,,,,,,,,
2030-01-05 15:00:00,,5309.62451742319,,,,56.2705971489974,1349.99861618591,,,,3704.23403942763,,1889.98818589533,,,5939.98823076014,36719.92999660825,,,,,1349.99813570604,,,,,,,67.4681388239675,
2030-01-05 16:00:00,,5330.01396118605,,,,,1349.99861669951,,87.59952015889,,3736.99963224181,,1889.98821875292,,,5939.98823195146,36719.93005569038,,,,73.0604466450025,1349.99812426401,,,,,,,,
2030-01-05 17:00:00,,5269.94439427048,,,,526.555228284997,1349.99861747058,,,,3687.98467736057,,1889.98818720761,,,5939.98820267516,36719.92988920504,,,,,1349.99811773754,,,,,,,631.338457063992,
2030-01-05 18:00:00,,5327.68495057325,,,,1544.57606346998,1349.9986167515,,,,3718.06818316366,,1889.98806392604,,,5939.98804426366,36719.9301330957,,,,,1349.99811432663,,,,,,,1851.94341022554,
2030-01-05 19:00:00,,5622.0866713614,,,,2052.64937162326,1349.99864011065,,,,3909.14189897559,,1889.98931471054,,,5939.98610305798,36719.93213790696,,,,,1349.99812604783,,,,,,,2481.90773791966,
2030-01-05 20:00:00,,3553.68826321145,,,,3912.67627786858,1349.99842005916,,,,2479.37658418604,,1889.75534589489,,,5939.980449495461,36719.928898557104,,,,,1349.99805153187,,,,,,,4688.39044407866,
2030-01-05 21:00:00,,3267.65836820762,,,,3882.67857667128,1349.99847361295,,,,2274.9835143152,,0.119321629671476,,,5939.98040552168,36719.93038015345,,,,,1349.99816278728,,,,,,,4654.61405758355,
2030-01-05 22:00:00,,603.864376372764,,,,5440.97357186194,1349.99771996589,,,,421.649619244817,,0.0786138919028399,,,5939.96177189522,36719.92454243092,,,,,1349.99726579681,,,,,,,6526.07563149839,
2030-01-05 23:00:00,,2136.09295338456,,,,5830.8473761388,1349.99772940726,,,,1478.74975229204,,0.0812355207275872,,,5939.96225214676,36719.90890204083,,,,,1349.99731164666,,,,,,,7012.38650322968,
2030-01-06 00:00:00,,2118.93109126152,,,,6146.31809125135,1349.99763738367,,,,1469.21532072425,,0.0455959366428666,,,5400.6802283951,36719.90296122752,,,,,1349.99734390561,,,,,,,7391.84980690418,
2030-01-06 01:00:00,,2136.46813809887,,,,6253.78913508989,1349.99762337963,,,,1481.83910058193,,0.0450516712460767,,,754.7005764732598,36719.87608534173,,,,,1349.99738345291,,,,,,,7521.40962891858,
2030-01-06 02:00:00,,3453.16752225922,,,,6315.88778927487,1349.99761564675,,,,2409.10835678492,,0.0410968062867895,,,4282.635503353256,36719.87633700834,,,,,1349.99742658995,,,,,,,7599.73804651216,
2030-01-06 03:00:00,,2060.3456972028,,,,6251.36629662795,1349.9976574459,,,,1431.12328286655,,0.0421254516885049,,,5939.66811759582,36719.88207283831,,,,,1349.99750363881,,,,,,,7526.25199818633,
2030-01-06 04:00:00,,2077.3991102889,,,,6275.33035186425,1349.9976509388,,,,1442.81806627451,,0.0418957112568463,,,5939.68521140878,36719.882603553124,,,,,1349.99752674614,,,,,,,7555.07721605533,
2030-01-06 05:00:00,,2146.86210593919,,,,6467.56876383311,1349.99764140072,,,,1490.09990732581,,0.0415093256148983,,,5939.70217945732,36719.881885941235,,,,,1349.99754946109,,,,,,,7788.59390710266,
2030-01-06 06:00:00,,2166.82832796263,,,,6420.10567175849,1349.99764661914,,,,1504.78138570723,,0.0458477317631076,,,5939.7801903111995,36719.88298232435,,,,,1349.99756397486,,,,,,,7730.58786270117,
