"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Brown coal/Lignite","11WD7NIED-B-KW-5","Niederaußem","3398","2197","intra_zonal","380","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Brown coal/Lignite","11WD7WEIS-B-KW-C","Weisweiler","2390","2070","intra_zonal","380","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Brown coal/Lignite","11WD7NEUR-B-KW-B","Neurath","4212","2011","intra_zonal","380","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7EMSL-G-KW-T","Emsland","1820","1820","intra_zonal","380","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Hydro Pumped Storage","11WD72VIA2H-KW-0","Vianden","1294","1294","intra_zonal","220","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11W0-0000-0043-Z","Datteln","N/A","1052","intra_zonal","380","17.10.2017",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Hydro Pumped Storage","11WD4SWSW5HD7--F","Schluchsee","870","870","intra_zonal","380","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11W0-0000-0696-D","KMW_GENERATION","N/A","870","Hesse","110","19.05.2021",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7BOLA--KWNIK","HKW Niehl","866","866","intra_zonal","380","01.02.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7STUM----KW9","KW Hamm-Uentrop","850","850","intra_zonal","380","02.07.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7NORF5G--KWG","Kraftwerk Lausward","1145","845","intra_zonal","110","08.11.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7KWKN----KW1","Knapsack 1","784","784","intra_zonal","380","20.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7KWHU----KW9","KW Lünen","746","746","intra_zonal","380","01.08.2013",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7MITB1C----N","Bexbach","726","726","Saarland","380","01.01.2015",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7WALS1S--KW0","Walsum","1095","725","North Rhine-Westphalia","380","01.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7BERG1S--KWB","Bergkamen","717","717","North Rhine-Westphalia","380","01.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7WEIH2S--KWV","Weiher","656","656","Saarland","220","01.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11W0-0000-0708-1","Herne","N/A","608","intra_zonal","380","01.11.2023",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Coal-derived gas","11WD7HUCK2G--KWR","Huckingen (HKM)","600","600","intra_zonal","380","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7BRAU5G-KW-N","GuD Dormagen","586","562","intra_zonal","110","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD4GKM-2CD7--7","GKM AG Amprion","691","543","intra_zonal","220","22.06.2015",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7GERS-X-KW-C","Gersteinwerk","2003","517","intra_zonal","380","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7HERN2S--KWU","Herne","740","460","North Rhine-Westphalia","220","01.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7KWKN1GBL203","Knapsack 2","426","426","intra_zonal","380","31.05.2013",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7GARE5XHEKWQ","HERDECKE","424","424","Garenfeld","110","01.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7LUDW2GA800M","GuD Ludwigshafen Mitte","412","412","intra_zonal","220","02.11.2011",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7VOLK5S--KWI","Voelklingen","390","390","North Rhine-Westphalia","110","01.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Coal-derived gas","11WD7BEEC5XHAKW5","HAMBORN-KW","385","385","North Rhine-Westphalia","110","01.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7LUDW5GSUEDE","GuD Ludwigshafen Süd","345","345","intra_zonal","110","02.11.2011",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7GARE5XELKWD","Elverlingsen","325","325","Elverlingsen","110","01.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Coal-derived gas","11WD7BEEC5XRUKWN","RUHRORT-KW","320","320","North-Rhine-Wesphalia","110","01.01.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7RHAU5G-3--3","HKW III","274","274","intra_zonal","110","17.02.2011",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Waste","11WD7ELLE5X--KWV","Kraftwerk Flingern","189","189","intra_zonal","110","27.07.2016",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7FUEH5GMEKW7","HKW Merkenich","110","185","intra_zonal","110","01.02.2010",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Hydro Pumped Storage","11WD7KOEP2P--KWG","Koepchenwerk","162","162","intra_zonal","380","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Hydro Pumped Storage","11WD7GARE5X-PSWB","PSW-ROENK-KW","N/A","140","intra_zonal","110","01.11.2018",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7SCHO-S--KWW","Scholven","690","138","intra_zonal","380","26.10.2009",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7UCHT5XROSOK","Kraftwerk Römerbrücke","125","125","intra_zonal","110","12.04.2012",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Hydro Run-of-river and poundage","11W0-0000-0145-O","Radag","N/A","112","intra_zonal","110","14.11.2021",""
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Nuclear","11WD7KRBG1K-KW-V","Gundremmingen","2572","N/A","intra_zonal","380","26.10.2009","01.01.2022"
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7VOER1S--KWG","Kraftwerk Voerde","1390","N/A","intra_zonal","380","01.01.2013","31.03.2017"
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Nuclear","11WD7KKE-1K--KW5","Emsland","1336","N/A","intra_zonal","380","26.10.2009","16.04.2023"
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7IBBE2S--KW6","Ibbenbüren","791","N/A","intra_zonal","380","26.10.2009","08.07.2021"
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Gas","11WD7BISC5GKW23O","KW Mainz-Wiesbaden","785","N/A","Hesse","110","01.01.2010","19.05.2021"
"CTA|DE(Amprion) / 01.01.2017 00:00 - 01.01.2018 00:00","Fossil Hard coal","11WD7WEST1S-KW-K","Westfalen","780","N/A","intra_zonal","380","26.10.2009","08.07.2021"
