avail_qty,end,nominal_power,production_resource_name,start
300,2023-01-09 09:00:00+00:00,390.0,Frades II,2023-01-01 00:00:00+00:00
300,2022-11-23 09:30:00+00:00,390.0,Frades II,2022-11-23 09:16:00+00:00
300,2022-11-23 10:00:00+00:00,390.0,Frades II,2022-11-23 09:30:00+00:00
300,2023-01-01 00:00:00+00:00,390.0,Frades II,2022-11-23 10:00:00+00:00
0,2023-01-01 03:56:00+00:00,315.0,Alto Lindoso,2023-01-01 03:45:00+00:00
0,2022-12-31 19:15:00+00:00,315.0,Alto Lindoso,2022-12-31 19:10:00+00:00
0,2023-01-01 03:56:00+00:00,315.0,Alto Lindoso,2023-01-01 03:45:00+00:00
0,2022-12-31 19:15:00+00:00,315.0,Alto Lindoso,2022-12-31 19:10:00+00:00
0,2023-01-01 03:45:00+00:00,315.0,Alto Lindoso,2023-01-01 03:30:00+00:00
0,2023-01-01 03:30:00+00:00,315.0,Alto Lindoso,2023-01-01 03:00:00+00:00
0,2023-01-01 03:00:00+00:00,315.0,Alto Lindoso,2022-12-31 20:00:00+00:00
0,2022-12-31 19:30:00+00:00,315.0,Alto Lindoso,2022-12-31 19:15:00+00:00
0,2022-12-31 19:30:00+00:00,315.0,Alto Lindoso,2022-12-31 19:15:00+00:00
0,2022-12-31 20:00:00+00:00,315.0,Alto Lindoso,2022-12-31 19:30:00+00:00
0,2023-01-01 03:00:00+00:00,315.0,Alto Lindoso,2022-12-31 20:00:00+00:00
0,2023-01-01 03:30:00+00:00,315.0,Alto Lindoso,2023-01-01 03:00:00+00:00
0,2022-12-31 20:00:00+00:00,315.0,Alto Lindoso,2022-12-31 19:30:00+00:00
0,2023-01-01 03:45:00+00:00,315.0,Alto Lindoso,2023-01-01 03:30:00+00:00
0,2023-01-01 13:15:00+00:00,127.0,Alqueva,2023-01-01 13:00:00+00:00
0,2023-01-01 13:00:00+00:00,127.0,Alqueva,2022-12-31 17:00:00+00:00
0,2022-12-31 17:00:00+00:00,127.0,Alqueva,2022-12-31 16:30:00+00:00
0,2022-12-31 16:30:00+00:00,127.0,Alqueva,2022-12-31 16:15:00+00:00
0,2022-12-31 16:15:00+00:00,127.0,Alqueva,2022-12-31 16:05:00+00:00
0,2023-01-01 13:25:00+00:00,127.0,Alqueva,2023-01-01 13:15:00+00:00
0,2023-01-01 21:37:00+00:00,80.0,Valeira,2023-01-01 21:30:00+00:00
0,2023-01-01 21:30:00+00:00,80.0,Valeira,2023-01-01 21:00:00+00:00
0,2023-01-01 21:00:00+00:00,80.0,Valeira,2023-01-01 16:00:00+00:00
0,2023-01-01 16:00:00+00:00,80.0,Valeira,2023-01-01 15:30:00+00:00
0,2023-01-01 15:30:00+00:00,80.0,Valeira,2023-01-01 15:20:00+00:00
0,2023-01-02 09:00:00+00:00,62.0,Pocinho,2023-01-02 08:30:00+00:00
0,2023-01-02 10:37:00+00:00,62.0,Pocinho,2023-01-02 10:30:00+00:00
0,2023-01-02 10:30:00+00:00,62.0,Pocinho,2023-01-02 10:00:00+00:00
0,2023-01-02 10:00:00+00:00,62.0,Pocinho,2023-01-02 09:00:00+00:00
0,2023-01-02 08:30:00+00:00,62.0,Pocinho,2023-01-02 08:18:00+00:00
0,2023-01-04 13:37:00+00:00,315.0,Alto Lindoso,2023-01-04 13:30:00+00:00
0,2023-01-04 13:00:00+00:00,315.0,Alto Lindoso,2023-01-04 11:00:00+00:00
0,2023-01-04 13:30:00+00:00,315.0,Alto Lindoso,2023-01-04 13:00:00+00:00
0,2023-01-04 13:30:00+00:00,315.0,Alto Lindoso,2023-01-04 13:00:00+00:00
0,2023-01-04 13:00:00+00:00,315.0,Alto Lindoso,2023-01-04 11:00:00+00:00
0,2023-01-04 13:37:00+00:00,315.0,Alto Lindoso,2023-01-04 13:30:00+00:00
0,2023-01-06 17:00:00+00:00,80.0,Bemposta,2023-01-06 13:00:00+00:00
0,2023-01-06 06:00:00+00:00,60.0,Regua,2023-01-06 05:00:00+00:00
0,2023-01-06 06:15:00+00:00,60.0,Regua,2023-01-06 06:00:00+00:00
0,2023-01-06 06:19:00+00:00,60.0,Regua,2023-01-06 06:15:00+00:00
0,2023-01-11 12:00:00+00:00,127.0,Alqueva,2023-01-11 11:00:00+00:00
0,2023-01-06 16:00:00+00:00,76.0,Baixo Sabor Montante,2023-01-06 13:00:00+00:00
0,2023-01-06 16:13:00+00:00,76.0,Baixo Sabor Montante,2023-01-06 16:00:00+00:00
0,2023-01-07 11:00:00+00:00,60.0,Regua,2023-01-07 07:00:00+00:00
0,2023-01-07 16:00:00+00:00,60.0,Regua,2023-01-07 12:00:00+00:00
0,2023-01-07 11:00:00+00:00,80.0,Valeira,2023-01-07 07:00:00+00:00
0,2023-01-08 16:00:00+00:00,413.0,Lares,2023-01-08 08:00:00+00:00
0,2023-01-07 17:00:00+00:00,80.0,Valeira,2023-01-07 12:00:00+00:00
0,2023-01-08 12:00:00+00:00,60.0,Regua,2023-01-08 09:00:00+00:00
0,2023-01-08 12:30:00+00:00,60.0,Regua,2023-01-08 12:00:00+00:00
0,2023-01-08 12:50:00+00:00,60.0,Regua,2023-01-08 12:45:00+00:00
0,2023-01-08 12:45:00+00:00,60.0,Regua,2023-01-08 12:30:00+00:00
0,2023-01-08 13:54:00+00:00,80.0,Valeira,2023-01-08 13:45:00+00:00
0,2023-01-08 13:45:00+00:00,80.0,Valeira,2023-01-08 13:30:00+00:00
0,2023-01-08 13:30:00+00:00,80.0,Valeira,2023-01-08 13:00:00+00:00
0,2023-01-08 13:00:00+00:00,80.0,Valeira,2023-01-08 09:00:00+00:00
0,2023-01-09 12:43:00+00:00,60.0,Regua,2023-01-09 12:30:00+00:00
0,2023-01-09 12:30:00+00:00,60.0,Regua,2023-01-09 12:00:00+00:00
0,2023-01-09 12:00:00+00:00,60.0,Regua,2023-01-09 06:00:00+00:00
0,2023-01-09 06:00:00+00:00,60.0,Regua,2023-01-09 05:30:00+00:00
0,2023-01-09 05:30:00+00:00,60.0,Regua,2023-01-09 05:18:00+00:00
0,2023-01-09 13:15:00+00:00,330.0,T.Outeiro C.C.,2023-01-09 13:00:00+00:00
0,2023-01-09 13:00:00+00:00,330.0,T.Outeiro C.C.,2023-01-09 12:00:00+00:00
0,2023-01-09 13:21:00+00:00,330.0,T.Outeiro C.C.,2023-01-09 13:15:00+00:00
0,2023-01-09 12:00:00+00:00,330.0,T.Outeiro C.C.,2023-01-09 11:50:00+00:00
0,2023-01-09 17:00:00+00:00,62.0,Pocinho,2023-01-09 16:00:00+00:00
0,2023-01-09 15:15:00+00:00,62.0,Pocinho,2023-01-09 15:02:00+00:00
0,2023-01-09 15:30:00+00:00,62.0,Pocinho,2023-01-09 15:15:00+00:00
0,2023-01-09 16:00:00+00:00,62.0,Pocinho,2023-01-09 15:30:00+00:00
0,2023-01-09 17:00:00+00:00,62.0,Pocinho,2023-01-09 16:00:00+00:00
0,2023-01-09 14:00:00+00:00,62.0,Pocinho,2023-01-09 13:30:00+00:00
0,2023-01-09 17:00:00+00:00,62.0,Pocinho,2023-01-09 14:00:00+00:00
0,2023-01-10 03:00:00+00:00,62.0,Pocinho,2023-01-10 01:00:00+00:00
0,2023-01-10 01:00:00+00:00,62.0,Pocinho,2023-01-09 23:00:00+00:00
0,2023-01-10 05:00:00+00:00,62.0,Pocinho,2023-01-10 03:00:00+00:00
0,2023-01-11 05:00:00+00:00,67.0,Carrapatelo,2023-01-11 00:00:00+00:00
0,2023-01-11 05:00:00+00:00,62.0,Pocinho,2023-01-11 04:00:00+00:00
0,2023-01-11 03:00:00+00:00,62.0,Pocinho,2023-01-11 00:00:00+00:00
0,2023-01-11 04:00:00+00:00,62.0,Pocinho,2023-01-11 03:00:00+00:00
0,2023-01-18 12:00:00+00:00,72.0,Vilarinho F.,2023-01-18 11:00:00+00:00
0,2023-01-18 11:00:00+00:00,72.0,Vilarinho F.,2023-01-18 10:30:00+00:00
0,2023-01-11 07:12:00+00:00,67.0,Carrapatelo,2023-01-11 07:00:00+00:00
0,2023-01-11 06:00:00+00:00,67.0,Carrapatelo,2023-01-11 05:30:00+00:00
0,2023-01-11 05:30:00+00:00,67.0,Carrapatelo,2023-01-11 05:15:00+00:00
0,2023-01-11 05:15:00+00:00,67.0,Carrapatelo,2023-01-11 05:05:00+00:00
0,2023-01-11 07:00:00+00:00,67.0,Carrapatelo,2023-01-11 06:00:00+00:00
0,2023-01-11 13:15:00+00:00,71.0,Vilarinho F.,2023-01-11 13:00:00+00:00
0,2023-01-11 13:17:00+00:00,71.0,Vilarinho F.,2023-01-11 13:15:00+00:00
0,2023-01-11 13:00:00+00:00,71.0,Vilarinho F.,2023-01-11 11:00:00+00:00
0,2023-01-11 07:00:00+00:00,80.0,Bemposta,2023-01-11 06:52:00+00:00
0,2023-01-11 14:00:00+00:00,80.0,Bemposta,2023-01-11 07:00:00+00:00
0,2023-01-11 14:30:00+00:00,80.0,Bemposta,2023-01-11 14:00:00+00:00
0,2023-01-11 14:36:00+00:00,80.0,Bemposta,2023-01-11 14:30:00+00:00
0,2023-01-11 15:37:00+00:00,127.0,Alqueva,2023-01-11 15:30:00+00:00
0,2023-01-11 15:30:00+00:00,127.0,Alqueva,2023-01-11 15:00:00+00:00
0,2023-01-11 15:00:00+00:00,127.0,Alqueva,2023-01-11 14:00:00+00:00
0,2023-01-11 14:00:00+00:00,127.0,Alqueva,2023-01-11 13:30:00+00:00
0,2023-01-11 17:00:00+00:00,390.0,Frades II,2023-01-09 09:00:00+00:00
0,2023-01-11 17:30:00+00:00,390.0,Frades II,2023-01-11 17:00:00+00:00
0,2023-01-11 17:37:00+00:00,390.0,Frades II,2023-01-11 17:30:00+00:00
0,2023-01-13 06:00:00+00:00,62.0,Pocinho,2023-01-13 04:00:00+00:00
0,2023-01-13 04:00:00+00:00,62.0,Pocinho,2023-01-13 02:00:00+00:00
0,2023-01-13 02:00:00+00:00,62.0,Pocinho,2023-01-13 00:00:00+00:00
0,2023-01-15 16:00:00+00:00,54.0,Cabril,2023-01-15 14:00:00+00:00
0,2023-01-17 16:00:00+00:00,112.0,Aguieira,2023-01-17 12:00:00+00:00
0,2023-01-15 13:00:00+00:00,67.0,Carrapatelo,2023-01-15 08:00:00+00:00
0,2023-01-15 13:00:00+00:00,62.0,Pocinho,2023-01-15 09:00:00+00:00
0,2023-01-15 16:00:00+00:00,62.0,Pocinho,2023-01-15 14:00:00+00:00
0,2023-01-15 18:00:00+00:00,62.0,Pocinho,2023-01-15 16:00:00+00:00
0,2023-01-14 17:00:00+00:00,80.0,Bemposta,2023-01-14 16:00:00+00:00
0,2023-01-14 17:00:00+00:00,80.0,Bemposta,2023-01-14 16:00:00+00:00
0,2023-01-14 22:30:00+00:00,62.0,Pocinho,2023-01-14 22:22:00+00:00
0,2023-01-14 23:00:00+00:00,62.0,Pocinho,2023-01-14 22:30:00+00:00
0,2023-01-15 00:00:00+00:00,62.0,Pocinho,2023-01-14 23:00:00+00:00
0,2023-01-15 00:14:00+00:00,62.0,Pocinho,2023-01-15 00:00:00+00:00
0,2023-01-18 00:00:00+00:00,330.0,T.Outeiro C.C.,2023-01-15 20:00:00+00:00
0,2023-01-16 13:00:00+00:00,134.0,Foz Tua,2023-01-16 12:30:00+00:00
0,2023-01-23 17:00:00+00:00,134.0,Foz Tua,2023-01-23 13:00:00+00:00
0,2023-01-23 17:30:00+00:00,134.0,Foz Tua,2023-01-23 17:00:00+00:00
0,2023-01-16 17:30:00+00:00,134.0,Foz Tua,2023-01-16 17:00:00+00:00
0,2023-01-16 17:00:00+00:00,134.0,Foz Tua,2023-01-16 13:00:00+00:00
0,2023-01-23 13:00:00+00:00,134.0,Foz Tua,2023-01-23 12:30:00+00:00
0,2023-04-12 17:00:00+01:00,315.0,Alto Lindoso,2023-04-12 09:00:00+01:00
0,2023-04-13 17:00:00+01:00,315.0,Alto Lindoso,2023-04-13 09:00:00+01:00
0,2023-01-17 16:00:00+00:00,62.0,Pocinho,2023-01-17 14:00:00+00:00
0,2023-01-18 01:00:00+00:00,60.0,Regua,2023-01-18 00:00:00+00:00
0,2023-01-18 01:00:00+00:00,60.0,Regua,2023-01-18 00:00:00+00:00
0,2023-01-18 01:00:00+00:00,60.0,Regua,2023-01-18 00:00:00+00:00
0,2023-01-18 00:14:00+00:00,65.0,Picote,2023-01-18 00:00:00+00:00
0,2023-01-18 00:00:00+00:00,65.0,Picote,2023-01-17 23:00:00+00:00
0,2023-01-18 03:00:00+00:00,60.0,Regua,2023-01-18 01:00:00+00:00
0,2023-01-22 19:00:00+00:00,413.0,Lares,2023-01-22 09:00:00+00:00
0,2023-04-10 17:00:00+01:00,315.0,Alto Lindoso,2023-04-10 09:00:00+01:00
0,2023-01-22 09:30:00+00:00,70.0,Torrao,2023-01-22 09:15:00+00:00
0,2023-01-22 10:00:00+00:00,70.0,Torrao,2023-01-22 09:30:00+00:00
0,2023-01-22 10:15:00+00:00,70.0,Torrao,2023-01-22 10:00:00+00:00
0,2023-01-22 09:15:00+00:00,70.0,Torrao,2023-01-22 09:04:00+00:00
0,2023-01-22 10:23:00+00:00,70.0,Torrao,2023-01-22 10:15:00+00:00
0,2023-01-23 11:00:00+00:00,127.0,Alqueva,2023-01-23 10:58:00+00:00
0,2023-01-23 15:00:00+00:00,127.0,Alqueva,2023-01-23 11:00:00+00:00
0,2023-01-24 15:00:00+00:00,44.0,Fratel,2023-01-24 14:00:00+00:00
0,2023-01-24 15:00:00+00:00,44.0,Fratel,2023-01-24 14:00:00+00:00
0,2023-01-23 16:58:00+00:00,62.0,Pocinho,2023-01-23 16:45:00+00:00
0,2023-01-23 16:00:00+00:00,62.0,Pocinho,2023-01-23 08:00:00+00:00
0,2023-01-23 16:45:00+00:00,62.0,Pocinho,2023-01-23 16:30:00+00:00
0,2023-01-23 07:30:00+00:00,62.0,Pocinho,2023-01-23 07:20:00+00:00
0,2023-01-23 16:30:00+00:00,62.0,Pocinho,2023-01-23 16:00:00+00:00
0,2023-01-23 08:00:00+00:00,62.0,Pocinho,2023-01-23 07:30:00+00:00
0,2023-01-24 01:36:00+00:00,134.0,Foz Tua,2023-01-24 01:30:00+00:00
