end,production_resource_name,start,avail_qty,nominal_power
2023-03-24 15:15:00+00:00,Emosson (ESA),2023-03-24 04:00:00+00:00,2.0,190.0
2023-03-27 12:00:00+00:00,Emosson (ESA),2023-03-27 04:00:00+00:00,2.0,190.0
2023-03-30 16:00:00+00:00,Emosson (ESA),2023-03-30 10:00:00+00:00,2.0,190.0
2023-04-14 18:00:00+00:00,Emosson (ESA),2023-04-07 04:00:00+00:00,2.0,650.0
2023-04-07 04:00:00+00:00,Emosson (ESA),2023-04-06 12:00:00+00:00,2.0,190.0
2023-04-15 15:00:00+00:00,Emosson (ESA),2023-04-14 18:00:00+00:00,2.0,190.0
2023-04-17 17:00:00+00:00,Emosson (ESA),2023-04-17 03:00:00+00:00,2.0,190.0
2023-05-23 04:00:00+00:00,Emosson (ESA),2023-05-23 01:00:00+00:00,2.0,420.0
2023-06-11 16:45:00+00:00,Emosson (ESA),2023-06-11 09:30:00+00:00,0.0,230.0
2023-09-07 17:00:00+00:00,Emosson (ESA),2023-09-04 04:00:00+00:00,2.0,190.0
2023-09-26 02:15:00+00:00,Emosson (ESA),2023-09-26 02:00:00+00:00,80.0,230.0
2023-09-26 07:00:00+00:00,Emosson (ESA),2023-09-26 02:15:00+00:00,80.0,230.0
2023-10-05 10:00:00+00:00,Emosson (ESA),2023-10-05 06:00:00+00:00,80.0,230.0
2023-10-20 22:30:00+00:00,Emosson (ESA),2023-10-20 22:15:00+00:00,0.0,230.0
2023-10-21 01:00:00+00:00,Emosson (ESA),2023-10-20 22:30:00+00:00,0.0,230.0
2023-10-27 16:00:00+00:00,Emosson (ESA),2023-10-27 04:00:00+00:00,2.0,190.0
2023-11-09 15:00:00+00:00,Emosson (ESA),2023-11-09 08:00:00+00:00,37.0,420.0
2023-11-09 08:00:00+00:00,Emosson (ESA),2023-11-09 05:00:00+00:00,2.0,190.0
2023-11-09 21:00:00+00:00,Emosson (ESA),2023-11-09 15:00:00+00:00,2.0,190.0
2023-12-08 10:30:00+00:00,Emosson (ESA),2023-12-08 08:30:00+00:00,0.0,230.0
2023-12-09 00:00:00+00:00,Emosson (ESA),2023-12-08 23:45:00+00:00,0.0,230.0
2023-12-09 00:45:00+00:00,Emosson (ESA),2023-12-09 00:00:00+00:00,0.0,230.0
2023-12-09 01:00:00+00:00,Emosson (ESA),2023-12-09 00:45:00+00:00,0.0,230.0
2023-12-09 04:00:00+00:00,Emosson (ESA),2023-12-09 03:45:00+00:00,0.0,230.0
2023-12-09 06:30:00+00:00,Emosson (ESA),2023-12-09 04:00:00+00:00,0.0,230.0
2023-01-13 17:00:00+00:00,Gde-Dixence (GD),2023-01-01 00:00:00+00:00,5852.0,9450.0
2023-01-17 03:30:00+00:00,Gde-Dixence (GD),2023-01-17 03:15:00+00:00,836.0,1254.0
2023-01-17 07:30:00+00:00,Gde-Dixence (GD),2023-01-17 03:30:00+00:00,836.0,1254.0
2023-01-24 14:00:00+00:00,Gde-Dixence (GD),2023-01-24 12:00:00+00:00,86.0,288.0
2023-01-24 22:00:00+00:00,Gde-Dixence (GD),2023-01-24 20:00:00+00:00,836.0,1254.0
2023-02-01 13:30:00+00:00,Gde-Dixence (GD),2023-02-01 11:00:00+00:00,836.0,1254.0
2023-02-01 16:45:00+00:00,Gde-Dixence (GD),2023-02-01 16:30:00+00:00,256.0,384.0
2023-02-01 17:00:00+00:00,Gde-Dixence (GD),2023-02-01 16:45:00+00:00,256.0,384.0
2023-02-01 17:15:00+00:00,Gde-Dixence (GD),2023-02-01 17:00:00+00:00,128.0,384.0
2023-02-01 17:15:00+00:00,Gde-Dixence (GD),2023-02-01 17:15:00+00:00,128.0,384.0
2023-02-07 15:00:00+00:00,Gde-Dixence (GD),2023-02-07 11:00:00+00:00,28.0,288.0
2023-02-16 16:00:00+00:00,Gde-Dixence (GD),2023-02-16 07:00:00+00:00,184.0,288.0
2023-02-17 15:00:00+00:00,Gde-Dixence (GD),2023-02-17 13:00:00+00:00,836.0,1254.0
2023-02-20 23:15:00+00:00,Gde-Dixence (GD),2023-02-20 23:00:00+00:00,836.0,1254.0
2023-02-21 01:00:00+00:00,Gde-Dixence (GD),2023-02-20 23:15:00+00:00,836.0,1254.0
2023-02-22 15:00:00+00:00,Gde-Dixence (GD),2023-02-22 09:00:00+00:00,28.0,288.0
2023-02-23 15:00:00+00:00,Gde-Dixence (GD),2023-02-23 09:00:00+00:00,28.0,288.0
2023-03-05 09:45:00+00:00,Gde-Dixence (GD),2023-03-05 08:00:00+00:00,836.0,1254.0
2023-03-05 18:00:00+00:00,Gde-Dixence (GD),2023-03-05 16:00:00+00:00,836.0,1254.0
2023-03-07 05:45:00+00:00,Gde-Dixence (GD),2023-03-07 00:15:00+00:00,836.0,1254.0
2023-03-07 00:15:00+00:00,Gde-Dixence (GD),2023-03-07 00:15:00+00:00,836.0,1254.0
2023-03-09 15:00:00+00:00,Gde-Dixence (GD),2023-03-09 12:00:00+00:00,836.0,1254.0
2023-03-10 16:00:00+00:00,Gde-Dixence (GD),2023-03-10 12:00:00+00:00,836.0,1254.0
2023-03-10 23:00:00+00:00,Gde-Dixence (GD),2023-03-10 21:15:00+00:00,836.0,1254.0
2023-03-10 21:15:00+00:00,Gde-Dixence (GD),2023-03-10 21:15:00+00:00,836.0,1254.0
2023-03-29 14:00:00+00:00,Gde-Dixence (GD),2023-03-16 05:00:00+00:00,5038.0,8196.0
2023-03-16 05:00:00+00:00,Gde-Dixence (GD),2023-03-13 06:00:00+00:00,184.0,288.0
2023-03-29 14:15:00+00:00,Gde-Dixence (GD),2023-03-29 14:00:00+00:00,80.0,288.0
2023-04-20 10:15:00+00:00,Gde-Dixence (GD),2023-03-30 07:00:00+00:00,1020.0,1542.0
2023-03-30 07:00:00+00:00,Gde-Dixence (GD),2023-03-29 14:15:00+00:00,184.0,288.0
2023-04-20 10:30:00+00:00,Gde-Dixence (GD),2023-04-20 10:15:00+00:00,184.0,288.0
2023-06-16 08:30:00+00:00,Gde-Dixence (GD),2023-05-08 16:45:00+00:00,2252.0,5100.0
2023-05-08 16:45:00+00:00,Gde-Dixence (GD),2023-04-20 10:30:00+00:00,132.0,288.0
2023-06-16 08:45:00+00:00,Gde-Dixence (GD),2023-06-16 08:30:00+00:00,132.0,288.0
2023-10-06 14:00:00+00:00,Gde-Dixence (GD),2023-06-23 12:15:00+00:00,12524.0,18894.0
2023-06-23 12:15:00+00:00,Gde-Dixence (GD),2023-06-16 08:45:00+00:00,184.0,288.0
2023-10-06 15:00:00+00:00,Gde-Dixence (GD),2023-10-06 14:00:00+00:00,184.0,288.0
2023-10-09 07:30:00+00:00,Gde-Dixence (GD),2023-10-09 05:30:00+00:00,256.0,384.0
2023-10-19 06:00:00+00:00,Gde-Dixence (GD),2023-10-16 12:00:00+00:00,1460.0,2214.0
2023-10-16 12:00:00+00:00,Gde-Dixence (GD),2023-10-09 12:00:00+00:00,256.0,384.0
2023-10-19 09:00:00+00:00,Gde-Dixence (GD),2023-10-19 06:00:00+00:00,256.0,384.0
2023-10-19 15:00:00+00:00,Gde-Dixence (GD),2023-10-19 11:00:00+00:00,440.0,672.0
2023-10-19 11:00:00+00:00,Gde-Dixence (GD),2023-10-19 10:00:00+00:00,256.0,384.0
2023-10-20 16:00:00+00:00,Gde-Dixence (GD),2023-10-20 04:00:00+00:00,0.0,1254.0
2023-11-17 12:30:00+00:00,Gde-Dixence (GD),2023-10-24 04:00:00+00:00,2508.0,4434.0
2023-10-24 04:00:00+00:00,Gde-Dixence (GD),2023-10-23 04:00:00+00:00,0.0,672.0
2023-11-17 17:00:00+00:00,Gde-Dixence (GD),2023-11-17 12:30:00+00:00,0.0,672.0
2023-11-20 14:30:00+00:00,Gde-Dixence (GD),2023-11-20 07:00:00+00:00,184.0,288.0
2023-11-21 13:30:00+00:00,Gde-Dixence (GD),2023-11-21 07:00:00+00:00,184.0,288.0
2023-11-21 16:00:00+00:00,Gde-Dixence (GD),2023-11-21 14:45:00+00:00,836.0,1254.0
2023-11-22 10:00:00+00:00,Gde-Dixence (GD),2023-11-22 07:00:00+00:00,184.0,288.0
2023-11-23 16:00:00+00:00,Gde-Dixence (GD),2023-11-23 06:00:00+00:00,836.0,1254.0
2023-11-25 18:00:00+00:00,Gde-Dixence (GD),2023-11-25 18:00:00+00:00,836.0,1254.0
2023-11-25 21:00:00+00:00,Gde-Dixence (GD),2023-11-25 18:00:00+00:00,836.0,1254.0
2023-11-27 11:00:00+00:00,Gde-Dixence (GD),2023-11-27 07:00:00+00:00,689.0,1254.0
2023-11-27 12:00:00+00:00,Gde-Dixence (GD),2023-11-27 11:00:00+00:00,0.0,384.0
2023-11-27 13:00:00+00:00,Gde-Dixence (GD),2023-11-27 12:00:00+00:00,610.0,1254.0
2023-11-28 15:00:00+00:00,Gde-Dixence (GD),2023-11-28 07:00:00+00:00,0.0,384.0
2023-11-29 06:00:00+00:00,Gde-Dixence (GD),2023-11-28 23:45:00+00:00,836.0,1254.0
2023-11-29 06:15:00+00:00,Gde-Dixence (GD),2023-11-29 06:00:00+00:00,836.0,1254.0
2023-11-29 08:00:00+00:00,Gde-Dixence (GD),2023-11-29 07:00:00+00:00,0.0,384.0
2023-11-29 11:00:00+00:00,Gde-Dixence (GD),2023-11-29 08:00:00+00:00,610.0,1254.0
2023-11-29 12:00:00+00:00,Gde-Dixence (GD),2023-11-29 11:00:00+00:00,0.0,384.0
2023-11-30 09:00:00+00:00,Gde-Dixence (GD),2023-11-30 08:00:00+00:00,855.0,1638.0
2023-11-30 08:00:00+00:00,Gde-Dixence (GD),2023-11-30 07:00:00+00:00,0.0,384.0
2023-11-30 12:00:00+00:00,Gde-Dixence (GD),2023-11-30 11:00:00+00:00,0.0,384.0
2023-12-15 14:15:00+00:00,Gde-Dixence (GD),2023-12-14 12:00:00+00:00,1204.0,2214.0
2023-12-14 12:00:00+00:00,Gde-Dixence (GD),2023-12-13 06:00:00+00:00,836.0,1254.0
2023-12-18 05:00:00+00:00,Gde-Dixence (GD),2023-12-17 23:30:00+00:00,836.0,1254.0
2023-12-19 13:00:00+00:00,Gde-Dixence (GD),2023-12-19 11:00:00+00:00,836.0,1254.0
2023-12-19 16:15:00+00:00,Gde-Dixence (GD),2023-12-19 14:30:00+00:00,836.0,1254.0
2023-12-19 16:30:00+00:00,Gde-Dixence (GD),2023-12-19 16:15:00+00:00,836.0,1254.0
2023-12-21 16:00:00+00:00,Gde-Dixence (GD),2023-12-21 12:00:00+00:00,184.0,288.0
2023-01-06 14:00:00+00:00,Hongrin-Léman (FMHL),2023-01-06 12:00:00+00:00,362.0,484.0
2023-01-20 13:45:00+00:00,Hongrin-Léman (FMHL),2023-01-20 12:00:00+00:00,298.0,484.0
2023-02-03 13:30:00+00:00,Hongrin-Léman (FMHL),2023-02-03 12:00:00+00:00,298.0,484.0
2023-02-17 14:00:00+00:00,Hongrin-Léman (FMHL),2023-02-17 12:00:00+00:00,298.0,484.0
2023-03-03 14:00:00+00:00,Hongrin-Léman (FMHL),2023-03-03 12:00:00+00:00,137.0,484.0
2023-03-13 15:00:00+00:00,Hongrin-Léman (FMHL),2023-03-10 23:00:00+00:00,362.0,484.0
2023-03-17 14:00:00+00:00,Hongrin-Léman (FMHL),2023-03-17 12:00:00+00:00,360.0,484.0
2023-03-31 12:30:00+00:00,Hongrin-Léman (FMHL),2023-03-31 11:00:00+00:00,298.0,484.0
2023-04-06 03:00:00+00:00,Hongrin-Léman (FMHL),2023-04-06 02:00:00+00:00,0.0,484.0
2023-04-14 13:00:00+00:00,Hongrin-Léman (FMHL),2023-04-14 11:00:00+00:00,298.0,484.0
2023-04-26 09:15:00+00:00,Hongrin-Léman (FMHL),2023-04-26 08:00:00+00:00,334.0,484.0
2023-04-28 12:00:00+00:00,Hongrin-Léman (FMHL),2023-04-28 11:00:00+00:00,334.0,484.0
2023-05-05 13:00:00+00:00,Hongrin-Léman (FMHL),2023-05-05 11:00:00+00:00,270.0,484.0
2023-05-20 10:00:00+00:00,Hongrin-Léman (FMHL),2023-05-20 08:30:00+00:00,724.0,1452.0
2023-05-20 08:30:00+00:00,Hongrin-Léman (FMHL),2023-05-08 05:00:00+00:00,0.0,484.0
2023-06-02 13:00:00+00:00,Hongrin-Léman (FMHL),2023-05-20 10:00:00+00:00,0.0,484.0
2023-06-05 13:00:00+00:00,Hongrin-Léman (FMHL),2023-06-05 11:00:00+00:00,102.0,484.0
2023-06-07 09:00:00+00:00,Hongrin-Léman (FMHL),2023-06-07 06:30:00+00:00,364.0,484.0
2023-06-09 13:00:00+00:00,Hongrin-Léman (FMHL),2023-06-09 11:00:00+00:00,302.0,484.0
2023-06-15 14:00:00+00:00,Hongrin-Léman (FMHL),2023-06-15 05:00:00+00:00,364.0,484.0
2023-06-18 15:00:00+00:00,Hongrin-Léman (FMHL),2023-06-18 13:30:00+00:00,364.0,484.0
2023-06-18 15:15:00+00:00,Hongrin-Léman (FMHL),2023-06-18 15:00:00+00:00,364.0,484.0
2023-06-27 12:00:00+00:00,Hongrin-Léman (FMHL),2023-06-19 05:00:00+00:00,364.0,484.0
2023-06-27 12:00:00+00:00,Hongrin-Léman (FMHL),2023-06-27 12:00:00+00:00,364.0,484.0
2023-07-07 12:30:00+00:00,Hongrin-Léman (FMHL),2023-07-07 05:00:00+00:00,302.0,484.0
2023-07-23 22:45:00+00:00,Hongrin-Léman (FMHL),2023-07-23 22:45:00+00:00,362.0,484.0
2023-07-23 23:45:00+00:00,Hongrin-Léman (FMHL),2023-07-23 22:45:00+00:00,362.0,484.0
2023-07-23 23:45:00+00:00,Hongrin-Léman (FMHL),2023-07-23 23:45:00+00:00,362.0,484.0
2023-07-24 17:15:00+00:00,Hongrin-Léman (FMHL),2023-07-24 16:00:00+00:00,362.0,484.0
2023-07-24 17:15:00+00:00,Hongrin-Léman (FMHL),2023-07-24 17:15:00+00:00,362.0,484.0
2023-07-28 01:15:00+00:00,Hongrin-Léman (FMHL),2023-07-28 00:00:00+00:00,302.0,484.0
2023-07-28 01:15:00+00:00,Hongrin-Léman (FMHL),2023-07-28 01:15:00+00:00,302.0,484.0
2023-07-28 13:00:00+00:00,Hongrin-Léman (FMHL),2023-07-28 11:00:00+00:00,362.0,484.0
2023-08-04 12:15:00+00:00,Hongrin-Léman (FMHL),2023-08-04 11:00:00+00:00,302.0,484.0
2023-08-18 13:00:00+00:00,Hongrin-Léman (FMHL),2023-08-18 11:00:00+00:00,362.0,484.0
2023-09-01 10:00:00+00:00,Hongrin-Léman (FMHL),2023-09-01 07:00:00+00:00,302.0,484.0
2023-09-01 10:00:00+00:00,Hongrin-Léman (FMHL),2023-09-01 10:00:00+00:00,302.0,484.0
2023-09-07 16:00:00+00:00,Hongrin-Léman (FMHL),2023-09-07 16:00:00+00:00,302.0,484.0
2023-09-07 16:15:00+00:00,Hongrin-Léman (FMHL),2023-09-07 16:00:00+00:00,302.0,484.0
2023-09-07 16:15:00+00:00,Hongrin-Léman (FMHL),2023-09-07 16:15:00+00:00,302.0,484.0
2023-09-13 13:45:00+00:00,Hongrin-Léman (FMHL),2023-09-13 05:00:00+00:00,364.0,484.0
2023-09-15 12:00:00+00:00,Hongrin-Léman (FMHL),2023-09-15 11:00:00+00:00,302.0,484.0
2023-09-21 13:00:00+00:00,Hongrin-Léman (FMHL),2023-09-21 05:00:00+00:00,364.0,484.0
2023-09-21 13:15:00+00:00,Hongrin-Léman (FMHL),2023-09-21 13:00:00+00:00,364.0,484.0
2023-09-22 13:00:00+00:00,Hongrin-Léman (FMHL),2023-09-22 11:00:00+00:00,302.0,484.0
2023-09-28 08:00:00+00:00,Hongrin-Léman (FMHL),2023-09-27 21:00:00+00:00,362.0,484.0
2023-09-28 08:15:00+00:00,Hongrin-Léman (FMHL),2023-09-28 08:00:00+00:00,362.0,484.0
2023-10-26 12:45:00+00:00,Hongrin-Léman (FMHL),2023-10-25 15:15:00+00:00,1026.0,1452.0
2023-10-25 15:15:00+00:00,Hongrin-Léman (FMHL),2023-10-02 05:00:00+00:00,302.0,484.0
2023-10-27 15:00:00+00:00,Hongrin-Léman (FMHL),2023-10-26 12:45:00+00:00,302.0,484.0
2023-10-30 07:00:00+00:00,Hongrin-Léman (FMHL),2023-10-30 07:00:00+00:00,362.0,484.0
2023-10-30 09:45:00+00:00,Hongrin-Léman (FMHL),2023-10-30 07:00:00+00:00,362.0,484.0
2023-11-09 16:00:00+00:00,Hongrin-Léman (FMHL),2023-11-09 08:30:00+00:00,364.0,484.0
2023-11-09 16:00:00+00:00,Hongrin-Léman (FMHL),2023-11-09 16:00:00+00:00,180.0,484.0
2023-11-23 11:00:00+00:00,Hongrin-Léman (FMHL),2023-11-23 07:00:00+00:00,362.0,484.0
2023-11-24 14:00:00+00:00,Hongrin-Léman (FMHL),2023-11-24 12:00:00+00:00,362.0,484.0
2023-12-04 19:15:00+00:00,Hongrin-Léman (FMHL),2023-12-04 19:15:00+00:00,362.0,484.0
2023-12-05 06:30:00+00:00,Hongrin-Léman (FMHL),2023-12-04 19:15:00+00:00,362.0,484.0
2023-12-08 13:30:00+00:00,Hongrin-Léman (FMHL),2023-12-08 09:00:00+00:00,244.0,484.0
2023-12-13 09:00:00+00:00,Hongrin-Léman (FMHL),2023-12-08 15:00:00+00:00,271.0,484.0
2023-12-18 05:00:00+00:00,Hongrin-Léman (FMHL),2023-12-18 04:00:00+00:00,722.0,968.0
2023-12-18 04:00:00+00:00,Hongrin-Léman (FMHL),2023-12-13 21:00:00+00:00,360.0,484.0
2023-12-19 13:00:00+00:00,Hongrin-Léman (FMHL),2023-12-18 05:00:00+00:00,360.0,484.0
2023-12-20 23:00:00+00:00,Hongrin-Léman (FMHL),2023-12-19 13:00:00+00:00,300.0,484.0
2023-12-22 23:00:00+00:00,Hongrin-Léman (FMHL),2023-12-20 23:00:00+00:00,300.0,484.0
2023-06-01 06:30:00+00:00,KKB - KernKW Beznau,2023-05-16 09:00:00+00:00,0.0,365.0
2023-06-16 14:30:00+00:00,KKB - KernKW Beznau,2023-06-16 14:15:00+00:00,185.0,365.0
2023-07-03 08:00:00+00:00,KKB - KernKW Beznau,2023-06-16 14:30:00+00:00,185.0,365.0
2023-07-11 22:00:00+00:00,KKB - KernKW Beznau,2023-07-11 14:30:00+00:00,370.0,730.0
2023-09-12 09:00:00+00:00,KKB - KernKW Beznau,2023-08-04 09:00:00+00:00,530.0,1460.0
2023-09-12 14:00:00+00:00,KKB - KernKW Beznau,2023-09-12 09:00:00+00:00,0.0,365.0
2023-09-16 08:00:00+00:00,KKB - KernKW Beznau,2023-09-16 02:00:00+00:00,185.0,365.0
2023-02-19 07:45:00+00:00,KKL - KernKW Leibstadt AG,2023-02-19 06:00:00+00:00,870.0,1233.0
2023-03-26 06:45:00+00:00,KKL - KernKW Leibstadt AG,2023-03-26 05:00:00+00:00,950.0,1233.0
2023-05-31 10:00:00+00:00,KKL - KernKW Leibstadt AG,2023-04-30 18:00:00+00:00,0.0,1233.0
2023-05-31 10:00:00+00:00,KKL - KernKW Leibstadt AG,2023-05-31 10:00:00+00:00,0.0,1233.0
2023-06-22 10:00:00+00:00,KKL - KernKW Leibstadt AG,2023-06-20 18:30:00+00:00,0.0,1233.0
2023-06-20 18:30:00+00:00,KKL - KernKW Leibstadt AG,2023-06-20 18:30:00+00:00,0.0,1233.0
2023-09-24 06:45:00+00:00,KKL - KernKW Leibstadt AG,2023-09-24 05:00:00+00:00,883.0,1233.0
2023-11-12 07:45:00+00:00,KKL - KernKW Leibstadt AG,2023-11-12 06:00:00+00:00,883.0,1233.0
2023-01-02 13:30:00+00:00,KLL - KW Linth-Limmern AG,2023-01-02 12:00:00+00:00,0.0,250.0
2023-01-02 20:45:00+00:00,KLL - KW Linth-Limmern AG,2023-01-02 20:30:00+00:00,0.0,250.0
2023-01-03 07:30:00+00:00,KLL - KW Linth-Limmern AG,2023-01-02 20:45:00+00:00,0.0,250.0
2023-01-06 10:30:00+00:00,KLL - KW Linth-Limmern AG,2023-01-06 08:45:00+00:00,0.0,250.0
2023-02-14 15:15:00+00:00,KLL - KW Linth-Limmern AG,2023-01-10 06:00:00+00:00,0.0,2108.0
2023-01-10 06:00:00+00:00,KLL - KW Linth-Limmern AG,2023-01-09 06:00:00+00:00,0.0,250.0
2023-03-15 18:30:00+00:00,KLL - KW Linth-Limmern AG,2023-02-28 06:00:00+00:00,0.0,3056.0
2023-02-28 06:00:00+00:00,KLL - KW Linth-Limmern AG,2023-02-21 06:00:00+00:00,0.0,250.0
2023-03-22 12:00:00+00:00,KLL - KW Linth-Limmern AG,2023-03-15 18:30:00+00:00,0.0,250.0
2023-03-31 12:00:00+00:00,KLL - KW Linth-Limmern AG,2023-03-31 10:00:00+00:00,0.0,250.0
2023-04-05 16:00:00+00:00,KLL - KW Linth-Limmern AG,2023-04-05 11:00:00+00:00,0.0,138.0
