end,production_resource_name,start,avail_qty,nominal_power
2023-11-26 13:15:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 12:45:00+00:00,60,270.0
2023-11-26 13:30:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 13:15:00+00:00,60,270.0
2023-11-26 14:00:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 13:30:00+00:00,0,270.0
2023-11-26 19:00:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 14:00:00+00:00,0,270.0
2023-11-26 19:30:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 19:00:00+00:00,0,270.0
2023-11-26 19:45:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 19:30:00+00:00,0,270.0
2023-11-26 20:00:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 19:45:00+00:00,0,270.0
2023-11-26 20:30:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 20:00:00+00:00,60,270.0
2023-11-26 21:00:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 20:30:00+00:00,60,270.0
2023-11-28 02:00:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-26 21:00:00+00:00,100,270.0
2023-11-28 06:30:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-28 06:30:00+00:00,0,270.0
2023-11-28 07:00:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-28 06:30:00+00:00,0,270.0
2023-12-07 07:00:00+00:00,Auvere kondensatsioonielektrijaam,2023-11-28 07:00:00+00:00,0,270.0
2023-12-07 07:30:00+00:00,Auvere kondensatsioonielektrijaam,2023-12-07 07:00:00+00:00,0,270.0
2023-12-07 07:45:00+00:00,Auvere kondensatsioonielektrijaam,2023-12-07 07:30:00+00:00,0,270.0
2023-12-07 08:00:00+00:00,Auvere kondensatsioonielektrijaam,2023-12-07 07:45:00+00:00,0,270.0
2023-12-08 10:00:00+00:00,Auvere kondensatsioonielektrijaam,2023-12-07 08:00:00+00:00,50,270.0
2023-01-23 01:00:00+00:00,Balti Elektrijaam,2023-01-20 23:00:00+00:00,0,192.0
2023-01-23 01:30:00+00:00,Balti Elektrijaam,2023-01-23 01:00:00+00:00,0,192.0
2023-01-23 01:45:00+00:00,Balti Elektrijaam,2023-01-23 01:30:00+00:00,0,192.0
2023-01-23 02:00:00+00:00,Balti Elektrijaam,2023-01-23 01:45:00+00:00,0,192.0
2023-01-23 07:00:00+00:00,Balti Elektrijaam,2023-01-23 02:00:00+00:00,55,192.0
2023-02-16 08:00:00+00:00,Balti Elektrijaam,2023-02-08 19:00:00+00:00,70,192.0
2023-02-16 08:30:00+00:00,Balti Elektrijaam,2023-02-16 08:00:00+00:00,70,192.0
2023-02-16 09:00:00+00:00,Balti Elektrijaam,2023-02-16 08:30:00+00:00,70,192.0
2023-02-16 16:00:00+00:00,Balti Elektrijaam,2023-02-16 09:00:00+00:00,0,192.0
2023-02-16 16:30:00+00:00,Balti Elektrijaam,2023-02-16 16:00:00+00:00,0,192.0
2023-02-16 16:45:00+00:00,Balti Elektrijaam,2023-02-16 16:30:00+00:00,0,192.0
2023-02-16 17:00:00+00:00,Balti Elektrijaam,2023-02-16 16:45:00+00:00,0,192.0
2023-02-17 21:00:00+00:00,Balti Elektrijaam,2023-02-16 17:00:00+00:00,70,192.0
2023-03-19 05:00:00+00:00,Balti Elektrijaam,2023-03-19 04:45:00+00:00,72,192.0
2023-03-22 15:00:00+00:00,Balti Elektrijaam,2023-03-19 05:00:00+00:00,72,192.0
2023-03-22 15:15:00+00:00,Balti Elektrijaam,2023-03-22 15:00:00+00:00,0,192.0
2023-03-22 15:30:00+00:00,Balti Elektrijaam,2023-03-22 15:15:00+00:00,0,192.0
2023-03-22 16:00:00+00:00,Balti Elektrijaam,2023-03-22 15:30:00+00:00,60,192.0
2023-03-23 13:00:00+00:00,Balti Elektrijaam,2023-03-22 16:00:00+00:00,60,192.0
2023-03-23 13:15:00+00:00,Balti Elektrijaam,2023-03-23 13:00:00+00:00,60,192.0
2023-06-25 20:00:00+00:00,Balti Elektrijaam,2023-05-21 22:00:00+00:00,0,192.0
2023-06-25 20:30:00+00:00,Balti Elektrijaam,2023-06-25 20:00:00+00:00,75,192.0
2023-06-25 20:30:00+00:00,Balti Elektrijaam,2023-06-25 20:30:00+00:00,75,192.0
2023-07-27 13:00:00+00:00,Balti Elektrijaam,2023-07-25 06:00:00+00:00,85,192.0
2023-07-27 13:30:00+00:00,Balti Elektrijaam,2023-07-27 13:00:00+00:00,85,192.0
2023-08-21 04:00:00+00:00,Balti Elektrijaam,2023-08-21 03:45:00+00:00,0,192.0
2023-08-21 07:00:00+00:00,Balti Elektrijaam,2023-08-21 04:00:00+00:00,0,192.0
2023-09-11 14:30:00+00:00,Balti Elektrijaam,2023-09-11 14:15:00+00:00,75,192.0
2023-09-11 15:00:00+00:00,Balti Elektrijaam,2023-09-11 14:30:00+00:00,75,192.0
2023-09-22 14:00:00+00:00,Balti Elektrijaam,2023-09-11 15:00:00+00:00,75,192.0
2023-09-25 03:30:00+00:00,Balti Elektrijaam,2023-09-25 03:00:00+00:00,70,192.0
2023-09-25 03:45:00+00:00,Balti Elektrijaam,2023-09-25 03:30:00+00:00,70,192.0
2023-10-04 15:00:00+00:00,Balti Elektrijaam,2023-09-29 08:00:00+00:00,75,192.0
2023-10-04 15:30:00+00:00,Balti Elektrijaam,2023-10-04 15:00:00+00:00,0,192.0
2023-10-04 15:45:00+00:00,Balti Elektrijaam,2023-10-04 15:30:00+00:00,0,192.0
2023-10-09 12:00:00+00:00,Balti Elektrijaam,2023-10-08 08:00:00+00:00,0,192.0
2023-10-17 11:30:00+00:00,Balti Elektrijaam,2023-10-17 11:15:00+00:00,75,192.0
2023-10-17 12:00:00+00:00,Balti Elektrijaam,2023-10-17 11:30:00+00:00,75,192.0
2023-10-31 04:00:00+00:00,Balti Elektrijaam,2023-10-17 12:00:00+00:00,75,192.0
2023-12-18 23:15:00+00:00,Balti Elektrijaam,2023-12-18 23:15:00+00:00,70,192.0
2023-12-18 23:30:00+00:00,Balti Elektrijaam,2023-12-18 23:15:00+00:00,70,192.0
2023-12-19 00:00:00+00:00,Balti Elektrijaam,2023-12-18 23:30:00+00:00,70,192.0
2023-12-28 00:00:00+00:00,Balti Elektrijaam,2023-12-19 00:00:00+00:00,70,192.0
2023-12-28 00:15:00+00:00,Balti Elektrijaam,2023-12-28 00:00:00+00:00,0,192.0
2023-12-28 00:30:00+00:00,Balti Elektrijaam,2023-12-28 00:15:00+00:00,0,192.0
2023-12-28 01:00:00+00:00,Balti Elektrijaam,2023-12-28 00:30:00+00:00,70,192.0
2024-01-01 00:00:00+00:00,Balti Elektrijaam,2023-12-28 01:00:00+00:00,70,192.0
2023-01-07 04:00:00+00:00,Eesti Elektrijaam,2023-01-01 00:00:00+00:00,620,1471.0
2023-01-09 16:00:00+00:00,Eesti Elektrijaam,2023-01-09 04:00:00+00:00,90,194.0
2023-01-15 04:00:00+00:00,Eesti Elektrijaam,2023-01-11 16:00:00+00:00,0,173.0
2023-01-25 14:00:00+00:00,Eesti Elektrijaam,2023-01-20 22:00:00+00:00,65,173.0
2023-01-25 14:30:00+00:00,Eesti Elektrijaam,2023-01-25 14:00:00+00:00,65,173.0
2023-02-01 04:00:00+00:00,Eesti Elektrijaam,2023-01-27 23:00:00+00:00,0,358.0
2023-01-27 23:00:00+00:00,Eesti Elektrijaam,2023-01-27 17:00:00+00:00,0,164.0
2023-02-05 18:30:00+00:00,Eesti Elektrijaam,2023-02-05 18:15:00+00:00,70,173.0
2023-02-05 19:00:00+00:00,Eesti Elektrijaam,2023-02-05 18:30:00+00:00,70,173.0
2023-02-10 23:00:00+00:00,Eesti Elektrijaam,2023-02-05 19:00:00+00:00,70,173.0
2023-02-13 17:30:00+00:00,Eesti Elektrijaam,2023-02-13 17:15:00+00:00,0,328.0
2023-02-13 18:00:00+00:00,Eesti Elektrijaam,2023-02-13 17:30:00+00:00,0,328.0
2023-02-14 07:00:00+00:00,Eesti Elektrijaam,2023-02-13 18:00:00+00:00,0,328.0
2023-02-14 07:15:00+00:00,Eesti Elektrijaam,2023-02-14 07:00:00+00:00,0,328.0
2023-04-01 18:00:00+00:00,Eesti Elektrijaam,2023-03-03 10:00:00+00:00,435,3166.0
2023-03-03 10:00:00+00:00,Eesti Elektrijaam,2023-02-28 23:00:00+00:00,0,173.0
2023-04-01 18:30:00+00:00,Eesti Elektrijaam,2023-04-01 18:00:00+00:00,50,173.0
2023-04-01 18:45:00+00:00,Eesti Elektrijaam,2023-04-01 18:30:00+00:00,50,173.0
2023-04-07 14:00:00+00:00,Eesti Elektrijaam,2023-04-03 10:00:00+00:00,80,194.0
2023-04-07 14:15:00+00:00,Eesti Elektrijaam,2023-04-07 14:00:00+00:00,0,194.0
2023-04-07 14:15:00+00:00,Eesti Elektrijaam,2023-04-07 14:15:00+00:00,0,194.0
2023-05-12 02:00:00+00:00,Eesti Elektrijaam,2023-05-12 01:45:00+00:00,0,164.0
2023-05-12 09:00:00+00:00,Eesti Elektrijaam,2023-05-12 02:00:00+00:00,70,337.0
2023-05-12 18:00:00+00:00,Eesti Elektrijaam,2023-05-12 09:00:00+00:00,70,173.0
2023-05-21 12:00:00+00:00,Eesti Elektrijaam,2023-05-16 22:00:00+00:00,70,173.0
2023-05-30 15:00:00+00:00,Eesti Elektrijaam,2023-05-30 07:00:00+00:00,0,173.0
2023-06-05 16:45:00+00:00,Eesti Elektrijaam,2023-06-05 16:30:00+00:00,75,194.0
2023-06-05 17:00:00+00:00,Eesti Elektrijaam,2023-06-05 16:45:00+00:00,75,194.0
2023-06-05 20:00:00+00:00,Eesti Elektrijaam,2023-06-05 17:00:00+00:00,75,194.0
2023-06-17 03:00:00+00:00,Eesti Elektrijaam,2023-06-12 01:00:00+00:00,0,173.0
2023-06-24 09:00:00+00:00,Eesti Elektrijaam,2023-06-22 22:00:00+00:00,40,173.0
2023-10-07 03:00:00+00:00,Eesti Elektrijaam,2023-07-05 09:00:00+00:00,495,1578.0
2023-07-05 09:00:00+00:00,Eesti Elektrijaam,2023-06-24 09:00:00+00:00,0,194.0
2023-10-07 16:00:00+00:00,Eesti Elektrijaam,2023-10-07 03:00:00+00:00,0,194.0
2023-10-07 16:30:00+00:00,Eesti Elektrijaam,2023-10-07 16:00:00+00:00,0,194.0
2023-10-07 16:45:00+00:00,Eesti Elektrijaam,2023-10-07 16:30:00+00:00,0,194.0
2023-10-07 16:45:00+00:00,Eesti Elektrijaam,2023-10-07 16:45:00+00:00,0,194.0
2023-10-09 06:00:00+00:00,Eesti Elektrijaam,2023-10-09 04:00:00+00:00,80,194.0
2023-11-09 04:00:00+00:00,Eesti Elektrijaam,2023-10-16 18:00:00+00:00,730,3855.0
2023-10-16 18:00:00+00:00,Eesti Elektrijaam,2023-10-10 22:00:00+00:00,0,173.0
2023-11-09 10:00:00+00:00,Eesti Elektrijaam,2023-11-09 04:00:00+00:00,0,173.0
2023-11-09 10:30:00+00:00,Eesti Elektrijaam,2023-11-09 10:00:00+00:00,0,173.0
2023-11-09 10:45:00+00:00,Eesti Elektrijaam,2023-11-09 10:30:00+00:00,0,173.0
2023-11-09 11:00:00+00:00,Eesti Elektrijaam,2023-11-09 10:45:00+00:00,82,173.0
2023-11-11 13:00:00+00:00,Eesti Elektrijaam,2023-11-10 19:00:00+00:00,147,346.0
2023-11-10 19:00:00+00:00,Eesti Elektrijaam,2023-11-09 11:00:00+00:00,82,173.0
2023-11-11 20:00:00+00:00,Eesti Elektrijaam,2023-11-11 13:00:00+00:00,82,173.0
2023-11-11 20:30:00+00:00,Eesti Elektrijaam,2023-11-11 20:00:00+00:00,82,173.0
2023-11-11 20:45:00+00:00,Eesti Elektrijaam,2023-11-11 20:30:00+00:00,82,173.0
2023-11-11 20:45:00+00:00,Eesti Elektrijaam,2023-11-11 20:45:00+00:00,82,173.0
2023-11-17 04:00:00+00:00,Eesti Elektrijaam,2023-11-16 19:00:00+00:00,50,173.0
2023-11-20 04:00:00+00:00,Eesti Elektrijaam,2023-11-19 19:00:00+00:00,50,173.0
2023-12-07 19:00:00+00:00,Eesti Elektrijaam,2023-11-29 20:00:00+00:00,471,1205.0
2023-11-29 20:00:00+00:00,Eesti Elektrijaam,2023-11-21 12:00:00+00:00,70,194.0
2023-12-07 19:00:00+00:00,Eesti Elektrijaam,2023-12-07 19:00:00+00:00,70,194.0
2023-12-10 02:15:00+00:00,Eesti Elektrijaam,2023-12-10 02:00:00+00:00,0,501.0
2023-12-10 02:00:00+00:00,Eesti Elektrijaam,2023-12-10 00:00:00+00:00,0,173.0
2023-12-16 16:00:00+00:00,Eesti Elektrijaam,2023-12-10 02:15:00+00:00,0,173.0
2023-12-16 16:15:00+00:00,Eesti Elektrijaam,2023-12-16 16:00:00+00:00,0,173.0
2023-12-16 16:30:00+00:00,Eesti Elektrijaam,2023-12-16 16:15:00+00:00,50,173.0
2023-12-16 17:00:00+00:00,Eesti Elektrijaam,2023-12-16 16:30:00+00:00,50,173.0
2023-12-24 06:00:00+00:00,Eesti Elektrijaam,2023-12-16 17:00:00+00:00,50,173.0
2023-12-24 06:15:00+00:00,Eesti Elektrijaam,2023-12-24 06:00:00+00:00,50,173.0
2023-12-24 06:15:00+00:00,Eesti Elektrijaam,2023-12-24 06:15:00+00:00,50,173.0
