end,production_resource_name,start,avail_qty,nominal_power
2023-08-11 08:15:00+00:00,COO I T,2023-08-11 08:15:00+00:00,0.0,158.0
2023-08-16 11:00:00+00:00,COO I T,2023-08-16 06:00:00+00:00,0.0,158.0
2023-08-17 12:00:00+00:00,COO I T,2023-08-17 11:00:00+00:00,0.0,158.0
2023-08-30 09:00:00+00:00,COO I T,2023-08-30 06:00:00+00:00,0.0,316.0
2023-08-30 09:15:00+00:00,COO I T,2023-08-30 09:00:00+00:00,0.0,316.0
2023-08-30 09:15:00+00:00,COO I T,2023-08-30 09:15:00+00:00,0.0,316.0
2023-08-31 09:00:00+00:00,COO I T,2023-08-31 08:00:00+00:00,0.0,316.0
2023-09-20 05:00:00+00:00,COO I T,2023-09-20 05:00:00+00:00,0.0,158.0
2023-09-21 07:30:00+00:00,COO I T,2023-09-21 07:00:00+00:00,0.0,316.0
2023-10-10 04:45:00+00:00,COO I T,2023-10-10 03:15:00+00:00,0.0,316.0
2023-10-11 06:00:00+00:00,COO I T,2023-10-11 05:00:00+00:00,0.0,316.0
2023-10-11 06:30:00+00:00,COO I T,2023-10-11 06:00:00+00:00,0.0,316.0
2023-11-10 07:00:00+00:00,COO I T,2023-11-10 06:30:00+00:00,0.0,316.0
2023-11-10 10:00:00+00:00,COO I T,2023-11-10 07:00:00+00:00,0.0,316.0
2023-12-28 13:30:00+00:00,COO I T,2023-11-14 21:00:00+00:00,0.0,1896.0
2023-11-14 21:00:00+00:00,COO I T,2023-11-12 23:00:00+00:00,0.0,158.0
2024-01-01 00:00:00+00:00,COO I T,2023-12-28 13:30:00+00:00,0.0,158.0
2023-01-03 12:00:00+00:00,COO II T,2023-01-03 12:00:00+00:00,0.0,230.0
2023-01-03 14:00:00+00:00,COO II T,2023-01-03 12:00:00+00:00,0.0,230.0
2023-01-04 12:00:00+00:00,COO II T,2023-01-04 11:45:00+00:00,0.0,230.0
2023-01-04 14:00:00+00:00,COO II T,2023-01-04 12:00:00+00:00,0.0,230.0
2023-01-11 06:00:00+00:00,COO II T,2023-01-11 05:45:00+00:00,0.0,690.0
2023-01-11 05:45:00+00:00,COO II T,2023-01-11 05:45:00+00:00,0.0,690.0
2023-01-19 14:00:00+00:00,COO II T,2023-01-19 07:00:00+00:00,0.0,230.0
2023-01-19 14:15:00+00:00,COO II T,2023-01-19 14:00:00+00:00,0.0,230.0
2023-01-19 14:30:00+00:00,COO II T,2023-01-19 14:15:00+00:00,0.0,230.0
2023-02-15 11:00:00+00:00,COO II T,2023-02-15 09:00:00+00:00,0.0,230.0
2023-02-15 11:15:00+00:00,COO II T,2023-02-15 11:00:00+00:00,0.0,230.0
2023-02-17 12:00:00+00:00,COO II T,2023-02-17 11:30:00+00:00,0.0,230.0
2023-02-17 14:00:00+00:00,COO II T,2023-02-17 12:00:00+00:00,0.0,230.0
2023-02-20 14:00:00+00:00,COO II T,2023-02-20 09:00:00+00:00,0.0,230.0
2023-02-20 14:30:00+00:00,COO II T,2023-02-20 14:00:00+00:00,0.0,230.0
2023-02-20 14:45:00+00:00,COO II T,2023-02-20 14:30:00+00:00,0.0,230.0
2023-02-22 12:30:00+00:00,COO II T,2023-02-22 11:00:00+00:00,0.0,1150.0
2023-02-22 11:00:00+00:00,COO II T,2023-02-22 09:00:00+00:00,0.0,230.0
2023-02-22 14:00:00+00:00,COO II T,2023-02-22 12:30:00+00:00,0.0,230.0
2023-02-22 14:15:00+00:00,COO II T,2023-02-22 14:00:00+00:00,0.0,230.0
2023-02-22 14:30:00+00:00,COO II T,2023-02-22 14:15:00+00:00,0.0,230.0
2023-02-23 10:00:00+00:00,COO II T,2023-02-23 09:00:00+00:00,0.0,230.0
2023-02-23 10:30:00+00:00,COO II T,2023-02-23 10:00:00+00:00,0.0,230.0
2023-02-23 10:45:00+00:00,COO II T,2023-02-23 10:30:00+00:00,0.0,230.0
2023-03-07 20:45:00+00:00,COO II T,2023-03-07 20:00:00+00:00,101.0,690.0
2023-03-07 20:45:00+00:00,COO II T,2023-03-07 20:45:00+00:00,101.0,230.0
2023-03-07 21:00:00+00:00,COO II T,2023-03-07 20:45:00+00:00,101.0,460.0
2023-03-07 21:00:00+00:00,COO II T,2023-03-07 21:00:00+00:00,101.0,230.0
2023-03-07 21:45:00+00:00,COO II T,2023-03-07 21:00:00+00:00,0.0,920.0
2023-03-07 22:00:00+00:00,COO II T,2023-03-07 21:45:00+00:00,0.0,690.0
2023-03-14 14:00:00+00:00,COO II T,2023-03-14 12:00:00+00:00,0.0,690.0
2023-03-14 14:15:00+00:00,COO II T,2023-03-14 14:00:00+00:00,0.0,690.0
2023-03-14 18:00:00+00:00,COO II T,2023-03-14 17:30:00+00:00,0.0,230.0
2023-03-15 13:00:00+00:00,COO II T,2023-03-14 18:00:00+00:00,0.0,230.0
2023-03-15 13:45:00+00:00,COO II T,2023-03-15 13:00:00+00:00,0.0,230.0
2023-03-15 13:45:00+00:00,COO II T,2023-03-15 13:45:00+00:00,0.0,230.0
2023-03-21 17:15:00+00:00,COO II T,2023-03-21 17:00:00+00:00,0.0,230.0
2023-03-21 18:00:00+00:00,COO II T,2023-03-21 17:15:00+00:00,0.0,230.0
2023-03-22 14:00:00+00:00,COO II T,2023-03-21 18:00:00+00:00,0.0,230.0
2023-03-22 14:15:00+00:00,COO II T,2023-03-22 14:00:00+00:00,0.0,230.0
2023-03-22 14:30:00+00:00,COO II T,2023-03-22 14:15:00+00:00,0.0,230.0
2023-03-25 14:45:00+00:00,COO II T,2023-03-25 14:45:00+00:00,0.0,460.0
2023-03-25 15:00:00+00:00,COO II T,2023-03-25 14:45:00+00:00,0.0,690.0
2023-03-27 07:15:00+00:00,COO II T,2023-03-27 07:00:00+00:00,0.0,230.0
2023-03-27 08:00:00+00:00,COO II T,2023-03-27 07:15:00+00:00,0.0,230.0
2023-03-27 09:00:00+00:00,COO II T,2023-03-27 08:00:00+00:00,0.0,230.0
2023-03-27 09:45:00+00:00,COO II T,2023-03-27 09:00:00+00:00,0.0,230.0
