avail_qty,end,nominal_power,production_resource_name,start
0.0,2023-01-02 12:00:00+0000,118.0,EDAL_______,2023-01-02 05:00:00+0000
12.0,2023-01-14 23:00:00+0000,200.0,EPVR_______,2023-01-13 23:00:00+0000
12.0,2023-01-12 23:00:00+0000,200.0,EPVR_______,2023-01-11 23:00:00+0000
12.0,2023-01-30 23:00:00+0000,200.0,EPVR_______,2023-01-29 23:00:00+0000
12.0,2023-01-01 23:00:00+0000,200.0,EPVR_______,2023-01-01 00:00:00+0000
12.0,2023-01-23 23:00:00+0000,200.0,EPVR_______,2023-01-22 23:00:00+0000
12.0,2023-01-15 23:00:00+0000,200.0,EPVR_______,2023-01-14 23:00:00+0000
12.0,2023-01-18 23:00:00+0000,200.0,EPVR_______,2023-01-17 23:00:00+0000
12.0,2023-01-05 23:00:00+0000,200.0,EPVR_______,2023-01-04 23:00:00+0000
12.0,2023-01-09 23:00:00+0000,200.0,EPVR_______,2023-01-08 23:00:00+0000
12.0,2023-01-28 23:00:00+0000,200.0,EPVR_______,2023-01-27 23:00:00+0000
12.0,2023-01-26 23:00:00+0000,200.0,EPVR_______,2023-01-25 23:00:00+0000
12.0,2023-01-27 23:00:00+0000,200.0,EPVR_______,2023-01-26 23:00:00+0000
12.0,2023-01-29 23:00:00+0000,200.0,EPVR_______,2023-01-28 23:00:00+0000
12.0,2023-01-10 23:00:00+0000,200.0,EPVR_______,2023-01-09 23:00:00+0000
12.0,2023-01-22 23:00:00+0000,200.0,EPVR_______,2023-01-21 23:00:00+0000
12.0,2023-01-07 23:00:00+0000,200.0,EPVR_______,2023-01-06 23:00:00+0000
12.0,2023-01-13 23:00:00+0000,200.0,EPVR_______,2023-01-12 23:00:00+0000
12.0,2023-01-19 23:00:00+0000,200.0,EPVR_______,2023-01-18 23:00:00+0000
12.0,2023-01-20 23:00:00+0000,200.0,EPVR_______,2023-01-19 23:00:00+0000
12.0,2023-01-31 23:00:00+0000,200.0,EPVR_______,2023-01-30 23:00:00+0000
12.0,2023-01-24 23:00:00+0000,200.0,EPVR_______,2023-01-23 23:00:00+0000
12.0,2023-01-04 23:00:00+0000,200.0,EPVR_______,2023-01-03 23:00:00+0000
