end,production_resource_name,start,avail_qty,nominal_power
2023-12-02 09:00:00+00:00,Vaskiluoto,2023-12-02 06:00:00+00:00,0,223.0
2023-12-02 09:30:00+00:00,Vaskiluoto,2023-12-02 09:00:00+00:00,0,223.0
2024-01-01 00:00:00+00:00,Vaskiluoto,2023-12-26 22:00:00+00:00,0,223.0
2023-01-18 14:00:00+00:00,Vuosaari,2023-01-12 07:00:00+00:00,0,160.0
2023-05-25 12:00:00+00:00,Vuosaari,2023-05-25 04:00:00+00:00,0,160.0
2023-07-03 08:00:00+00:00,Vuosaari,2023-07-03 07:30:00+00:00,0,160.0
2023-07-03 07:30:00+00:00,Vuosaari,2023-07-03 07:30:00+00:00,0,160.0
2023-07-04 11:00:00+00:00,Vuosaari,2023-07-03 08:00:00+00:00,0,160.0
2023-07-04 11:15:00+00:00,Vuosaari,2023-07-04 11:00:00+00:00,0,160.0
2023-07-04 11:30:00+00:00,Vuosaari,2023-07-04 11:15:00+00:00,0,160.0
2023-09-24 20:00:00+00:00,Vuosaari,2023-08-20 21:00:00+00:00,0,160.0
2023-09-24 20:30:00+00:00,Vuosaari,2023-09-24 20:00:00+00:00,0,160.0
2023-09-24 20:45:00+00:00,Vuosaari,2023-09-24 20:30:00+00:00,0,160.0
2023-09-24 21:00:00+00:00,Vuosaari,2023-09-24 20:45:00+00:00,0,160.0
2023-12-05 20:45:00+00:00,Vuosaari,2023-12-05 20:30:00+00:00,0,160.0
2023-12-05 21:00:00+00:00,Vuosaari,2023-12-05 20:45:00+00:00,0,160.0
2023-12-05 22:00:00+00:00,Vuosaari,2023-12-05 21:00:00+00:00,0,160.0
2023-12-06 23:00:00+00:00,Vuosaari,2023-12-06 22:45:00+00:00,0,160.0
2023-12-07 06:00:00+00:00,Vuosaari,2023-12-06 23:00:00+00:00,0,160.0
