avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,BE,Planned maintenance,A03,Cancelled,2023-04-21 00:00:00+02:00,OOtlNhrGxLhVg7BqW-Uq0A,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 6 T,1,MAW,PT60M,2,2023-04-10 00:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-07-01 00:00:00+02:00,3Q7dUDNqiGx6E_eFkJIGrw,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 1 T,1,MAW,PT60M,2,2023-05-01 00:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-07-17 00:00:00+02:00,2vGVlSOzfzjDOao3qQBbTQ,157.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT60M,2,2023-05-01 00:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-04-27 18:00:00+02:00,ZEkzI0V-xdcdkPQsm-s1kw,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 1 T,1,MAW,PT60M,2,2023-04-17 08:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-05-29 18:00:00+02:00,PkqOqIAOrS--EaSwsSqTaw,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 2 T,1,MAW,PT60M,2,2023-05-08 08:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-01-20 07:30:00+01:00,wZcJpO00doL3MYJwu57L2A,422.0,Fossil Gas,22WT-POWE000244W,Belgium,T-power Beringen,T-power Beringen,1,MAW,PT15M,2,2023-01-15 07:30:00+01:00
0,BE,Planned maintenance,A03,Cancelled,2023-05-14 18:00:00+02:00,gxnG2cLQIp-apLVx7F_5ZQ,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 2 T,1,MAW,PT60M,2,2023-05-02 08:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-05-14 18:00:00+02:00,thD9iwBm201bjRbX_-fJbg,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 3 T,1,MAW,PT60M,2,2023-05-02 08:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-05-15 00:00:00+02:00,pQekNHC1BQrcYNgrP8FARQ,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT60M,2,2023-05-01 00:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-05-15 00:00:00+02:00,Ho09Q4Gt8SzrHyXuQFe-ug,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT60M,2,2023-05-01 00:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-07-05 18:00:00+02:00,ThaCkVYLP9Fepgp0BHixLg,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 4 T,1,MAW,PT60M,2,2023-05-02 08:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-07-05 18:00:00+02:00,ytgvuPIHkd4_-m7EEJHraQ,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 5 T,1,MAW,PT60M,2,2023-05-02 08:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-07-05 18:00:00+02:00,AcV3TjJtMVehwZpt3s2wSQ,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 6 T,1,MAW,PT60M,2,2023-05-02 08:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-06-12 00:00:00+02:00,SbPbUoaBzBKehUrSnXiGpw,150.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS GT1,1,MAW,PT60M,2,2023-05-22 00:00:00+02:00
0,BE,Planned maintenance,A03,Cancelled,2023-01-20 07:30:00+01:00,-TS0VEYrWWmMNNLHaNZYOA,422.0,Fossil Gas,22WT-POWE000244W,Belgium,T-power Beringen,T-power Beringen,1,MAW,PT15M,2,2023-01-15 07:30:00+01:00
0,BE,Planned maintenance,A03,,2023-01-03 13:00:00+01:00,nCYGn4HPvOBiVrWtRFL35g,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 6 T,1,MAW,PT1M,2,2023-01-03 12:54:00+01:00
0,BE,Planned maintenance,A03,,2023-01-03 15:00:00+01:00,nCYGn4HPvOBiVrWtRFL35g,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 6 T,1,MAW,PT60M,2,2023-01-03 13:00:00+01:00
0,BE,Planned maintenance,A03,,2023-01-04 15:00:00+01:00,n_oLvJku8P3ez2aEnmHKFA,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 5 T,1,MAW,PT60M,2,2023-01-04 13:00:00+01:00
