avail_qty,end,nominal_power,production_resource_name,start
0,2023-04-18 23:59:00+02:00,334.0,Karlshamn,2023-04-18 23:45:00+02:00
0,2023-04-18 23:45:00+02:00,334.0,Karlshamn,2023-04-18 23:30:00+02:00
0,2023-04-18 23:30:00+02:00,334.0,Karlshamn,2023-04-18 23:00:00+02:00
0,2023-04-18 23:00:00+02:00,334.0,Karlshamn,2023-03-18 00:00:00+01:00
0,2023-08-17 16:00:00+02:00,162.0,Vietas,2023-08-15 07:00:00+02:00
0,2023-01-25 16:00:00+01:00,113.0,Gallejaur,2023-01-23 08:00:00+01:00
0,2023-01-01 15:00:00+01:00,100.0,Bastusel,2023-01-01 12:00:00+01:00
0,2023-01-01 16:15:00+01:00,120.0,Värtaverket,2023-01-01 16:01:00+01:00
0,2023-01-02 03:00:00+01:00,120.0,Värtaverket,2023-01-01 17:00:00+01:00
0,2023-01-01 17:00:00+01:00,120.0,Värtaverket,2023-01-01 16:30:00+01:00
0,2023-01-01 16:30:00+01:00,120.0,Värtaverket,2023-01-01 16:15:00+01:00
0,2023-01-03 08:00:00+01:00,190.0,Värtaverket,2023-01-02 09:00:00+01:00
0,2023-01-02 09:00:00+01:00,190.0,Värtaverket,2023-01-02 08:30:00+01:00
0,2023-01-02 08:30:00+01:00,190.0,Värtaverket,2023-01-02 08:20:00+01:00
0,2023-01-25 16:00:00+01:00,146.0,Letsi,2023-01-25 12:00:00+01:00
0,2023-01-25 12:23:00+01:00,146.0,Letsi,2023-01-25 12:05:00+01:00
0,2023-01-25 15:10:00+01:00,200.0,Gasturbiner Halmstad,2023-01-25 15:00:00+01:00
0,2023-01-25 15:00:00+01:00,200.0,Gasturbiner Halmstad,2023-01-25 13:00:00+01:00
0,2023-01-30 10:00:00+01:00,179.0,Ligga,2023-01-30 06:00:00+01:00
0,2023-01-30 10:30:00+01:00,179.0,Ligga,2023-01-30 10:00:00+01:00
0,2023-01-30 10:45:00+01:00,179.0,Ligga,2023-01-30 10:30:00+01:00
0,2023-01-30 05:45:00+01:00,179.0,Ligga,2023-01-30 05:39:00+01:00
0,2023-01-30 10:53:00+01:00,179.0,Ligga,2023-01-30 10:45:00+01:00
0,2023-01-30 06:00:00+01:00,179.0,Ligga,2023-01-30 05:45:00+01:00
0,2023-01-30 06:00:00+01:00,146.0,Letsi,2023-01-30 05:52:00+01:00
0,2023-01-31 10:30:00+01:00,146.0,Letsi,2023-01-31 10:00:00+01:00
0,2023-01-31 10:35:00+01:00,146.0,Letsi,2023-01-31 10:30:00+01:00
0,2023-01-31 10:00:00+01:00,146.0,Letsi,2023-01-30 06:00:00+01:00
0,2023-02-01 02:00:00+01:00,146.0,Letsi,2023-02-01 01:55:00+01:00
0,2023-02-01 03:00:00+01:00,146.0,Letsi,2023-02-01 02:00:00+01:00
