avail_qty,end,nominal_power,production_resource_name,start
0.0,2023-01-01 00:00:00+01:00,162.0,Maggia (OFIMA),2022-12-05 08:00:00+01:00
0.0,2023-01-01 00:00:00+01:00,384.0,Gde-Dixence (GD),2022-01-01 00:00:00+01:00
0.0,2023-01-01 00:00:00+01:00,288.0,Gde-Dixence (GD),2022-01-01 00:00:00+01:00
42.0,2023-02-10 18:00:00+01:00,150.0,Maggia (OFIMA),2023-02-06 06:00:00+01:00
362.0,2023-01-06 15:00:00+01:00,484.0,Hongrin-Léman (FMHL),2023-01-06 13:00:00+01:00
0.0,2023-01-10 12:00:00+01:00,250.0,KLL - KW Linth-Limmern AG,2023-01-10 07:00:00+01:00
0.0,2023-03-01 17:00:00+01:00,250.0,KLL - KW Linth-Limmern AG,2023-02-28 07:00:00+01:00
27.0,2023-04-01 00:00:00+02:00,226.0,AET Leventina,2023-01-31 00:00:00+01:00
105.0,2023-01-10 11:00:00+01:00,226.0,AET Leventina,2023-01-10 07:00:00+01:00
0.0,2023-01-17 12:00:00+01:00,102.0,KLL - KW Linth-Limmern AG,2023-01-17 10:00:00+01:00
0.0,2023-01-17 15:00:00+01:00,102.0,KLL - KW Linth-Limmern AG,2023-01-17 13:00:00+01:00
0.0,2023-01-17 17:00:00+01:00,102.0,KLL - KW Linth-Limmern AG,2023-01-17 15:00:00+01:00
836.0,2023-01-10 12:00:00+01:00,1254.0,Gde-Dixence (GD),2023-01-10 11:00:00+01:00
1172.0,2023-01-01 00:00:00+01:00,1307.0,KW Oberhasli AG (KWO),2022-11-07 07:00:00+01:00
0.0,2023-02-06 08:00:00+01:00,185.0,Maggia (OFIMA),2023-02-06 07:00:00+01:00
836.0,2023-01-10 17:00:00+01:00,1254.0,Gde-Dixence (GD),2023-01-10 16:00:00+01:00
775.0,2023-01-05 18:00:00+01:00,930.0,Nant de Drance (NDD),2023-01-05 07:00:00+01:00
0.0,2023-01-02 14:30:00+01:00,250.0,KLL - KW Linth-Limmern AG,2023-01-02 13:00:00+01:00
0.0,2023-01-03 08:30:00+01:00,250.0,KLL - KW Linth-Limmern AG,2023-01-02 21:45:00+01:00
0.0,2023-01-02 21:45:00+01:00,250.0,KLL - KW Linth-Limmern AG,2023-01-02 21:32:00+01:00
298.0,2023-02-17 15:00:00+01:00,484.0,Hongrin-Léman (FMHL),2023-02-17 13:00:00+01:00
0.0,2023-01-11 16:30:00+01:00,105.0,KSL - KW Sarganserland AG,2023-01-11 13:30:00+01:00
0.0,2023-01-11 16:30:00+01:00,105.0,KSL - KW Sarganserland AG,2023-01-11 13:30:00+01:00
0.0,2023-01-11 16:30:00+01:00,105.0,KSL - KW Sarganserland AG,2023-01-11 13:30:00+01:00
0.0,2023-06-14 16:30:00+02:00,105.0,KSL - KW Sarganserland AG,2023-06-14 13:30:00+02:00
0.0,2023-01-06 11:30:00+01:00,250.0,KLL - KW Linth-Limmern AG,2023-01-06 09:45:00+01:00
775.0,2023-01-06 10:45:00+01:00,930.0,Nant de Drance (NDD),2023-01-06 09:30:00+01:00
775.0,2023-01-06 10:48:00+01:00,930.0,Nant de Drance (NDD),2023-01-06 10:45:00+01:00
775.0,2023-01-07 08:00:00+01:00,930.0,Nant de Drance (NDD),2023-01-07 01:00:00+01:00
836.0,2023-01-08 07:30:00+01:00,1254.0,Gde-Dixence (GD),2023-01-08 05:45:00+01:00
836.0,2023-01-08 07:35:00+01:00,1254.0,Gde-Dixence (GD),2023-01-08 07:30:00+01:00
836.0,2023-01-09 10:00:00+01:00,1254.0,Gde-Dixence (GD),2023-01-09 07:00:00+01:00
0.0,2023-03-28 00:00:00+02:00,185.0,Maggia (OFIMA),2023-03-10 07:00:00+01:00
0.0,2023-01-10 10:30:00+01:00,250.0,KLL - KW Linth-Limmern AG,2023-01-10 07:00:00+01:00
207.0,2023-01-11 07:45:00+01:00,340.0,Electra-Massa (EM),2023-01-11 07:40:00+01:00
207.0,2023-01-11 10:00:00+01:00,340.0,Electra-Massa (EM),2023-01-11 07:45:00+01:00
775.0,2023-01-11 17:15:00+01:00,930.0,Nant de Drance (NDD),2023-01-11 07:00:00+01:00
775.0,2023-01-17 18:00:00+01:00,930.0,Nant de Drance (NDD),2023-01-17 07:00:00+01:00
836.0,2023-01-12 17:00:00+01:00,1254.0,Gde-Dixence (GD),2023-01-12 15:15:00+01:00
836.0,2023-01-12 15:15:00+01:00,1254.0,Gde-Dixence (GD),2023-01-12 15:08:00+01:00
0.0,2023-01-17 17:00:00+01:00,114.0,Verzasca,2023-01-17 13:00:00+01:00
775.0,2023-01-12 21:00:00+01:00,930.0,Nant de Drance (NDD),2023-01-12 19:00:00+01:00
35.0,2023-01-26 15:00:00+01:00,230.0,Emosson (ESA),2023-01-26 09:00:00+01:00
836.0,2023-01-17 04:30:00+01:00,1254.0,Gde-Dixence (GD),2023-01-17 04:17:00+01:00
836.0,2023-01-17 08:30:00+01:00,1254.0,Gde-Dixence (GD),2023-01-17 04:30:00+01:00
105.0,2023-01-18 11:00:00+01:00,226.0,AET Leventina,2023-01-18 07:00:00+01:00
0.0,2023-01-21 00:00:00+01:00,420.0,Blenio (OFIBLE),2023-01-20 00:00:00+01:00
775.0,2023-01-19 16:32:00+01:00,930.0,Nant de Drance (NDD),2023-01-19 16:30:00+01:00
775.0,2023-01-19 16:30:00+01:00,930.0,Nant de Drance (NDD),2023-01-19 13:00:00+01:00
