avail_qty,end,nominal_power,production_resource_name,start
0,2023-01-12 17:30:00+02:00,225.0,KruonioHAE,2023-01-12 17:00:00+02:00
0,2023-01-12 17:00:00+02:00,225.0,KruonioHAE,2023-01-12 00:00:00+02:00
0,2023-04-21 10:00:00+03:00,225.0,KruonioHAE,2023-03-06 00:00:00+02:00
0,2023-04-21 10:30:00+03:00,225.0,KruonioHAE,2023-04-21 10:00:00+03:00
0,2023-05-31 00:00:00+03:00,300.0,Lietuvos elektrine,2023-05-29 00:00:00+03:00
0,2023-06-15 07:23:00+03:00,445.0,Lietuvos elektrine,2023-06-15 07:15:00+03:00
0,2023-06-15 07:15:00+03:00,445.0,Lietuvos elektrine,2023-06-15 07:00:00+03:00
0,2023-06-15 07:00:00+03:00,445.0,Lietuvos elektrine,2023-06-15 06:00:00+03:00
0,2023-06-15 06:00:00+03:00,445.0,Lietuvos elektrine,2023-06-15 05:53:00+03:00
0,2023-07-21 10:00:00+03:00,225.0,KruonioHAE,2023-07-03 00:00:00+03:00
0,2023-08-23 11:30:00+03:00,300.0,Lietuvos elektrine,2023-08-23 11:00:00+03:00
0,2023-08-23 11:00:00+03:00,300.0,Lietuvos elektrine,2023-08-22 18:00:00+03:00
0,2023-08-22 18:00:00+03:00,300.0,Lietuvos elektrine,2023-08-22 17:30:00+03:00
0,2023-08-22 17:30:00+03:00,300.0,Lietuvos elektrine,2023-08-22 17:15:00+03:00
0,2023-08-22 17:15:00+03:00,300.0,Lietuvos elektrine,2023-08-22 17:10:00+03:00
0,2023-08-23 11:45:00+03:00,300.0,Lietuvos elektrine,2023-08-23 11:30:00+03:00
0,2023-09-20 16:00:00+03:00,445.0,Lietuvos elektrine,2023-09-20 15:30:00+03:00
0,2023-09-20 17:40:00+03:00,445.0,Lietuvos elektrine,2023-09-20 17:30:00+03:00
0,2023-09-20 17:30:00+03:00,445.0,Lietuvos elektrine,2023-09-20 17:00:00+03:00
0,2023-09-20 17:00:00+03:00,445.0,Lietuvos elektrine,2023-09-20 16:00:00+03:00
0,2023-09-20 15:30:00+03:00,445.0,Lietuvos elektrine,2023-09-20 15:15:00+03:00
0,2023-09-20 15:15:00+03:00,445.0,Lietuvos elektrine,2023-09-20 15:06:00+03:00
0,2023-10-14 00:00:00+03:00,300.0,Lietuvos elektrine,2023-10-09 00:00:00+03:00
0,2023-10-16 09:03:00+03:00,445.0,Lietuvos elektrine,2023-10-16 09:00:00+03:00
0,2023-10-16 09:00:00+03:00,445.0,Lietuvos elektrine,2023-10-16 08:00:00+03:00
0,2023-10-16 07:30:00+03:00,445.0,Lietuvos elektrine,2023-10-16 07:16:00+03:00
0,2023-10-16 08:00:00+03:00,445.0,Lietuvos elektrine,2023-10-16 07:30:00+03:00
0,2023-10-18 13:30:00+03:00,445.0,Lietuvos elektrine,2023-10-18 13:00:00+03:00
0,2023-10-18 13:45:00+03:00,445.0,Lietuvos elektrine,2023-10-18 13:30:00+03:00
0,2023-10-18 13:00:00+03:00,445.0,Lietuvos elektrine,2023-10-18 06:00:00+03:00
0,2023-10-27 06:45:00+03:00,445.0,Lietuvos elektrine,2023-10-27 06:41:00+03:00
0,2023-10-27 08:16:00+03:00,445.0,Lietuvos elektrine,2023-10-27 08:15:00+03:00
0,2023-10-27 08:15:00+03:00,445.0,Lietuvos elektrine,2023-10-27 08:00:00+03:00
0,2023-10-27 08:00:00+03:00,445.0,Lietuvos elektrine,2023-10-27 07:00:00+03:00
0,2023-10-27 07:00:00+03:00,445.0,Lietuvos elektrine,2023-10-27 06:45:00+03:00
0,2023-11-07 21:00:00+02:00,445.0,Lietuvos elektrine,2023-11-06 08:00:00+02:00
0,2023-11-07 21:30:00+02:00,445.0,Lietuvos elektrine,2023-11-07 21:00:00+02:00
0,2023-11-07 21:38:00+02:00,445.0,Lietuvos elektrine,2023-11-07 21:30:00+02:00
0,2023-11-13 19:11:00+02:00,300.0,Lietuvos elektrine,2023-11-13 19:00:00+02:00
0,2023-11-13 19:00:00+02:00,300.0,Lietuvos elektrine,2023-06-12 00:00:00+03:00
0,2023-11-20 00:00:00+02:00,300.0,Lietuvos elektrine,2023-11-18 08:00:00+02:00
200,2023-11-22 10:00:00+02:00,300.0,Lietuvos elektrine,2023-11-22 09:30:00+02:00
200,2023-11-22 11:00:00+02:00,300.0,Lietuvos elektrine,2023-11-22 10:00:00+02:00
0,2023-11-22 17:24:00+02:00,300.0,Lietuvos elektrine,2023-11-22 17:15:00+02:00
0,2023-11-22 15:00:00+02:00,300.0,Lietuvos elektrine,2023-11-22 14:45:00+02:00
0,2023-11-22 17:15:00+02:00,300.0,Lietuvos elektrine,2023-11-22 17:00:00+02:00
0,2023-11-22 17:00:00+02:00,300.0,Lietuvos elektrine,2023-11-22 15:00:00+02:00
0,2023-11-23 03:30:00+02:00,300.0,Lietuvos elektrine,2023-11-23 03:24:00+02:00
0,2023-11-23 04:00:00+02:00,300.0,Lietuvos elektrine,2023-11-23 03:30:00+02:00
0,2023-11-26 11:15:00+02:00,300.0,Lietuvos elektrine,2023-11-26 11:00:00+02:00
0,2023-11-26 11:00:00+02:00,300.0,Lietuvos elektrine,2023-11-23 04:00:00+02:00
0,2023-11-27 13:30:00+02:00,300.0,Lietuvos elektrine,2023-11-27 13:00:00+02:00
0,2023-11-27 06:00:00+02:00,300.0,Lietuvos elektrine,2023-11-27 05:30:00+02:00
0,2023-11-27 13:45:00+02:00,300.0,Lietuvos elektrine,2023-11-27 13:30:00+02:00
0,2023-11-27 13:00:00+02:00,300.0,Lietuvos elektrine,2023-11-27 06:00:00+02:00
0,2023-11-29 15:00:00+02:00,445.0,Lietuvos elektrine,2023-11-20 00:00:00+02:00
0,2023-12-18 09:45:00+02:00,300.0,Lietuvos elektrine,2023-12-18 09:38:00+02:00
0,2023-12-18 10:00:00+02:00,300.0,Lietuvos elektrine,2023-12-18 09:45:00+02:00
0,2023-12-18 15:00:00+02:00,300.0,Lietuvos elektrine,2023-12-18 10:00:00+02:00
0,2023-12-18 15:30:00+02:00,300.0,Lietuvos elektrine,2023-12-18 15:00:00+02:00
0,2023-12-18 15:40:00+02:00,300.0,Lietuvos elektrine,2023-12-18 15:30:00+02:00
0,2023-12-20 10:30:00+02:00,445.0,Lietuvos elektrine,2023-12-20 10:00:00+02:00
0,2023-12-20 10:00:00+02:00,445.0,Lietuvos elektrine,2023-12-19 08:00:00+02:00
0,2024-05-03 14:00:00+03:00,225.0,KruonioHAE,2023-07-24 08:00:00+03:00
