end,production_resource_name,start,avail_qty,nominal_power
2023-02-15 23:00:00+00:00,AGIOS DIMITRIOS IV,2023-02-09 21:00:00+00:00,171.0,283.0
2023-02-18 23:00:00+00:00,AGIOS DIMITRIOS IV,2023-02-18 14:00:00+00:00,162.0,283.0
2023-02-21 06:00:00+00:00,AGIOS DIMITRIOS IV,2023-02-21 03:00:00+00:00,155.0,283.0
2023-02-21 23:00:00+00:00,AGIOS DIMITRIOS IV,2023-02-21 15:00:00+00:00,172.0,283.0
2023-02-23 03:00:00+00:00,AGIOS DIMITRIOS IV,2023-02-22 23:00:00+00:00,162.0,283.0
2023-02-24 06:00:00+00:00,AGIOS DIMITRIOS IV,2023-02-24 03:00:00+00:00,162.0,283.0
2023-02-27 23:00:00+00:00,AGIOS DIMITRIOS IV,2023-02-27 00:00:00+00:00,0.0,283.0
2023-03-01 23:00:00+00:00,AGIOS DIMITRIOS IV,2023-02-27 23:00:00+00:00,0.0,283.0
2023-03-03 23:00:00+00:00,AGIOS DIMITRIOS IV,2023-03-01 23:00:00+00:00,0.0,283.0
2023-03-04 23:00:00+00:00,AGIOS DIMITRIOS IV,2023-03-03 23:00:00+00:00,0.0,283.0
2023-03-13 10:00:00+00:00,AGIOS DIMITRIOS IV,2023-03-13 07:00:00+00:00,182.0,283.0
2023-03-20 10:00:00+00:00,AGIOS DIMITRIOS IV,2023-03-13 19:30:00+00:00,0.0,283.0
2023-04-19 10:00:00+00:00,AGIOS DIMITRIOS IV,2023-04-19 07:00:00+00:00,172.0,283.0
2023-04-20 06:00:00+00:00,AGIOS DIMITRIOS IV,2023-04-19 22:00:00+00:00,170.0,283.0
2023-06-26 17:00:00+00:00,AGIOS DIMITRIOS IV,2023-06-26 04:00:00+00:00,0.0,283.0
2023-07-23 22:00:00+00:00,AGIOS DIMITRIOS IV,2023-07-20 22:00:00+00:00,0.0,283.0
2023-08-28 12:00:00+00:00,AGIOS DIMITRIOS IV,2023-08-27 20:00:00+00:00,0.0,283.0
2023-09-01 22:00:00+00:00,AGIOS DIMITRIOS IV,2023-08-30 20:00:00+00:00,0.0,283.0
2023-10-17 22:00:00+00:00,AGIOS DIMITRIOS IV,2023-10-14 22:00:00+00:00,0.0,283.0
2023-10-21 22:00:00+00:00,AGIOS DIMITRIOS IV,2023-10-19 22:00:00+00:00,0.0,283.0
2023-10-23 22:00:00+00:00,AGIOS DIMITRIOS IV,2023-10-21 22:00:00+00:00,0.0,283.0
2023-11-03 23:00:00+00:00,AGIOS DIMITRIOS IV,2023-10-31 04:00:00+00:00,157.0,283.0
2023-11-06 23:00:00+00:00,AGIOS DIMITRIOS IV,2023-11-04 23:00:00+00:00,0.0,283.0
2023-11-16 19:00:00+00:00,AGIOS DIMITRIOS IV,2023-11-15 23:00:00+00:00,155.0,283.0
2023-02-10 11:00:00+00:00,AGIOS DIMITRIOS V,2023-02-09 03:00:00+00:00,188.0,342.0
2023-02-11 13:00:00+00:00,AGIOS DIMITRIOS V,2023-02-10 17:00:00+00:00,233.0,342.0
2023-02-12 09:00:00+00:00,AGIOS DIMITRIOS V,2023-02-12 01:00:00+00:00,223.0,342.0
2023-02-13 10:00:00+00:00,AGIOS DIMITRIOS V,2023-02-13 08:00:00+00:00,233.0,342.0
2023-02-15 16:00:00+00:00,AGIOS DIMITRIOS V,2023-02-15 11:00:00+00:00,214.0,342.0
2023-02-17 15:00:00+00:00,AGIOS DIMITRIOS V,2023-02-17 10:00:00+00:00,214.0,342.0
2023-02-18 23:00:00+00:00,AGIOS DIMITRIOS V,2023-02-18 14:00:00+00:00,222.0,342.0
2023-02-19 11:00:00+00:00,AGIOS DIMITRIOS V,2023-02-19 08:00:00+00:00,233.0,342.0
2023-02-21 06:00:00+00:00,AGIOS DIMITRIOS V,2023-02-21 04:00:00+00:00,204.0,342.0
2023-03-03 12:00:00+00:00,AGIOS DIMITRIOS V,2023-03-03 09:00:00+00:00,214.0,342.0
2023-03-10 08:00:00+00:00,AGIOS DIMITRIOS V,2023-03-10 02:00:00+00:00,223.0,342.0
2023-03-12 11:00:00+00:00,AGIOS DIMITRIOS V,2023-03-11 23:00:00+00:00,214.0,342.0
2023-03-13 12:00:00+00:00,AGIOS DIMITRIOS V,2023-03-13 07:00:00+00:00,204.0,342.0
2023-03-14 06:00:00+00:00,AGIOS DIMITRIOS V,2023-03-14 02:30:00+00:00,223.0,342.0
2023-03-14 23:00:00+00:00,AGIOS DIMITRIOS V,2023-03-14 18:00:00+00:00,223.0,342.0
2023-03-15 23:00:00+00:00,AGIOS DIMITRIOS V,2023-03-15 14:00:00+00:00,233.0,342.0
2023-03-16 07:00:00+00:00,AGIOS DIMITRIOS V,2023-03-16 04:00:00+00:00,204.0,342.0
2023-03-16 23:00:00+00:00,AGIOS DIMITRIOS V,2023-03-16 18:30:00+00:00,214.0,342.0
2023-03-17 12:00:00+00:00,AGIOS DIMITRIOS V,2023-03-17 08:00:00+00:00,214.0,342.0
2023-03-19 23:00:00+00:00,AGIOS DIMITRIOS V,2023-03-17 13:00:00+00:00,214.0,342.0
2023-03-23 23:00:00+00:00,AGIOS DIMITRIOS V,2023-03-20 23:00:00+00:00,0.0,342.0
2023-03-28 06:00:00+00:00,AGIOS DIMITRIOS V,2023-03-28 02:00:00+00:00,194.0,342.0
2023-04-02 06:00:00+00:00,AGIOS DIMITRIOS V,2023-04-02 04:00:00+00:00,223.0,342.0
2023-04-02 10:00:00+00:00,AGIOS DIMITRIOS V,2023-04-02 08:00:00+00:00,233.0,342.0
2023-04-08 08:00:00+00:00,AGIOS DIMITRIOS V,2023-04-08 07:00:00+00:00,214.0,342.0
2023-04-11 11:00:00+00:00,AGIOS DIMITRIOS V,2023-04-10 10:00:00+00:00,223.0,342.0
2023-04-14 09:00:00+00:00,AGIOS DIMITRIOS V,2023-04-12 07:00:00+00:00,233.0,342.0
2023-04-26 05:00:00+00:00,AGIOS DIMITRIOS V,2023-04-25 22:00:00+00:00,188.0,342.0
2023-04-26 10:00:00+00:00,AGIOS DIMITRIOS V,2023-04-26 08:00:00+00:00,214.0,342.0
2023-04-26 17:00:00+00:00,AGIOS DIMITRIOS V,2023-04-26 13:00:00+00:00,202.0,342.0
2023-04-27 09:00:00+00:00,AGIOS DIMITRIOS V,2023-04-26 18:00:00+00:00,214.0,342.0
2023-05-04 19:00:00+00:00,AGIOS DIMITRIOS V,2023-05-04 17:30:00+00:00,194.0,342.0
2023-05-06 14:00:00+00:00,AGIOS DIMITRIOS V,2023-05-06 08:00:00+00:00,223.0,342.0
2023-05-09 12:00:00+00:00,AGIOS DIMITRIOS V,2023-05-09 10:30:00+00:00,204.0,342.0
2023-05-19 11:00:00+00:00,AGIOS DIMITRIOS V,2023-05-19 08:00:00+00:00,188.0,342.0
2023-10-23 22:00:00+00:00,AGIOS DIMITRIOS V,2023-10-14 22:00:00+00:00,0.0,1026.0
2023-10-14 22:00:00+00:00,AGIOS DIMITRIOS V,2023-09-15 21:00:00+00:00,0.0,342.0
2023-11-01 22:00:00+00:00,AGIOS DIMITRIOS V,2023-10-23 22:00:00+00:00,0.0,342.0
2023-02-24 14:00:00+00:00,ALIVERI V,2023-02-24 04:00:00+00:00,0.0,417.0
2023-02-27 17:00:00+00:00,ALIVERI V,2023-02-26 20:00:00+00:00,0.0,417.0
2023-04-08 21:00:00+00:00,ALIVERI V,2023-03-29 22:00:00+00:00,0.0,834.0
2023-03-29 22:00:00+00:00,ALIVERI V,2023-03-29 21:00:00+00:00,0.0,417.0
2023-05-29 22:00:00+00:00,ALIVERI V,2023-05-29 13:00:00+00:00,0.0,417.0
2023-06-08 22:00:00+00:00,ALIVERI V,2023-06-02 21:00:00+00:00,0.0,417.0
2023-06-11 04:00:00+00:00,ALIVERI V,2023-06-11 01:00:00+00:00,0.0,417.0
2023-06-14 22:00:00+00:00,ALIVERI V,2023-06-14 18:00:00+00:00,0.0,417.0
2023-06-17 16:00:00+00:00,ALIVERI V,2023-06-16 12:00:00+00:00,200.0,417.0
2023-06-23 20:00:00+00:00,ALIVERI V,2023-06-22 22:00:00+00:00,0.0,417.0
2023-08-13 22:00:00+00:00,ALIVERI V,2023-08-11 22:00:00+00:00,0.0,417.0
2023-10-23 22:00:00+00:00,ALIVERI V,2023-10-14 22:00:00+00:00,0.0,1251.0
2023-10-14 22:00:00+00:00,ALIVERI V,2023-08-18 21:00:00+00:00,0.0,417.0
2023-11-18 22:00:00+00:00,ALIVERI V,2023-10-23 22:00:00+00:00,0.0,417.0
2023-11-23 13:00:00+00:00,ALIVERI V,2023-11-23 10:00:00+00:00,0.0,417.0
2023-11-24 05:00:00+00:00,ALIVERI V,2023-11-23 23:00:00+00:00,0.0,417.0
2023-12-25 23:00:00+00:00,ALIVERI V,2023-12-25 15:00:00+00:00,0.0,417.0
2023-01-21 15:00:00+00:00,AOOS,2023-01-20 18:30:00+00:00,105.0,210.0
2023-02-11 16:00:00+00:00,AOOS,2023-02-09 23:00:00+00:00,0.0,210.0
2023-02-18 12:00:00+00:00,AOOS,2023-02-17 23:00:00+00:00,105.0,210.0
2023-02-19 13:00:00+00:00,AOOS,2023-02-18 15:00:00+00:00,105.0,210.0
2023-05-05 22:00:00+00:00,AOOS,2023-05-03 05:00:00+00:00,105.0,210.0
2023-05-09 22:00:00+00:00,AOOS,2023-05-05 22:00:00+00:00,105.0,210.0
2023-06-23 12:00:00+00:00,AOOS,2023-06-19 19:00:00+00:00,105.0,210.0
2023-07-23 10:00:00+00:00,AOOS,2023-07-22 22:00:00+00:00,105.0,210.0
2023-09-09 14:00:00+00:00,AOOS,2023-09-07 17:00:00+00:00,105.0,210.0
2023-09-18 22:00:00+00:00,AOOS,2023-09-18 05:00:00+00:00,105.0,210.0
2023-09-22 22:00:00+00:00,AOOS,2023-09-20 22:00:00+00:00,105.0,210.0
2023-10-09 22:00:00+00:00,AOOS,2023-10-09 08:00:00+00:00,105.0,210.0
2023-02-02 14:00:00+00:00,ASOMATA,2023-02-02 06:00:00+00:00,0.0,108.0
2023-02-26 11:00:00+00:00,ASOMATA,2023-02-26 08:00:00+00:00,0.0,108.0
2023-07-28 14:00:00+00:00,ASOMATA,2023-07-28 04:00:00+00:00,0.0,108.0
2023-10-31 16:00:00+00:00,ASOMATA,2023-10-30 06:00:00+00:00,0.0,108.0
2023-11-01 16:00:00+00:00,ASOMATA,2023-11-01 06:00:00+00:00,0.0,108.0
2023-11-02 16:00:00+00:00,ASOMATA,2023-11-02 06:00:00+00:00,0.0,108.0
2023-11-03 16:00:00+00:00,ASOMATA,2023-11-03 06:00:00+00:00,0.0,108.0
2023-11-05 16:00:00+00:00,ASOMATA,2023-11-05 06:00:00+00:00,0.0,108.0
2023-11-06 16:00:00+00:00,ASOMATA,2023-11-06 06:00:00+00:00,0.0,108.0
2023-11-07 16:00:00+00:00,ASOMATA,2023-11-07 06:00:00+00:00,0.0,108.0
2023-11-08 16:00:00+00:00,ASOMATA,2023-11-08 06:00:00+00:00,0.0,108.0
2023-11-09 16:00:00+00:00,ASOMATA,2023-11-09 06:00:00+00:00,0.0,108.0
2023-11-10 16:00:00+00:00,ASOMATA,2023-11-10 06:00:00+00:00,0.0,108.0
2023-11-11 16:00:00+00:00,ASOMATA,2023-11-11 06:00:00+00:00,0.0,108.0
2023-10-03 14:00:00+00:00,ILARIONAS,2023-10-03 04:00:00+00:00,0.0,153.0
2023-12-12 13:00:00+00:00,ILARIONAS,2023-12-12 09:00:00+00:00,0.0,153.0
2023-12-16 23:00:00+00:00,ILARIONAS,2023-12-16 07:00:00+00:00,0.0,153.0
2023-12-17 23:00:00+00:00,ILARIONAS,2023-12-16 23:00:00+00:00,0.0,153.0
2023-12-18 23:00:00+00:00,ILARIONAS,2023-12-17 23:00:00+00:00,0.0,153.0
2023-12-22 23:00:00+00:00,ILARIONAS,2023-12-18 23:00:00+00:00,0.0,153.0
2023-02-01 17:00:00+00:00,KOMOTINI,2023-02-01 05:00:00+00:00,0.0,472.0
2023-02-21 12:00:00+00:00,KOMOTINI,2023-02-21 06:00:00+00:00,0.0,472.0
2023-03-17 12:00:00+00:00,KOMOTINI,2023-03-17 09:00:00+00:00,0.0,472.0
2023-05-05 22:00:00+00:00,KOMOTINI,2023-05-02 22:00:00+00:00,234.0,944.0
2023-05-02 22:00:00+00:00,KOMOTINI,2023-04-26 21:00:00+00:00,234.0,472.0
2023-05-19 21:00:00+00:00,KOMOTINI,2023-05-05 22:00:00+00:00,234.0,472.0
2023-07-21 22:00:00+00:00,KOMOTINI,2023-07-20 14:30:00+00:00,0.0,472.0
2023-07-22 05:00:00+00:00,KOMOTINI,2023-07-22 00:00:00+00:00,0.0,472.0
2023-09-17 22:00:00+00:00,KOMOTINI,2023-09-16 22:00:00+00:00,0.0,472.0
2023-09-27 22:00:00+00:00,KOMOTINI,2023-09-26 19:30:00+00:00,0.0,472.0
2023-10-21 22:00:00+00:00,KOMOTINI,2023-10-20 23:00:00+00:00,0.0,472.0
2023-10-22 22:00:00+00:00,KOMOTINI,2023-10-21 22:00:00+00:00,0.0,472.0
2023-11-30 23:00:00+00:00,KOMOTINI,2023-11-10 22:00:00+00:00,0.0,472.0
2023-12-13 23:00:00+00:00,KOMOTINI,2023-12-13 09:00:00+00:00,0.0,472.0
2023-02-11 13:00:00+00:00,KREMASTA,2023-02-10 06:00:00+00:00,300.0,437.2
2023-02-12 13:00:00+00:00,KREMASTA,2023-02-11 23:00:00+00:00,300.0,437.2
2023-02-13 17:00:00+00:00,KREMASTA,2023-02-13 06:00:00+00:00,300.0,437.2
2023-02-14 16:00:00+00:00,KREMASTA,2023-02-14 06:00:00+00:00,300.0,437.2
2023-03-02 14:00:00+00:00,KREMASTA,2023-03-01 14:00:00+00:00,300.0,437.2
2023-03-11 23:00:00+00:00,KREMASTA,2023-03-03 18:00:00+00:00,300.0,437.2
2023-03-28 22:00:00+00:00,KREMASTA,2023-03-13 18:30:00+00:00,300.0,437.2
2023-04-30 22:00:00+00:00,KREMASTA,2023-04-25 05:00:00+00:00,300.0,437.2
2023-05-05 22:00:00+00:00,KREMASTA,2023-05-02 22:00:00+00:00,300.0,437.2
2023-05-10 22:00:00+00:00,KREMASTA,2023-05-05 22:00:00+00:00,300.0,437.2
2023-05-12 20:00:00+00:00,KREMASTA,2023-05-11 06:00:00+00:00,300.0,437.2
2023-05-18 15:00:00+00:00,KREMASTA,2023-05-18 06:00:00+00:00,300.0,437.2
2023-06-27 22:00:00+00:00,KREMASTA,2023-06-26 17:00:00+00:00,300.0,437.2
2023-07-01 11:00:00+00:00,KREMASTA,2023-06-30 13:00:00+00:00,300.0,437.2
2023-09-27 22:00:00+00:00,KREMASTA,2023-09-26 23:00:00+00:00,300.0,437.2
2023-12-26 23:00:00+00:00,KREMASTA,2023-12-23 19:00:00+00:00,300.0,437.2
2023-02-04 06:00:00+00:00,LAVRIO IV,2023-01-31 10:00:00+00:00,0.0,536.0
2023-02-05 16:00:00+00:00,LAVRIO IV,2023-02-04 19:00:00+00:00,0.0,536.0
2023-02-07 16:00:00+00:00,LAVRIO IV,2023-02-06 23:00:00+00:00,0.0,536.0
2023-02-28 12:00:00+00:00,LAVRIO IV,2023-02-28 09:00:00+00:00,0.0,536.0
2023-03-05 13:00:00+00:00,LAVRIO IV,2023-03-05 07:00:00+00:00,0.0,536.0
2023-04-21 22:00:00+00:00,LAVRIO IV,2023-04-20 20:00:00+00:00,0.0,536.0
2023-04-30 22:00:00+00:00,LAVRIO IV,2023-04-22 08:00:00+00:00,0.0,536.0
2023-05-05 22:00:00+00:00,LAVRIO IV,2023-05-02 22:00:00+00:00,352.6,1072.0
2023-05-02 22:00:00+00:00,LAVRIO IV,2023-05-01 21:00:00+00:00,352.6,536.0
2023-06-18 22:00:00+00:00,LAVRIO IV,2023-05-05 22:00:00+00:00,352.6,536.0
2023-07-01 22:00:00+00:00,LAVRIO IV,2023-06-20 22:00:00+00:00,0.0,536.0
2023-07-05 22:00:00+00:00,LAVRIO IV,2023-07-02 22:00:00+00:00,0.0,536.0
2023-09-10 21:00:00+00:00,LAVRIO IV,2023-08-31 21:00:00+00:00,0.0,536.0
2023-09-12 08:00:00+00:00,LAVRIO IV,2023-09-11 20:00:00+00:00,0.0,536.0
2023-11-29 23:00:00+00:00,LAVRIO IV,2023-11-29 10:00:00+00:00,0.0,536.0
2023-12-06 14:00:00+00:00,LAVRIO IV,2023-12-05 17:00:00+00:00,0.0,536.0
2023-12-26 16:00:00+00:00,LAVRIO IV,2023-12-26 09:00:00+00:00,0.0,536.0
2023-12-27 23:00:00+00:00,LAVRIO IV,2023-12-26 23:00:00+00:00,0.0,536.0
2023-12-29 16:00:00+00:00,LAVRIO IV,2023-12-28 23:00:00+00:00,0.0,536.0
2023-01-20 19:00:00+00:00,LAVRIO V,2023-01-20 16:00:00+00:00,0.0,378.0
2023-03-13 18:00:00+00:00,LAVRIO V,2023-03-12 10:30:00+00:00,0.0,378.0
2023-04-02 14:00:00+00:00,LAVRIO V,2023-04-02 05:00:00+00:00,0.0,378.0
2023-04-12 07:00:00+00:00,LAVRIO V,2023-04-11 22:00:00+00:00,0.0,378.0
2023-04-15 15:00:00+00:00,LAVRIO V,2023-04-15 13:00:00+00:00,0.0,378.0
2023-05-07 22:00:00+00:00,LAVRIO V,2023-05-06 22:00:00+00:00,0.0,378.0
2023-05-20 05:00:00+00:00,LAVRIO V,2023-05-12 21:00:00+00:00,0.399999999999977,378.0
2023-06-12 08:00:00+00:00,LAVRIO V,2023-06-11 23:00:00+00:00,0.0,378.0
2023-06-20 06:00:00+00:00,LAVRIO V,2023-06-19 16:00:00+00:00,0.0,378.0
2023-06-20 15:00:00+00:00,LAVRIO V,2023-06-20 13:00:00+00:00,0.0,378.0
2023-06-21 16:00:00+00:00,LAVRIO V,2023-06-21 14:00:00+00:00,0.0,378.0
2023-07-02 15:00:00+00:00,LAVRIO V,2023-06-30 22:00:00+00:00,0.0,378.0
2023-08-13 22:00:00+00:00,LAVRIO V,2023-08-12 18:00:00+00:00,0.0,378.0
2023-09-16 06:00:00+00:00,LAVRIO V,2023-09-07 10:00:00+00:00,186.0,378.0
2023-11-18 16:00:00+00:00,LAVRIO V,2023-11-18 10:00:00+00:00,0.0,378.0
2023-12-13 23:00:00+00:00,LAVRIO V,2023-11-30 22:00:00+00:00,0.399999999999977,378.0
2023-12-14 23:00:00+00:00,LAVRIO V,2023-12-13 23:00:00+00:00,0.0,378.0
2023-12-19 18:00:00+00:00,LAVRIO V,2023-12-19 11:00:00+00:00,0.0,378.0
2023-01-22 23:00:00+00:00,MEGALOPOLI III,2023-01-20 23:00:00+00:00,0.0,255.0
2023-01-28 23:00:00+00:00,MEGALOPOLI III,2023-01-23 23:00:00+00:00,0.0,255.0
2023-02-04 23:00:00+00:00,MEGALOPOLI III,2023-01-30 23:00:00+00:00,0.0,255.0
2023-02-07 23:00:00+00:00,MEGALOPOLI III,2023-02-06 23:00:00+00:00,0.0,255.0
2023-02-26 23:00:00+00:00,MEGALOPOLI III,2023-02-08 23:00:00+00:00,0.0,255.0
2023-03-01 23:00:00+00:00,MEGALOPOLI III,2023-02-27 23:00:00+00:00,0.0,255.0
2023-04-30 22:00:00+00:00,MEGALOPOLI III,2023-03-03 23:00:00+00:00,0.0,255.0
2023-05-16 22:00:00+00:00,MEGALOPOLI III,2023-05-05 22:00:00+00:00,0.0,255.0
2023-06-12 22:00:00+00:00,MEGALOPOLI III,2023-05-17 22:00:00+00:00,0.0,255.0
2023-07-05 22:00:00+00:00,MEGALOPOLI III,2023-06-13 22:00:00+00:00,0.0,255.0
2023-08-09 22:00:00+00:00,MEGALOPOLI III,2023-07-26 22:00:00+00:00,0.0,255.0
2023-08-14 22:00:00+00:00,MEGALOPOLI III,2023-08-11 22:00:00+00:00,0.0,255.0
2023-09-17 22:00:00+00:00,MEGALOPOLI III,2023-08-17 22:00:00+00:00,0.0,255.0
2023-09-22 22:00:00+00:00,MEGALOPOLI III,2023-09-20 22:00:00+00:00,0.0,255.0
2023-10-07 22:00:00+00:00,MEGALOPOLI III,2023-10-06 22:00:00+00:00,0.0,255.0
2023-10-21 22:00:00+00:00,MEGALOPOLI III,2023-10-18 22:00:00+00:00,0.0,255.0
2023-11-03 23:00:00+00:00,MEGALOPOLI III,2023-10-23 22:00:00+00:00,0.0,255.0
2023-12-13 23:00:00+00:00,MEGALOPOLI III,2023-11-04 23:00:00+00:00,0.0,255.0
2023-12-17 23:00:00+00:00,MEGALOPOLI III,2023-12-16 23:00:00+00:00,0.0,255.0
2023-12-26 23:00:00+00:00,MEGALOPOLI III,2023-12-18 23:00:00+00:00,0.0,255.0
2023-12-28 23:00:00+00:00,MEGALOPOLI III,2023-12-26 23:00:00+00:00,0.0,255.0
2023-12-31 23:00:00+00:00,MEGALOPOLI III,2023-12-28 23:00:00+00:00,0.0,255.0
2023-01-28 23:00:00+00:00,MEGALOPOLI IV,2023-01-23 23:00:00+00:00,0.0,256.0
2023-01-30 23:00:00+00:00,MEGALOPOLI IV,2023-01-28 23:00:00+00:00,0.0,256.0
2023-02-04 23:00:00+00:00,MEGALOPOLI IV,2023-01-30 23:00:00+00:00,0.0,256.0
2023-02-05 23:00:00+00:00,MEGALOPOLI IV,2023-02-04 23:00:00+00:00,0.0,256.0
2023-03-06 23:00:00+00:00,MEGALOPOLI IV,2023-03-06 10:00:00+00:00,0.0,256.0
2023-05-16 22:00:00+00:00,MEGALOPOLI IV,2023-05-15 22:00:00+00:00,0.0,256.0
2023-05-19 22:00:00+00:00,MEGALOPOLI IV,2023-05-17 22:00:00+00:00,0.0,256.0
2023-10-23 22:00:00+00:00,MEGALOPOLI IV,2023-10-14 22:00:00+00:00,0.0,768.0
2023-10-14 22:00:00+00:00,MEGALOPOLI IV,2023-09-30 21:00:00+00:00,0.0,256.0
2023-12-13 23:00:00+00:00,MEGALOPOLI IV,2023-10-23 22:00:00+00:00,0.0,256.0
2023-12-16 23:00:00+00:00,MEGALOPOLI IV,2023-12-13 23:00:00+00:00,0.0,256.0
2023-12-17 23:00:00+00:00,MEGALOPOLI IV,2023-12-16 23:00:00+00:00,0.0,256.0
2023-01-29 15:00:00+00:00,MEGALOPOLI V,2023-01-29 06:00:00+00:00,0.0,811.0
2023-03-03 20:00:00+00:00,MEGALOPOLI V,2023-03-03 16:00:00+00:00,0.0,811.0
2023-03-26 22:00:00+00:00,MEGALOPOLI V,2023-03-26 14:00:00+00:00,0.0,811.0
2023-05-05 22:00:00+00:00,MEGALOPOLI V,2023-05-02 22:00:00+00:00,406.0,1622.0
2023-05-02 22:00:00+00:00,MEGALOPOLI V,2023-04-14 21:00:00+00:00,406.0,811.0
2023-05-24 21:00:00+00:00,MEGALOPOLI V,2023-05-05 22:00:00+00:00,406.0,811.0
2023-05-31 22:00:00+00:00,MEGALOPOLI V,2023-05-24 22:00:00+00:00,0.0,811.0
2023-07-21 13:00:00+00:00,MEGALOPOLI V,2023-07-21 10:00:00+00:00,668.0,811.0
2023-07-22 14:00:00+00:00,MEGALOPOLI V,2023-07-22 10:00:00+00:00,668.0,811.0
2023-07-23 13:00:00+00:00,MEGALOPOLI V,2023-07-23 11:00:00+00:00,647.0,811.0
2023-07-24 14:00:00+00:00,MEGALOPOLI V,2023-07-24 10:00:00+00:00,668.0,811.0
2023-07-30 13:00:00+00:00,MEGALOPOLI V,2023-07-30 10:00:00+00:00,710.0,811.0
2023-07-31 12:00:00+00:00,MEGALOPOLI V,2023-07-31 09:00:00+00:00,710.0,811.0
2023-08-03 13:00:00+00:00,MEGALOPOLI V,2023-08-03 10:00:00+00:00,710.0,811.0
2023-08-04 13:00:00+00:00,MEGALOPOLI V,2023-08-04 11:00:00+00:00,703.0,811.0
2023-08-05 12:00:00+00:00,MEGALOPOLI V,2023-08-05 10:00:00+00:00,710.0,811.0
2023-08-18 13:00:00+00:00,MEGALOPOLI V,2023-08-18 10:00:00+00:00,710.0,811.0
