avail_qty,end,nominal_power,production_resource_name,start
0.0,2023-01-20 01:00:00+02:00,255.0,MEGALOPOLI3,2023-01-11 01:00:00+02:00
210.0,2023-01-20 01:00:00+02:00,315.0,SFIKIA,2023-01-17 20:00:00+02:00
183.0,2023-01-19 12:00:00+02:00,283.0,AGIOS DIMITRIOS III,2023-01-19 01:00:00+02:00
0.0,2023-01-20 21:00:00+02:00,378.0,LAVRIO V,2023-01-20 18:00:00+02:00
105.0,2023-01-21 17:00:00+02:00,210.0,AOOS,2023-01-20 20:30:00+02:00
0.0,2023-01-23 01:00:00+02:00,255.0,MEGALOPOLI III,2023-01-21 01:00:00+02:00
183.0,2023-01-21 14:00:00+02:00,283.0,AGIOS DIMITRIOS III,2023-01-21 10:00:00+02:00
183.0,2023-01-24 05:00:00+02:00,283.0,AGIOS DIMITRIOS III,2023-01-24 02:00:00+02:00
0.0,2023-01-29 01:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-01-28 01:00:00+02:00
0.0,2023-01-29 01:00:00+02:00,256.0,MEGALOPOLI IV,2023-01-24 01:00:00+02:00
0.0,2023-01-29 01:00:00+02:00,255.0,MEGALOPOLI III,2023-01-24 01:00:00+02:00
210.0,2023-01-29 01:00:00+02:00,315.0,SFIKIA,2023-01-24 01:00:00+02:00
0.0,2023-01-29 01:00:00+02:00,128.0,THESAVROS II_HYDRO,2023-01-24 01:00:00+02:00
0.0,2023-01-30 01:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-01-29 01:00:00+02:00
230.0,2023-01-30 01:00:00+02:00,375.0,POLYFYTO,2023-01-29 01:00:00+02:00
0.0,2023-01-31 01:00:00+02:00,128.0,THESAVROS II_HYDRO,2023-01-29 01:00:00+02:00
210.0,2023-01-31 01:00:00+02:00,315.0,SFIKIA,2023-01-29 01:00:00+02:00
0.0,2023-01-29 17:00:00+02:00,811.0,MEGALOPOLI V,2023-01-29 08:00:00+02:00
0.0,2023-01-31 01:00:00+02:00,256.0,MEGALOPOLI IV,2023-01-29 01:00:00+02:00
0.0,2023-02-01 19:00:00+02:00,472.0,KOMOTINI,2023-02-01 07:00:00+02:00
0.0,2023-02-02 16:00:00+02:00,108.0,ASOMATA,2023-02-02 08:00:00+02:00
0.0,2023-02-05 01:00:00+02:00,256.0,MEGALOPOLI IV,2023-01-31 01:00:00+02:00
0.0,2023-02-05 01:00:00+02:00,255.0,MEGALOPOLI III,2023-01-31 01:00:00+02:00
0.0,2023-02-05 01:00:00+02:00,128.0,THESAVROS II_HYDRO,2023-01-31 01:00:00+02:00
210.0,2023-02-05 01:00:00+02:00,315.0,SFIKIA,2023-01-31 01:00:00+02:00
0.0,2023-02-04 08:00:00+02:00,536.0,LAVRIO IV,2023-01-31 12:00:00+02:00
210.0,2023-02-08 01:00:00+02:00,315.0,SFIKIA,2023-02-07 01:00:00+02:00
0.0,2023-02-06 01:00:00+02:00,256.0,MEGALOPOLI IV,2023-02-05 01:00:00+02:00
0.0,2023-02-08 01:00:00+02:00,255.0,MEGALOPOLI III,2023-02-07 01:00:00+02:00
0.0,2023-02-08 01:00:00+02:00,128.0,THESAVROS II_HYDRO,2023-02-07 01:00:00+02:00
210.0,2023-02-07 01:00:00+02:00,315.0,SFIKIA,2023-02-05 01:00:00+02:00
0.0,2023-02-05 18:00:00+02:00,536.0,LAVRIO IV,2023-02-04 21:00:00+02:00
0.0,2023-02-05 12:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-02-04 13:30:00+02:00
0.0,2023-02-07 01:00:00+02:00,128.0,THESAVROS II_HYDRO,2023-02-05 01:00:00+02:00
0.0,2023-02-07 18:00:00+02:00,536.0,LAVRIO IV,2023-02-07 01:00:00+02:00
0.0,2023-02-08 12:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-02-06 19:00:00+02:00
210.0,2023-02-09 01:00:00+02:00,315.0,SFIKIA,2023-02-08 01:00:00+02:00
0.0,2023-02-09 01:00:00+02:00,128.0,THESAVROS II_HYDRO,2023-02-08 01:00:00+02:00
188.0,2023-02-10 13:00:00+02:00,342.0,AGIOS DIMITRIOS V,2023-02-09 05:00:00+02:00
300.0,2023-02-11 15:00:00+02:00,437.2,KREMASTA,2023-02-10 08:00:00+02:00
233.0,2023-02-11 15:00:00+02:00,342.0,AGIOS DIMITRIOS V,2023-02-10 19:00:00+02:00
300.0,2023-02-12 15:00:00+02:00,437.2,KREMASTA,2023-02-12 01:00:00+02:00
0.0,2023-02-11 18:00:00+02:00,210.0,AOOS,2023-02-10 01:00:00+02:00
223.0,2023-02-12 11:00:00+02:00,342.0,AGIOS DIMITRIOS V,2023-02-12 03:00:00+02:00
300.0,2023-02-14 18:00:00+02:00,437.2,KREMASTA,2023-02-14 08:00:00+02:00
300.0,2023-02-13 19:00:00+02:00,437.2,KREMASTA,2023-02-13 08:00:00+02:00
233.0,2023-02-13 12:00:00+02:00,342.0,AGIOS DIMITRIOS V,2023-02-13 10:00:00+02:00
192.0,2023-02-14 01:00:00+02:00,300.0,POURNARI I,2023-02-10 16:00:00+02:00
171.0,2023-02-16 01:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-02-09 23:00:00+02:00
155.0,2023-02-14 16:30:00+02:00,283.0,AGIOS DIMITRIOS III,2023-02-14 15:30:00+02:00
214.0,2023-02-15 18:00:00+02:00,342.0,AGIOS DIMITRIOS V,2023-02-15 13:00:00+02:00
150.0,2023-02-15 18:00:00+02:00,274.0,AGIOS DIMITRIOS II,2023-02-15 15:00:00+02:00
0.0,2023-02-17 12:00:00+02:00,289.0,MELITI,2023-02-14 13:00:00+02:00
214.0,2023-02-17 17:00:00+02:00,342.0,AGIOS DIMITRIOS V,2023-02-17 12:00:00+02:00
105.0,2023-02-18 14:00:00+02:00,210.0,AOOS,2023-02-18 01:00:00+02:00
0.0,2023-02-20 01:00:00+02:00,283.0,AGIOS DIMITRIOS III,2023-02-18 03:30:00+02:00
162.0,2023-02-19 01:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-02-18 16:00:00+02:00
222.0,2023-02-19 01:00:00+02:00,342.0,AGIOS DIMITRIOS V,2023-02-18 16:00:00+02:00
105.0,2023-02-19 15:00:00+02:00,210.0,AOOS,2023-02-18 17:00:00+02:00
233.0,2023-02-19 13:00:00+02:00,342.0,AGIOS DIMITRIOS V,2023-02-19 10:00:00+02:00
210.0,2023-02-20 17:00:00+02:00,315.0,SFIKIA,2023-02-09 01:00:00+02:00
0.0,2023-02-21 14:00:00+02:00,472.0,KOMOTINI,2023-02-21 08:00:00+02:00
0.0,2023-02-20 15:00:00+02:00,289.0,MELITI,2023-02-20 12:00:00+02:00
155.0,2023-02-21 08:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-02-21 05:00:00+02:00
204.0,2023-02-21 08:00:00+02:00,342.0,AGIOS DIMITRIOS V,2023-02-21 06:00:00+02:00
230.0,2023-02-23 01:00:00+02:00,375.0,POLYFYTO,2023-02-19 10:00:00+02:00
172.0,2023-02-22 01:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-02-21 17:00:00+02:00
162.0,2023-02-23 05:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-02-23 01:00:00+02:00
0.0,2023-02-25 01:00:00+02:00,128.0,THESAVROS II_HYDRO,2023-02-09 01:00:00+02:00
0.0,2023-02-24 16:00:00+02:00,417.0,ALIVERI V,2023-02-24 06:00:00+02:00
162.0,2023-02-24 08:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-02-24 05:00:00+02:00
0.0,2023-02-26 13:00:00+02:00,108.0,ASOMATA,2023-02-26 10:00:00+02:00
0.0,2023-02-27 01:00:00+02:00,255.0,MEGALOPOLI III,2023-02-09 01:00:00+02:00
0.0,2023-02-27 19:00:00+02:00,417.0,ALIVERI V,2023-02-26 22:00:00+02:00
0.0,2023-02-28 01:00:00+02:00,283.0,AGIOS DIMITRIOS IV,2023-02-27 02:00:00+02:00
0.0,2023-03-02 01:00:00+02:00,274.0,AGIOS DIMITRIOS I,2023-03-01 01:00:00+02:00
