avail_qty,end,nominal_power,production_resource_name,start
0.0,2023-05-02 21:45:00+0000,295.0,KW Simmering,2023-05-02 21:30:00+0000
0.0,2023-05-03 01:15:00+0000,295.0,KW Simmering,2023-05-03 01:00:00+0000
0.0,2023-05-03 01:00:00+0000,295.0,KW Simmering,2023-05-02 21:45:00+0000
0.0,2023-05-03 01:15:00+0000,250.0,KW Simmering,2023-05-03 01:00:00+0000
0.0,2023-05-03 01:00:00+0000,250.0,KW Simmering,2023-05-02 21:45:00+0000
0.0,2023-05-02 21:45:00+0000,250.0,KW Simmering,2023-05-02 21:30:00+0000
0.0,2023-05-03 08:15:00+0000,480.0,Limberg II,2023-05-03 04:00:00+0000
0.0,2023-05-04 07:00:00+0000,480.0,Limberg II,2023-05-03 17:15:00+0000
0.0,2023-05-05 00:15:00+0000,480.0,Limberg II,2023-05-04 21:15:00+0000
0.0,2023-05-05 11:00:00+0000,480.0,Limberg II,2023-05-05 05:30:00+0000
365.0,2023-05-10 09:00:00+0000,730.0,Malta-Hauptstufe,2023-05-02 05:00:00+0000
200.0,2023-05-10 13:15:00+0000,360.0,Häusling,2023-05-10 13:00:00+0000
0.0,2023-05-10 13:00:00+0000,360.0,Häusling,2023-05-10 10:30:00+0000
182.5,2023-05-11 17:30:00+0000,730.0,Malta-Hauptstufe,2023-05-10 09:00:00+0000
0.0,2023-05-12 12:30:00+0000,112.8,Kaprun-Oberstufe,2023-04-26 06:00:00+0000
182.5,2023-05-13 11:00:00+0000,730.0,Malta-Hauptstufe,2023-05-11 17:30:00+0000
365.0,2023-05-13 11:30:00+0000,730.0,Malta-Hauptstufe,2023-05-13 11:00:00+0000
547.5,2023-05-13 14:00:00+0000,730.0,Malta-Hauptstufe,2023-05-13 11:30:00+0000
182.5,2023-05-13 15:30:00+0000,730.0,Malta-Hauptstufe,2023-05-13 14:00:00+0000
365.0,2023-05-14 04:15:00+0000,730.0,Malta-Hauptstufe,2023-05-13 15:30:00+0000
365.0,2023-05-14 05:15:00+0000,730.0,Malta-Hauptstufe,2023-05-14 04:15:00+0000
547.5,2023-05-16 02:15:00+0000,730.0,Malta-Hauptstufe,2023-05-14 05:15:00+0000
365.0,2023-05-16 03:45:00+0000,730.0,Malta-Hauptstufe,2023-05-16 02:15:00+0000
547.5,2023-05-16 13:00:00+0000,730.0,Malta-Hauptstufe,2023-05-16 03:45:00+0000
365.0,2023-05-16 13:30:00+0000,730.0,Malta-Hauptstufe,2023-05-16 13:00:00+0000
200.0,2023-05-16 20:00:00+0000,360.0,Häusling,2023-05-16 18:15:00+0000
0.0,2023-05-17 00:45:00+0000,430.0,Reisseck 2,2023-05-16 23:00:00+0000
240.0,2023-05-17 08:45:00+0000,480.0,Limberg II,2023-05-17 06:00:00+0000
547.5,2023-05-17 09:45:00+0000,730.0,Malta-Hauptstufe,2023-05-16 13:30:00+0000
547.5,2023-05-20 18:00:00+0000,730.0,Malta-Hauptstufe,2023-05-17 09:45:00+0000
547.5,2023-05-20 19:00:00+0000,730.0,Malta-Hauptstufe,2023-05-20 18:00:00+0000
365.0,2023-05-20 21:00:00+0000,730.0,Malta-Hauptstufe,2023-05-20 19:00:00+0000
0.0,2023-05-22 10:15:00+0000,260.0,Kaprun-Hauptstufe,2023-05-22 06:15:00+0000
0.0,2023-05-22 10:00:00+0000,360.0,Häusling,2023-05-22 07:00:00+0000
80.0,2023-05-22 13:30:00+0000,200.2,Gerlos,2023-05-22 10:15:00+0000
215.0,2023-05-23 08:45:00+0000,430.0,Reisseck 2,2023-05-23 03:45:00+0000
365.0,2023-05-23 08:45:00+0000,730.0,Malta-Hauptstufe,2023-05-23 05:00:00+0000
0.0,2023-05-23 11:00:00+0000,112.8,Kaprun-Oberstufe,2023-05-23 10:30:00+0000
0.0,2023-05-24 05:45:00+0000,156.0,Malta-Oberstufe,2023-05-24 03:15:00+0000
120.0,2023-03-09 13:45:00+0000,231.0,Roßhag,2023-03-09 11:00:00+0000
365.0,2023-05-31 08:00:00+0000,730.0,Malta-Hauptstufe,2023-05-27 06:00:00+0000
106.0,2023-05-28 22:00:00+0000,250.0,KW Simmering,2023-05-25 22:00:00+0000
0.0,2023-05-28 22:00:00+0000,295.0,KW Simmering,2023-05-25 22:00:00+0000
0.0,2023-05-31 07:45:00+0000,156.0,Malta-Oberstufe,2023-05-31 07:00:00+0000
0.0,2023-05-31 15:45:00+0000,395.0,KW Donaustadt,2023-05-31 15:30:00+0000
0.0,2023-05-31 15:30:00+0000,395.0,KW Donaustadt,2023-05-31 14:30:00+0000
0.0,2023-05-31 14:30:00+0000,395.0,KW Donaustadt,2023-05-31 14:15:00+0000
0.0,2023-06-01 02:15:00+0000,480.0,Limberg II,2023-06-01 00:45:00+0000
215.0,2023-06-01 06:45:00+0000,430.0,Reisseck 2,2023-06-01 03:00:00+0000
106.5,2023-06-03 09:30:00+0000,210.0,Wallsee-Mitterkirchen,2023-06-03 09:15:00+0000
0.0,2023-06-03 20:00:00+0000,360.0,Häusling,2023-06-03 17:15:00+0000
106.0,2023-06-04 19:30:00+0000,250.0,KW Simmering,2023-05-31 22:00:00+0000
0.0,2023-06-04 19:30:00+0000,295.0,KW Simmering,2023-05-31 22:00:00+0000
547.5,2023-06-06 08:45:00+0000,730.0,Malta-Hauptstufe,2023-05-20 21:00:00+0000
0.0,2023-06-06 13:30:00+0000,360.0,Häusling,2023-06-06 07:00:00+0000
547.5,2023-06-11 03:30:00+0000,730.0,Malta-Hauptstufe,2023-06-06 09:00:00+0000
547.5,2023-06-13 08:00:00+0000,730.0,Malta-Hauptstufe,2023-06-11 04:15:00+0000
0.0,2023-06-26 08:15:00+0000,340.0,KW Simmering,2023-04-06 22:00:00+0000
215.0,2023-06-21 13:00:00+0000,430.0,Reisseck 2,2023-06-21 10:00:00+0000
365.0,2023-06-21 04:45:00+0000,730.0,Malta-Hauptstufe,2023-06-15 05:00:00+0000
0.0,2023-06-21 13:30:00+0000,260.0,Kaprun-Hauptstufe,2023-06-21 06:00:00+0000
0.0,2023-06-23 09:30:00+0000,480.0,Limberg II,2023-06-19 06:15:00+0000
365.0,2023-06-23 11:30:00+0000,730.0,Malta-Hauptstufe,2023-06-21 06:00:00+0000
0.0,2023-06-27 12:00:00+0000,417.0,GDK-Mellach,2023-05-28 22:00:00+0000
80.0,2023-06-28 13:45:00+0000,200.2,Gerlos,2023-06-28 11:00:00+0000
0.0,2023-06-29 14:30:00+0000,480.0,Limberg II,2023-06-26 06:00:00+0000
120.0,2023-06-01 16:15:00+0000,231.0,Roßhag,2023-05-31 04:00:00+0000
120.0,2023-05-04 14:15:00+0000,231.0,Roßhag,2023-05-04 11:00:00+0000
0.0,2023-07-13 06:00:00+0000,395.0,KW Donaustadt,2023-06-01 22:00:00+0000
