end,production_resource_name,start,avail_qty,nominal_power
2023-01-01 14:00:00+00:00,Bastusel,2023-01-01 11:00:00+00:00,0,100.0
2023-02-28 15:30:00+00:00,Bastusel,2023-02-28 15:15:00+00:00,0,100.0
2023-02-28 15:15:00+00:00,Bastusel,2023-02-28 15:15:00+00:00,0,100.0
2023-02-28 16:00:00+00:00,Bastusel,2023-02-28 15:30:00+00:00,0,100.0
2023-02-28 16:15:00+00:00,Bastusel,2023-02-28 16:00:00+00:00,0,100.0
2023-02-28 16:15:00+00:00,Bastusel,2023-02-28 16:15:00+00:00,0,100.0
2023-08-15 04:15:00+00:00,Bastusel,2023-08-15 04:15:00+00:00,0,100.0
2023-08-15 04:30:00+00:00,Bastusel,2023-08-15 04:15:00+00:00,0,100.0
2023-08-15 05:00:00+00:00,Bastusel,2023-08-15 04:30:00+00:00,0,100.0
2023-08-15 06:00:00+00:00,Bastusel,2023-08-15 05:00:00+00:00,0,100.0
2023-11-29 04:45:00+00:00,Bastusel,2023-11-29 04:30:00+00:00,0,100.0
2023-11-29 05:00:00+00:00,Bastusel,2023-11-29 04:45:00+00:00,0,100.0
2023-11-29 07:00:00+00:00,Bastusel,2023-11-29 05:00:00+00:00,0,100.0
2023-11-29 07:15:00+00:00,Bastusel,2023-11-29 07:00:00+00:00,0,100.0
2023-01-25 15:00:00+00:00,Gallejaur,2023-01-23 07:00:00+00:00,0,113.0
2023-02-16 09:00:00+00:00,Gallejaur,2023-02-16 08:45:00+00:00,0,113.0
2023-02-16 13:00:00+00:00,Gallejaur,2023-02-16 09:00:00+00:00,0,113.0
2023-02-16 13:30:00+00:00,Gallejaur,2023-02-16 13:00:00+00:00,0,113.0
2023-02-16 13:45:00+00:00,Gallejaur,2023-02-16 13:30:00+00:00,0,113.0
2023-02-16 13:45:00+00:00,Gallejaur,2023-02-16 13:45:00+00:00,0,113.0
2023-03-22 12:00:00+00:00,Gallejaur,2023-03-22 11:00:00+00:00,0,113.0
2023-05-04 17:00:00+00:00,Gallejaur,2023-04-18 10:00:00+00:00,0,327.0
2023-04-18 10:00:00+00:00,Gallejaur,2023-03-27 05:00:00+00:00,0,101.0
2023-06-22 12:00:00+00:00,Gallejaur,2023-05-04 17:00:00+00:00,0,101.0
2023-06-22 12:15:00+00:00,Gallejaur,2023-06-22 12:00:00+00:00,0,101.0
2023-06-23 23:30:00+00:00,Gallejaur,2023-06-23 23:30:00+00:00,0,113.0
2023-06-24 00:00:00+00:00,Gallejaur,2023-06-23 23:30:00+00:00,0,113.0
2023-06-24 02:00:00+00:00,Gallejaur,2023-06-24 00:00:00+00:00,0,113.0
2023-06-24 02:15:00+00:00,Gallejaur,2023-06-24 02:00:00+00:00,0,113.0
2023-06-24 02:30:00+00:00,Gallejaur,2023-06-24 02:15:00+00:00,0,113.0
2023-06-24 10:30:00+00:00,Gallejaur,2023-06-24 10:15:00+00:00,0,113.0
