end,production_resource_name,start,avail_qty,nominal_power,Total_Capacity,Outage_Factor
2023-07-13 14:15:00+00:00,Dale,2023-07-13 14:00:00+00:00,0,114.0,,0.0
2023-07-13 14:30:00+00:00,Dale,2023-07-13 14:15:00+00:00,0,114.0,,0.0
2023-07-17 09:00:00+00:00,Dale,2023-07-17 07:00:00+00:00,0,114.0,,0.0
2023-08-10 11:00:00+00:00,Dale,2023-08-10 07:00:00+00:00,0,114.0,,0.0
2023-09-08 13:00:00+00:00,Dale,2023-09-08 08:00:00+00:00,0,114.0,,0.0
2023-10-16 14:00:00+00:00,Dale,2023-10-16 12:00:00+00:00,0,114.0,,0.0
2023-10-31 13:00:00+00:00,Dale,2023-10-31 11:00:00+00:00,0,114.0,,0.0
2023-11-16 18:00:00+00:00,Dale,2023-11-13 13:00:00+00:00,0,114.0,,0.0
2023-11-23 08:00:00+00:00,Dale,2023-11-23 06:00:00+00:00,0,114.0,,0.0
2023-01-05 16:00:00+00:00,Duge,2023-01-05 09:00:00+00:00,0,100.0,,0.0
2023-01-18 15:00:00+00:00,Duge,2023-01-18 14:30:00+00:00,0,100.0,,0.0
2023-01-18 16:00:00+00:00,Duge,2023-01-18 15:00:00+00:00,0,100.0,,0.0
2023-01-26 14:00:00+00:00,Duge,2023-01-26 08:00:00+00:00,0,100.0,,0.0
2023-02-09 16:00:00+00:00,Duge,2023-02-08 07:00:00+00:00,0,100.0,,0.0
2023-02-23 16:00:00+00:00,Duge,2023-02-23 07:00:00+00:00,0,200.0,,0.0
2023-03-21 14:00:00+00:00,Duge,2023-03-14 07:00:00+00:00,0,100.0,,0.0
2023-05-04 10:00:00+00:00,Duge,2023-05-04 08:00:00+00:00,0,100.0,,0.0
2023-05-16 12:00:00+00:00,Duge,2023-05-15 06:00:00+00:00,0,100.0,,0.0
2023-05-23 12:00:00+00:00,Duge,2023-05-23 10:00:00+00:00,0,200.0,,0.0
2023-05-23 10:00:00+00:00,Duge,2023-05-22 06:00:00+00:00,0,100.0,,0.0
2023-05-25 10:00:00+00:00,Duge,2023-05-23 12:00:00+00:00,0,100.0,,0.0
2023-06-21 13:00:00+00:00,Duge,2023-06-21 06:00:00+00:00,0,100.0,,0.0
2023-07-04 22:00:00+00:00,Duge,2023-06-27 06:00:00+00:00,0,100.0,,0.0
2023-09-06 12:00:00+00:00,Duge,2023-09-06 07:00:00+00:00,0,200.0,,0.0
2023-09-06 07:00:00+00:00,Duge,2023-08-21 06:00:00+00:00,0,100.0,,0.0
2023-09-21 07:00:00+00:00,Duge,2023-09-06 12:00:00+00:00,0,100.0,,0.0
2023-09-21 07:30:00+00:00,Duge,2023-09-21 07:00:00+00:00,0,100.0,,0.0
2023-09-21 07:45:00+00:00,Duge,2023-09-21 07:30:00+00:00,0,100.0,,0.0
2023-09-21 07:45:00+00:00,Duge,2023-09-21 07:45:00+00:00,0,100.0,,0.0
2023-10-04 21:00:00+00:00,Duge,2023-10-02 13:00:00+00:00,0,100.0,,0.0
2023-10-04 21:30:00+00:00,Duge,2023-10-04 21:00:00+00:00,0,100.0,,0.0
2023-10-04 21:45:00+00:00,Duge,2023-10-04 21:30:00+00:00,0,100.0,,0.0
2023-10-04 22:00:00+00:00,Duge,2023-10-04 21:45:00+00:00,0,100.0,,0.0
2023-10-24 10:00:00+00:00,Duge,2023-10-24 05:00:00+00:00,0,100.0,,0.0
2023-10-24 15:00:00+00:00,Duge,2023-10-24 10:00:00+00:00,0,100.0,,0.0
2023-11-08 14:00:00+00:00,Duge,2023-11-06 07:00:00+00:00,0,100.0,,0.0
2023-11-08 14:30:00+00:00,Duge,2023-11-08 14:00:00+00:00,0,100.0,,0.0
2023-12-03 00:00:00+00:00,Duge,2023-12-02 23:30:00+00:00,0,100.0,,0.0
2023-12-03 12:00:00+00:00,Duge,2023-12-03 00:00:00+00:00,0,100.0,,0.0
2023-12-03 12:15:00+00:00,Duge,2023-12-03 12:00:00+00:00,0,100.0,,0.0
2023-12-03 12:15:00+00:00,Duge,2023-12-03 12:15:00+00:00,0,100.0,,0.0
2023-01-02 16:00:00+00:00,Evanger,2023-01-01 04:00:00+00:00,0,110.0,,0.0
2023-01-02 16:15:00+00:00,Evanger,2023-01-02 16:00:00+00:00,0,110.0,,0.0
2023-01-02 16:30:00+00:00,Evanger,2023-01-02 16:15:00+00:00,0,110.0,,0.0
2023-01-27 10:00:00+00:00,Evanger,2023-01-26 11:00:00+00:00,0,110.0,,0.0
2023-01-27 14:00:00+00:00,Evanger,2023-01-27 10:00:00+00:00,0,110.0,,0.0
2023-02-09 17:00:00+00:00,Evanger,2023-02-09 12:00:00+00:00,0,110.0,,0.0
2023-02-20 14:00:00+00:00,Evanger,2023-02-20 11:00:00+00:00,0,110.0,,0.0
2023-03-06 14:00:00+00:00,Evanger,2023-03-06 13:30:00+00:00,0,110.0,,0.0
2023-03-06 13:30:00+00:00,Evanger,2023-03-06 13:30:00+00:00,0,110.0,,0.0
2023-03-06 19:00:00+00:00,Evanger,2023-03-06 14:00:00+00:00,0,110.0,,0.0
2023-03-23 16:00:00+00:00,Evanger,2023-03-23 15:30:00+00:00,0,110.0,,0.0
2023-03-23 15:30:00+00:00,Evanger,2023-03-23 15:30:00+00:00,0,110.0,,0.0
2023-03-24 13:00:00+00:00,Evanger,2023-03-23 16:00:00+00:00,0,110.0,,0.0
2023-03-31 09:00:00+00:00,Evanger,2023-03-31 06:00:00+00:00,0,110.0,,0.0
2023-05-03 10:00:00+00:00,Evanger,2023-05-03 05:00:00+00:00,0,110.0,,0.0
2023-06-16 07:00:00+00:00,Evanger,2023-06-16 06:30:00+00:00,0,110.0,,0.0
2023-06-16 13:00:00+00:00,Evanger,2023-06-16 07:00:00+00:00,0,110.0,,0.0
2023-07-04 10:00:00+00:00,Evanger,2023-07-04 06:00:00+00:00,0,110.0,,0.0
2023-07-07 06:00:00+00:00,Evanger,2023-07-07 05:30:00+00:00,0,110.0,,0.0
2023-07-07 08:00:00+00:00,Evanger,2023-07-07 06:00:00+00:00,0,110.0,,0.0
2023-07-12 12:00:00+00:00,Evanger,2023-07-12 06:00:00+00:00,0,110.0,,0.0
2023-07-12 12:30:00+00:00,Evanger,2023-07-12 12:00:00+00:00,0,110.0,,0.0
2023-07-13 07:00:00+00:00,Evanger,2023-07-13 06:00:00+00:00,0,110.0,,0.0
2023-08-16 17:00:00+00:00,Evanger,2023-08-14 07:00:00+00:00,0,330.0,,0.0
2023-08-14 07:00:00+00:00,Evanger,2023-08-14 06:00:00+00:00,0,110.0,,0.0
2023-08-17 15:00:00+00:00,Evanger,2023-08-16 17:00:00+00:00,0,110.0,,0.0
2023-08-23 08:00:00+00:00,Evanger,2023-08-23 06:00:00+00:00,0,110.0,,0.0
2023-08-23 08:30:00+00:00,Evanger,2023-08-23 08:00:00+00:00,0,110.0,,0.0
2023-09-05 13:00:00+00:00,Evanger,2023-09-05 08:00:00+00:00,0,330.0,,0.0
2023-09-05 08:00:00+00:00,Evanger,2023-09-04 07:00:00+00:00,0,220.0,,0.0
2023-09-08 14:00:00+00:00,Evanger,2023-09-05 13:00:00+00:00,0,220.0,,0.0
2023-09-15 13:00:00+00:00,Evanger,2023-09-11 05:00:00+00:00,0,110.0,,0.0
2023-09-19 10:00:00+00:00,Evanger,2023-09-19 06:00:00+00:00,0,110.0,,0.0
2023-09-28 14:00:00+00:00,Evanger,2023-09-28 10:00:00+00:00,0,110.0,,0.0
2023-10-05 11:00:00+00:00,Evanger,2023-10-02 05:00:00+00:00,0,110.0,,0.0
2023-10-20 13:00:00+00:00,Evanger,2023-10-20 09:00:00+00:00,0,110.0,,0.0
2023-10-25 10:00:00+00:00,Evanger,2023-10-25 08:00:00+00:00,0,220.0,,0.0
2023-12-07 15:00:00+00:00,Evanger,2023-12-07 06:00:00+00:00,0,110.0,,0.0
2023-12-07 15:30:00+00:00,Evanger,2023-12-07 15:00:00+00:00,0,110.0,,0.0
2023-12-07 15:45:00+00:00,Evanger,2023-12-07 15:30:00+00:00,0,110.0,,0.0
2023-12-08 14:00:00+00:00,Evanger,2023-12-08 06:00:00+00:00,0,330.0,,0.0
2023-12-15 15:00:00+00:00,Evanger,2023-12-15 13:00:00+00:00,0,110.0,,0.0
2023-03-23 14:00:00+00:00,Holen,2023-03-23 08:00:00+00:00,0,120.0,,0.0
2023-04-25 13:00:00+00:00,Holen,2023-04-25 06:00:00+00:00,0,120.0,,0.0
2023-07-03 13:00:00+00:00,Holen,2023-07-03 06:00:00+00:00,0,120.0,,0.0
2023-07-11 14:00:00+00:00,Holen,2023-07-11 06:00:00+00:00,0,120.0,,0.0
2023-08-28 15:00:00+00:00,Holen,2023-08-28 09:00:00+00:00,0,120.0,,0.0
2023-09-13 14:00:00+00:00,Holen,2023-09-12 12:00:00+00:00,110,480.0,,0.22916666666666666
2023-09-12 12:00:00+00:00,Holen,2023-09-12 06:00:00+00:00,0,120.0,,0.0
2023-09-13 14:30:00+00:00,Holen,2023-09-13 14:00:00+00:00,0,120.0,,0.0
2023-09-13 16:30:00+00:00,Holen,2023-09-13 16:00:00+00:00,0,120.0,,0.0
2023-10-12 12:00:00+00:00,Holen,2023-10-12 10:00:00+00:00,0,120.0,,0.0
2023-12-20 12:00:00+00:00,Holen,2023-12-20 10:00:00+00:00,0,175.0,,0.0
2023-10-03 13:00:00+00:00,Jostedal,2023-10-03 11:00:00+00:00,0,290.0,,0.0
2023-01-11 07:00:00+00:00,Kobbelv,2023-01-11 05:00:00+00:00,0,150.0,,0.0
2023-01-11 22:00:00+00:00,Kobbelv,2023-01-11 21:45:00+00:00,0,150.0,,0.0
2023-01-12 20:00:00+00:00,Kobbelv,2023-01-11 22:00:00+00:00,0,150.0,,0.0
2023-01-12 20:15:00+00:00,Kobbelv,2023-01-12 20:00:00+00:00,0,150.0,,0.0
2023-01-16 08:00:00+00:00,Kobbelv,2023-01-15 21:00:00+00:00,0,150.0,,0.0
2023-01-16 08:30:00+00:00,Kobbelv,2023-01-16 08:00:00+00:00,0,150.0,,0.0
2023-01-16 09:00:00+00:00,Kobbelv,2023-01-16 08:30:00+00:00,0,150.0,,0.0
2023-01-16 14:00:00+00:00,Kobbelv,2023-01-16 09:00:00+00:00,0,150.0,,0.0
2023-01-16 15:00:00+00:00,Kobbelv,2023-01-16 14:00:00+00:00,0,150.0,,0.0
2023-01-16 15:30:00+00:00,Kobbelv,2023-01-16 15:00:00+00:00,0,150.0,,0.0
2023-01-23 08:00:00+00:00,Kobbelv,2023-01-23 08:00:00+00:00,0,150.0,,0.0
2023-01-31 07:00:00+00:00,Kobbelv,2023-01-31 06:30:00+00:00,0,150.0,,0.0
2023-01-31 09:00:00+00:00,Kobbelv,2023-01-31 07:00:00+00:00,0,150.0,,0.0
2023-02-08 09:00:00+00:00,Kobbelv,2023-02-08 06:00:00+00:00,0,150.0,,0.0
2023-02-09 09:00:00+00:00,Kobbelv,2023-02-09 09:00:00+00:00,0,150.0,,0.0
2023-02-09 10:00:00+00:00,Kobbelv,2023-02-09 09:00:00+00:00,0,150.0,,0.0
2023-02-14 16:00:00+00:00,Kobbelv,2023-02-14 08:00:00+00:00,0,150.0,,0.0
2023-05-12 11:00:00+00:00,Kobbelv,2023-05-12 08:00:00+00:00,0,150.0,,0.0
2023-06-21 07:00:00+00:00,Kobbelv,2023-06-21 03:00:00+00:00,0,300.0,,0.0
2023-06-21 03:00:00+00:00,Kobbelv,2023-06-19 05:00:00+00:00,0,150.0,,0.0
2023-06-23 13:00:00+00:00,Kobbelv,2023-06-21 07:00:00+00:00,0,150.0,,0.0
2023-06-30 13:00:00+00:00,Kobbelv,2023-06-28 10:00:00+00:00,0,300.0,,0.0
2023-06-28 10:00:00+00:00,Kobbelv,2023-06-26 05:00:00+00:00,0,150.0,,0.0
2023-07-29 05:30:00+00:00,Kobbelv,2023-07-29 05:15:00+00:00,0,150.0,,0.0
2023-07-29 06:00:00+00:00,Kobbelv,2023-07-29 05:30:00+00:00,0,150.0,,0.0
2023-07-31 06:00:00+00:00,Kobbelv,2023-07-29 06:00:00+00:00,0,150.0,,0.0
2023-07-31 06:30:00+00:00,Kobbelv,2023-07-31 06:00:00+00:00,0,150.0,,0.0
2023-07-31 06:45:00+00:00,Kobbelv,2023-07-31 06:30:00+00:00,0,150.0,,0.0
2023-08-17 16:00:00+00:00,Kobbelv,2023-08-17 14:00:00+00:00,0,150.0,,0.0
2023-09-06 09:00:00+00:00,Kobbelv,2023-09-06 07:00:00+00:00,0,150.0,,0.0
2023-09-13 10:30:00+00:00,Kobbelv,2023-09-13 10:00:00+00:00,0,150.0,,0.0
2023-09-13 10:45:00+00:00,Kobbelv,2023-09-13 10:30:00+00:00,0,150.0,,0.0
2023-09-21 09:00:00+00:00,Kobbelv,2023-09-21 08:30:00+00:00,0,150.0,,0.0
2023-09-21 10:00:00+00:00,Kobbelv,2023-09-21 09:00:00+00:00,0,150.0,,0.0
2023-11-12 06:45:00+00:00,Kobbelv,2023-11-12 06:30:00+00:00,0,150.0,,0.0
2023-11-12 07:00:00+00:00,Kobbelv,2023-11-12 06:45:00+00:00,0,150.0,,0.0
2023-11-12 08:00:00+00:00,Kobbelv,2023-11-12 07:00:00+00:00,0,150.0,,0.0
2023-11-12 08:30:00+00:00,Kobbelv,2023-11-12 08:00:00+00:00,0,150.0,,0.0
2023-11-12 08:45:00+00:00,Kobbelv,2023-11-12 08:30:00+00:00,0,150.0,,0.0
2023-11-14 13:00:00+00:00,Kobbelv,2023-11-14 11:00:00+00:00,0,150.0,,0.0
2023-11-14 14:00:00+00:00,Kobbelv,2023-11-14 13:30:00+00:00,0,150.0,,0.0
2023-11-14 14:00:00+00:00,Kobbelv,2023-11-14 14:00:00+00:00,0,150.0,,0.0
2023-12-18 11:00:00+00:00,Kobbelv,2023-12-18 11:00:00+00:00,0,150.0,,0.0
2023-12-18 14:00:00+00:00,Kobbelv,2023-12-18 11:00:00+00:00,0,150.0,,0.0
2023-12-22 15:30:00+00:00,Kobbelv,2023-12-22 14:30:00+00:00,0,150.0,,0.0
2023-12-23 11:00:00+00:00,Kobbelv,2023-12-22 19:00:00+00:00,0,150.0,,0.0
2023-12-28 08:00:00+00:00,Kobbelv,2023-12-27 07:00:00+00:00,0,150.0,,0.0
2023-12-28 08:30:00+00:00,Kobbelv,2023-12-28 08:00:00+00:00,0,150.0,,0.0
2023-01-26 10:00:00+00:00,Kvilldal,2023-01-24 07:00:00+00:00,0,310.0,,0.0
2023-01-26 10:15:00+00:00,Kvilldal,2023-01-26 10:00:00+00:00,0,310.0,,0.0
2023-01-26 10:15:00+00:00,Kvilldal,2023-01-26 10:15:00+00:00,0,310.0,,0.0
2023-01-31 10:00:00+00:00,Kvilldal,2023-01-31 07:00:00+00:00,0,310.0,,0.0
2023-02-14 03:30:00+00:00,Kvilldal,2023-02-14 03:30:00+00:00,0,310.0,,0.0
2023-02-14 04:00:00+00:00,Kvilldal,2023-02-14 03:30:00+00:00,0,310.0,,0.0
2023-02-14 10:00:00+00:00,Kvilldal,2023-02-14 04:00:00+00:00,0,310.0,,0.0
2023-02-14 10:30:00+00:00,Kvilldal,2023-02-14 10:00:00+00:00,0,310.0,,0.0
2023-02-14 10:30:00+00:00,Kvilldal,2023-02-14 10:30:00+00:00,0,310.0,,0.0
2023-02-14 22:15:00+00:00,Kvilldal,2023-02-14 22:15:00+00:00,0,310.0,,0.0
2023-02-14 22:30:00+00:00,Kvilldal,2023-02-14 22:15:00+00:00,0,310.0,,0.0
2023-02-14 23:00:00+00:00,Kvilldal,2023-02-14 22:30:00+00:00,0,310.0,,0.0
2023-02-15 05:00:00+00:00,Kvilldal,2023-02-14 23:00:00+00:00,0,310.0,,0.0
2023-02-15 05:30:00+00:00,Kvilldal,2023-02-15 05:00:00+00:00,0,310.0,,0.0
2023-03-09 19:00:00+00:00,Kvilldal,2023-03-09 15:00:00+00:00,0,310.0,,0.0
2023-03-09 19:30:00+00:00,Kvilldal,2023-03-09 19:00:00+00:00,0,310.0,,0.0
2023-03-09 19:45:00+00:00,Kvilldal,2023-03-09 19:30:00+00:00,0,310.0,,0.0
2023-03-15 05:30:00+00:00,Kvilldal,2023-03-15 05:15:00+00:00,0,310.0,,0.0
2023-03-15 06:00:00+00:00,Kvilldal,2023-03-15 05:30:00+00:00,0,310.0,,0.0
2023-03-15 08:00:00+00:00,Kvilldal,2023-03-15 06:00:00+00:00,0,310.0,,0.0
2023-03-21 15:00:00+00:00,Kvilldal,2023-03-21 08:00:00+00:00,0,310.0,,0.0
2023-03-28 18:45:00+00:00,Kvilldal,2023-03-28 18:45:00+00:00,0,310.0,,0.0
2023-03-28 19:00:00+00:00,Kvilldal,2023-03-28 18:45:00+00:00,0,310.0,,0.0
2023-03-29 06:00:00+00:00,Kvilldal,2023-03-28 19:00:00+00:00,0,310.0,,0.0
2023-03-29 12:00:00+00:00,Kvilldal,2023-03-29 09:00:00+00:00,0,310.0,,0.0
2023-04-07 16:30:00+00:00,Kvilldal,2023-04-07 16:15:00+00:00,0,310.0,,0.0
2023-04-07 17:30:00+00:00,Kvilldal,2023-04-07 16:30:00+00:00,0,310.0,,0.0
2023-04-07 17:45:00+00:00,Kvilldal,2023-04-07 17:30:00+00:00,0,310.0,,0.0
2023-12-30 11:00:00+00:00,Kvilldal,2023-04-19 10:00:00+00:00,0,30380.0,,0.0
2023-04-19 10:00:00+00:00,Kvilldal,2023-04-11 05:00:00+00:00,0,310.0,,0.0
2024-01-01 00:00:00+00:00,Kvilldal,2023-12-30 11:00:00+00:00,0,310.0,,0.0
2023-02-01 11:00:00+00:00,Lang Sima,2023-02-01 06:00:00+00:00,0,290.0,,0.0
2023-02-01 11:30:00+00:00,Lang Sima,2023-02-01 11:00:00+00:00,0,290.0,,0.0
2023-02-01 11:45:00+00:00,Lang Sima,2023-02-01 11:30:00+00:00,0,290.0,,0.0
2023-02-01 12:00:00+00:00,Lang Sima,2023-02-01 11:45:00+00:00,0,290.0,,0.0
2023-02-01 11:45:00+00:00,Lang Sima,2023-02-01 11:45:00+00:00,0,290.0,,0.0
2023-02-01 14:00:00+00:00,Lang Sima,2023-02-01 12:00:00+00:00,0,290.0,,0.0
2023-02-01 14:15:00+00:00,Lang Sima,2023-02-01 14:00:00+00:00,0,290.0,,0.0
2023-02-01 14:30:00+00:00,Lang Sima,2023-02-01 14:15:00+00:00,0,290.0,,0.0
2023-02-15 14:00:00+00:00,Lang Sima,2023-02-15 08:00:00+00:00,0,290.0,,0.0
2023-04-21 13:00:00+00:00,Lang Sima,2023-04-17 05:00:00+00:00,0,290.0,,0.0
2023-04-28 13:00:00+00:00,Lang Sima,2023-04-24 05:00:00+00:00,0,290.0,,0.0
2023-05-27 06:30:00+00:00,Lang Sima,2023-05-27 06:15:00+00:00,0,290.0,,0.0
2023-05-27 06:15:00+00:00,Lang Sima,2023-05-27 06:15:00+00:00,0,290.0,,0.0
2023-05-27 07:00:00+00:00,Lang Sima,2023-05-27 06:30:00+00:00,0,290.0,,0.0
2023-05-30 06:00:00+00:00,Lang Sima,2023-05-27 07:00:00+00:00,0,290.0,,0.0
2023-07-06 07:00:00+00:00,Lang Sima,2023-07-05 16:00:00+00:00,0,290.0,,0.0
2023-07-06 07:30:00+00:00,Lang Sima,2023-07-06 07:00:00+00:00,0,290.0,,0.0
2023-08-18 10:00:00+00:00,Lang Sima,2023-08-16 05:00:00+00:00,0,290.0,,0.0
2023-08-18 10:30:00+00:00,Lang Sima,2023-08-18 10:00:00+00:00,0,290.0,,0.0
2023-08-18 10:30:00+00:00,Lang Sima,2023-08-18 10:30:00+00:00,0,290.0,,0.0
2023-09-20 18:00:00+00:00,Lang Sima,2023-09-19 07:00:00+00:00,0,580.0,,0.0
2023-09-19 07:00:00+00:00,Lang Sima,2023-09-18 05:00:00+00:00,0,290.0,,0.0
2023-09-21 13:00:00+00:00,Lang Sima,2023-09-20 18:00:00+00:00,0,290.0,,0.0
2023-09-25 16:30:00+00:00,Lang Sima,2023-09-25 13:00:00+00:00,0,870.0,,0.0
2023-09-25 13:00:00+00:00,Lang Sima,2023-09-25 05:00:00+00:00,0,290.0,,0.0
2023-09-27 13:00:00+00:00,Lang Sima,2023-09-25 16:30:00+00:00,0,290.0,,0.0
2023-10-14 19:45:00+00:00,Lang Sima,2023-10-14 19:30:00+00:00,0,290.0,,0.0
2023-10-14 20:00:00+00:00,Lang Sima,2023-10-14 19:45:00+00:00,0,290.0,,0.0
2023-10-15 00:00:00+00:00,Lang Sima,2023-10-14 20:00:00+00:00,0,290.0,,0.0
2023-10-31 14:00:00+00:00,Lang Sima,2023-10-25 06:00:00+00:00,0,290.0,,0.0
2023-10-31 14:15:00+00:00,Lang Sima,2023-10-31 14:00:00+00:00,0,290.0,,0.0
