avail_qty,end,nominal_power,production_resource_name,start
523.306,2023-01-01 00:00:00+01:00,630.0,Płock,2022-12-01 01:00:00+01:00
523.306,2022-12-01 01:00:00+01:00,630.0,Płock,2022-12-01 00:30:00+01:00
523.306,2022-12-01 00:30:00+01:00,630.0,Płock,2022-12-01 00:15:00+01:00
523.306,2022-12-01 00:15:00+01:00,630.0,Płock,2022-12-01 00:01:00+01:00
0.0,2022-12-31 06:15:00+01:00,225.0,Jaworzno 3,2022-12-31 06:01:00+01:00
0.0,2022-12-31 06:30:00+01:00,225.0,Jaworzno 3,2022-12-31 06:15:00+01:00
0.0,2022-12-31 07:00:00+01:00,225.0,Jaworzno 3,2022-12-31 06:30:00+01:00
0.0,2023-01-02 00:00:00+01:00,225.0,Jaworzno 3,2022-12-31 07:00:00+01:00
0.0,2022-12-31 07:00:00+01:00,225.0,Jaworzno 3,2022-12-31 06:30:00+01:00
0.0,2022-12-31 06:30:00+01:00,225.0,Jaworzno 3,2022-12-31 06:15:00+01:00
0.0,2022-12-31 06:15:00+01:00,225.0,Jaworzno 3,2022-12-31 06:01:00+01:00
0.0,2023-01-02 00:00:00+01:00,225.0,Jaworzno 3,2022-12-31 07:00:00+01:00
0.0,2023-01-01 09:00:00+01:00,386.0,Opole,2023-01-01 05:00:00+01:00
0.0,2023-01-01 05:00:00+01:00,386.0,Opole,2023-01-01 04:55:00+01:00
0.0,2023-01-02 07:30:00+01:00,225.0,Jaworzno 3,2023-01-02 07:00:00+01:00
0.0,2023-01-02 07:00:00+01:00,225.0,Jaworzno 3,2022-12-31 07:00:00+01:00
0.0,2022-12-31 07:00:00+01:00,225.0,Jaworzno 3,2022-12-31 06:30:00+01:00
0.0,2022-12-31 06:30:00+01:00,225.0,Jaworzno 3,2022-12-31 06:15:00+01:00
0.0,2022-12-31 06:15:00+01:00,225.0,Jaworzno 3,2022-12-31 06:01:00+01:00
0.0,2023-01-02 07:45:00+01:00,225.0,Jaworzno 3,2023-01-02 07:30:00+01:00
0.0,2023-01-02 07:49:00+01:00,225.0,Jaworzno 3,2023-01-02 07:45:00+01:00
0.0,2022-12-27 23:15:00+01:00,474.0,Pątnów 2,2022-12-27 23:14:00+01:00
0.0,2023-01-01 01:01:00+01:00,474.0,Pątnów 2,2023-01-01 01:00:00+01:00
0.0,2023-01-01 01:00:00+01:00,474.0,Pątnów 2,2022-12-28 00:00:00+01:00
0.0,2022-12-28 00:00:00+01:00,474.0,Pątnów 2,2022-12-27 23:30:00+01:00
0.0,2022-12-27 23:30:00+01:00,474.0,Pątnów 2,2022-12-27 23:15:00+01:00
0.0,2023-01-01 01:15:00+01:00,474.0,Pątnów 2,2023-01-01 01:02:00+01:00
0.0,2023-01-01 01:30:00+01:00,474.0,Pątnów 2,2023-01-01 01:15:00+01:00
0.0,2023-01-08 12:00:00+01:00,474.0,Pątnów 2,2023-01-01 02:00:00+01:00
0.0,2023-01-01 02:00:00+01:00,474.0,Pątnów 2,2023-01-01 01:30:00+01:00
0.0,2023-01-03 00:00:00+01:00,228.0,Kozienice 1,2022-12-27 01:00:00+01:00
0.0,2022-12-27 00:15:00+01:00,228.0,Kozienice 1,2022-12-27 00:01:00+01:00
0.0,2022-12-27 00:30:00+01:00,228.0,Kozienice 1,2022-12-27 00:15:00+01:00
0.0,2022-12-27 01:00:00+01:00,228.0,Kozienice 1,2022-12-27 00:30:00+01:00
0.0,2023-01-02 00:00:00+01:00,220.0,Kozienice 1,2022-12-31 01:00:00+01:00
0.0,2023-01-02 00:01:00+01:00,220.0,Kozienice 1,2023-01-02 00:00:00+01:00
0.0,2022-12-31 00:30:00+01:00,220.0,Kozienice 1,2022-12-31 00:15:00+01:00
0.0,2022-12-31 00:15:00+01:00,220.0,Kozienice 1,2022-12-31 00:01:00+01:00
