avail_qty,end,nominal_power,production_resource_name,start
0,2023-05-08 01:00:00+03:00,164.0,Eesti Elektrijaam,2023-04-01 01:00:00+03:00
0,2023-01-01 13:00:00+02:00,270.0,Auvere kondensatsioonielektrijaam,2022-12-09 15:00:00+02:00
0,2022-12-09 15:00:00+02:00,270.0,Auvere kondensatsioonielektrijaam,2022-12-09 14:30:00+02:00
70,2023-01-03 06:00:00+02:00,173.0,Eesti Elektrijaam,2023-01-02 23:00:00+02:00
90,2023-01-05 00:00:00+02:00,194.0,Eesti Elektrijaam,2023-01-04 23:00:00+02:00
90,2023-01-04 23:00:00+02:00,194.0,Eesti Elektrijaam,2023-01-04 22:30:00+02:00
90,2023-01-04 22:30:00+02:00,194.0,Eesti Elektrijaam,2023-01-04 22:15:00+02:00
90,2023-01-04 22:15:00+02:00,194.0,Eesti Elektrijaam,2023-01-04 22:13:00+02:00
90,2023-01-05 00:30:00+02:00,194.0,Eesti Elektrijaam,2023-01-05 00:00:00+02:00
50,2022-12-30 19:00:00+02:00,164.0,Eesti Elektrijaam,2022-12-22 01:00:00+02:00
0,2022-12-30 20:00:00+02:00,164.0,Eesti Elektrijaam,2022-12-30 19:00:00+02:00
50,2023-01-07 06:00:00+02:00,164.0,Eesti Elektrijaam,2022-12-30 20:00:00+02:00
0,2023-01-06 09:00:00+02:00,270.0,Auvere kondensatsioonielektrijaam,2023-01-06 08:30:00+02:00
0,2023-01-06 12:00:00+02:00,270.0,Auvere kondensatsioonielektrijaam,2023-01-06 09:00:00+02:00
0,2023-01-06 08:30:00+02:00,270.0,Auvere kondensatsioonielektrijaam,2023-01-06 08:20:00+02:00
50,2023-01-11 06:00:00+02:00,164.0,Eesti Elektrijaam,2022-12-28 01:00:00+02:00
90,2023-01-09 18:00:00+02:00,194.0,Eesti Elektrijaam,2023-01-09 06:00:00+02:00
0,2023-01-15 06:00:00+02:00,173.0,Eesti Elektrijaam,2023-01-11 18:00:00+02:00
100,2023-01-19 05:00:00+02:00,270.0,Auvere kondensatsioonielektrijaam,2023-01-19 00:00:00+02:00
0,2023-01-23 03:00:00+02:00,192.0,Balti Elektrijaam,2023-01-21 01:00:00+02:00
0,2023-01-23 03:30:00+02:00,192.0,Balti Elektrijaam,2023-01-23 03:00:00+02:00
0,2023-01-23 03:45:00+02:00,192.0,Balti Elektrijaam,2023-01-23 03:30:00+02:00
0,2023-01-23 04:00:00+02:00,192.0,Balti Elektrijaam,2023-01-23 03:45:00+02:00
55,2023-01-23 09:00:00+02:00,192.0,Balti Elektrijaam,2023-01-23 04:00:00+02:00
65,2023-01-25 16:30:00+02:00,173.0,Eesti Elektrijaam,2023-01-25 16:00:00+02:00
65,2023-01-25 16:00:00+02:00,173.0,Eesti Elektrijaam,2023-01-21 00:00:00+02:00
0,2023-01-26 16:00:00+02:00,270.0,Auvere kondensatsioonielektrijaam,2023-01-26 15:59:00+02:00
0,2023-01-26 21:00:00+02:00,270.0,Auvere kondensatsioonielektrijaam,2023-01-26 16:00:00+02:00
0,2023-02-01 06:00:00+02:00,164.0,Eesti Elektrijaam,2023-01-27 19:00:00+02:00
0,2023-02-03 20:00:00+02:00,194.0,Eesti Elektrijaam,2023-01-28 01:00:00+02:00
70,2023-02-11 01:00:00+02:00,173.0,Eesti Elektrijaam,2023-02-05 21:00:00+02:00
70,2023-02-05 20:30:00+02:00,173.0,Eesti Elektrijaam,2023-02-05 20:15:00+02:00
70,2023-02-05 21:00:00+02:00,173.0,Eesti Elektrijaam,2023-02-05 20:30:00+02:00
0,2023-02-13 19:30:00+02:00,164.0,Eesti Elektrijaam,2023-02-13 19:15:00+02:00
0,2023-02-13 20:00:00+02:00,164.0,Eesti Elektrijaam,2023-02-13 19:30:00+02:00
0,2023-02-14 09:00:00+02:00,164.0,Eesti Elektrijaam,2023-02-13 20:00:00+02:00
0,2023-02-14 09:15:00+02:00,164.0,Eesti Elektrijaam,2023-02-14 09:00:00+02:00
0,2023-02-13 20:00:00+02:00,164.0,Eesti Elektrijaam,2023-02-13 19:30:00+02:00
0,2023-02-14 09:00:00+02:00,164.0,Eesti Elektrijaam,2023-02-13 20:00:00+02:00
0,2023-02-14 09:15:00+02:00,164.0,Eesti Elektrijaam,2023-02-14 09:00:00+02:00
0,2023-02-13 19:30:00+02:00,164.0,Eesti Elektrijaam,2023-02-13 19:15:00+02:00
70,2023-02-16 10:30:00+02:00,192.0,Balti Elektrijaam,2023-02-16 10:00:00+02:00
70,2023-02-16 10:00:00+02:00,192.0,Balti Elektrijaam,2023-02-08 21:00:00+02:00
70,2023-02-16 11:00:00+02:00,192.0,Balti Elektrijaam,2023-02-16 10:30:00+02:00
0,2023-02-16 19:00:00+02:00,192.0,Balti Elektrijaam,2023-02-16 18:45:00+02:00
0,2023-02-16 18:30:00+02:00,192.0,Balti Elektrijaam,2023-02-16 18:00:00+02:00
0,2023-02-16 18:45:00+02:00,192.0,Balti Elektrijaam,2023-02-16 18:30:00+02:00
70,2023-02-17 23:00:00+02:00,192.0,Balti Elektrijaam,2023-02-16 19:00:00+02:00
0,2023-02-16 18:00:00+02:00,192.0,Balti Elektrijaam,2023-02-16 11:00:00+02:00
0,2023-03-03 12:15:00+02:00,194.0,Eesti Elektrijaam,2023-03-03 12:07:00+02:00
0,2023-03-03 12:30:00+02:00,194.0,Eesti Elektrijaam,2023-03-03 12:15:00+02:00
0,2023-03-03 13:00:00+02:00,194.0,Eesti Elektrijaam,2023-03-03 12:30:00+02:00
75,2023-03-03 14:00:00+02:00,194.0,Eesti Elektrijaam,2023-03-03 13:00:00+02:00
0,2023-03-20 14:50:00+02:00,194.0,Eesti Elektrijaam,2023-03-20 14:45:00+02:00
0,2023-03-20 14:45:00+02:00,194.0,Eesti Elektrijaam,2023-03-20 14:30:00+02:00
0,2023-03-20 14:30:00+02:00,194.0,Eesti Elektrijaam,2023-03-20 14:00:00+02:00
0,2023-03-20 14:00:00+02:00,194.0,Eesti Elektrijaam,2023-03-20 10:00:00+02:00
0,2023-03-22 15:00:00+02:00,173.0,Eesti Elektrijaam,2023-03-21 01:00:00+02:00
0,2023-04-01 01:00:00+03:00,164.0,Eesti Elektrijaam,2023-03-21 01:00:00+02:00
60,2023-03-23 15:15:00+02:00,192.0,Balti Elektrijaam,2023-03-23 15:00:00+02:00
0,2023-03-22 17:15:00+02:00,192.0,Balti Elektrijaam,2023-03-22 17:00:00+02:00
60,2023-03-22 18:00:00+02:00,192.0,Balti Elektrijaam,2023-03-22 17:30:00+02:00
0,2023-03-22 17:30:00+02:00,192.0,Balti Elektrijaam,2023-03-22 17:15:00+02:00
72,2023-03-22 17:00:00+02:00,192.0,Balti Elektrijaam,2023-03-19 07:00:00+02:00
72,2023-03-19 07:00:00+02:00,192.0,Balti Elektrijaam,2023-03-19 06:45:00+02:00
60,2023-03-23 15:00:00+02:00,192.0,Balti Elektrijaam,2023-03-22 18:00:00+02:00
90,2023-03-26 10:30:00+03:00,194.0,Eesti Elektrijaam,2023-03-26 10:00:00+03:00
90,2023-03-20 17:00:00+02:00,194.0,Eesti Elektrijaam,2023-03-20 16:30:00+02:00
90,2023-03-26 10:00:00+03:00,194.0,Eesti Elektrijaam,2023-03-20 17:00:00+02:00
90,2023-03-20 16:30:00+02:00,194.0,Eesti Elektrijaam,2023-03-20 16:20:00+02:00
50,2023-04-01 21:45:00+03:00,173.0,Eesti Elektrijaam,2023-04-01 21:30:00+03:00
50,2023-04-01 21:30:00+03:00,173.0,Eesti Elektrijaam,2023-04-01 21:00:00+03:00
0,2023-04-01 21:00:00+03:00,173.0,Eesti Elektrijaam,2023-03-01 01:00:00+02:00
80,2023-04-07 17:00:00+03:00,194.0,Eesti Elektrijaam,2023-04-03 13:00:00+03:00
0,2023-04-07 17:15:00+03:00,194.0,Eesti Elektrijaam,2023-04-07 17:00:00+03:00
0,2023-04-07 17:20:00+03:00,194.0,Eesti Elektrijaam,2023-04-07 17:15:00+03:00
0,2023-04-11 00:30:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-04-11 00:22:00+03:00
0,2023-04-11 01:00:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-04-11 00:30:00+03:00
0,2023-04-11 13:00:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-04-11 01:00:00+03:00
70,2023-05-12 21:00:00+03:00,173.0,Eesti Elektrijaam,2023-05-12 05:00:00+03:00
0,2023-05-12 05:00:00+03:00,164.0,Eesti Elektrijaam,2023-05-12 04:46:00+03:00
0,2023-05-12 12:00:00+03:00,164.0,Eesti Elektrijaam,2023-05-12 05:00:00+03:00
0,2023-05-14 07:00:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-05-14 06:30:00+03:00
0,2023-05-14 06:15:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-05-14 06:14:00+03:00
0,2023-05-14 06:30:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-05-14 06:15:00+03:00
0,2023-05-14 12:00:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-05-14 07:00:00+03:00
70,2023-05-21 15:00:00+03:00,173.0,Eesti Elektrijaam,2023-05-17 01:00:00+03:00
0,2023-05-30 18:00:00+03:00,173.0,Eesti Elektrijaam,2023-05-30 10:00:00+03:00
75,2023-06-05 19:45:00+03:00,194.0,Eesti Elektrijaam,2023-06-05 19:37:00+03:00
75,2023-06-05 23:00:00+03:00,194.0,Eesti Elektrijaam,2023-06-05 20:00:00+03:00
75,2023-06-05 20:00:00+03:00,194.0,Eesti Elektrijaam,2023-06-05 19:45:00+03:00
0,2023-06-17 06:00:00+03:00,173.0,Eesti Elektrijaam,2023-06-12 04:00:00+03:00
40,2023-06-24 12:00:00+03:00,173.0,Eesti Elektrijaam,2023-06-23 01:00:00+03:00
0,2023-06-25 23:00:00+03:00,192.0,Balti Elektrijaam,2023-05-22 01:00:00+03:00
75,2023-06-25 23:30:00+03:00,192.0,Balti Elektrijaam,2023-06-25 23:00:00+03:00
75,2023-06-25 23:35:00+03:00,192.0,Balti Elektrijaam,2023-06-25 23:30:00+03:00
170,2023-06-27 21:00:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-06-17 01:00:00+03:00
70,2023-07-07 12:00:00+03:00,173.0,Eesti Elektrijaam,2023-07-05 12:00:00+03:00
85,2023-07-27 16:00:00+03:00,192.0,Balti Elektrijaam,2023-07-25 09:00:00+03:00
85,2023-07-27 16:30:00+03:00,192.0,Balti Elektrijaam,2023-07-27 16:00:00+03:00
0,2023-08-07 01:00:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-07-12 01:00:00+03:00
0,2023-08-13 01:00:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-08-09 19:00:00+03:00
0,2023-08-21 07:00:00+03:00,192.0,Balti Elektrijaam,2023-08-21 06:49:00+03:00
0,2023-08-21 10:00:00+03:00,192.0,Balti Elektrijaam,2023-08-21 07:00:00+03:00
200,2023-08-28 10:00:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-08-28 09:45:00+03:00
100,2023-08-28 09:45:00+03:00,270.0,Auvere kondensatsioonielektrijaam,2023-08-28 09:30:00+03:00
