avail_qty,end,nominal_power,production_resource_name,start
0,2023-05-24 15:00:00+02:00,128.0,Mauranger,2023-05-22 07:00:00+02:00
0,2023-04-21 15:00:00+02:00,290.0,Lang Sima,2023-04-17 07:00:00+02:00
0,2023-04-28 15:00:00+02:00,290.0,Lang Sima,2023-04-24 07:00:00+02:00
0,2023-03-29 15:00:00+02:00,360.0,Sy-Sima,2023-03-29 11:00:00+02:00
0,2023-04-14 15:00:00+02:00,360.0,Sy-Sima,2023-04-11 07:00:00+02:00
0,2023-04-19 12:00:00+02:00,140.0,Aurland3,2023-04-17 07:00:00+02:00
0,2023-04-21 17:00:00+02:00,150.0,Aurland3,2023-04-19 12:00:00+02:00
0,2023-03-01 08:00:00+01:00,280.0,Aurland1,2023-02-27 07:00:00+01:00
0,2023-02-16 15:00:00+01:00,185.0,Lysebotn 2,2023-02-15 08:00:00+01:00
0,2023-03-10 15:00:00+01:00,160.0,Tonstad,2022-05-02 07:00:00+02:00
0,2023-01-04 19:00:00+01:00,168.0,Tonstad,2023-01-04 07:00:00+01:00
0,2023-01-04 19:00:00+01:00,168.0,Tonstad,2023-01-04 07:00:00+01:00
0,2023-01-05 19:00:00+01:00,280.0,Aurland1,2023-01-04 11:00:00+01:00
0,2023-01-18 15:00:00+01:00,106.0,Sonna,2023-01-18 07:00:00+01:00
0,2023-01-04 19:00:00+01:00,160.0,Tonstad,2023-01-04 07:00:00+01:00
0,2023-01-02 19:00:00+01:00,168.0,Tonstad,2023-01-02 07:00:00+01:00
0,2023-01-02 19:00:00+01:00,168.0,Tonstad,2023-01-02 07:00:00+01:00
0,2023-01-03 10:00:00+01:00,168.0,Tonstad,2023-01-03 07:00:00+01:00
0,2023-01-03 10:00:00+01:00,168.0,Tonstad,2023-01-03 07:00:00+01:00
0,2023-01-08 12:00:00+01:00,168.0,Tonstad,2023-01-08 10:00:00+01:00
0,2023-01-08 12:00:00+01:00,168.0,Tonstad,2023-01-08 10:00:00+01:00
0,2023-01-02 10:00:00+01:00,110.0,Tokke,2022-12-28 21:00:00+01:00
0,2023-01-01 14:00:00+01:00,168.0,Tonstad,2023-01-01 10:00:00+01:00
0,2023-01-01 14:00:00+01:00,168.0,Tonstad,2023-01-01 10:00:00+01:00
0,2023-01-03 08:00:00+01:00,128.0,Mauranger,2022-12-22 15:00:00+01:00
0,2023-01-03 08:00:00+01:00,128.0,Mauranger,2022-12-23 17:00:00+01:00
200,2022-12-27 20:00:00+01:00,360.0,Sy-Sima,2022-12-27 19:30:00+01:00
200,2022-12-27 16:00:00+01:00,360.0,Sy-Sima,2022-11-30 19:00:00+01:00
200,2022-11-30 19:00:00+01:00,360.0,Sy-Sima,2022-11-30 18:30:00+01:00
200,2022-12-27 16:30:00+01:00,360.0,Sy-Sima,2022-12-27 16:00:00+01:00
200,2022-11-30 18:30:00+01:00,360.0,Sy-Sima,2022-11-30 18:15:00+01:00
0,2022-11-30 18:15:00+01:00,360.0,Sy-Sima,2022-11-30 18:00:00+01:00
0,2022-11-30 18:00:00+01:00,360.0,Sy-Sima,2022-11-30 11:00:00+01:00
110,2022-12-27 19:00:00+01:00,360.0,Sy-Sima,2022-12-27 17:00:00+01:00
200,2023-01-01 19:15:00+01:00,360.0,Sy-Sima,2023-01-01 19:00:00+01:00
110,2022-12-27 19:15:00+01:00,360.0,Sy-Sima,2022-12-27 19:00:00+01:00
200,2022-12-27 19:30:00+01:00,360.0,Sy-Sima,2022-12-27 19:15:00+01:00
200,2023-01-01 19:00:00+01:00,360.0,Sy-Sima,2022-12-27 20:00:00+01:00
0,2023-01-01 20:00:00+01:00,360.0,Sy-Sima,2023-01-01 19:30:00+01:00
200,2023-01-01 19:30:00+01:00,360.0,Sy-Sima,2023-01-01 19:15:00+01:00
200,2022-12-27 17:00:00+01:00,360.0,Sy-Sima,2022-12-27 16:45:00+01:00
0,2023-01-09 07:00:00+01:00,360.0,Sy-Sima,2023-01-01 20:00:00+01:00
200,2022-12-27 16:45:00+01:00,360.0,Sy-Sima,2022-12-27 16:30:00+01:00
0,2023-01-02 17:25:00+01:00,110.0,Evanger,2023-01-02 17:15:00+01:00
0,2023-01-02 17:15:00+01:00,110.0,Evanger,2023-01-02 17:00:00+01:00
0,2023-01-02 17:00:00+01:00,110.0,Evanger,2023-01-01 05:00:00+01:00
0,2023-03-30 15:00:00+02:00,185.0,Lysebotn 2,2023-03-29 08:00:00+02:00
0,2023-01-05 17:00:00+01:00,100.0,Duge,2023-01-05 10:00:00+01:00
0,2023-01-05 10:00:00+01:00,168.0,Tonstad,2023-01-05 07:00:00+01:00
0,2023-01-05 10:00:00+01:00,168.0,Tonstad,2023-01-05 07:00:00+01:00
