Dispa_SET_Time_Step,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023-01-01 13:30:00+00:00,244,0,n/e,n/e,n/e,n/e,29,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,463,2603,0,131,0,n/e,n/e,n/e,n/e,22,0,0,0,108,0,100,0,n/e,n/e,116,0
2023-01-01 14:00:00+00:00,244,0,n/e,n/e,n/e,n/e,29,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,345,2475,0,152,0,n/e,n/e,n/e,n/e,22,0,0,0,76,0,100,0,n/e,n/e,140,0
2023-01-01 14:30:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,293,2430,0,178,0,n/e,n/e,n/e,n/e,22,0,0,0,44,0,100,0,n/e,n/e,160,0
2023-01-01 15:00:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,242,0,2346,0,219,0,n/e,n/e,n/e,n/e,22,0,0,0,20,0,100,0,n/e,n/e,204,0
2023-01-01 15:30:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,380,0,2357,0,184,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,308,0
2023-01-01 16:00:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,874,0,2355,0,225,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,440,0
2023-01-01 16:30:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,856,0,2344,0,234,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,624,0
2023-01-01 17:00:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,875,0,2318,0,200,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,604,0
2023-01-01 17:30:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,942,0,2383,0,206,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,496,0
2023-01-01 18:00:00+00:00,244,0,n/e,n/e,n/e,n/e,26,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1238,0,2397,0,219,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,552,0
2023-01-01 18:30:00+00:00,244,0,n/e,n/e,n/e,n/e,26,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1182,0,2384,0,201,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,692,0
2023-01-01 19:00:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,633,0,2354,0,198,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,708,0
2023-01-01 19:30:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,604,0,2291,0,176,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,688,0
2023-01-01 20:00:00+00:00,244,0,n/e,n/e,n/e,n/e,26,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,226,0,2296,0,131,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,704,0
2023-01-01 20:30:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,176,0,2278,0,130,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,724,0
2023-01-01 21:00:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,213,0,2283,0,130,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,628,0
2023-01-01 21:30:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,264,0,2288,0,131,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,540,0
2023-01-01 22:00:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,55,2262,0,195,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,616,0
2023-01-01 22:30:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,80,2215,0,156,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,600,0
2023-01-01 23:00:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,569,2201,0,115,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,556,0
2023-01-01 23:30:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,783,2179,0,196,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,668,0
2023-01-02 00:00:00+00:00,244,0,n/e,n/e,n/e,n/e,27,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,1513,2168,0,174,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,756,0
2023-01-02 00:30:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,1524,2158,0,104,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,700,0
2023-01-02 01:00:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,1862,2203,0,73,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,852,0
2023-01-02 01:30:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,1916,2156,0,50,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,764,0
2023-01-02 02:00:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,1818,2147,0,39,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,624,0
2023-01-02 02:30:00+00:00,244,0,n/e,n/e,n/e,n/e,28,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,1797,2138,0,57,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,564,0
2023-01-02 03:00:00+00:00,244,0,n/e,n/e,n/e,n/e,29,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,1544,2164,0,95,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,468,0
2023-01-02 03:30:00+00:00,244,0,n/e,n/e,n/e,n/e,49,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,1428,2174,0,94,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,420,0
2023-01-02 04:00:00+00:00,244,0,n/e,n/e,n/e,n/e,60,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,598,2142,0,88,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,428,0
2023-01-02 04:30:00+00:00,244,0,n/e,n/e,n/e,n/e,172,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,0,472,2148,0,108,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,432,0
2023-01-02 05:00:00+00:00,240,0,n/e,n/e,n/e,n/e,172,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,40,0,2186,0,92,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,432,0
2023-01-02 05:30:00+00:00,240,0,n/e,n/e,n/e,n/e,192,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,96,0,2319,0,76,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,436,0
2023-01-02 06:00:00+00:00,240,0,n/e,n/e,n/e,n/e,326,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,330,0,2337,0,148,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,460,0
2023-01-02 06:30:00+00:00,240,0,n/e,n/e,n/e,n/e,454,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,467,0,2404,0,189,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,356,0
2023-01-02 07:00:00+00:00,240,0,n/e,n/e,n/e,n/e,489,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,892,0,2397,0,238,0,n/e,n/e,n/e,n/e,22,0,0,0,16,0,100,0,n/e,n/e,332,0
2023-01-02 07:30:00+00:00,240,0,n/e,n/e,n/e,n/e,557,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,898,0,2472,0,254,0,n/e,n/e,n/e,n/e,22,0,0,0,24,0,100,0,n/e,n/e,340,0
2023-01-02 08:00:00+00:00,244,0,n/e,n/e,n/e,n/e,599,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,959,0,2500,0,248,0,n/e,n/e,n/e,n/e,22,0,0,0,36,0,100,0,n/e,n/e,324,0
2023-01-02 08:30:00+00:00,240,0,n/e,n/e,n/e,n/e,668,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1046,0,2519,0,248,0,n/e,n/e,n/e,n/e,22,0,0,0,56,0,100,0,n/e,n/e,236,0
2023-01-02 09:00:00+00:00,240,0,n/e,n/e,n/e,n/e,720,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,657,0,2518,0,280,0,n/e,n/e,n/e,n/e,22,0,0,0,72,0,100,0,n/e,n/e,204,0
2023-01-02 09:30:00+00:00,240,0,n/e,n/e,n/e,n/e,738,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,652,0,2510,0,272,0,n/e,n/e,n/e,n/e,22,0,0,0,96,0,100,0,n/e,n/e,176,0
2023-01-02 10:00:00+00:00,240,0,n/e,n/e,n/e,n/e,729,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,759,0,2446,0,274,0,n/e,n/e,n/e,n/e,22,0,0,0,112,0,100,0,n/e,n/e,172,0
2023-01-02 10:30:00+00:00,240,0,n/e,n/e,n/e,n/e,730,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,801,0,2469,0,270,0,n/e,n/e,n/e,n/e,22,0,0,0,128,0,100,0,n/e,n/e,148,0
2023-01-02 11:00:00+00:00,240,0,n/e,n/e,n/e,n/e,720,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1033,0,2473,0,291,0,n/e,n/e,n/e,n/e,22,0,0,0,136,0,100,0,n/e,n/e,176,0
2023-01-02 11:30:00+00:00,240,0,n/e,n/e,n/e,n/e,720,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,966,0,2492,0,275,0,n/e,n/e,n/e,n/e,22,0,0,0,144,0,100,0,n/e,n/e,148,0
2023-01-02 12:00:00+00:00,240,0,n/e,n/e,n/e,n/e,708,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1304,0,2457,0,254,0,n/e,n/e,n/e,n/e,22,0,0,0,136,0,100,0,n/e,n/e,120,0
2023-01-02 12:30:00+00:00,244,0,n/e,n/e,n/e,n/e,703,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1329,0,2442,0,250,0,n/e,n/e,n/e,n/e,22,0,0,0,132,0,100,0,n/e,n/e,96,0
2023-01-02 13:00:00+00:00,244,0,n/e,n/e,n/e,n/e,698,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1214,0,2432,0,359,0,n/e,n/e,n/e,n/e,22,0,0,0,112,0,100,0,n/e,n/e,92,0
2023-01-02 13:30:00+00:00,244,0,n/e,n/e,n/e,n/e,686,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1218,0,2440,0,355,0,n/e,n/e,n/e,n/e,22,0,0,0,96,0,100,0,n/e,n/e,80,0
2023-01-02 14:00:00+00:00,244,0,n/e,n/e,n/e,n/e,688,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1518,0,2469,0,343,0,n/e,n/e,n/e,n/e,22,0,0,0,68,0,100,0,n/e,n/e,92,0
2023-01-02 14:30:00+00:00,240,0,n/e,n/e,n/e,n/e,695,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1628,0,2463,0,338,0,n/e,n/e,n/e,n/e,22,0,0,0,44,0,100,0,n/e,n/e,72,0
2023-01-02 15:00:00+00:00,240,0,n/e,n/e,n/e,n/e,764,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1750,0,2486,0,346,0,n/e,n/e,n/e,n/e,22,0,0,0,16,0,100,0,n/e,n/e,60,0
2023-01-02 15:30:00+00:00,240,0,n/e,n/e,n/e,n/e,834,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1746,0,2494,0,356,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,60,0
2023-01-02 16:00:00+00:00,240,0,n/e,n/e,n/e,n/e,840,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,2308,0,2490,0,553,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,44,0
2023-01-02 16:30:00+00:00,240,0,n/e,n/e,n/e,n/e,843,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,2315,0,2518,0,558,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,28,0
2023-01-02 17:00:00+00:00,240,0,n/e,n/e,n/e,n/e,842,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,2406,0,2566,0,600,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,28,0
2023-01-02 17:30:00+00:00,240,0,n/e,n/e,n/e,n/e,840,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,2360,0,2561,0,572,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,64,0
2023-01-02 18:00:00+00:00,240,0,n/e,n/e,n/e,n/e,846,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,2408,0,2560,0,530,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,108,0
2023-01-02 18:30:00+00:00,240,0,n/e,n/e,n/e,n/e,846,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,2352,0,2537,0,506,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,228,0
2023-01-02 19:00:00+00:00,240,0,n/e,n/e,n/e,n/e,850,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,2075,0,2484,0,455,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,352,0
2023-01-02 19:30:00+00:00,240,0,n/e,n/e,n/e,n/e,841,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1951,0,2449,0,407,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,452,0
2023-01-02 20:00:00+00:00,240,0,n/e,n/e,n/e,n/e,848,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1505,0,2388,0,330,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,404,0
2023-01-02 20:30:00+00:00,240,0,n/e,n/e,n/e,n/e,828,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1589,0,2342,0,273,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,276,0
2023-01-02 21:00:00+00:00,240,0,n/e,n/e,n/e,n/e,811,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1404,0,2352,0,223,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,188,0
2023-01-02 21:30:00+00:00,240,0,n/e,n/e,n/e,n/e,827,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1392,0,2302,0,223,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,132,0
2023-01-02 22:00:00+00:00,240,0,n/e,n/e,n/e,n/e,800,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1042,0,2292,0,132,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,160,0
2023-01-02 22:30:00+00:00,240,0,n/e,n/e,n/e,n/e,786,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,1013,0,2227,0,102,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,124,0
2023-01-02 23:00:00+00:00,244,0,n/e,n/e,n/e,n/e,770,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,412,0,2238,0,106,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,88,0
2023-01-02 23:30:00+00:00,244,0,n/e,n/e,n/e,n/e,769,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,232,0,2176,0,117,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,88,0
2023-01-03 00:00:00+00:00,244,0,n/e,n/e,n/e,n/e,758,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,59,0,2188,0,100,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,84,0
2023-01-03 00:30:00+00:00,244,0,n/e,n/e,n/e,n/e,748,0,0,0,0,0,n/e,n/e,n/e,n/e,0,0,65,0,2151,0,90,0,n/e,n/e,n/e,n/e,22,0,0,0,0,0,100,0,n/e,n/e,76,0
