,PHOT,WTOF,WTON
2016-01-01 00:00:00,0.0,0.0,0.413371
2016-01-01 00:30:00,0.0,0.0,0.388869
2016-01-01 01:00:00,0.0,0.0,0.364367
2016-01-01 01:30:00,0.0,0.0,0.343886
2016-01-01 02:00:00,0.0,0.0,0.323405
2016-01-01 02:30:00,0.0,0.0,0.30517099999999997
2016-01-01 03:00:00,0.0,0.0,0.286937
2016-01-01 03:30:00,0.0,0.0,0.27038399999999996
2016-01-01 04:00:00,0.0,0.0,0.253831
2016-01-01 04:30:00,0.0,0.0,0.236877
2016-01-01 05:00:00,0.0,0.0,0.219923
2016-01-01 05:30:00,0.059500000000000004,0.0,0.20232999999999995
2016-01-01 06:00:00,0.119,0.0,0.1847369999999999
2016-01-01 06:30:00,0.208,0.0,0.16775099999999996
2016-01-01 07:00:00,0.297,0.0,0.150765
2016-01-01 07:30:00,0.363,0.0,0.13638450000000002
2016-01-01 08:00:00,0.429,0.0,0.122004
2016-01-01 08:30:00,0.4685,0.0,0.1106375
2016-01-01 09:00:00,0.508,0.0,0.099271
2016-01-01 09:30:00,0.5229999999999999,0.0,0.09121299999999995
2016-01-01 10:00:00,0.5379999999999999,0.0,0.0831549999999999
2016-01-01 10:30:00,0.526,0.0,0.07936349999999995
2016-01-01 11:00:00,0.514,0.0,0.075572
2016-01-01 11:30:00,0.47150000000000003,0.0,0.073378
2016-01-01 12:00:00,0.429,0.0,0.071184
2016-01-01 12:30:00,0.3585,0.0,0.0692435
2016-01-01 13:00:00,0.288,0.0,0.067303
2016-01-01 13:30:00,0.19549999999999998,0.0,0.068251
2016-01-01 14:00:00,0.103,0.0,0.069199
2016-01-01 14:30:00,0.0515,0.0,0.069516
2016-01-01 15:00:00,0.0,0.0,0.069833
2016-01-01 15:30:00,0.0,0.0,0.06823850000000001
2016-01-01 16:00:00,0.0,0.0,0.066644
2016-01-01 16:30:00,0.0,0.0,0.064106
2016-01-01 17:00:00,0.0,0.0,0.061568
2016-01-01 17:30:00,0.0,0.0,0.056897
2016-01-01 18:00:00,0.0,0.0,0.052226
2016-01-01 18:30:00,0.0,0.0,0.0476085
2016-01-01 19:00:00,0.0,0.0,0.042991
2016-01-01 19:30:00,0.0,0.0,0.0397765
2016-01-01 20:00:00,0.0,0.0,0.036562
2016-01-01 20:30:00,0.0,0.0,0.033770999999999995
2016-01-01 21:00:00,0.0,0.0,0.03098
2016-01-01 21:30:00,0.0,0.0,0.0287425
2016-01-01 22:00:00,0.0,0.0,0.026505
2016-01-01 22:30:00,0.0,0.0,0.02539349999999995
2016-01-01 23:00:00,0.0,0.0,0.0242819999999999
2016-01-01 23:30:00,0.0,0.0,0.0233209999999999
2016-01-02 00:00:00,0.0,0.0,0.0223599999999999
2016-01-02 00:30:00,0.0,0.0,0.023117999999999903
2016-01-02 01:00:00,0.0,0.0,0.0238759999999999
2016-01-02 01:30:00,0.0,0.0,0.0250639999999999
2016-01-02 02:00:00,0.0,0.0,0.0262519999999999
2016-01-02 02:30:00,0.0,0.0,0.036963499999999955
2016-01-02 03:00:00,0.0,0.0,0.047675
2016-01-02 03:30:00,0.0,0.0,0.0688085
2016-01-02 04:00:00,0.0,0.0,0.089942
2016-01-02 04:30:00,0.0,0.0,0.1025715
2016-01-02 05:00:00,0.0,0.0,0.115201
2016-01-02 05:30:00,0.044,0.0,0.11718949999999995
2016-01-02 06:00:00,0.088,0.0,0.1191779999999999
2016-01-02 06:30:00,0.16749999999999998,0.0,0.11505149999999995
2016-01-02 07:00:00,0.247,0.0,0.110925
2016-01-02 07:30:00,0.311,0.0,0.11270849999999999
2016-01-02 08:00:00,0.375,0.0,0.114492
2016-01-02 08:30:00,0.4139999999999999,0.0,0.1118955
2016-01-02 09:00:00,0.4529999999999999,0.0,0.109299
2016-01-02 09:30:00,0.46699999999999997,0.0,0.103192
2016-01-02 10:00:00,0.481,0.0,0.097085
2016-01-02 10:30:00,0.4694999999999999,0.0,0.0897885
2016-01-02 11:00:00,0.4579999999999999,0.0,0.082492
2016-01-02 11:30:00,0.4169999999999999,0.0,0.07823949999999999
2016-01-02 12:00:00,0.376,0.0,0.073987
2016-01-02 12:30:00,0.306,0.0,0.0700485
2016-01-02 13:00:00,0.236,0.0,0.06611
2016-01-02 13:30:00,0.1545,0.0,0.0669825
2016-01-02 14:00:00,0.073,0.0,0.067855
2016-01-02 14:30:00,0.0365,0.0,0.0696405
2016-01-02 15:00:00,0.0,0.0,0.071426
2016-01-02 15:30:00,0.0,0.0,0.07065
2016-01-02 16:00:00,0.0,0.0,0.069874
2016-01-02 16:30:00,0.0,0.0,0.06579650000000001
2016-01-02 17:00:00,0.0,0.0,0.061719
2016-01-02 17:30:00,0.0,0.0,0.0577565
2016-01-02 18:00:00,0.0,0.0,0.053794
2016-01-02 18:30:00,0.0,0.0,0.051319000000000004
2016-01-02 19:00:00,0.0,0.0,0.048844
2016-01-02 19:30:00,0.0,0.0,0.048093
2016-01-02 20:00:00,0.0,0.0,0.047342
2016-01-02 20:30:00,0.0,0.0,0.04734949999999995
2016-01-02 21:00:00,0.0,0.0,0.0473569999999999
2016-01-02 21:30:00,0.0,0.0,0.047341999999999954
2016-01-02 22:00:00,0.0,0.0,0.047327
2016-01-02 22:30:00,0.0,0.0,0.048225500000000004
2016-01-02 23:00:00,0.0,0.0,0.049124
2016-01-02 23:30:00,0.0,0.0,0.051292500000000005
2016-01-03 00:00:00,0.0,0.0,0.053461
2016-01-03 00:30:00,0.0,0.0,0.056315500000000004
2016-01-03 01:00:00,0.0,0.0,0.05917
2016-01-03 01:30:00,0.0,0.0,0.06331500000000001
2016-01-03 02:00:00,0.0,0.0,0.06746
2016-01-03 02:30:00,0.0,0.0,0.0795855
2016-01-03 03:00:00,0.0,0.0,0.091711
2016-01-03 03:30:00,0.0,0.0,0.11450650000000001
2016-01-03 04:00:00,0.0,0.0,0.137302
2016-01-03 04:30:00,0.0,0.0,0.16675299999999998
2016-01-03 05:00:00,0.0,0.0,0.196204
2016-01-03 05:30:00,0.007500000000000001,0.0,0.23234849999999999
2016-01-03 06:00:00,0.015,0.0,0.268493
2016-01-03 06:30:00,0.0315,0.0,0.30615
2016-01-03 07:00:00,0.048,0.0,0.343807
2016-01-03 07:30:00,0.0645,0.0,0.380181
2016-01-03 08:00:00,0.081,0.0,0.416555
2016-01-03 08:30:00,0.08800000000000001,0.0,0.456244
2016-01-03 09:00:00,0.095,0.0,0.495933
2016-01-03 09:30:00,0.0915,0.0,0.5323895
2016-01-03 10:00:00,0.088,0.0,0.568846
2016-01-03 10:30:00,0.08349999999999999,0.0,0.588878
2016-01-03 11:00:00,0.079,0.0,0.6089100000000001
2016-01-03 11:30:00,0.07,0.0,0.6219975
2016-01-03 12:00:00,0.061,0.0,0.635085
2016-01-03 12:30:00,0.0465,0.0,0.652683
2016-01-03 13:00:00,0.032,0.0,0.670281
2016-01-03 13:30:00,0.019,0.0,0.689614
2016-01-03 14:00:00,0.006,0.0,0.708947
2016-01-03 14:30:00,0.003,0.0,0.73136
2016-01-03 15:00:00,0.0,0.0,0.7537729999999999
2016-01-03 15:30:00,0.0,0.0,0.7663264999999999
2016-01-03 16:00:00,0.0,0.0,0.77888
2016-01-03 16:30:00,0.0,0.0,0.7804465
2016-01-03 17:00:00,0.0,0.0,0.782013
2016-01-03 17:30:00,0.0,0.0,0.761998
2016-01-03 18:00:00,0.0,0.0,0.741983
2016-01-03 18:30:00,0.0,0.0,0.7145699999999999
2016-01-03 19:00:00,0.0,0.0,0.687157
2016-01-03 19:30:00,0.0,0.0,0.663746
2016-01-03 20:00:00,0.0,0.0,0.640335
2016-01-03 20:30:00,0.0,0.0,0.6340405
2016-01-03 21:00:00,0.0,0.0,0.627746
2016-01-03 21:30:00,0.0,0.0,0.6418925000000001
2016-01-03 22:00:00,0.0,0.0,0.656039
2016-01-03 22:30:00,0.0,0.0,0.6508370000000001
2016-01-03 23:00:00,0.0,0.0,0.6456350000000001
2016-01-03 23:30:00,0.0,0.0,0.6298870000000001
2016-01-04 00:00:00,0.0,0.0,0.614139
2016-01-04 00:30:00,0.0,0.0,0.6055435
