Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Avedoerevaerket_1,815.0,1.0,DK,,,STUR,BIO,0.45,8.0,6.0,0.0111607143,0.0111607143,2000.0,,0.0,0.2,0.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Asnaesvaerket_1,787.0,1.0,DK,,,STUR,HRD,0.395,8.0,6.0,0.0063131313,0.0063131313,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Studstrupvaerket_1,730.0,1.0,DK,,,STUR,HRD,0.395,8.0,6.0,0.0068399453,0.0068399453,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Kyndbyvaerket_1,664.0,1.0,DK,,,STUR,OIL,0.41,8.0,6.0,0.0072992701,0.0072992701,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
,DK_KF_AB_PU,604.0,1.0,DK,,,WTOF,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Amagervaerket_1,479.0,1.0,DK,,,STUR,HRD,0.46,8.0,8.0,0.0177777777777778,0.0177777777777778,,0.0,0.0,0.3,0.46,2.0,0.81,,,,,,,,,,,,,,,,,,,,
,Fynsvaerket_1,407.0,1.0,DK,,,STUR,HRD,0.395,8.0,6.0,0.012254902,0.012254902,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Horns Rev C,407.0,1.0,DK,,,WTOF,WIN,1.0,0.0,0.0,0.35,0.35,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Nordjyllandsvaerket_1,405.0,1.0,DK,,,STUR,HRD,0.395,8.0,6.0,0.012254902,0.012254902,117242.17,,0.0,0.5,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Anholt_1,400.0,1.0,DK,,,WTOF,WIN,1.0,0.0,0.0,0.35,0.35,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Skaerbaekvaerket_1,392.0,1.0,DK,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,Esbjergvaerket_1,377.0,1.0,DK,,,STUR,HRD,0.395,8.0,6.0,0.0128205128,0.0128205128,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Solar Park Kassoe,303.0,1.0,DK,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Horns Rev B_1,209.0,1.0,DK,,,WTOF,WIN,1.0,0.0,0.0,0.6542056075,0.6542056075,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Roedsand 2_1,207.0,1.0,DK,,,WTOF,WIN,1.0,0.0,0.0,0.6542056075,0.6542056075,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Vesterhav Nord,176.0,1.0,DK,,,WTOF,WIN,1.0,0.0,0.0,0.7865168539,0.7865168539,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Vesterhav Syd,168.0,1.0,DK,,,WTOF,WIN,1.0,0.0,0.0,0.8187134503,0.8187134503,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Solar Park Gedmosen,165.0,1.0,DK,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Roedsand 1_1,161.0,1.0,DK,,,WTOF,WIN,1.0,0.0,0.0,0.8187134503,0.8187134503,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Horns Rev A_1,160.0,1.0,DK,,,WTOF,WIN,1.0,0.0,0.0,0.9333333333,0.9333333333,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Silkeborgvaerket_1,108.0,1.0,DK,,,COMC,GAS,0.525,5.0,1.0,0.1015454545,0.1015454545,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_Solar_DK,133.0,1.0,DK,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WIN_DK,2353.0,1.0,DK,,,WTON,WIN,1.0,0.0,0.0,0.0585429315,0.0585429315,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_GAS_DK,2441.0,1.0,DK,,,COMC,GAS,0.525,5.0,1.0,0.0055710723,0.0055710723,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_HRD_DK,1662.0,1.0,DK,,,STUR,HRD,0.395,8.0,6.0,0.003125,0.003125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_OIL_DK,387.0,1.0,DK,,,STUR,OIL,0.33,4.0,4.0,0.02,0.02,,0.0,0.0,0.4,0.33,0.0,0.799636364,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_OTH_DK,88.0,1.0,DK,,,STUR,OTH,0.3,4.0,4.0,0.02,0.02,,0.0,0.0,0.5,0.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WAT_DK,9.0,1.0,DK,,,HROR,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,
