name,bus,bus0,bus1,bus2,bus3,bus4,efficiency,efficiency2,efficiency3,efficiency4,carrier,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,urban central heat_fraction,services urban decentral heat_fraction,services rural heat_fraction,residential rural heat_fraction,residential urban decentral heat_fraction
GB2 0 battery discharger-2030,,GB2 0 battery,GB2 0,,,,0.9797958971132712,1.0,1.0,1.0,battery discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1.3606567761919452,0.0,0.0,0.0,0.0,0.0
GB0 0 Sabatier-2030,,GB0 0 H2,GB0 0 gas,GB0 0 co2 stored,,,0.8,-0.1584,1.0,1.0,Sabatier,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0730249453035951,0.0,0.0,0.0,0.0,0.0
GB2 0 Sabatier-2030,,GB2 0 H2,GB2 0 gas,GB2 0 co2 stored,,,0.8,-0.1584,1.0,1.0,Sabatier,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0725268126736883,0.0,0.0,0.0,0.0,0.0
GB0 0 SMR CC-2030,,GB0 0 gas,GB0 0 H2,co2 atmosphere,GB0 0 co2 stored,,0.69,0.0197999999999999,0.1782,1.0,SMR CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.2017599982683242,0.0,0.0,0.0,0.0,0.0
GB2 0 SMR CC-2030,,GB2 0 gas,GB2 0 H2,co2 atmosphere,GB2 0 co2 stored,,0.69,0.0197999999999999,0.1782,1.0,SMR CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.2072354918865842,0.0,0.0,0.0,0.0,0.0
GB0 0 SMR-2030,,GB0 0 gas,GB0 0 H2,co2 atmosphere,,,0.76,0.198,1.0,1.0,SMR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3155.653359032746,0.0,0.0,0.0,0.0,0.0
GB2 0 SMR-2030,,GB2 0 gas,GB2 0 H2,co2 atmosphere,,,0.76,0.198,1.0,1.0,SMR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,6328.601955271329,0.0,0.0,0.0,0.0,0.0
GB0 0 EV charger,,GB0 0 low voltage,GB0 0 EV battery,,,,0.9,1.0,1.0,1.0,EV charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,97074.15552882914,0.0,0.0,0.0,0.0,0.0
GB2 0 EV charger,,GB2 0 low voltage,GB2 0 EV battery,,,,0.9,1.0,1.0,1.0,EV charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2752.078671170834,0.0,0.0,0.0,0.0,0.0
GB0 0 V2G,,GB0 0 EV battery,GB0 0 low voltage,,,,0.9,1.0,1.0,1.0,V2G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,97074.15552882914,0.0,0.0,0.0,0.0,0.0
GB2 0 V2G,,GB2 0 EV battery,GB2 0 low voltage,,,,0.9,1.0,1.0,1.0,V2G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2752.078671170834,0.0,0.0,0.0,0.0,0.0
GB0 0 land transport oil,,GB0 0 oil,GB0 0 land transport oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,land transport oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,73448.51642550646,0.0,0.0,0.0,0.0,0.0
GB2 0 land transport oil,,GB2 0 oil,GB2 0 land transport oil,co2 atmosphere,,,1.0,0.2571,1.0,1.0,land transport oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2051.769907164868,0.0,0.0,0.0,0.0,0.0
GB0 0 residential rural ground heat pump-2030,,GB0 0 low voltage,GB0 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,700.2650265865992,0.0,0.0,0.0,0.41094876465538804,0.0
GB2 0 residential rural ground heat pump-2030,,GB2 0 low voltage,GB2 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,121.04723471797168,0.0,0.0,0.0,0.07103626439089283,0.0
GB0 0 residential rural air heat pump-2030,,GB0 0 low voltage,GB0 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0774450889377799,0.0,0.0,0.0,4.54484551124038e-05,0.0
GB2 0 residential rural air heat pump-2030,,GB2 0 low voltage,GB2 0 residential rural heat,,,,1.0,1.0,1.0,1.0,residential rural air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.1255473886745831,0.0,0.0,0.0,7.367716839011578e-05,0.0
GB0 0 residential rural water tanks charger,,GB0 0 residential rural heat,GB0 0 residential rural water tanks,,,,0.8367,1.0,1.0,1.0,residential rural water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,472.3374630026479,0.0,0.0,0.0,0.0,0.0
GB2 0 residential rural water tanks charger,,GB2 0 residential rural heat,GB2 0 residential rural water tanks,,,,0.8367,1.0,1.0,1.0,residential rural water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,106.79944221475472,0.0,0.0,0.0,0.0,0.0
GB0 0 residential rural water tanks discharger,,GB0 0 residential rural water tanks,GB0 0 residential rural heat,,,,0.8367,1.0,1.0,1.0,residential rural water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,380.43846122524127,0.0,0.0,0.0,0.0,0.0
GB2 0 residential rural water tanks discharger,,GB2 0 residential rural water tanks,GB2 0 residential rural heat,,,,0.8367,1.0,1.0,1.0,residential rural water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,64.30020082983663,0.0,0.0,0.0,0.0,0.0
GB0 0 residential rural resistive heater-2030,,GB0 0 low voltage,GB0 0 residential rural heat,,,,0.9,1.0,1.0,1.0,residential rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.3935929032180842,0.0,0.0,0.0,0.00023097900253997165,0.0
GB2 0 residential rural resistive heater-2030,,GB2 0 low voltage,GB2 0 residential rural heat,,,,0.9,1.0,1.0,1.0,residential rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,71.52046464218387,0.0,0.0,0.0,0.04197160428752344,0.0
GB0 0 residential rural gas boiler-2030,,GB0 0 gas,GB0 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2315.1531006295854,0.0,0.0,0.0,0.0,0.0
GB2 0 residential rural gas boiler-2030,,GB2 0 gas,GB2 0 residential rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1.8528250423640744,0.0,0.0,0.0,0.0,0.0
GB0 0 services rural ground heat pump-2030,,GB0 0 low voltage,GB0 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,508.9708918819664,0.0,0.0,0.5016669390650009,0.0,0.0
GB2 0 services rural ground heat pump-2030,,GB2 0 low voltage,GB2 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural ground heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,51.94565074434527,0.0,0.0,0.05120020815001465,0.0,0.0
GB0 0 services rural air heat pump-2030,,GB0 0 low voltage,GB0 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0839101099236493,0.0,0.0,8.27059634910654e-05,0.0,0.0
GB2 0 services rural air heat pump-2030,,GB2 0 low voltage,GB2 0 services rural heat,,,,1.0,1.0,1.0,1.0,services rural air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.1204469081964084,0.0,0.0,0.00011871844287855295,0.0,0.0
GB0 0 services rural water tanks charger,,GB0 0 services rural heat,GB0 0 services rural water tanks,,,,0.8367,1.0,1.0,1.0,services rural water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,176.8596476492216,0.0,0.0,0.0,0.0,0.0
GB2 0 services rural water tanks charger,,GB2 0 services rural heat,GB2 0 services rural water tanks,,,,0.8367,1.0,1.0,1.0,services rural water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,56.91475284251657,0.0,0.0,0.0,0.0,0.0
GB0 0 services rural water tanks discharger,,GB0 0 services rural water tanks,GB0 0 services rural heat,,,,0.8367,1.0,1.0,1.0,services rural water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,135.4782216804805,0.0,0.0,0.0,0.0,0.0
GB2 0 services rural water tanks discharger,,GB2 0 services rural water tanks,GB2 0 services rural heat,,,,0.8367,1.0,1.0,1.0,services rural water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,45.84429079251448,0.0,0.0,0.0,0.0,0.0
GB0 0 services rural resistive heater-2030,,GB0 0 low voltage,GB0 0 services rural heat,,,,0.9,1.0,1.0,1.0,services rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,95.25472959759772,0.0,0.0,0.09388778295748416,0.0,0.0
GB2 0 services rural resistive heater-2030,,GB2 0 low voltage,GB2 0 services rural heat,,,,0.9,1.0,1.0,1.0,services rural resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,70.9802812735398,0.0,0.0,0.06996168348410649,0.0,0.0
GB0 0 services rural gas boiler-2030,,GB0 0 gas,GB0 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1238.6667293847715,0.0,0.0,0.0,0.0,0.0
GB2 0 services rural gas boiler-2030,,GB2 0 gas,GB2 0 services rural heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services rural gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3.1703786141323165,0.0,0.0,0.0,0.0,0.0
GB0 0 residential urban decentral air heat pump-2030,,GB0 0 low voltage,GB0 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2132.1135540865253,0.0,0.0,0.0,0.0,0.31981664050861297
GB2 0 residential urban decentral air heat pump-2030,,GB2 0 low voltage,GB2 0 residential urban decentral heat,,,,1.0,1.0,1.0,1.0,residential urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,65.42644663525542,0.0,0.0,0.0,0.0,0.009813954947755225
GB0 0 residential urban decentral water tanks charger,,GB0 0 residential urban decentral heat,GB0 0 residential urban decentral water tanks,,,,0.8367,1.0,1.0,1.0,residential urban decentral water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2386.701226924606,0.0,0.0,0.0,0.0,0.0
GB2 0 residential urban decentral water tanks charger,,GB2 0 residential urban decentral heat,GB2 0 residential urban decentral water tanks,,,,0.8367,1.0,1.0,1.0,residential urban decentral water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,71.38042823669639,0.0,0.0,0.0,0.0,0.0
GB0 0 residential urban decentral water tanks discharger,,GB0 0 residential urban decentral water tanks,GB0 0 residential urban decentral heat,,,,0.8367,1.0,1.0,1.0,residential urban decentral water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1972.601501314116,0.0,0.0,0.0,0.0,0.0
GB2 0 residential urban decentral water tanks discharger,,GB2 0 residential urban decentral water tanks,GB2 0 residential urban decentral heat,,,,0.8367,1.0,1.0,1.0,residential urban decentral water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,44.39282232844227,0.0,0.0,0.0,0.0,0.0
GB0 0 residential urban decentral resistive heater-2030,,GB0 0 low voltage,GB0 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.6700901710906514,0.0,0.0,0.0,0.0,0.00010051340227414401
GB2 0 residential urban decentral resistive heater-2030,,GB2 0 low voltage,GB2 0 residential urban decentral heat,,,,0.9,1.0,1.0,1.0,residential urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,107.83221367647366,0.0,0.0,0.0,0.0,0.016174812195400165
GB0 0 residential urban decentral gas boiler-2030,,GB0 0 gas,GB0 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,15520.060112683645,0.0,0.0,0.0,0.0,0.0
GB2 0 residential urban decentral gas boiler-2030,,GB2 0 gas,GB2 0 residential urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,residential urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,4.404646844060512,0.0,0.0,0.0,0.0,0.0
GB0 0 services urban decentral air heat pump-2030,,GB0 0 low voltage,GB0 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,637.1983251262914,0.0,0.14158199360639973,0.0,0.0,0.0
GB2 0 services urban decentral air heat pump-2030,,GB2 0 low voltage,GB2 0 services urban decentral heat,,,,1.0,1.0,1.0,1.0,services urban decentral air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,20.241598437192945,0.0,0.004497572808199013,0.0,0.0,0.0
GB0 0 services urban decentral water tanks charger,,GB0 0 services urban decentral heat,GB0 0 services urban decentral water tanks,,,,0.8367,1.0,1.0,1.0,services urban decentral water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,271.48627087847734,0.0,0.0,0.0,0.0,0.0
GB2 0 services urban decentral water tanks charger,,GB2 0 services urban decentral heat,GB2 0 services urban decentral water tanks,,,,0.8367,1.0,1.0,1.0,services urban decentral water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,53.37213187950877,0.0,0.0,0.0,0.0,0.0
GB0 0 services urban decentral water tanks discharger,,GB0 0 services urban decentral water tanks,GB0 0 services urban decentral heat,,,,0.8367,1.0,1.0,1.0,services urban decentral water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,214.2016100346785,0.0,0.0,0.0,0.0,0.0
GB2 0 services urban decentral water tanks discharger,,GB2 0 services urban decentral water tanks,GB2 0 services urban decentral heat,,,,0.8367,1.0,1.0,1.0,services urban decentral water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,44.624461815468685,0.0,0.0,0.0,0.0,0.0
GB0 0 services urban decentral resistive heater-2030,,GB0 0 low voltage,GB0 0 services urban decentral heat,,,,0.9,1.0,1.0,1.0,services urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2225.085374404229,0.0,0.49440183821913586,0.0,0.0,0.0
GB2 0 services urban decentral resistive heater-2030,,GB2 0 low voltage,GB2 0 services urban decentral heat,,,,0.9,1.0,1.0,1.0,services urban decentral resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,82.30955045551968,0.0,0.018288733329657317,0.0,0.0,0.0
GB0 0 services urban decentral gas boiler-2030,,GB0 0 gas,GB0 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5529.63016623229,0.0,0.0,0.0,0.0,0.0
GB2 0 services urban decentral gas boiler-2030,,GB2 0 gas,GB2 0 services urban decentral heat,co2 atmosphere,,,0.98,0.198,1.0,1.0,services urban decentral gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,9.137273958934836,0.0,0.0,0.0,0.0,0.0
GB0 0 urban central air heat pump-2030,,GB0 0 low voltage,GB0 0 urban central heat,,,,1.0,1.0,1.0,1.0,urban central air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0441828724077832,1.9285622146989813e-06,0.0,0.0,0.0,0.0
GB2 0 urban central air heat pump-2030,,GB2 0 low voltage,GB2 0 urban central heat,,,,1.0,1.0,1.0,1.0,urban central air heat pump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0957214722662539,4.178198575326985e-06,0.0,0.0,0.0,0.0
GB0 0 urban central water tanks charger,,GB0 0 urban central heat,GB0 0 urban central water tanks,,,,0.8367,1.0,1.0,1.0,urban central water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,7554.152154872794,0.0,0.0,0.0,0.0,0.0
GB2 0 urban central water tanks charger,,GB2 0 urban central heat,GB2 0 urban central water tanks,,,,0.8367,1.0,1.0,1.0,urban central water tanks charger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,239.16005473574108,0.0,0.0,0.0,0.0,0.0
GB0 0 urban central water tanks discharger,,GB0 0 urban central water tanks,GB0 0 urban central heat,,,,0.8367,1.0,1.0,1.0,urban central water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,7009.8661497059,0.0,0.0,0.0,0.0,0.0
GB2 0 urban central water tanks discharger,,GB2 0 urban central water tanks,GB2 0 urban central heat,,,,0.8367,1.0,1.0,1.0,urban central water tanks discharger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,131.80027513259833,0.0,0.0,0.0,0.0,0.0
GB0 0 urban central resistive heater-2030,,GB0 0 low voltage,GB0 0 urban central heat,,,,0.99,1.0,1.0,1.0,urban central resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,9304.247300407658,0.40612614802790076,0.0,0.0,0.0,0.0
GB2 0 urban central resistive heater-2030,,GB2 0 low voltage,GB2 0 urban central heat,,,,0.99,1.0,1.0,1.0,urban central resistive heater,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,274.7691400853657,0.01199354755488055,0.0,0.0,0.0,0.0
GB0 0 urban central gas boiler-2030,,GB0 0 gas,GB0 0 urban central heat,co2 atmosphere,,,1.04,0.198,1.0,1.0,urban central gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1775.5325141428152,0.0,0.0,0.0,0.0,0.0
GB2 0 urban central gas boiler-2030,,GB2 0 gas,GB2 0 urban central heat,co2 atmosphere,,,1.04,0.198,1.0,1.0,urban central gas boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,61.94868603579084,0.0,0.0,0.0,0.0,0.0
GB0 0 urban central gas CHP-2030,,GB0 0 gas,GB0 0,GB0 0 urban central heat,co2 atmosphere,,0.41,0.41,0.198,1.0,urban central gas CHP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,10865.725283315332,0.47428394929366086,0.0,0.0,0.0,0.0
GB2 0 urban central gas CHP-2030,,GB2 0 gas,GB2 0,GB2 0 urban central heat,co2 atmosphere,,0.41,0.41,0.198,1.0,urban central gas CHP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.5779838533893198,2.5228731397653487e-05,0.0,0.0,0.0,0.0
GB0 0 urban central gas CHP CC-2030,,GB0 0 gas,GB0 0,GB0 0 urban central heat,co2 atmosphere,GB0 0 co2 stored,0.3882199999999999,0.43772,0.0197999999999999,0.1782,urban central gas CHP CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.1150186612109205,5.020512065158738e-06,0.0,0.0,0.0,0.0
GB2 0 urban central gas CHP CC-2030,,GB2 0 gas,GB2 0,GB2 0 urban central heat,co2 atmosphere,GB2 0 co2 stored,0.3882199999999999,0.43772,0.0197999999999999,0.1782,urban central gas CHP CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0949357472012892,4.143902034861094e-06,0.0,0.0,0.0,0.0
GB0 0 biogas to gas,,GB0 0 biogas,GB0 0 gas,co2 atmosphere,,,1.0,-0.198,1.0,1.0,biogas to gas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.035577142212933,0.0,0.0,0.0,0.0,0.0
GB2 0 biogas to gas,,GB2 0 biogas,GB2 0 gas,co2 atmosphere,,,1.0,-0.198,1.0,1.0,biogas to gas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0354608778169488,0.0,0.0,0.0,0.0,0.0
GB0 0 biogas to gas CC,,GB0 0 biogas,GB0 0 gas,GB0 0 co2 stored,co2 atmosphere,,1.0,0.07812,-0.27612,1.0,biogas to gas CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0321201284403677,0.0,0.0,0.0,0.0,0.0
GB2 0 biogas to gas CC,,GB2 0 biogas,GB2 0 gas,GB2 0 co2 stored,co2 atmosphere,,1.0,0.07812,-0.27612,1.0,biogas to gas CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0320290824568933,0.0,0.0,0.0,0.0,0.0
GB0 0 urban central solid biomass CHP-2030,,GB0 0 solid biomass,GB0 0,GB0 0 urban central heat,,,0.2699,0.8245,1.0,1.0,urban central solid biomass CHP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2439.7482546556294,0.10649389776835269,0.0,0.0,0.0,0.0
GB2 0 urban central solid biomass CHP-2030,,GB2 0 solid biomass,GB2 0,GB2 0 urban central heat,,,0.2699,0.8245,1.0,1.0,urban central solid biomass CHP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,24.0546836273363,0.0010499759613195009,0.0,0.0,0.0,0.0
GB0 0 urban central solid biomass CHP CC-2030,,GB0 0 solid biomass,GB0 0,GB0 0 urban central heat,co2 atmosphere,GB0 0 co2 stored,0.2295629999999999,0.875838,-0.33003,0.33003,urban central solid biomass CHP CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0644382631357893,2.81270077503204e-06,0.0,0.0,0.0,0.0
GB2 0 urban central solid biomass CHP CC-2030,,GB2 0 solid biomass,GB2 0,GB2 0 urban central heat,co2 atmosphere,GB2 0 co2 stored,0.2295629999999999,0.875838,-0.33003,0.33003,urban central solid biomass CHP CC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0646946623752431,2.823892484808724e-06,0.0,0.0,0.0,0.0
GB0 0 residential rural biomass boiler-2030,,GB0 0 solid biomass,GB0 0 residential rural heat,,,,0.86,1.0,1.0,1.0,residential rural biomass boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.9054051279448564,0.0,0.0,0.0,0.0,0.0
GB2 0 residential rural biomass boiler-2030,,GB2 0 solid biomass,GB2 0 residential rural heat,,,,0.86,1.0,1.0,1.0,residential rural biomass boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.790644075224698,0.0,0.0,0.0,0.0,0.0
GB0 0 services rural biomass boiler-2030,,GB0 0 solid biomass,GB0 0 services rural heat,,,,0.86,1.0,1.0,1.0,services rural biomass boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.9143157936196448,0.0,0.0,0.0,0.0,0.0
GB2 0 services rural biomass boiler-2030,,GB2 0 solid biomass,GB2 0 services rural heat,,,,0.86,1.0,1.0,1.0,services rural biomass boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.8889146128183408,0.0,0.0,0.0,0.0,0.0
GB0 0 residential urban decentral biomass boiler-2030,,GB0 0 solid biomass,GB0 0 residential urban decentral heat,,,,0.86,1.0,1.0,1.0,residential urban decentral biomass boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,158.1613601561251,0.0,0.0,0.0,0.0,0.0
GB2 0 residential urban decentral biomass boiler-2030,,GB2 0 solid biomass,GB2 0 residential urban decentral heat,,,,0.86,1.0,1.0,1.0,residential urban decentral biomass boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,5.706373385356429,0.0,0.0,0.0,0.0,0.0
GB0 0 services urban decentral biomass boiler-2030,,GB0 0 solid biomass,GB0 0 services urban decentral heat,,,,0.86,1.0,1.0,1.0,services urban decentral biomass boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,8.2607440782563,0.0,0.0,0.0,0.0,0.0
GB2 0 services urban decentral biomass boiler-2030,,GB2 0 solid biomass,GB2 0 services urban decentral heat,,,,0.86,1.0,1.0,1.0,services urban decentral biomass boiler,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,6.858737170052956,0.0,0.0,0.0,0.0,0.0
GB0 0 solid biomass biomass to liquid-2030,,GB0 0 solid biomass,GB0 0 oil,co2 atmosphere,,,0.3833,-0.0986,1.0,1.0,biomass to liquid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.027878830727899,0.0,0.0,0.0,0.0,0.0
GB2 0 solid biomass biomass to liquid-2030,,GB2 0 solid biomass,GB2 0 oil,co2 atmosphere,,,0.3833,-0.0986,1.0,1.0,biomass to liquid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0277852938492304,0.0,0.0,0.0,0.0,0.0
GB0 0 solid biomass biomass to liquid CC-2030,,GB0 0 solid biomass,GB0 0 oil,co2 atmosphere,GB0 0 co2 stored,,0.3833,-0.33989,0.24129,1.0,biomass to liquid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0224669942535067,0.0,0.0,0.0,0.0,0.0
GB2 0 solid biomass biomass to liquid CC-2030,,GB2 0 solid biomass,GB2 0 oil,co2 atmosphere,GB2 0 co2 stored,,0.3833,-0.33989,0.24129,1.0,biomass to liquid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0204130843252996,0.0,0.0,0.0,0.0,0.0
GB0 0 solid biomass solid biomass to gas-2030,,GB0 0 solid biomass,GB0 0 gas,,co2 atmosphere,,0.63,1.0,-0.1248,1.0,BioSNG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0588476905281304,0.0,0.0,0.0,0.0,0.0
GB2 0 solid biomass solid biomass to gas-2030,,GB2 0 solid biomass,GB2 0 gas,,co2 atmosphere,,0.63,1.0,-0.1248,1.0,BioSNG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0605948942503979,0.0,0.0,0.0,0.0,0.0
GB0 0 solid biomass solid biomass to gas CC-2030,,GB0 0 solid biomass,GB0 0 gas,GB0 0 co2 stored,co2 atmosphere,,0.63,0.21771,-0.34251,1.0,BioSNG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.040502675997775,0.0,0.0,0.0,0.0,0.0
GB2 0 solid biomass solid biomass to gas CC-2030,,GB2 0 solid biomass,GB2 0 gas,GB2 0 co2 stored,co2 atmosphere,,0.63,0.21771,-0.34251,1.0,BioSNG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0412237737745937,0.0,0.0,0.0,0.0,0.0
GB0 0 Haber-Bosch-2030,,GB0 0,EU NH3,GB0 0 H2,,,4.043671653861707,-4.643752527294784,1.0,1.0,Haber-Bosch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.072021651792158,0.0,0.0,0.0,0.0,0.0
GB2 0 Haber-Bosch-2030,,GB2 0,EU NH3,GB2 0 H2,,,4.043671653861707,-4.643752527294784,1.0,1.0,Haber-Bosch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1393.6229248372654,0.0,0.0,0.0,0.0,0.0
