name,bus0,bus1,bus2,bus3,bus4,type,carrier,efficiency,efficiency2,efficiency3,efficiency4,active,build_year,lifetime,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_set,p_init,p_min_pu,p_max_pu,capital_cost,overnight_cost,discount_rate,fom_cost,marginal_cost,marginal_cost_quadratic,stand_by_cost,length,terrain_factor,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,delay,delay2,delay3,delay4,cyclic_delay,cyclic_delay2,cyclic_delay3,cyclic_delay4,p_nom_opt,geometry,tags,under_construction,underground,underwater_fraction,length_original,reversed
GB0 0 H2 Fuel Cell-2030,GB0 0 H2,GB0 0,GB0 0 urban central heat,,,,H2 Fuel Cell,0.5,0.44999999999999996,1.0,1.0,True,2030,10.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,111967.91965463593,,,0.0,0.009262230210305394,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.07930580557566765,,,,,,0.0,False
GB2 0 H2 Fuel Cell-2030,GB2 0 H2,GB2 0,GB2 0 urban central heat,,,,H2 Fuel Cell,0.5,0.44999999999999996,1.0,1.0,True,2030,10.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,111967.91965463593,,,0.0,0.010224358723381184,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.06605411844352388,,,,,,0.0,False
GB0 0 H2 turbine-2030,GB0 0 H2,GB0 0,,,,,H2 turbine,0.397,1.0,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,31505.081502453184,,,0.0,6.7729611946841235,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.2680047573098263,,,,,,0.0,False
GB2 0 H2 turbine-2030,GB2 0 H2,GB2 0,,,,,H2 turbine,0.397,1.0,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,31505.081502453184,,,0.0,6.772765425969395,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.18790830213847384,,,,,,0.0,False
GB0 0 battery charger-2030,GB0 0,GB0 0 battery,,,,,battery charger,0.9797958971132712,1.0,1.0,1.0,True,2030,10.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,24678.157875535107,,,0.0,0.01009295804333817,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,274.77380229708376,,,,,,0.0,False
GB2 0 battery charger-2030,GB2 0,GB2 0 battery,,,,,battery charger,0.9797958971132712,1.0,1.0,1.0,True,2030,10.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,24678.157875535107,,,0.0,0.01072382419086354,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1.3331659266918694,,,,,,0.0,False
GB0 0 battery discharger-2030,GB0 0 battery,GB0 0,,,,,battery discharger,0.9797958971132712,1.0,1.0,1.0,True,2030,10.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009220210392890801,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,280.43983763017746,,,,,,0.0,False
GB2 0 battery discharger-2030,GB2 0 battery,GB2 0,,,,,battery discharger,0.9797958971132712,1.0,1.0,1.0,True,2030,10.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010634198157480478,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1.3606567761919452,,,,,,0.0,False
GB0 0 Sabatier-2030,GB0 0 H2,GB0 0 gas,GB0 0 co2 stored,,,,Sabatier,0.8,-0.1584,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.3,1.0,67651.68975151317,,,0.0,0.010294865026017464,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.07302494530359516,,,,,,0.0,False
GB2 0 Sabatier-2030,GB2 0 H2,GB2 0 gas,GB2 0 co2 stored,,,,Sabatier,0.8,-0.1584,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.3,1.0,67651.68975151317,,,0.0,0.009074784217544879,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.0725268126736883,,,,,,0.0,False
GB0 0 SMR CC-2030,GB0 0 gas,GB0 0 H2,co2 atmosphere,GB0 0 co2 stored,,,SMR CC,0.69,0.019799999999999998,0.17820000000000003,1.0,True,2030,30.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79103.13403637432,,,0.0,0.009070066337068097,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.20175999826832422,,,,,,0.0,False
GB2 0 SMR CC-2030,GB2 0 gas,GB2 0 H2,co2 atmosphere,GB2 0 co2 stored,,,SMR CC,0.69,0.019799999999999998,0.17820000000000003,1.0,True,2030,30.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79103.13403637432,,,0.0,0.009287201937764285,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.2072354918865842,,,,,,0.0,False
GB0 0 SMR-2030,GB0 0 gas,GB0 0 H2,co2 atmosphere,,,,SMR,0.76,0.198,1.0,1.0,True,2030,30.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,68192.35692475682,,,0.0,0.009569098396534262,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3155.653359032746,,,,,,0.0,False
GB2 0 SMR-2030,GB2 0 gas,GB2 0 H2,co2 atmosphere,,,,SMR,0.76,0.198,1.0,1.0,True,2030,30.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,68192.35692475682,,,0.0,0.010931772624979508,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,6328.601955271329,,,,,,0.0,False
GB0 0 EV charger,GB0 0 low voltage,GB0 0 EV battery,,,,,EV charger,0.9,1.0,1.0,1.0,True,0,inf,97074.15552882914,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010704899089547975,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,97074.15552882914,,,,,,0.0,False
GB2 0 EV charger,GB2 0 low voltage,GB2 0 EV battery,,,,,EV charger,0.9,1.0,1.0,1.0,True,0,inf,2752.078671170834,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010912624055579403,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2752.078671170834,,,,,,0.0,False
GB0 0 V2G,GB0 0 EV battery,GB0 0 low voltage,,,,,V2G,0.9,1.0,1.0,1.0,True,0,inf,97074.15552882914,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010434708267783463,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,97074.15552882914,,,,,,0.0,False
GB2 0 V2G,GB2 0 EV battery,GB2 0 low voltage,,,,,V2G,0.9,1.0,1.0,1.0,True,0,inf,2752.078671170834,0.0,False,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010431500822849667,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2752.078671170834,,,,,,0.0,False
GB0 0 land transport oil,GB0 0 oil,GB0 0 land transport oil,co2 atmosphere,,,,land transport oil,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009930295972948026,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,73448.51642550646,,,,,,0.0,False
GB2 0 land transport oil,GB2 0 oil,GB2 0 land transport oil,co2 atmosphere,,,,land transport oil,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.00986997142192079,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2051.7699071648676,,,,,,0.0,False
GB0 0 residential rural ground heat pump-2030,GB0 0 low voltage,GB0 0 residential rural heat,,,,,residential rural ground heat pump,1.0,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,685285.739303083,,,0.0,0.010326785514555282,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,700.2650265865992,,,,,,0.0,False
GB2 0 residential rural ground heat pump-2030,GB2 0 low voltage,GB2 0 residential rural heat,,,,,residential rural ground heat pump,1.0,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,685285.739303083,,,0.0,0.010098826117564904,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,121.04723471797168,,,,,,0.0,False
GB0 0 residential rural air heat pump-2030,GB0 0 low voltage,GB0 0 residential rural heat,,,,,residential rural air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.010919878267448934,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.07744508893777993,,,,,,0.0,False
GB2 0 residential rural air heat pump-2030,GB2 0 low voltage,GB2 0 residential rural heat,,,,,residential rural air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.010753409363007622,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.12554738867458318,,,,,,0.0,False
GB0 0 residential rural water tanks charger,GB0 0 residential rural heat,GB0 0 residential rural water tanks,,,,,residential rural water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009753353994512685,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,472.3374630026479,,,,,,0.0,False
GB2 0 residential rural water tanks charger,GB2 0 residential rural heat,GB2 0 residential rural water tanks,,,,,residential rural water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009207768464929333,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,106.79944221475472,,,,,,0.0,False
GB0 0 residential rural water tanks discharger,GB0 0 residential rural water tanks,GB0 0 residential rural heat,,,,,residential rural water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009063337861296174,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,380.43846122524127,,,,,,0.0,False
GB2 0 residential rural water tanks discharger,GB2 0 residential rural water tanks,GB2 0 residential rural heat,,,,,residential rural water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009303459900112424,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,64.30020082983663,,,,,,0.0,False
GB0 0 residential rural resistive heater-2030,GB0 0 low voltage,GB0 0 residential rural heat,,,,,residential rural resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.010962235546554957,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.3935929032180842,,,,,,0.0,False
GB2 0 residential rural resistive heater-2030,GB2 0 low voltage,GB2 0 residential rural heat,,,,,residential rural resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.010501495050258842,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,71.52046464218387,,,,,,0.0,False
GB0 0 residential rural gas boiler-2030,GB0 0 gas,GB0 0 residential rural heat,co2 atmosphere,,,,residential rural gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.010312686391958864,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2315.1531006295854,,,,,,0.0,False
GB2 0 residential rural gas boiler-2030,GB2 0 gas,GB2 0 residential rural heat,co2 atmosphere,,,,residential rural gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.010294770291146687,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1.8528250423640742,,,,,,0.0,False
GB0 0 services rural ground heat pump-2030,GB0 0 low voltage,GB0 0 services rural heat,,,,,services rural ground heat pump,1.0,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,685285.739303083,,,0.0,0.009710130252732806,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,508.9708918819664,,,,,,0.0,False
GB2 0 services rural ground heat pump-2030,GB2 0 low voltage,GB2 0 services rural heat,,,,,services rural ground heat pump,1.0,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,685285.739303083,,,0.0,0.010908287937796919,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,51.94565074434527,,,,,,0.0,False
GB0 0 services rural air heat pump-2030,GB0 0 low voltage,GB0 0 services rural heat,,,,,services rural air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.010317535212083334,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.0839101099236493,,,,,,0.0,False
GB2 0 services rural air heat pump-2030,GB2 0 low voltage,GB2 0 services rural heat,,,,,services rural air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.009392018931491167,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.12044690819640844,,,,,,0.0,False
GB0 0 services rural water tanks charger,GB0 0 services rural heat,GB0 0 services rural water tanks,,,,,services rural water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009033982998692486,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,176.85964764922159,,,,,,0.0,False
GB2 0 services rural water tanks charger,GB2 0 services rural heat,GB2 0 services rural water tanks,,,,,services rural water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009451069768552976,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,56.91475284251657,,,,,,0.0,False
GB0 0 services rural water tanks discharger,GB0 0 services rural water tanks,GB0 0 services rural heat,,,,,services rural water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009548450022916091,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,135.4782216804805,,,,,,0.0,False
GB2 0 services rural water tanks discharger,GB2 0 services rural water tanks,GB2 0 services rural heat,,,,,services rural water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.00923394102753275,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,45.84429079251448,,,,,,0.0,False
GB0 0 services rural resistive heater-2030,GB0 0 low voltage,GB0 0 services rural heat,,,,,services rural resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.009414100099767866,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,95.25472959759772,,,,,,0.0,False
GB2 0 services rural resistive heater-2030,GB2 0 low voltage,GB2 0 services rural heat,,,,,services rural resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.010311103101320853,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,70.9802812735398,,,,,,0.0,False
GB0 0 services rural gas boiler-2030,GB0 0 gas,GB0 0 services rural heat,co2 atmosphere,,,,services rural gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.009455604131630053,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1238.6667293847715,,,,,,0.0,False
GB2 0 services rural gas boiler-2030,GB2 0 gas,GB2 0 services rural heat,co2 atmosphere,,,,services rural gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.010178830866261394,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3.1703786141323165,,,,,,0.0,False
GB0 0 residential urban decentral air heat pump-2030,GB0 0 low voltage,GB0 0 residential urban decentral heat,,,,,residential urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.010037545157327953,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2132.1135540865253,,,,,,0.0,False
GB2 0 residential urban decentral air heat pump-2030,GB2 0 low voltage,GB2 0 residential urban decentral heat,,,,,residential urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.01052931507619506,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,65.42644663525542,,,,,,0.0,False
GB0 0 residential urban decentral water tanks charger,GB0 0 residential urban decentral heat,GB0 0 residential urban decentral water tanks,,,,,residential urban decentral water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009656670757670781,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2386.701226924606,,,,,,0.0,False
GB2 0 residential urban decentral water tanks charger,GB2 0 residential urban decentral heat,GB2 0 residential urban decentral water tanks,,,,,residential urban decentral water tanks charger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009736106520166212,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,71.38042823669639,,,,,,0.0,False
GB0 0 residential urban decentral water tanks discharger,GB0 0 residential urban decentral water tanks,GB0 0 residential urban decentral heat,,,,,residential urban decentral water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010688154925500883,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1972.6015013141157,,,,,,0.0,False
GB2 0 residential urban decentral water tanks discharger,GB2 0 residential urban decentral water tanks,GB2 0 residential urban decentral heat,,,,,residential urban decentral water tanks discharger,0.8367,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009152408128098704,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,44.39282232844227,,,,,,0.0,False
GB0 0 residential urban decentral resistive heater-2030,GB0 0 low voltage,GB0 0 residential urban decentral heat,,,,,residential urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.010810056915718102,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.6700901710906514,,,,,,0.0,False
GB2 0 residential urban decentral resistive heater-2030,GB2 0 low voltage,GB2 0 residential urban decentral heat,,,,,residential urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,79054.77447986482,,,0.0,0.009887192603891815,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,107.83221367647366,,,,,,0.0,False
GB0 0 residential urban decentral gas boiler-2030,GB0 0 gas,GB0 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.009676754222437457,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,15520.060112683643,,,,,,0.0,False
GB2 0 residential urban decentral gas boiler-2030,GB2 0 gas,GB2 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,97846.11056504669,,,0.0,0.010548272139600967,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,4.404646844060512,,,,,,0.0,False
GB0 0 services urban decentral air heat pump-2030,GB0 0 low voltage,GB0 0 services urban decentral heat,,,,,services urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2030,18.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,464475.86492974695,,,0.0,0.010223342754350205,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,637.1983251262914,,,,,,0.0,False
