"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000000673","Borgund","212","212","Borgund","16","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","50WP00000001720X","Tonstad Vindpark","N/A","210","Tonstad","132","01.01.2020",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000517Z","Nore 1","206","206","Nore 1","12","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000807Q","Vemork","204","204","Vemork","12","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000653R","Solhom","200","200","Solhom","15","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Pumped Storage","50WP00000000119A","Duge","200","200","Duge","13","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000016883","Usta Kraftstasjon","N/A","196","Usta","13","21.10.2020",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000724U","Saheim","187","187","Saheim","10","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000785A","Usta","186","186","Usta","13","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000484O","Mar","185","185","Mar","6","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","50WP000000008856","Geitfjellet vindpark","N/A","181","Geitfjellet","132","01.01.2020",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000617V","Siso","180","180","Siso","16","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000763K","Tunnsjodal","171","171","Tunnsjodal","8","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000684G","Suldal 1","160","170","Suldal 1","13","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000667G","Steinsland","170","170","Steinsland","13","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","50WP00000000733T","TBO RKA","167","167","TBO RKA","12","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000006N","Alta krv","165","165","Alta krv","14","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000749E","Torpa","164","164","Torpa","8","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000299J","Hylen","160","160","Hylen","13","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000585I","Roldal","160","160","Roldal","13","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","50WP000000018649","Tellenes Vindpark","N/A","160","Tellenes","33","01.01.2022",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000848C","Ovre Rossaga","159","159","Ovre Rossaga","11","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000447U","Matre","215","150","Matre","11","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000685E","Suldal 2","150","150","Suldal 2","10","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000863G","Ana-Sira","150","150","Ana-Sira","11","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","50WP00000001719I","Midtfjellet","N/A","150","Midtfjellet","34","14.03.2019",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000100V","Dale","144","144","Dale","12","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000118C","Driva","144","144","Driva","11","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000002293","Grytten Kraftver","144","144","Grytten Kraftver","16","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000022P","Aurland2","143","143","Aurland2","10","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000007007","Svelgen","140","140","Svelgen","22","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000852L","Ovre Vinstra","140","140","Ovre Vinstra","12","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000654P","Songa","136","136","Songa","17","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000872F","Askara","133","133","Askara","11","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000000754","Bratsberg","132","132","Bratsberg","13","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000680O","Straumsmo","130","130","Straumsmo","13","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000755J","Trollheim","130","130","Trollheim","16","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000368Q","Kolsvik","128","128","Kolsvik","10","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","50WP000000008848","Harbaksfjellet vindpark","N/A","126","Harbaksfjellet","132","01.01.2020",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000429W","Lomi","120","120","Lomi","11","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000743Q","Tjorhom","120","120","Tjorhom","13","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000002706","Hjartdola","120","120","Hjartdola","11","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000665K","Steinsfoss","115","115","Steinsfoss","11","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000411E","Leirdola","115","115","Leirdola","15","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000565O","Rendal 2","114","114","Rendal 2","11","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000729K","Tafjord4","113","113","Tafjord4","11","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000741U","Tjodan","113","113","Tjodan","12","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000000592","Blafal.3","113","113","Blafal.3","8","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000488G","Naddvik","112","112","Naddvik","14","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Run-of-river and poundage","50WP00000000650X","Solberg1","111","111","Solberg1","10","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000002633","Hemsil 2","110","110","Hemsil 2","9","05.05.2015",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000480W","Myster","110","110","Myster","13","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000687A","Sundsbarm","110","110","Sundsbarm","15","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000001653","Finndola","108","108","Finndola","8","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000854H","Oyberget","104","104","Oyberget","11","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000632Z","Skjerka","104","104","Skjerka","10","17.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP00000000052G","Bjolvo","103","103","Bjolvo","12","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Water Reservoir","50WP000000006888","Sundsfjord","102","102","Sundsfjord","11","16.12.2014",""
"CTA|NO / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Run-of-river and poundage","50WP00000000651V","Solberg2","100","100","Solberg2","16","17.12.2014",""
