"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Peat","44W-T-YT-000000S","Alholmens Kraft","240","240","Pietarsaari","110","20.05.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Hard coal","44W-T-LV-000004L","Tahkoluoto","240","240","Pori","110","20.05.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","44W-00000000020R","Piiparinmäki tuulipuisto","N/A","211","Pyhäntä","110","01.01.2022",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Hard coal","44W-T-YT-000001Q","Hanasaari","210","210","Helsinki","110","06.05.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","44W-00000000021P","Mutkalampi North","N/A","200","Kannus","110","01.06.2022",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","44W-00000000022N","Mutkalampi South","N/A","200","Kannus","110","01.06.2022",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Run-of-river and poundage","44W-T-VV-000003Y","Imatra","192","192","Imatra","110","01.01.2014",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Peat","44W-T-YT-000003M","Keljonlahti","190","190","Jyväskylä","110","21.03.2014",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Biomass","44W-T-YT-0000189","Kaukopää","185","185","Imatra","110","01.01.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Oil","44W-T-KT-000002G","Huutokoski kt","180","180","Joroinen","110","01.01.2014",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Hard coal","44W-T-YT-000004K","Kymijärvi","170","170","Lahti","110","09.04.2014",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Other","44W-T-YT-000020M","Martinlaakso","167","167","Vantaa","110","01.01.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Hard coal","44W-T-YT-000008C","Salmisaari","155","155","Helsinki","110","06.05.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Peat","44W-K-LV-000000Q","Haapavesi","150","150","Haapavesi","220","20.05.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Peat","44W-T-VV-000012X","Haapaniemi","145","145","Kuopio","110","01.01.2014",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Biomass","44W-T-YT-000016D","Pietarsaari","143","143","Pietarsaari","110","01.01.2014",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","44W-T-YT-000005I","Lielahti","142","142","Tampere","110","30.10.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Run-of-river and poundage","44W-T-VV-000005U","Ossauskoski","138","138","Tervola","220","01.01.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","44W-T-YT-000007E","Naistenlahti 1","129","129","Tampere","110","30.10.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Hydro Run-of-river and poundage","44W-T-VV-000004W","Isohaara","128","128","Keminmaa","110","01.01.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Oil","44W-T-LV-000005J","Kellosaari","128","128","Helsinki","110","01.01.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Biomass","44W-T-YT-000002O","Kaukaan Voima","125","125","Lappeenranta","110","06.05.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Other","44W-00000000006L","Raahen Voima","125","125","Raahe","110","01.05.2016",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Oil","44W-T-KT-000003E","Olkiluoto kt","125","125","Eurajoki","110","01.01.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","44W-00000000011S","Paskoonharju","N/A","124","Teuva","110","01.01.2022",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Peat","44W-T-YT-000009A","Seinäjoki","120","120","Seinäjoki","110","20.05.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Peat","44W-T-YT-000011N","Toppila","120","120","Oulu","110","20.05.2013",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","44W-T-TV-000000N","Metsälä","117","117","Kristiinankaupunki","110","10.08.2017",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Biomass","44W-T-YT-000015F","Uimaharju","107","107","Joensuu","110","01.01.2014",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","44W-00000000036C","Norrskogenin tuulipuisto","N/A","102","Närpiö","110","01.02.2023",""
"CTA|FI / 01.01.2018 00:00 - 01.01.2019 00:00","Biomass","44W-T-YT-000014H","Kuusaanniemi","100","100","Kouvola","110","01.01.2014",""
