"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Hard coal","49W000000000045Y","Hemweg","1090","440","intra_zonal","150","10.12.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000117Z","Sloecentrale Unit 20","432","435","Rithem","380","01.01.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W0000000000512","Sloecentrale Unit 10","432","435","Rithem","380","01.01.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W0000000001225","Maastroom Energie CV","426","426","intra_zonal","380","01.01.2015",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","49W000000000168I","Windpark Fryslan","N/A","383","Netherlands","110","08.04.2021",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Offshore","49W000000000148O","Borssele 2","N/A","376","intra_zonal","66","20.05.2020",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Offshore","49W000000000147Q","Borssele 1","N/A","376","intra_zonal","66","28.04.2020",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000080W","Eems 7","360","360","NL","380","01.01.2000",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000084O","Eems 5","360","360","NL","220","01.01.2000",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000088G","Eems 3","360","360","NL","220","01.01.2000",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000082S","Eems 6","360","360","NL","380","01.01.2000",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000086K","Eems 4","360","360","NL","220","01.01.2000",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000152X","Delesto 2","343","343","Farmsum","110","10.01.2007",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000047U","Centrale Lage Weide","247","248","Netherlands","150","30.12.2000",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000090T","Centrale Merwedekanaal 12","224","225","Netherlands","150","30.12.2000",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W0000000001047","RoCa","220","220","intra_zonal","150","11.12.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","49W000000000143Y","WP NOP Agrowind","N/A","195","intra_zonal","110","15.03.2022",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","49W000000000179D","Windpark Wieringermeer","N/A","184","intra_zonal","150","26.02.2020",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Offshore","49W0000000001411","Westermeerwind","144","144","Netherlands","110","01.11.2015",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000096H","Eems 20","131","131","NL","220","01.01.2000",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Offshore","49W000000000144W","Windfarm Luchterduinen","N/A","129","intra_zonal","150","01.07.2021",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W0000000000504","NAM Schoonebeek","128","128","Netherlands","110","20.06.2011",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000092P","Pergen 1","130","125","Netherlands","150","01.01.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000094L","Pergen 2","130","125","Netherlands","150","01.01.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","49W000000000110C","Prinses Alexia Windpark","122","122","intra_zonal","150","10.12.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","49W000000000000J","Westereems","120","120","cross_zonal","110","18.12.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Offshore","49W000000000146S","Windfarm Princess Amalia","N/A","120","intra_zonal","150","01.07.2021",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","49W000000000180S","Wieringermeer Extension","N/A","118","intra_zonal","150","08.06.2021",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Onshore","49W0000000001989","WP Maasvlakte 2","N/A","117","intra_zonal","66","03.03.2023",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W0000000000342","Den Haag","112","112","intra_zonal","150","11.12.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Wind Offshore","49W000000000111A","OWEZ","108","108","intra_zonal","150","10.12.2014",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W0000000001233","Bergum 10","72","72","NL","220","01.10.1974",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000135X","Bergum 20","72","72","NL","220","01.06.1975",""
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000044-","Eemshaven","1410","N/A","intra_zonal","380","10.12.2014","01.12.2021"
"CTA|NL / 01.01.2018 00:00 - 01.01.2019 00:00","Fossil Gas","49W000000000061-","Swentibold","209","N/A","intra_zonal","150","24.07.2014","01.12.2021"
