snapshot,BE1 0 PHS,BE1 0 hydro,DE1 0 PHS,DE1 0 hydro,FR1 0 PHS,FR1 0 hydro,GB0 0 PHS,GB0 0 hydro
2013-01-01 00:00:00,5709.18515423638,94669.07767811164,42150.79922621399,63005.788143259764,84111.96459369881,9150461.161989791,6999.352317893824,140645.70115048406
2013-01-01 01:00:00,5709.214752439604,94671.547981168,42150.79194231413,62912.88461473976,84111.96729748306,9153896.295310162,6999.332441279733,140730.27498289887
2013-01-01 02:00:00,5709.246284847468,94674.1129145383,42150.785046770725,62820.31263351392,84111.97073562935,9157345.887335556,6999.3140523390875,140814.8806937371
2013-01-01 03:00:00,5709.280570368878,94676.78510437567,42150.77851736626,62728.01998002546,84111.97509594499,9160821.07157164,6999.296818816348,140899.56047247522
2013-01-01 04:00:00,5709.306466994168,94679.79066867853,42150.77235574306,62636.12413916504,84111.97967763027,9164341.9228958,6999.2808156265,140984.35539860727
2013-01-01 05:00:00,5709.316378602379,94683.31626759442,42150.766555285845,62544.87736052777,84111.98230256191,9167916.47061658,6999.265743805173,141069.24735058288
2013-01-01 06:00:00,5709.327146394695,94687.4375460345,42150.76139488962,62454.67825280555,84111.98594632582,9171551.434280764,6999.251439213744,141154.268249432
2013-01-01 07:00:00,5709.338610519585,94691.68041423449,42150.7483610707,62365.475623316954,84111.9879770147,9175250.552762033,6999.237352648122,141239.4637465035
2013-01-01 08:00:00,5709.350393848247,94696.01682175527,42150.74344726856,62277.544452303206,84111.99064494125,9179024.769287555,6999.233063933982,141324.8312454444
2013-01-01 09:00:00,5709.385870453716,94700.42572873668,42150.73877980517,62191.09079939587,84112.00118801906,9182872.853133846,6999.232707446176,141410.35150938024
2013-01-01 10:00:00,5709.456876218734,94705.44480120881,42150.73439519306,62106.418513544355,84112.0164286972,9186783.321482478,6999.232752775145,141495.99256886146
2013-01-01 11:00:00,5709.539589777632,94710.45310314222,42150.73027982434,62024.09282554068,84112.03542365051,9190743.604551582,6999.233231223222,141581.71803248295
2013-01-01 12:00:00,5709.64476557242,94715.39016099504,42150.726448970956,61944.38339172462,84112.06136253297,9194763.076856632,6999.234127128223,141667.52857220406
2013-01-01 13:00:00,5709.809939127179,94720.03555649426,42150.72288329171,61867.61371547744,84112.10545220571,9198854.001426736,6999.235469768688,141753.4348021982
2013-01-01 14:00:00,5709.904931937291,94724.3990628766,42150.7135400584,61793.60508440787,84112.15002597224,9203021.759324623,6999.237306702923,141839.42626381986
2013-01-01 15:00:00,5709.902400773718,94728.50301178402,42150.70464633564,61720.83318501258,84112.13036507762,9207233.505850222,6999.236105331006,141925.46767861044
2013-01-01 16:00:00,5709.894641715265,94732.36215877355,42150.69614114616,61648.581228109564,84112.11229653635,9211453.352135574,6999.227319182147,142011.54391378377
2013-01-01 17:00:00,5709.888477352711,94735.99977412577,42150.68799948702,61576.46527500439,84112.10164840853,9215664.786712091,6999.218944832932,142097.65602783233
2013-01-01 18:00:00,5709.883534782657,94739.44050277781,42150.68019766148,61504.36543143659,84112.09423144744,9219866.408717569,6999.2114926747645,142183.80774735296
2013-01-01 19:00:00,5709.879551940969,94742.70304755475,42150.67271483691,61432.690155465396,84112.08859196417,9224058.960279187,6999.204631706361,142269.99127007773
2013-01-01 20:00:00,5709.880392010342,94745.80466791187,42150.66553507474,61361.51671754652,84112.08640073138,9228247.091311883,6999.198271891318,142356.20282070112
2013-01-01 21:00:00,5709.881889229224,94748.76064745459,42150.658647311684,61290.94929589242,84112.0857820231,9232443.087849785,6999.192384759432,142442.43845723124
2013-01-01 22:00:00,5709.884170539313,94751.58450615813,42150.652025715106,61220.519169436724,84112.08587473462,9236636.419621697,6999.186954521767,142528.68998461324
2013-01-01 23:00:00,5709.887417615335,94754.28787108813,42150.64571275386,61149.81574360956,84112.0866550309,9240822.315714173,6999.1819597690155,142614.95625171374
2013-01-02 00:00:00,5709.891832300973,94756.88127708503,42150.63962453051,61078.65567562564,84112.08819724593,9244995.670582289,6999.177384674928,142701.23435124892
