name,bus0,bus1,bus2,bus3,bus4,type,carrier,efficiency,efficiency2,efficiency3,efficiency4,active,build_year,lifetime,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_set,p_init,p_min_pu,p_max_pu,capital_cost,overnight_cost,discount_rate,fom_cost,marginal_cost,marginal_cost_quadratic,stand_by_cost,length,terrain_factor,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,delay,delay2,delay3,delay4,cyclic_delay,cyclic_delay2,cyclic_delay3,cyclic_delay4,p_nom_opt,geometry,tags,under_construction,underground,underwater_fraction,length_original,reversed
DE1 0 shipping methanol,EU methanol,DE1 0 shipping methanol,co2 atmosphere,,,,shipping methanol,1.0,0.24800972198110166,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009536248860622569,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,31.24844164884407,,,,,,0.0,False
DE1 0 shipping oil,DE1 0 oil,DE1 0 shipping oil,co2 atmosphere,,,,shipping oil,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010336002590644608,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,646.8465283557142,,,,,,0.0,False
DE1 0 Fischer-Tropsch-2030,DE1 0 H2,DE1 0 oil,DE1 0 co2 stored,DE1 0 urban central heat,,,Fischer-Tropsch,0.799,-0.20542290000000002,0.1509999999999999,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.7,1.0,69943.33466101172,,,0.0,3.5793147912412273,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.023248383642588355,,,,,,0.0,False
DE1 0 naphtha for industry,DE1 0 oil,DE1 0 naphtha for industry,co2 atmosphere,,,,naphtha for industry,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009907455253400102,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,25388.127777260223,,,,,,0.0,False
DE1 0 kerosene for aviation,DE1 0 oil,DE1 0 kerosene for aviation,co2 atmosphere,,,,kerosene for aviation,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009898703756627323,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,13857.752195911373,,,,,,0.0,False
DE1 0 process emissions,DE1 0 process emissions,co2 atmosphere,,,,,process emissions,1.0,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009853344667905278,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2985.1551550400613,,,,,,0.0,False
DE1 0 process emissions CC-2030,DE1 0 process emissions,co2 atmosphere,DE1 0 co2 stored,,,,process emissions CC,0.09999999999999998,0.9,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,301107.34477373055,,,0.0,0.009029681158411976,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.02105316368532307,,,,,,0.0,False
DE1 0 coal for industry,EU coal,DE1 0 coal for industry,co2 atmosphere,,,,coal for industry,1.0,0.3361,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009704553894077957,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,13559.566136609452,,,,,,0.0,False
DE1 0 agriculture machinery oil,DE1 0 oil,DE1 0 agriculture machinery oil,co2 atmosphere,,,,agriculture machinery oil,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009160013040010259,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,352.69148919040293,,,,,,0.0,False
DE1 0 urban central DAC-2030,DE1 0,DE1 0 urban central heat,co2 atmosphere,DE1 0 co2 stored,,,DAC,-2.5454545454545454,-1.8181818181818181,1.8181818181818181,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,1569741.0081082438,,,0.0,0.009499908609339866,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.0049974411431883085,,,,,,0.0,False
DE1 0 electricity distribution grid-2030,DE1 0,DE1 0 low voltage,,,,,electricity distribution grid,1.0,1.0,1.0,1.0,True,2030,40.0,0.0,0.0,True,0.0,inf,,,,-1.0,1.0,50270.361476727056,,,0.0,0.00983282925039409,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,78631.47949533154,,,,,,0.0,False
DE1 0 CCGT-1960,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1960,160.09597523219813,1079.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5877881183814786,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1079.0,,,,,,,False
DE1 0 coal-1960,EU coal,DE1 0,co2 atmosphere,,,,coal,0.33,0.3361,1.0,1.0,True,1960,72.0,752.3005565555502,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0863404076851688,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,752.3005565555502,,,,,,,False
DE1 0 lignite-1960,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,1960,71.0,52.56197297440789,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.085405742587856,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,52.56197297440789,,,,,,,False
DE1 0 CCGT-1965,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1965,78.66666666666667,575.5,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.588109942580853,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,575.5,,,,,,,False
DE1 0 coal-1965,EU coal,DE1 0,co2 atmosphere,,,,coal,0.33,0.3361,1.0,1.0,True,1965,74.0,1014.1306522194916,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0858833953554468,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1014.1306522194916,,,,,,,False
DE1 0 lignite-1965,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,1965,74.0,3094.7014263528577,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0855618425879074,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3094.7014263528577,,,,,,,False
DE1 0 CCGT-1970,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1970,76.0,33.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5869472467737458,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,33.0,,,,,,,False
DE1 0 coal-1970,EU coal,DE1 0,co2 atmosphere,,,,coal,0.33,0.3361,1.0,1.0,True,1970,61.5,2531.638882722477,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.086608532320261,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2531.638882722477,,,,,,,False
DE1 0 lignite-1970,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,1970,66.0,1722.5572897577886,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0861471820405848,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1722.5572897577886,,,,,,,False
DE1 0 CCGT-1975,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1975,76.14285714285714,3608.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5881015968270558,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3608.0,,,,,,,False
DE1 0 coal-1975,EU coal,DE1 0,co2 atmosphere,,,,coal,0.33,0.3361,1.0,1.0,True,1975,56.0,92.19369565631744,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.086431527988219,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,92.19369565631744,,,,,,,False
DE1 0 lignite-1975,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,1975,64.0,4079.546814715448,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0860907187734898,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,4079.546814715448,,,,,,,False
DE1 0 oil-1975,DE1 0 oil,DE1 0,co2 atmosphere,,,,oil,0.35,0.2571,1.0,1.0,True,1975,77.0,359.0,0.0,False,0.0,inf,,,,0.0,1.0,14030.308087454747,,,0.0,2.231385315197244,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,359.0,,,,,,,False
DE1 0 CCGT-1980,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1980,64.5,1809.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5876953451136995,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1809.0,,,,,,,False
DE1 0 lignite-1980,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,1980,59.0,2380.965161753003,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0871929182520195,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2380.965161753003,,,,,,,False
DE1 0 coal-1985,EU coal,DE1 0,co2 atmosphere,,,,coal,0.33,0.3361,1.0,1.0,True,1985,46.5,864.256097861514,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0852862602731959,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,864.256097861514,,,,,,,False
DE1 0 CCGT-1990,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1990,44.666666666666664,283.2,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5879585566709236,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,283.2,,,,,,,False
DE1 0 coal-1990,EU coal,DE1 0,co2 atmosphere,,,,coal,0.33,0.3361,1.0,1.0,True,1990,44.2,281.64036522766725,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0865271768315128,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,281.64036522766725,,,,,,,False
DE1 0 CCGT-1995,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1995,43.96666666666667,3038.584,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5871081240153364,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3038.584,,,,,,,False
DE1 0 coal-1995,EU coal,DE1 0,co2 atmosphere,,,,coal,0.33,0.3361,1.0,1.0,True,1995,40.5,698.8282130748861,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0865348824374896,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,698.8282130748861,,,,,,,False
DE1 0 lignite-1995,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,1995,39.0,1031.1988852811899,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0857845877060297,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1031.1988852811899,,,,,,,False
DE1 0 oil-1995,DE1 0 oil,DE1 0,co2 atmosphere,,,,oil,0.35,0.2571,1.0,1.0,True,1995,39.333333333333336,137.5,0.0,False,0.0,inf,,,,0.0,1.0,14030.308087454747,,,0.0,2.2330593430403227,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,137.5,,,,,,,False
DE1 0 CCGT-2000,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2000,39.69230769230769,3551.31,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5869523887534815,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,3551.31,,,,,,,False
DE1 0 OCGT-2000,DE1 0 gas,DE1 0,co2 atmosphere,,,,OCGT,0.41,0.198,1.0,1.0,True,2000,40.0,14.0,0.0,False,0.0,inf,,,,0.0,1.0,19564.65493111743,,,0.0,1.963063627230053,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,14.0,,,,,,,False
DE1 0 lignite-2000,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,2000,39.0,1475.423802790397,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0859084796249308,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1475.423802790397,,,,,,,False
DE1 0 oil-2000,DE1 0 oil,DE1 0,co2 atmosphere,,,,oil,0.35,0.2571,1.0,1.0,True,2000,38.0,97.3,0.0,False,0.0,inf,,,,0.0,1.0,14030.308087454747,,,0.0,2.231343474413709,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,97.3,,,,,,,False
DE1 0 CCGT-2005,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2005,40.36842105263158,2157.11,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5871696475902084,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2157.11,,,,,,,False
DE1 0 lignite-2005,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,2005,45.0,23.22,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0864503480399723,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,23.22,,,,,,,False
DE1 0 oil-2005,DE1 0 oil,DE1 0,co2 atmosphere,,,,oil,0.35,0.2571,1.0,1.0,True,2005,40.0,97.1,0.0,False,0.0,inf,,,,0.0,1.0,14030.308087454747,,,0.0,2.2326679596279626,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,97.1,,,,,,,False
DE1 0 CCGT-2010,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2010,39.733333333333334,5445.5,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5873835741762665,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,5445.5,,,,,,,False
DE1 0 lignite-2010,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,2010,46.0,97.88188952323983,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.085260964932013,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,97.88188952323983,,,,,,,False
DE1 0 oil-2010,DE1 0 oil,DE1 0,co2 atmosphere,,,,oil,0.35,0.2571,1.0,1.0,True,2010,39.0,60.0,0.0,False,0.0,inf,,,,0.0,1.0,14030.308087454747,,,0.0,2.231423152428267,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,60.0,,,,,,,False
DE1 0 CCGT-2015,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2015,38.96296296296296,1714.99,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.586840571688677,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1714.99,,,,,,,False
DE1 0 OCGT-2015,DE1 0 gas,DE1 0,co2 atmosphere,,,,OCGT,0.41,0.198,1.0,1.0,True,2015,38.0,33.15,0.0,False,0.0,inf,,,,0.0,1.0,19564.65493111743,,,0.0,1.9628962597010844,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,33.15,,,,,,,False
DE1 0 coal-2015,EU coal,DE1 0,co2 atmosphere,,,,coal,0.33,0.3361,1.0,1.0,True,2015,45.333333333333336,2318.9281848495266,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0856972215802323,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2318.9281848495266,,,,,,,False
DE1 0 lignite-2015,EU lignite,DE1 0,co2 atmosphere,,,,lignite,0.33,0.4069,1.0,1.0,True,2015,44.0,2140.3,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0871796092713701,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2140.3,,,,,,,False
DE1 0 CCGT-2020,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2020,38.733333333333334,1055.5,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5885470677150506,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1055.5,,,,,,,False
DE1 0 CCGT-2025,DE1 0 gas,DE1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2025,38.266666666666666,2344.5,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.586966560491188,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2344.5,,,,,,,False
DE1 0 residential rural ground heat pump-2015,DE1 0 low voltage,DE1 0 residential rural heat,,,,,residential rural ground heat pump,1.0,1.0,1.0,1.0,True,2015,20.0,151.20579706930116,0.0,False,0.0,inf,,,,0.0,1.0,622987.0357300754,,,0.0,0.010896879906651105,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,151.20579706930116,,,,,,,False
DE1 0 residential rural gas boiler-2015,DE1 0 gas,DE1 0 residential rural heat,co2 atmosphere,,,,residential rural gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,5798.963295700536,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.00909649873712734,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,5798.963295700536,,,,,,,False
DE1 0 residential rural oil boiler-2015,DE1 0 oil,DE1 0 residential rural heat,co2 atmosphere,,,,residential rural oil boiler,0.9,0.2571,1.0,1.0,True,2015,20.0,6381.381105992649,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.010146637780109295,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,6381.381105992649,,,,,,,False
DE1 0 residential rural ground heat pump-2019,DE1 0 low voltage,DE1 0 residential rural heat,,,,,residential rural ground heat pump,1.0,1.0,1.0,1.0,True,2019,20.0,120.96463765544094,0.0,False,0.0,inf,,,,0.0,1.0,622987.0357300754,,,0.0,0.009252971376906446,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,120.96463765544094,,,,,,,False
DE1 0 residential rural gas boiler-2019,DE1 0 gas,DE1 0 residential rural heat,co2 atmosphere,,,,residential rural gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,4639.170636560429,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.009271237907777683,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,4639.170636560429,,,,,,,False
DE1 0 residential rural oil boiler-2019,DE1 0 oil,DE1 0 residential rural heat,co2 atmosphere,,,,residential rural oil boiler,0.9,0.2571,1.0,1.0,True,2019,20.0,5105.104884794119,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.009782525138211444,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,5105.104884794119,,,,,,,False
DE1 0 residential urban decentral air heat pump-2015,DE1 0 low voltage,DE1 0 residential urban decentral heat,,,,,residential urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2015,18.0,118.49816011459416,0.0,False,0.0,inf,,,,0.0,1.0,422250.78629976994,,,0.0,0.010167767922146402,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,118.49816011459416,,,,,,,False
DE1 0 residential urban decentral gas boiler-2015,DE1 0 gas,DE1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,18177.25249658198,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010421121344232743,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,18177.25249658198,,,,,,,False
DE1 0 residential urban decentral oil boiler-2015,DE1 0 oil,DE1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral oil boiler,0.9,0.2571,1.0,1.0,True,2015,20.0,20002.881502379507,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.01073475271270028,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,20002.881502379507,,,,,,,False
DE1 0 residential urban decentral air heat pump-2019,DE1 0 low voltage,DE1 0 residential urban decentral heat,,,,,residential urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2019,18.0,94.79852809167532,0.0,False,0.0,inf,,,,0.0,1.0,422250.78629976994,,,0.0,0.010382113039807609,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,94.79852809167532,,,,,,,False
DE1 0 residential urban decentral gas boiler-2019,DE1 0 gas,DE1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,14541.801997265586,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.00927898388188958,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,14541.801997265586,,,,,,,False
DE1 0 residential urban decentral oil boiler-2019,DE1 0 oil,DE1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral oil boiler,0.9,0.2571,1.0,1.0,True,2019,20.0,16002.305201903606,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.010537148483564865,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,16002.305201903606,,,,,,,False
DE1 0 services rural ground heat pump-2015,DE1 0 low voltage,DE1 0 services rural heat,,,,,services rural ground heat pump,1.0,1.0,1.0,1.0,True,2015,20.0,59.69163882813472,0.0,False,0.0,inf,,,,0.0,1.0,622987.0357300754,,,0.0,0.009094346535626836,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,59.69163882813472,,,,,,,False
DE1 0 services rural gas boiler-2015,DE1 0 gas,DE1 0 services rural heat,co2 atmosphere,,,,services rural gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,2289.2615847652833,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.00920087168374364,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2289.2615847652833,,,,,,,False
DE1 0 services rural oil boiler-2015,DE1 0 oil,DE1 0 services rural heat,co2 atmosphere,,,,services rural oil boiler,0.9,0.2571,1.0,1.0,True,2015,20.0,2519.1831502929344,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.009235035947964213,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2519.1831502929344,,,,,,,False
DE1 0 services rural ground heat pump-2019,DE1 0 low voltage,DE1 0 services rural heat,,,,,services rural ground heat pump,1.0,1.0,1.0,1.0,True,2019,20.0,47.75331106250778,0.0,False,0.0,inf,,,,0.0,1.0,622987.0357300754,,,0.0,0.009006768722801855,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,47.75331106250778,,,,,,,False
DE1 0 services rural gas boiler-2019,DE1 0 gas,DE1 0 services rural heat,co2 atmosphere,,,,services rural gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,1831.4092678122265,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010457469895303587,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1831.4092678122265,,,,,,,False
DE1 0 services rural oil boiler-2019,DE1 0 oil,DE1 0 services rural heat,co2 atmosphere,,,,services rural oil boiler,0.9,0.2571,1.0,1.0,True,2019,20.0,2015.3465202343477,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.01073644508549678,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2015.3465202343477,,,,,,,False
DE1 0 services urban decentral air heat pump-2015,DE1 0 low voltage,DE1 0 services urban decentral heat,,,,,services urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2015,18.0,46.7796176631836,0.0,False,0.0,inf,,,,0.0,1.0,422250.78629976994,,,0.0,0.010638911236096256,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,46.7796176631836,,,,,,,False
