21:00 - 22:00,30,,1415,,n/e,n/e,356,,64,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,74,,9,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,215,
22:00 - 23:00,33,,1278,,n/e,n/e,356,,63,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,66,,9,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,273,
23:00 - 00:00,32,,1268,,n/e,n/e,356,,64,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,65,,9,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,282,
00:00 - 01:00,30,,1301,,n/e,n/e,359,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,64,,9,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,258,
01:00 - 02:00,30,,1389,,n/e,n/e,358,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,64,,9,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,189,
02:00 - 03:00,29,,1426,,n/e,n/e,354,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,64,,9,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,191,
03:00 - 04:00,30,,1281,,n/e,n/e,350,,66,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,64,,9,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,217,
04:00 - 05:00,29,,1261,,n/e,n/e,357,,66,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,66,,9,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,264,
05:00 - 06:00,29,,1261,,n/e,n/e,359,,67,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,84,,9,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,203,
06:00 - 07:00,30,,1264,,n/e,n/e,357,,66,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,136,,9,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,12,,4,,n/e,n/e,185,
