00:00 - 01:00,19,,1748,,n/e,n/e,360,,72,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,57,,9,,n/e,n/e,2167,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,49,
01:00 - 02:00,20,,1589,,n/e,n/e,359,,72,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,58,,9,,n/e,n/e,2167,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,51,
02:00 - 03:00,20,,1590,,n/e,n/e,360,,71,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,58,,9,,n/e,n/e,2168,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,55,
03:00 - 04:00,20,,1580,,n/e,n/e,361,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,58,,9,,n/e,n/e,2167,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,52,
04:00 - 05:00,20,,1587,,n/e,n/e,360,,71,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,71,,9,,n/e,n/e,2168,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,52,
05:00 - 06:00,20,,1583,,n/e,n/e,359,,72,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,69,,9,,n/e,n/e,2168,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,49,
06:00 - 07:00,20,,1579,,n/e,n/e,360,,72,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,78,,9,,n/e,n/e,2167,,n/e,n/e,n/e,n/e,40,,4,,n/e,n/e,47,
07:00 - 08:00,19,,1581,,n/e,n/e,356,,71,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,88,,9,,n/e,n/e,2169,,n/e,n/e,n/e,n/e,162,,4,,n/e,n/e,45,
08:00 - 09:00,20,,1581,,n/e,n/e,356,,71,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,100,,9,,n/e,n/e,2167,,n/e,n/e,n/e,n/e,273,,4,,n/e,n/e,28,
09:00 - 10:00,20,,1583,,n/e,n/e,353,,69,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,95,,9,,n/e,n/e,2167,,n/e,n/e,n/e,n/e,342,,4,,n/e,n/e,22,
10:00 - 11:00,20,,1586,,n/e,n/e,360,,70,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,92,,9,,n/e,n/e,2167,,n/e,n/e,n/e,n/e,360,,4,,n/e,n/e,30,
11:00 - 12:00,19,,1581,,n/e,n/e,360,,71,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,92,,9,,n/e,n/e,2168,,n/e,n/e,n/e,n/e,338,,4,,n/e,n/e,28,
