18:00 - 19:00,218,,2617,,53,,899,,6998,,199,,n/e,n/e,n/e,n/e,n/e,n/e,761,,211,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4884,
19:00 - 20:00,218,,2497,,51,,901,,6992,,200,,n/e,n/e,n/e,n/e,n/e,n/e,869,,212,,18,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4830,
20:00 - 21:00,218,,2557,,52,,900,,6966,,200,,n/e,n/e,n/e,n/e,n/e,n/e,753,,210,,2,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4719,
21:00 - 22:00,217,,2324,,55,,899,,6995,,201,,n/e,n/e,n/e,n/e,n/e,n/e,405,,199,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4683,
22:00 - 23:00,217,,2295,,57,,903,,6784,,201,,n/e,n/e,n/e,n/e,n/e,n/e,53,,193,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4648,
23:00 - 00:00,218,,1861,,57,,878,,6497,,202,,n/e,n/e,n/e,n/e,n/e,n/e,0,,176,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4518,
00:00 - 01:00,215,,1906,,57,,871,,6286,,204,,n/e,n/e,n/e,n/e,n/e,n/e,0,,174,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4394,
01:00 - 02:00,217,,1809,,56,,850,,6249,,206,,n/e,n/e,n/e,n/e,n/e,n/e,0,,172,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4405,
02:00 - 03:00,217,,1798,,52,,847,,6178,,205,,n/e,n/e,n/e,n/e,n/e,n/e,0,,172,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4303,
03:00 - 04:00,217,,1943,,50,,869,,6382,,204,,n/e,n/e,n/e,n/e,n/e,n/e,0,,172,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4280,
04:00 - 05:00,217,,2219,,51,,874,,6535,,203,,n/e,n/e,n/e,n/e,n/e,n/e,0,,172,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4375,
05:00 - 06:00,217,,2740,,52,,897,,6724,,201,,n/e,n/e,n/e,n/e,n/e,n/e,0,,173,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4500,
06:00 - 07:00,217,,3547,,55,,1085,,7455,,201,,n/e,n/e,n/e,n/e,n/e,n/e,1,,172,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4640,
07:00 - 08:00,229,,4405,,60,,1139,,8480,,201,,n/e,n/e,n/e,n/e,n/e,n/e,1,,174,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4682,
08:00 - 09:00,254,,4869,,61,,1142,,8723,,206,,n/e,n/e,n/e,n/e,n/e,n/e,1,,196,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4675,
09:00 - 10:00,243,,5313,,60,,1161,,8884,,215,,n/e,n/e,n/e,n/e,n/e,n/e,227,,214,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4650,
10:00 - 11:00,251,,5262,,59,,1181,,8925,,217,,n/e,n/e,n/e,n/e,n/e,n/e,92,,214,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4640,
11:00 - 12:00,253,,5209,,59,,1182,,9055,,228,,n/e,n/e,n/e,n/e,n/e,n/e,330,,223,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4712,
12:00 - 13:00,253,,5280,,56,,1183,,9175,,232,,n/e,n/e,n/e,n/e,n/e,n/e,311,,234,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4751,
13:00 - 14:00,253,,5394,,57,,1190,,9218,,232,,n/e,n/e,n/e,n/e,n/e,n/e,343,,235,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4808,
14:00 - 15:00,253,,5379,,60,,1192,,9141,,232,,n/e,n/e,n/e,n/e,n/e,n/e,324,,240,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4800,
15:00 - 16:00,253,,5460,,59,,1192,,9325,,233,,n/e,n/e,n/e,n/e,n/e,n/e,356,,242,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4746,
16:00 - 17:00,254,,5474,,59,,1199,,9476,,233,,n/e,n/e,n/e,n/e,n/e,n/e,536,,239,,37,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4694,
17:00 - 18:00,254,,5501,,58,,1197,,9459,,236,,n/e,n/e,n/e,n/e,n/e,n/e,434,,243,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4708,
18:00 - 19:00,253,,5552,,60,,1199,,9627,,237,,n/e,n/e,n/e,n/e,n/e,n/e,114,,247,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4741,
19:00 - 20:00,254,,5526,,59,,1205,,9693,,237,,n/e,n/e,n/e,n/e,n/e,n/e,42,,244,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4758,
20:00 - 21:00,253,,5531,,58,,1209,,9552,,238,,n/e,n/e,n/e,n/e,n/e,n/e,22,,218,,5,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4749,
21:00 - 22:00,253,,5516,,59,,1208,,9283,,234,,n/e,n/e,n/e,n/e,n/e,n/e,208,,217,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4682,
22:00 - 23:00,223,,5203,,60,,1187,,8644,,233,,n/e,n/e,n/e,n/e,n/e,n/e,0,,181,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4646,
23:00 - 00:00,217,,3936,,60,,1125,,8222,,234,,n/e,n/e,n/e,n/e,n/e,n/e,0,,175,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4688,
00:00 - 01:00,219,,3375,,63,,1112,,8116,,233,,n/e,n/e,n/e,n/e,n/e,n/e,0,,172,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4640,
01:00 - 02:00,219,,3452,,64,,1003,,8079,,233,,n/e,n/e,n/e,n/e,n/e,n/e,0,,170,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4474,
02:00 - 03:00,221,,3494,,63,,986,,8130,,233,,n/e,n/e,n/e,n/e,n/e,n/e,0,,172,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4384,
03:00 - 04:00,219,,3625,,60,,990,,8157,,232,,n/e,n/e,n/e,n/e,n/e,n/e,0,,171,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4429,
04:00 - 05:00,221,,4107,,55,,1053,,8204,,232,,n/e,n/e,n/e,n/e,n/e,n/e,0,,170,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4421,
05:00 - 06:00,221,,4801,,57,,1174,,8370,,231,,n/e,n/e,n/e,n/e,n/e,n/e,0,,169,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4231,
06:00 - 07:00,230,,5497,,57,,1197,,9053,,231,,n/e,n/e,n/e,n/e,n/e,n/e,0,,169,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4169,
07:00 - 08:00,256,,5649,,55,,1200,,9579,,243,,n/e,n/e,n/e,n/e,n/e,n/e,0,,168,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3833,
08:00 - 09:00,257,,5689,,55,,1197,,9980,,248,,n/e,n/e,n/e,n/e,n/e,n/e,0,,195,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3682,
09:00 - 10:00,254,,5909,,57,,1196,,10309,,251,,n/e,n/e,n/e,n/e,n/e,n/e,18,,204,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3491,
10:00 - 11:00,256,,5888,,59,,1205,,10214,,251,,n/e,n/e,n/e,n/e,n/e,n/e,20,,209,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3505,
11:00 - 12:00,256,,5990,,57,,1214,,10331,,251,,n/e,n/e,n/e,n/e,n/e,n/e,20,,212,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3516,
12:00 - 13:00,255,,5882,,51,,1215,,10041,,248,,n/e,n/e,n/e,n/e,n/e,n/e,3,,210,,13,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3548,
13:00 - 14:00,254,,5853,,55,,1217,,10305,,248,,n/e,n/e,n/e,n/e,n/e,n/e,0,,220,,14,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3558,
14:00 - 15:00,258,,5856,,59,,1216,,10537,,248,,n/e,n/e,n/e,n/e,n/e,n/e,0,,227,,14,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3172,
15:00 - 16:00,254,,5832,,60,,1216,,10469,,247,,n/e,n/e,n/e,n/e,n/e,n/e,0,,222,,14,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2994,
16:00 - 17:00,232,,5978,,59,,1215,,10682,,246,,n/e,n/e,n/e,n/e,n/e,n/e,18,,228,,52,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2952,
17:00 - 18:00,191,,5989,,56,,1214,,10845,,246,,n/e,n/e,n/e,n/e,n/e,n/e,138,,251,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2880,
18:00 - 19:00,188,,5944,,54,,1216,,10725,,246,,n/e,n/e,n/e,n/e,n/e,n/e,93,,253,,57,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2624,
19:00 - 20:00,189,,5856,,55,,1216,,10386,,246,,n/e,n/e,n/e,n/e,n/e,n/e,28,,252,,7,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2588,
20:00 - 21:00,220,,5862,,58,,1221,,10031,,245,,n/e,n/e,n/e,n/e,n/e,n/e,20,,243,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2311,
21:00 - 22:00,255,,5683,,57,,1221,,9554,,245,,n/e,n/e,n/e,n/e,n/e,n/e,3,,236,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1977,
22:00 - 23:00,228,,5655,,59,,1211,,9546,,245,,n/e,n/e,n/e,n/e,n/e,n/e,0,,191,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1724,
23:00 - 00:00,218,,5507,,60,,1206,,9312,,247,,n/e,n/e,n/e,n/e,n/e,n/e,0,,192,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1604,
00:00 - 01:00,247,,4878,,62,,1205,,8979,,247,,n/e,n/e,n/e,n/e,n/e,n/e,0,,195,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1404,
01:00 - 02:00,251,,4724,,63,,1189,,8993,,247,,n/e,n/e,n/e,n/e,n/e,n/e,0,,195,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1226,
02:00 - 03:00,251,,4671,,63,,1189,,8958,,246,,n/e,n/e,n/e,n/e,n/e,n/e,0,,195,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1207,
03:00 - 04:00,248,,4556,,62,,1190,,8821,,241,,n/e,n/e,n/e,n/e,n/e,n/e,0,,195,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1356,
04:00 - 05:00,250,,4408,,60,,1192,,8776,,241,,n/e,n/e,n/e,n/e,n/e,n/e,0,,195,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1436,
05:00 - 06:00,250,,4538,,58,,1211,,8883,,240,,n/e,n/e,n/e,n/e,n/e,n/e,0,,195,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1518,
06:00 - 07:00,250,,5174,,59,,1218,,9276,,241,,n/e,n/e,n/e,n/e,n/e,n/e,0,,195,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1574,
07:00 - 08:00,256,,5979,,60,,1227,,10060,,243,,n/e,n/e,n/e,n/e,n/e,n/e,0,,195,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1665,
08:00 - 09:00,256,,5856,,61,,1230,,10315,,245,,n/e,n/e,n/e,n/e,n/e,n/e,18,,215,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1737,
09:00 - 10:00,256,,5953,,59,,1224,,10453,,246,,n/e,n/e,n/e,n/e,n/e,n/e,20,,228,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1926,
10:00 - 11:00,257,,5952,,58,,1222,,10245,,247,,n/e,n/e,n/e,n/e,n/e,n/e,28,,226,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2108,
11:00 - 12:00,255,,5864,,58,,1222,,10362,,245,,n/e,n/e,n/e,n/e,n/e,n/e,215,,227,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2186,
12:00 - 13:00,256,,5724,,59,,1222,,10614,,245,,n/e,n/e,n/e,n/e,n/e,n/e,178,,220,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2155,
13:00 - 14:00,255,,5866,,60,,1218,,10710,,244,,n/e,n/e,n/e,n/e,n/e,n/e,229,,232,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1920,
14:00 - 15:00,257,,5847,,60,,1216,,10535,,240,,n/e,n/e,n/e,n/e,n/e,n/e,313,,238,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1807,
15:00 - 16:00,232,,5855,,60,,1215,,10681,,233,,n/e,n/e,n/e,n/e,n/e,n/e,67,,239,,19,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1850,
16:00 - 17:00,217,,6009,,58,,1221,,11138,,236,,n/e,n/e,n/e,n/e,n/e,n/e,85,,236,,37,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1938,
17:00 - 18:00,216,,5922,,54,,1216,,10807,,236,,n/e,n/e,n/e,n/e,n/e,n/e,201,,235,,43,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2138,
18:00 - 19:00,216,,5953,,52,,1210,,10365,,236,,n/e,n/e,n/e,n/e,n/e,n/e,144,,235,,30,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2181,
19:00 - 20:00,217,,5914,,53,,1210,,10170,,236,,n/e,n/e,n/e,n/e,n/e,n/e,36,,235,,28,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2299,
20:00 - 21:00,217,,5504,,53,,1210,,9883,,237,,n/e,n/e,n/e,n/e,n/e,n/e,3,,235,,3,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2504,
21:00 - 22:00,217,,4946,,54,,1209,,9844,,237,,n/e,n/e,n/e,n/e,n/e,n/e,110,,232,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2716,
22:00 - 23:00,217,,4509,,54,,1159,,9305,,226,,n/e,n/e,n/e,n/e,n/e,n/e,10,,188,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2755,
23:00 - 00:00,216,,4615,,54,,1142,,8574,,217,,n/e,n/e,n/e,n/e,n/e,n/e,53,,182,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2798,
00:00 - 01:00,224,,4292,,54,,1139,,8117,,217,,n/e,n/e,n/e,n/e,n/e,n/e,159,,181,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2799,
01:00 - 02:00,247,,4152,,53,,1137,,8006,,217,,n/e,n/e,n/e,n/e,n/e,n/e,23,,181,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2718,
02:00 - 03:00,255,,4207,,53,,1118,,8005,,217,,n/e,n/e,n/e,n/e,n/e,n/e,0,,181,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2668,
03:00 - 04:00,253,,4108,,53,,1115,,8027,,217,,n/e,n/e,n/e,n/e,n/e,n/e,0,,183,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2782,
04:00 - 05:00,252,,4093,,54,,1109,,7950,,217,,n/e,n/e,n/e,n/e,n/e,n/e,0,,186,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2980,
05:00 - 06:00,252,,4154,,53,,1131,,7926,,216,,n/e,n/e,n/e,n/e,n/e,n/e,0,,186,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3027,
06:00 - 07:00,255,,4602,,54,,1132,,8023,,223,,n/e,n/e,n/e,n/e,n/e,n/e,0,,186,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3159,
07:00 - 08:00,256,,4877,,53,,1132,,7966,,221,,n/e,n/e,n/e,n/e,n/e,n/e,0,,185,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3363,
08:00 - 09:00,258,,4506,,53,,1131,,7872,,221,,n/e,n/e,n/e,n/e,n/e,n/e,0,,214,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3315,
09:00 - 10:00,257,,5138,,53,,1131,,8243,,222,,n/e,n/e,n/e,n/e,n/e,n/e,18,,228,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2967,
10:00 - 11:00,233,,5346,,53,,1132,,8607,,222,,n/e,n/e,n/e,n/e,n/e,n/e,20,,227,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2863,
11:00 - 12:00,251,,5305,,53,,1132,,8782,,223,,n/e,n/e,n/e,n/e,n/e,n/e,20,,226,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3010,
12:00 - 13:00,255,,5310,,53,,1132,,8660,,224,,n/e,n/e,n/e,n/e,n/e,n/e,3,,223,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3029,
13:00 - 14:00,226,,5361,,53,,1131,,8599,,224,,n/e,n/e,n/e,n/e,n/e,n/e,0,,223,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2930,
14:00 - 15:00,215,,5268,,53,,1132,,8370,,226,,n/e,n/e,n/e,n/e,n/e,n/e,0,,232,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2887,
15:00 - 16:00,251,,5301,,54,,1132,,8474,,229,,n/e,n/e,n/e,n/e,n/e,n/e,0,,240,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2782,
16:00 - 17:00,260,,5293,,54,,1134,,9070,,244,,n/e,n/e,n/e,n/e,n/e,n/e,51,,244,,50,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2732,
