Year,Month,Day,Hour,Minute,MTU,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023,,,10,0,10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2963,,n/e,n/e,5798,,751,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6205,
2023,,,11,0,11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2986,,n/e,n/e,5798,,797,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6194,
2023,,,12,0,12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3099,,n/e,n/e,5799,,829,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6047,
2023,,,13,0,13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3725,,n/e,n/e,5799,,904,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6140,
2023,,,14,0,14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4399,,n/e,n/e,5799,,1026,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6170,
2023,,,15,0,15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5681,,n/e,n/e,5800,,1065,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6174,
2023,,,16,0,16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6427,,n/e,n/e,5800,,1074,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6122,
2023,,,17,0,17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7041,,n/e,n/e,5798,,955,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6179,
2023,,,18,0,18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7097,,n/e,n/e,5797,,953,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5977,
2023,,,19,0,19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6916,,n/e,n/e,5797,,891,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5799,
2023,,,20,0,20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6584,,n/e,n/e,5798,,888,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5763,
2023,,,21,0,21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6436,,n/e,n/e,5798,,895,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5550,
2023,,,22,0,22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5828,,n/e,n/e,5798,,880,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5399,
2023,,,23,0,23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5403,,n/e,n/e,5798,,882,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5112,
2023,,,0,0,00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4982,,n/e,n/e,5797,,906,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5086,
2023,,,1,0,01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4941,,n/e,n/e,5796,,900,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4960,
2023,,,2,0,02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4899,,n/e,n/e,5798,,904,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4891,
2023,,,3,0,03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4916,,n/e,n/e,5796,,912,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4737,
2023,,,4,0,04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6828,,n/e,n/e,5796,,969,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4517,
2023,,,5,0,05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9010,,n/e,n/e,5796,,1095,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4265,
2023,,,6,0,06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9678,,n/e,n/e,5797,,1155,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4093,
2023,,,7,0,07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9959,,n/e,n/e,5795,,1230,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3863,
2023,,,8,0,08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10158,,n/e,n/e,5795,,1227,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3616,
2023,,,9,0,09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10421,,n/e,n/e,5797,,1241,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3337,
2023,,,10,0,10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10654,,n/e,n/e,5799,,1314,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2844,
2023,,,11,0,11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10818,,n/e,n/e,5798,,1314,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2608,
2023,,,12,0,12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11026,,n/e,n/e,5797,,1337,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2377,
2023,,,13,0,13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11178,,n/e,n/e,5798,,1317,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2308,
2023,,,14,0,14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11218,,n/e,n/e,5800,,1324,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2266,
2023,,,15,0,15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11281,,n/e,n/e,5800,,1349,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2320,
2023,,,16,0,16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11334,,n/e,n/e,5799,,1354,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2315,
2023,,,17,0,17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11334,,n/e,n/e,5798,,1361,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2426,
2023,,,18,0,18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11314,,n/e,n/e,5798,,1355,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2669,
2023,,,19,0,19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11159,,n/e,n/e,5797,,1340,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3081,
2023,,,20,0,20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10575,,n/e,n/e,5799,,1314,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3406,
2023,,,21,0,21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10005,,n/e,n/e,5800,,1291,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3785,
2023,,,22,0,22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9721,,n/e,n/e,5799,,1274,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4184,
2023,,,23,0,23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7961,,n/e,n/e,5798,,1245,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4552,
2023,,,0,0,00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7203,,n/e,n/e,5797,,1241,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4672,
2023,,,1,0,01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7103,,n/e,n/e,5797,,1257,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5016,
2023,,,2,0,02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6979,,n/e,n/e,5797,,1277,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5325,
2023,,,3,0,03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7119,,n/e,n/e,5798,,1315,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5649,
2023,,,4,0,04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7703,,n/e,n/e,5798,,1401,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5777,
2023,,,5,0,05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9061,,n/e,n/e,5796,,1458,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5828,
2023,,,6,0,06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9601,,n/e,n/e,5796,,1469,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5906,
2023,,,7,0,07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9868,,n/e,n/e,5796,,1483,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5903,
2023,,,8,0,08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9885,,n/e,n/e,5795,,1473,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5916,
2023,,,9,0,09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9994,,n/e,n/e,5796,,1503,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5805,
2023,,,10,0,10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10463,,n/e,n/e,5798,,1512,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5558,
2023,,,11,0,11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10434,,n/e,n/e,5797,,1500,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5439,
2023,,,12,0,12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10573,,n/e,n/e,5796,,1477,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5192,
2023,,,13,0,13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10630,,n/e,n/e,5796,,1474,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5070,
2023,,,14,0,14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10681,,n/e,n/e,5796,,1471,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4758,
2023,,,15,0,15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10737,,n/e,n/e,5796,,1472,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4502,
2023,,,16,0,16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10748,,n/e,n/e,5795,,1502,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4088,
2023,,,17,0,17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10824,,n/e,n/e,5796,,1489,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3684,
2023,,,18,0,18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10765,,n/e,n/e,5795,,1500,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3300,
2023,,,19,0,19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10709,,n/e,n/e,5792,,1484,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2999,
2023,,,20,0,20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10491,,n/e,n/e,5796,,1475,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2767,
2023,,,21,0,21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9909,,n/e,n/e,5796,,1399,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2472,
2023,,,22,0,22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9490,,n/e,n/e,5796,,1358,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2276,
2023,,,23,0,23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8808,,n/e,n/e,5795,,1372,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2097,
2023,,,0,0,00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8112,,n/e,n/e,5795,,1374,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1968,
2023,,,1,0,01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7197,,n/e,n/e,5795,,1356,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1916,
2023,,,2,0,02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7036,,n/e,n/e,5795,,1358,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2072,
2023,,,3,0,03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7375,,n/e,n/e,5796,,1374,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2258,
2023,,,4,0,04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8173,,n/e,n/e,5795,,1372,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2740,
2023,,,5,0,05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,0.0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9377,,n/e,n/e,5796,,1394,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3331,
