index,DE -> NO,DE -> SE,DE -> CZ,DE -> FR,DE -> BE,DE -> AT,DE -> DK,DE -> LU,DE -> CH,DE -> PL,DE -> NL
2022-01-01 14:30:00+0000,1359.0,,,,0.0,966.0,665.0,213.0,1157.0,,1305.0
2022-01-01 14:45:00+0000,1318.0,,,,0.0,980.0,660.0,219.0,1261.0,,1353.0
2022-01-01 15:00:00+0000,1148.0,2.0,404.0,0.0,0.0,846.0,840.0,254.0,1147.0,917.0,1428.0
2022-01-01 15:15:00+0000,1105.0,,,,0.0,876.0,856.0,279.0,1287.0,,1473.0
2022-01-01 15:30:00+0000,1105.0,,,,0.0,867.0,857.0,279.0,1325.0,,1474.0
2022-01-01 15:45:00+0000,1055.0,,,,0.0,890.0,861.0,301.0,1285.0,,1431.0
2022-01-01 16:00:00+0000,855.0,2.0,390.0,0.0,0.0,867.0,898.0,309.0,1243.0,622.0,1321.0
2022-01-01 16:15:00+0000,804.0,,,,0.0,846.0,900.0,343.0,1358.0,,1377.0
2022-01-01 16:30:00+0000,805.0,,,,0.0,917.0,900.0,343.0,1382.0,,1421.0
2022-01-01 16:45:00+0000,730.0,,,,0.0,928.0,842.0,350.0,1439.0,,1489.0
2022-01-01 17:00:00+0000,433.0,2.0,674.0,0.0,0.0,1050.0,630.0,413.0,1495.0,814.0,1619.0
2022-01-01 17:15:00+0000,357.0,,,,0.0,1025.0,584.0,443.0,1537.0,,1644.0
2022-01-01 17:30:00+0000,357.0,,,,0.0,1089.0,585.0,448.0,1659.0,,1677.0
2022-01-01 17:45:00+0000,456.0,,,,0.0,1102.0,564.0,406.0,1685.0,,1573.0
2022-01-01 18:00:00+0000,849.0,2.0,771.0,0.0,21.0,1181.0,444.0,440.0,2106.0,815.0,1414.0
2022-01-01 18:15:00+0000,949.0,,,,43.0,1197.0,416.0,415.0,2212.0,,1338.0
2022-01-01 18:30:00+0000,949.0,,,,168.0,1255.0,407.0,405.0,2313.0,,1402.0
2022-01-01 18:45:00+0000,1012.0,,,,158.0,1271.0,329.0,372.0,2231.0,,1494.0
2022-01-01 19:00:00+0000,1264.0,2.0,785.0,0.0,44.0,1435.0,255.0,401.0,2490.0,871.0,1337.0
2022-01-01 19:15:00+0000,1327.0,,,,8.0,1404.0,134.0,381.0,2324.0,,1350.0
2022-01-01 19:30:00+0000,1326.0,,,,60.0,1365.0,139.0,379.0,2377.0,,1414.0
2022-01-01 19:45:00+0000,1331.0,,,,18.0,1299.0,50.0,377.0,2378.0,,1463.0
2022-01-01 20:00:00+0000,1348.0,2.0,852.0,0.0,0.0,1409.0,36.0,356.0,2303.0,805.0,1385.0
2022-01-01 20:15:00+0000,1353.0,,,,0.0,1362.0,79.0,343.0,2298.0,,1391.0
2022-01-01 20:30:00+0000,1353.0,,,,0.0,1235.0,90.0,336.0,2350.0,,1422.0
2022-01-01 20:45:00+0000,1341.0,,,,0.0,1215.0,64.0,313.0,2359.0,,1481.0
2022-01-01 21:00:00+0000,1293.0,0.0,853.0,0.0,201.0,1349.0,94.0,395.0,2576.0,747.0,1354.0
2022-01-01 21:15:00+0000,1282.0,,,,234.0,1294.0,97.0,454.0,2496.0,,1351.0
2022-01-01 21:30:00+0000,1282.0,,,,255.0,1350.0,76.0,473.0,2639.0,,1374.0
2022-01-01 21:45:00+0000,1283.0,,,,209.0,1349.0,50.0,446.0,2696.0,,1351.0
2022-01-01 22:00:00+0000,1288.0,0.0,985.0,0.0,133.0,1584.0,9.0,394.0,2749.0,1059.0,1335.0
2022-01-01 22:15:00+0000,1289.0,,,,101.0,1475.0,6.0,369.0,2663.0,,1317.0
2022-01-01 22:30:00+0000,1290.0,,,,4.0,1452.0,44.0,367.0,2686.0,,1287.0
2022-01-01 22:45:00+0000,1295.0,,,,0.0,1493.0,12.0,347.0,2710.0,,1227.0
2022-01-01 23:00:00+0000,1237.0,0.0,1198.0,0.0,0.0,1778.0,54.0,317.0,2832.0,913.0,1408.0
2022-01-01 23:15:00+0000,7.0,,,,0.0,1630.0,158.0,321.0,2629.0,,1601.0
2022-01-01 23:30:00+0000,7.0,,,,0.0,1643.0,118.0,285.0,2634.0,,1558.0
2022-01-01 23:45:00+0000,6.0,,,,0.0,1702.0,114.0,278.0,2749.0,,1576.0
2022-01-02 00:00:00+0000,5.0,0.0,1054.0,96.0,0.0,1828.0,42.0,341.0,2991.0,962.0,1665.0
2022-01-02 00:15:00+0000,6.0,,,,0.0,1689.0,113.0,326.0,2968.0,,1648.0
2022-01-02 00:30:00+0000,7.0,,,,0.0,1645.0,112.0,312.0,2952.0,,1687.0
2022-01-02 00:45:00+0000,7.0,,,,0.0,1736.0,79.0,330.0,2872.0,,1531.0
2022-01-02 01:00:00+0000,7.0,0.0,940.0,0.0,0.0,1771.0,10.0,318.0,2984.0,1026.0,1618.0
2022-01-02 01:15:00+0000,7.0,,,,0.0,1796.0,60.0,295.0,2945.0,,1591.0
2022-01-02 01:30:00+0000,7.0,,,,0.0,1769.0,93.0,292.0,2927.0,,1579.0
2022-01-02 01:45:00+0000,7.0,,,,0.0,1700.0,98.0,275.0,2850.0,,1595.0
2022-01-02 02:00:00+0000,7.0,0.0,1013.0,0.0,0.0,1789.0,21.0,309.0,2890.0,991.0,1738.0
2022-01-02 02:15:00+0000,7.0,,,,0.0,1822.0,149.0,298.0,2864.0,,1655.0
2022-01-02 02:30:00+0000,7.0,,,,0.0,1814.0,161.0,282.0,2816.0,,1654.0
2022-01-02 02:45:00+0000,7.0,,,,0.0,1758.0,234.0,276.0,2806.0,,1640.0
2022-01-02 03:00:00+0000,7.0,0.0,974.0,0.0,0.0,1684.0,421.0,243.0,2614.0,918.0,1574.0
2022-01-02 03:15:00+0000,7.0,,,,0.0,1667.0,486.0,219.0,2596.0,,1549.0
2022-01-02 03:30:00+0000,7.0,,,,0.0,1644.0,486.0,195.0,2647.0,,1538.0
2022-01-02 03:45:00+0000,7.0,,,,0.0,1675.0,493.0,194.0,2649.0,,1501.0
2022-01-02 04:00:00+0000,7.0,2.0,1005.0,0.0,0.0,1673.0,555.0,190.0,2614.0,951.0,1544.0
2022-01-02 04:15:00+0000,7.0,,,,0.0,1677.0,560.0,185.0,2593.0,,1555.0
2022-01-02 04:30:00+0000,7.0,,,,0.0,1744.0,569.0,198.0,2587.0,,1524.0
2022-01-02 04:45:00+0000,7.0,,,,0.0,1780.0,588.0,201.0,2568.0,,1434.0
2022-01-02 05:00:00+0000,7.0,2.0,1158.0,0.0,0.0,1794.0,860.0,213.0,2871.0,980.0,1492.0
2022-01-02 05:15:00+0000,7.0,,,,0.0,1759.0,924.0,197.0,2977.0,,1451.0
2022-01-02 05:30:00+0000,7.0,,,,0.0,1796.0,999.0,188.0,3126.0,,1487.0
2022-01-02 05:45:00+0000,7.0,,,,0.0,1802.0,945.0,174.0,3092.0,,1445.0
2022-01-02 06:00:00+0000,7.0,2.0,1366.0,0.0,0.0,1878.0,837.0,182.0,3112.0,1037.0,1476.0
2022-01-02 06:15:00+0000,6.0,,,,0.0,1907.0,828.0,210.0,3197.0,,1547.0
2022-01-02 06:30:00+0000,6.0,,,,0.0,2028.0,847.0,220.0,3251.0,,1528.0
2022-01-02 06:45:00+0000,6.0,,,,0.0,2081.0,874.0,218.0,3276.0,,1582.0
2022-01-02 07:00:00+0000,6.0,2.0,1612.0,0.0,0.0,2106.0,851.0,188.0,3179.0,1132.0,1559.0
2022-01-02 07:15:00+0000,6.0,,,,0.0,2254.0,893.0,222.0,3123.0,,1447.0
2022-01-02 07:30:00+0000,6.0,,,,0.0,2391.0,950.0,245.0,3278.0,,1337.0
2022-01-02 07:45:00+0000,6.0,,,,0.0,2441.0,913.0,237.0,3279.0,,1317.0
2022-01-02 08:00:00+0000,6.0,2.0,1534.0,0.0,0.0,2315.0,853.0,245.0,3080.0,1195.0,1291.0
2022-01-02 08:15:00+0000,6.0,,,,0.0,2400.0,888.0,244.0,3116.0,,1302.0
2022-01-02 08:30:00+0000,6.0,,,,0.0,2432.0,901.0,253.0,3055.0,,1246.0
2022-01-02 08:45:00+0000,6.0,,,,0.0,2439.0,964.0,249.0,2959.0,,1223.0
2022-01-02 09:00:00+0000,6.0,2.0,1601.0,0.0,0.0,2508.0,1052.0,218.0,2983.0,894.0,1429.0
2022-01-02 09:15:00+0000,6.0,,,,0.0,2510.0,1079.0,241.0,2903.0,,1444.0
2022-01-02 09:30:00+0000,5.0,,,,0.0,2550.0,1142.0,262.0,2855.0,,1445.0
2022-01-02 09:45:00+0000,6.0,,,,0.0,2589.0,1155.0,257.0,2796.0,,1515.0
2022-01-02 10:00:00+0000,6.0,2.0,1983.0,0.0,0.0,2777.0,1245.0,219.0,2665.0,903.0,1538.0
2022-01-02 10:15:00+0000,6.0,,,,0.0,2810.0,1384.0,191.0,2611.0,,1571.0
2022-01-02 10:30:00+0000,6.0,,,,0.0,2823.0,1463.0,223.0,2557.0,,1605.0
2022-01-02 10:45:00+0000,6.0,,,,0.0,2770.0,1491.0,253.0,2548.0,,1487.0
2022-01-02 11:00:00+0000,6.0,2.0,2039.0,0.0,52.0,2923.0,1618.0,289.0,2690.0,937.0,1412.0
2022-01-02 11:15:00+0000,6.0,,,,55.0,2801.0,1566.0,294.0,2718.0,,1574.0
2022-01-02 11:30:00+0000,6.0,,,,46.0,2682.0,1617.0,283.0,2654.0,,1553.0
2022-01-02 11:45:00+0000,6.0,,,,51.0,2606.0,1691.0,269.0,2591.0,,1567.0
2022-01-02 12:00:00+0000,7.0,2.0,2222.0,0.0,0.0,2578.0,1731.0,233.0,2345.0,1171.0,1515.0
2022-01-02 12:15:00+0000,6.0,,,,0.0,2483.0,1825.0,221.0,2160.0,,1579.0
2022-01-02 12:30:00+0000,6.0,,,,0.0,2424.0,1843.0,215.0,2202.0,,1630.0
2022-01-02 12:45:00+0000,6.0,,,,32.0,2549.0,1725.0,219.0,2118.0,,1614.0
2022-01-02 13:00:00+0000,6.0,277.0,2164.0,0.0,557.0,2555.0,1886.0,201.0,2395.0,1194.0,1390.0
2022-01-02 13:15:00+0000,6.0,,,,616.0,2491.0,1811.0,209.0,2500.0,,1373.0
2022-01-02 13:30:00+0000,6.0,,,,612.0,2544.0,1791.0,206.0,2453.0,,1376.0
2022-01-02 13:45:00+0000,6.0,,,,635.0,2541.0,1851.0,189.0,2488.0,,1409.0
2022-01-02 14:00:00+0000,1.0,303.0,2403.0,0.0,887.0,2687.0,1797.0,129.0,2635.0,1292.0,1470.0
2022-01-02 14:15:00+0000,6.0,,,,931.0,2738.0,1887.0,160.0,2644.0,,1539.0
2022-01-02 14:30:00+0000,10.0,,,,955.0,2717.0,1792.0,168.0,2647.0,,1573.0
2022-01-02 14:45:00+0000,15.0,,,,945.0,2735.0,1788.0,153.0,2708.0,,1544.0
2022-01-02 15:00:00+0000,28.0,303.0,2360.0,0.0,913.0,2314.0,1747.0,150.0,2680.0,1253.0,1519.0
2022-01-02 15:15:00+0000,29.0,,,,942.0,2348.0,1770.0,197.0,2563.0,,1595.0
2022-01-02 15:30:00+0000,54.0,,,,937.0,2375.0,1736.0,215.0,2510.0,,1582.0
2022-01-02 15:45:00+0000,54.0,,,,922.0,2324.0,1639.0,245.0,2538.0,,1604.0
2022-01-02 16:00:00+0000,54.0,303.0,2145.0,0.0,681.0,2069.0,1771.0,271.0,2080.0,1121.0,1467.0
2022-01-02 16:15:00+0000,55.0,,,,718.0,2020.0,1716.0,274.0,2168.0,,1615.0
2022-01-02 16:30:00+0000,54.0,,,,716.0,2025.0,1703.0,276.0,2207.0,,1626.0
2022-01-02 16:45:00+0000,55.0,,,,677.0,1991.0,1642.0,284.0,2206.0,,1653.0
2022-01-02 17:00:00+0000,153.0,303.0,2231.0,0.0,248.0,2177.0,1764.0,324.0,2193.0,1341.0,1612.0
2022-01-02 17:15:00+0000,200.0,,,,203.0,2182.0,1681.0,339.0,2253.0,,1551.0
2022-01-02 17:30:00+0000,200.0,,,,201.0,2239.0,1563.0,345.0,2277.0,,1539.0
2022-01-02 17:45:00+0000,200.0,,,,194.0,2204.0,1503.0,345.0,2380.0,,1499.0
2022-01-02 18:00:00+0000,200.0,303.0,2312.0,0.0,93.0,2674.0,1510.0,343.0,2616.0,1111.0,1466.0
2022-01-02 18:15:00+0000,200.0,,,,82.0,2676.0,1505.0,360.0,2517.0,,1502.0
2022-01-02 18:30:00+0000,200.0,,,,57.0,2649.0,1454.0,363.0,2486.0,,1452.0
2022-01-02 18:45:00+0000,276.0,,,,46.0,2645.0,1410.0,364.0,2526.0,,1459.0
2022-01-02 19:00:00+0000,876.0,32.0,2284.0,0.0,124.0,2878.0,1544.0,378.0,2858.0,1075.0,1383.0
2022-01-02 19:15:00+0000,1319.0,,,,124.0,2882.0,1529.0,362.0,2932.0,,1386.0
2022-01-02 19:30:00+0000,1325.0,,,,111.0,2788.0,1494.0,350.0,2875.0,,1375.0
2022-01-02 19:45:00+0000,1326.0,,,,98.0,2701.0,1421.0,373.0,2962.0,,1307.0
2022-01-02 20:00:00+0000,1326.0,2.0,2164.0,0.0,93.0,2901.0,1003.0,396.0,3198.0,1222.0,1327.0
2022-01-02 20:15:00+0000,1326.0,,,,92.0,2925.0,814.0,427.0,3143.0,,1261.0
2022-01-02 20:30:00+0000,1325.0,,,,80.0,2726.0,833.0,444.0,3067.0,,1169.0
2022-01-02 20:45:00+0000,1326.0,,,,78.0,2732.0,890.0,416.0,3108.0,,1152.0
2022-01-02 21:00:00+0000,1325.0,2.0,1698.0,0.0,32.0,2762.0,666.0,381.0,3374.0,727.0,1194.0
2022-01-02 21:15:00+0000,1325.0,,,,29.0,2679.0,719.0,410.0,3312.0,,1127.0
2022-01-02 21:30:00+0000,1325.0,,,,23.0,2681.0,680.0,438.0,3411.0,,1100.0
2022-01-02 21:45:00+0000,1326.0,,,,0.0,2580.0,880.0,445.0,3344.0,,1042.0
2022-01-02 22:00:00+0000,1326.0,2.0,1475.0,0.0,0.0,2805.0,824.0,456.0,3622.0,957.0,1199.0
2022-01-02 22:15:00+0000,1326.0,,,,0.0,2718.0,913.0,362.0,3573.0,,1225.0
2022-01-02 22:30:00+0000,1326.0,,,,0.0,2521.0,834.0,362.0,3610.0,,1197.0
2022-01-02 22:45:00+0000,1225.0,,,,0.0,2451.0,1023.0,354.0,3573.0,,1217.0
2022-01-02 23:00:00+0000,825.0,278.0,1407.0,0.0,0.0,2573.0,1375.0,342.0,3547.0,1456.0,1343.0
2022-01-02 23:15:00+0000,724.0,,,,0.0,2457.0,1603.0,340.0,3484.0,,1429.0
2022-01-02 23:30:00+0000,724.0,,,,0.0,2439.0,1588.0,321.0,3463.0,,1420.0
2022-01-02 23:45:00+0000,624.0,,,,0.0,2454.0,1530.0,313.0,3481.0,,1449.0
2022-01-03 00:00:00+0000,224.0,303.0,1484.0,0.0,0.0,2457.0,1556.0,332.0,2854.0,1424.0,1431.0
2022-01-03 00:15:00+0000,124.0,,,,0.0,2395.0,1557.0,311.0,2706.0,,1356.0
2022-01-03 00:30:00+0000,124.0,,,,0.0,2370.0,1526.0,308.0,2812.0,,1362.0
2022-01-03 00:45:00+0000,135.0,,,,0.0,2366.0,1667.0,329.0,2973.0,,1391.0
2022-01-03 01:00:00+0000,184.0,303.0,1376.0,0.0,0.0,2443.0,1771.0,294.0,2781.0,1453.0,1320.0
2022-01-03 01:15:00+0000,196.0,,,,0.0,2358.0,1655.0,280.0,2709.0,,1345.0
2022-01-03 01:30:00+0000,196.0,,,,0.0,2274.0,1749.0,287.0,2642.0,,1337.0
2022-01-03 01:45:00+0000,183.0,,,,0.0,2209.0,1673.0,277.0,2589.0,,1299.0
2022-01-03 02:00:00+0000,133.0,303.0,1273.0,0.0,0.0,2224.0,1645.0,280.0,2685.0,1524.0,1293.0
2022-01-03 02:15:00+0000,120.0,,,,0.0,2150.0,1655.0,289.0,2733.0,,1369.0
2022-01-03 02:30:00+0000,120.0,,,,0.0,2165.0,1580.0,280.0,2592.0,,1337.0
2022-01-03 02:45:00+0000,100.0,,,,0.0,2192.0,1566.0,293.0,2561.0,,1344.0
2022-01-03 03:00:00+0000,19.0,303.0,1273.0,0.0,0.0,2312.0,1592.0,289.0,2875.0,1622.0,1376.0
2022-01-03 03:15:00+0000,27.0,,,,0.0,2361.0,1590.0,276.0,2939.0,,1429.0
2022-01-03 03:30:00+0000,27.0,,,,0.0,2228.0,1651.0,277.0,2896.0,,1462.0
2022-01-03 03:45:00+0000,22.0,,,,0.0,2249.0,1651.0,294.0,2853.0,,1475.0
2022-01-03 04:00:00+0000,1.0,303.0,1377.0,0.0,0.0,2231.0,1675.0,333.0,3121.0,1497.0,1693.0
2022-01-03 04:15:00+0000,0.0,,,,0.0,2346.0,1624.0,344.0,3262.0,,1753.0
2022-01-03 04:30:00+0000,0.0,,,,0.0,2364.0,1607.0,331.0,3314.0,,1679.0
2022-01-03 04:45:00+0000,97.0,,,,93.0,2494.0,1526.0,344.0,3413.0,,1760.0
2022-01-03 05:00:00+0000,499.0,32.0,1918.0,183.0,544.0,2539.0,1214.0,357.0,3183.0,1782.0,1669.0
2022-01-03 05:15:00+0000,600.0,,,,606.0,2676.0,1116.0,427.0,3243.0,,1421.0
2022-01-03 05:30:00+0000,600.0,,,,622.0,2723.0,1114.0,457.0,3452.0,,1306.0
2022-01-03 05:45:00+0000,514.0,,,,606.0,2745.0,911.0,507.0,3563.0,,1314.0
2022-01-03 06:00:00+0000,171.0,2.0,1704.0,369.0,554.0,2120.0,1086.0,506.0,3356.0,1714.0,1478.0
2022-01-03 06:15:00+0000,85.0,,,,545.0,2072.0,1032.0,450.0,3411.0,,1495.0
2022-01-03 06:30:00+0000,85.0,,,,590.0,2105.0,1108.0,423.0,3433.0,,1453.0
2022-01-03 06:45:00+0000,96.0,,,,498.0,2171.0,936.0,422.0,3412.0,,1459.0
2022-01-03 07:00:00+0000,140.0,2.0,1406.0,592.0,0.0,1856.0,1279.0,536.0,3448.0,1515.0,1381.0
2022-01-03 07:15:00+0000,151.0,,,,0.0,1901.0,1269.0,494.0,3279.0,,1657.0
2022-01-03 07:30:00+0000,151.0,,,,0.0,2080.0,1121.0,470.0,3355.0,,1756.0
2022-01-03 07:45:00+0000,138.0,,,,0.0,2083.0,1135.0,460.0,3434.0,,1756.0
2022-01-03 08:00:00+0000,208.0,2.0,1635.0,835.0,0.0,2131.0,1270.0,585.0,3508.0,1740.0,1832.0
2022-01-03 08:15:00+0000,279.0,,,,0.0,2225.0,1229.0,567.0,3439.0,,1859.0
2022-01-03 08:30:00+0000,279.0,,,,0.0,2209.0,1185.0,563.0,3314.0,,1919.0
2022-01-03 08:45:00+0000,288.0,,,,0.0,2102.0,1222.0,559.0,3238.0,,1812.0
2022-01-03 09:00:00+0000,325.0,2.0,1730.0,659.0,293.0,2304.0,1332.0,467.0,3415.0,1914.0,862.0
2022-01-03 09:15:00+0000,333.0,,,,414.0,2265.0,1252.0,440.0,3391.0,,885.0
2022-01-03 09:30:00+0000,334.0,,,,414.0,2173.0,1276.0,444.0,3335.0,,883.0
2022-01-03 09:45:00+0000,278.0,,,,461.0,2170.0,1207.0,435.0,3319.0,,900.0
2022-01-03 10:00:00+0000,54.0,2.0,1699.0,549.0,944.0,2225.0,988.0,386.0,3323.0,1903.0,974.0
2022-01-03 10:15:00+0000,1.0,,,,993.0,2227.0,818.0,404.0,3195.0,,1001.0
2022-01-03 10:30:00+0000,0.0,,,,993.0,2282.0,794.0,383.0,3187.0,,1091.0
2022-01-03 10:45:00+0000,0.0,,,,988.0,2241.0,884.0,366.0,3099.0,,1062.0
2022-01-03 11:00:00+0000,0.0,2.0,1595.0,552.0,995.0,2204.0,847.0,365.0,3053.0,1704.0,874.0
2022-01-03 11:15:00+0000,0.0,,,,996.0,2151.0,917.0,354.0,2966.0,,845.0
2022-01-03 11:30:00+0000,0.0,,,,973.0,2202.0,862.0,348.0,2908.0,,845.0
2022-01-03 11:45:00+0000,0.0,,,,968.0,2021.0,847.0,321.0,2787.0,,856.0
2022-01-03 12:00:00+0000,0.0,2.0,1576.0,368.0,976.0,2029.0,759.0,335.0,2798.0,1666.0,907.0
2022-01-03 12:15:00+0000,0.0,,,,974.0,2070.0,730.0,338.0,2912.0,,857.0
2022-01-03 12:30:00+0000,0.0,,,,974.0,2109.0,805.0,334.0,2910.0,,849.0
2022-01-03 12:45:00+0000,0.0,,,,967.0,2165.0,840.0,339.0,2963.0,,855.0
2022-01-03 13:00:00+0000,0.0,2.0,1668.0,295.0,914.0,1957.0,888.0,336.0,3010.0,1645.0,890.0
2022-01-03 13:15:00+0000,0.0,,,,904.0,2057.0,761.0,337.0,2998.0,,908.0
2022-01-03 13:30:00+0000,0.0,,,,905.0,2101.0,751.0,326.0,3022.0,,904.0
2022-01-03 13:45:00+0000,0.0,,,,904.0,2064.0,865.0,305.0,2942.0,,836.0
2022-01-03 14:00:00+0000,0.0,2.0,1762.0,295.0,932.0,1907.0,916.0,394.0,3042.0,1659.0,777.0
2022-01-03 14:15:00+0000,0.0,,,,949.0,1850.0,876.0,388.0,3080.0,,777.0
2022-01-03 14:30:00+0000,0.0,,,,948.0,1984.0,930.0,380.0,3047.0,,719.0
2022-01-03 14:45:00+0000,0.0,,,,947.0,1956.0,840.0,395.0,3091.0,,774.0
